COMMON,STRAT_ID,PSU_ID,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,KOD,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,TOT_LEN_A,WGT_A,TOT_LEN_B1,WGT_B1,IMP_REC,REGION,MONTH,WP_INT,FL_REG,WP_CATCH,TOT_CAT,WGT_AB1,TOT_LEN,LANDING,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
RED DRUM,2023124533weS:8AM-8PM,2023645331807220231223,2023,45,1807220231223001,6,6,3,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,,3,12,1012.5439987,8,1012.5439987,2,0,0,0,2023124533weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120001,6,6,5,1,wd,8835020301,0,7,0,0,0,7,0,0,0,0,,1,11,10.153804178,8,10.153804178,7,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120001,6,6,5,1,wd,8835440102,6,0,0,6,0,0,2336,3.55,0,0,,1,11,10.153804178,8,10.153804178,6,3.55,2336,6,2023114515wdS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120001,6,6,5,1,wd,8835440702,0,3,0,0,0,3,0,0,0,0,,1,11,10.153804178,8,10.153804178,3,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120001,6,6,5,1,wd,8835440801,4,0,0,4,0,0,1535,3.8,0,0,,1,11,10.153804178,8,10.153804178,4,3.8,1535,4,2023114515wdS:8AM-8PM,,0,03/03/2025
LEFTEYE FLOUNDER GENUS,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120001,6,6,5,1,wd,8857030300,0,1,0,0,0,1,0,0,0,0,,1,11,10.153804178,8,10.153804178,1,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120002,6,6,5,1,wd,8835440702,0,6,0,0,0,6,0,0,0,0,,1,11,10.153804178,8,10.153804178,6,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
AMERICAN EEL,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120003,6,6,5,1,wd,8741010101,0,1,0,0,0,1,0,0,0,0,,1,11,10.153804178,8,10.153804178,1,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
OYSTER TOADFISH,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120003,6,6,5,1,wd,8783010201,0,4,0,0,0,4,0,0,0,0,,1,11,10.153804178,8,10.153804178,4,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120003,6,6,5,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,,1,11,10.153804178,8,10.153804178,1,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120003,6,6,5,1,wd,8835440702,0,3,0,0,0,3,0,0,0,0,,1,11,10.153804178,8,10.153804178,3,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
OYSTER TOADFISH,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120004,6,6,5,1,wd,8783010201,0,1,0,0,0,1,0,0,0,0,,1,11,10.153804178,8,10.153804178,1,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120004,6,6,5,1,wd,8835440702,0,2,0,0,0,2,0,0,0,0,,1,11,10.153804178,8,10.153804178,2,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023124515weS:8AM-8PM,2023645151760120231229,2023,45,1760120231229001,6,6,5,1,we,8835020301,0,1,0,0,0,1,0,0,0,0,,1,12,16.787635997,8,16.787635997,1,0,0,0,2023124515weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023124515weS:8AM-8PM,2023645151760120231229,2023,45,1760120231229002,6,6,5,1,we,8835020301,0,1,0,0,0,1,0,0,0,0,,1,12,16.787635997,8,16.787635997,1,0,0,0,2023124515weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023124515weS:8AM-8PM,2023645151760120231229,2023,45,1760120231229003,6,6,5,1,we,8835020301,0,1,0,0,0,1,0,0,0,0,,1,12,16.787635997,8,16.787635997,1,0,0,0,2023124515weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108003,6,6,5,1,wd,8835020301,0,5,0,0,0,5,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,5,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108003,6,6,5,1,wd,8835430301,0,0,1,0,1,0,0,0,330,0.8690056319,,2,11,1.4252956384,8,1.4252956384,1,0.8690056319,330,1,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108003,6,6,5,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,3,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108004,6,6,5,1,wd,8835020301,0,5,0,0,0,5,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,5,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108004,6,6,5,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,3,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108005,6,6,5,1,wd,8835430301,0,5,0,0,0,5,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,5,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108005,6,6,5,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,3,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108006,6,6,5,1,wd,8835430301,0,5,0,0,0,5,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,5,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231108,2023,45,1790720231108006,6,6,5,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,,2,11,1.4252956384,8,1.4252956384,3,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120005,6,6,5,5,wd,,0,0,0,0,0,0,0,0,0,0,,1,11,331.25333102,8,331.25333102,0,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
,2023114515wdS:8AM-8PM,2023645151723520231120,2023,45,1723520231120006,6,6,5,5,wd,,0,0,0,0,0,0,0,0,0,0,,1,11,331.25333102,8,331.25333102,0,0,0,0,2023114515wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114525wdS:8AM-8PM,2023645251790720231114,2023,45,1790720231114001,6,6,5,5,wd,8835430301,1,0,0,1,0,0,424,2,0,0,,2,11,761.9407913,8,761.9407913,1,2,424,1,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231114,2023,45,1790720231114001,6,6,5,5,wd,8835440901,0,5,0,0,0,5,0,0,0,0,,2,11,761.9407913,8,761.9407913,5,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231114,2023,45,1790720231114002,6,6,5,5,wd,8835440901,0,6,0,0,0,6,0,0,0,0,,2,11,761.9407913,8,761.9407913,6,0,0,0,2023114525wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114525wdS:8AM-8PM,2023645251790720231114,2023,45,1790720231114003,6,6,5,5,wd,8835440901,1,6,0,1,0,6,491,1.3,0,0,,2,11,761.9407913,8,761.9407913,7,1.3,491,1,2023114525wdS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114525weS:8AM-8PM,2023645251790720231119,2023,45,1790720231119007,6,6,5,5,we,8835440102,0,2,4,0,4,2,0,0,1520,2.1,,2,11,276.23584633,8,276.23584633,6,2.1,1520,4,2023114525weS:8AM-8PM,,0,03/03/2025
BLUEFISH,2023114525weS:8AM-8PM,2023645251790720231119,2023,45,1790720231119008,6,6,5,5,we,8835250101,0,1,0,0,0,1,0,0,0,0,,2,11,276.23584633,8,276.23584633,1,0,0,0,2023114525weS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114525weS:8AM-8PM,2023645251790720231119,2023,45,1790720231119008,6,6,5,5,we,8835440102,0,2,3,0,3,2,0,0,1163,1.75,,2,11,276.23584633,8,276.23584633,5,1.75,1163,3,2023114525weS:8AM-8PM,,0,03/03/2025
PINFISH,2023114535wdS:8AM-8PM,2023645351793520231109,2023,45,1793520231109004,6,6,5,5,wd,8835430201,0,2,0,0,0,2,0,0,0,0,,3,11,298.49296661,8,298.49296661,2,0,0,0,2023114535wdS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114535wdS:8AM-8PM,2023645351793520231109,2023,45,1793520231109004,6,6,5,5,wd,8835440102,1,1,0,1,0,1,476,1.15,0,0,,3,11,298.49296661,8,298.49296661,2,1.15,476,1,2023114535wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535wdS:8AM-8PM,2023645351793520231109,2023,45,1793520231109004,6,6,5,5,wd,8835440901,2,8,0,2,0,8,990,2.95,0,0,,3,11,298.49296661,8,298.49296661,10,2.95,990,2,2023114535wdS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114535wdS:8AM-8PM,2023645351793520231109,2023,45,1793520231109005,6,6,5,5,wd,8835440102,0,2,0,0,0,2,0,0,0,0,,3,11,298.49296661,8,298.49296661,2,0,0,0,2023114535wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535wdS:8AM-8PM,2023645351793520231109,2023,45,1793520231109005,6,6,5,5,wd,8835440901,2,8,0,2,0,8,992,3.3,0,0,,3,11,298.49296661,8,298.49296661,10,3.3,992,2,2023114535wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124001,6,6,5,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,,3,11,228.81490291,8,228.81490291,1,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124007,6,6,5,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,,3,11,228.81490291,8,228.81490291,1,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124007,6,6,5,5,we,8835440901,0,4,0,0,0,4,0,0,0,0,,3,11,228.81490291,8,228.81490291,4,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124008,6,6,5,5,we,8835440901,0,4,0,0,0,4,0,0,0,0,,3,11,228.81490291,8,228.81490291,4,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124009,6,6,5,5,we,8835440901,0,4,0,0,0,4,0,0,0,0,,3,11,228.81490291,8,228.81490291,4,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124010,6,6,5,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,,3,11,228.81490291,8,228.81490291,1,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124010,6,6,5,5,we,8835440901,0,3,0,0,0,3,0,0,0,0,,3,11,228.81490291,8,228.81490291,3,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351793520231124,2023,45,1793520231124011,6,6,5,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,,3,11,228.81490291,8,228.81490291,2,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023124535weS:8AM-8PM,2023645351793520231208,2023,45,1793520231208001,6,6,5,5,we,8835440901,0,10,0,0,0,10,0,0,0,0,,3,12,153.70541849,8,153.70541849,10,0,0,0,2023124535weS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023114535weS:8AM-8PM,2023645351807220231117,2023,45,1807220231117001,6,6,5,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,,3,11,165.22743776,8,165.22743776,1,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351807220231117,2023,45,1807220231117001,6,6,5,5,we,8835440901,0,6,0,0,0,6,0,0,0,0,,3,11,165.22743776,8,165.22743776,6,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
UNIDENTIFIED (SHARKS),2023114535weS:8AM-8PM,2023645351807220231117,2023,45,1807220231117002,6,6,5,5,we,1000000002,0,1,0,0,0,1,0,0,0,0,,3,11,165.22743776,8,165.22743776,1,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114535weS:8AM-8PM,2023645351807220231117,2023,45,1807220231117002,6,6,5,5,we,8835440901,0,6,0,0,0,6,0,0,0,0,,3,11,165.22743776,8,165.22743776,6,0,0,0,2023114535weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517weS:8AM-8PM,2023645171723520231119,2023,45,1723520231119002,6,6,7,1,we,8835020301,0,2,0,0,0,2,0,0,0,0,,1,11,485.84002254,8,485.84002254,2,0,0,0,2023114517weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517weS:8AM-8PM,2023645171723520231119,2023,45,1723520231119003,6,6,7,1,we,8835020301,0,2,0,0,0,2,0,0,0,0,,1,11,485.84002254,8,485.84002254,2,0,0,0,2023114517weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517weS:8AM-8PM,2023645171723520231119,2023,45,1723520231119004,6,6,7,1,we,8835020301,0,4,0,0,0,4,0,0,0,0,,1,11,485.84002254,8,485.84002254,4,0,0,0,2023114517weS:8AM-8PM,,0,03/03/2025
SOUTHERN KINGFISH,2023114517weS:8AM-8PM,2023645171723520231119,2023,45,1723520231119004,6,6,7,1,we,8835440601,1,0,0,1,0,0,263,0.2,0,0,,1,11,485.84002254,8,485.84002254,1,0.2,263,1,2023114517weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023124537weS:8AM-8PM,2023645371724020231231,2023,45,1724020231231001,6,6,7,1,we,8835020301,0,6,0,0,0,6,0,0,0,0,,3,12,260.62343011,8,260.62343011,6,0,0,0,2023124537weS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023124537weS:8AM-8PM,2023645371724020231231,2023,45,1724020231231001,6,6,7,1,we,8835430301,0,3,0,0,0,3,0,0,0,0,,3,12,260.62343011,8,260.62343011,3,0,0,0,2023124537weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023124537weS:8AM-8PM,2023645371724020231231,2023,45,1724020231231002,6,6,7,1,we,8835020301,0,2,0,0,0,2,0,0,0,0,,3,12,260.62343011,8,260.62343011,2,0,0,0,2023124537weS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023124537weS:8AM-8PM,2023645371724020231231,2023,45,1724020231231002,6,6,7,1,we,8835430301,0,1,0,0,0,1,0,0,0,0,,3,12,260.62343011,8,260.62343011,1,0,0,0,2023124537weS:8AM-8PM,,0,03/03/2025
,2023124537weS:8AM-8PM,2023645371724020231231,2023,45,1724020231231003,6,6,7,1,we,,0,0,0,0,0,0,0,0,0,0,,3,12,260.62343011,8,260.62343011,0,0,0,0,2023124537weS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106008,6,6,7,1,wd,8835020301,0,6,0,0,0,6,0,0,0,0,,1,11,518.39977829,8,518.39977829,6,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106008,6,6,7,1,wd,8835440901,1,0,0,1,0,0,378,0.7,0,0,,1,11,518.39977829,8,518.39977829,1,0.7,378,1,2023114517wdS:8AM-8PM,,0,03/03/2025
PUFFER FAMILY,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106008,6,6,7,1,wd,8861010000,0,1,0,0,0,1,0,0,0,0,,1,11,518.39977829,8,518.39977829,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106009,6,6,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,,1,11,518.39977829,8,518.39977829,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
PINFISH,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106009,6,6,7,1,wd,8835430201,0,1,0,0,0,1,0,0,0,0,,1,11,518.39977829,8,518.39977829,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106009,6,6,7,1,wd,8835430301,0,1,0,0,0,1,0,0,0,0,,1,11,518.39977829,8,518.39977829,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
PUFFER FAMILY,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106009,6,6,7,1,wd,8861010000,0,2,0,0,0,2,0,0,0,0,,1,11,518.39977829,8,518.39977829,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106010,6,6,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,,1,11,518.39977829,8,518.39977829,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106010,6,6,7,1,wd,8835430301,0,1,0,0,0,1,0,0,0,0,,1,11,518.39977829,8,518.39977829,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106010,6,6,7,1,wd,8835440801,1,0,0,1,0,0,370,0.7,0,0,,1,11,518.39977829,8,518.39977829,1,0.7,370,1,2023114517wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114517wdS:8AM-8PM,2023645171760120231106,2023,45,1760120231106013,6,6,7,1,wd,8835440901,0,13,0,0,0,13,0,0,0,0,,1,11,518.39977829,8,518.39977829,13,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109010,6,6,7,1,wd,8835020301,0,8,0,0,0,8,0,0,0,0,,1,11,790.57761735,8,790.57761735,8,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
PUFFER FAMILY,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109010,6,6,7,1,wd,8861010000,0,1,0,0,0,1,0,0,0,0,,1,11,790.57761735,8,790.57761735,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109011,6,6,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,,1,11,790.57761735,8,790.57761735,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLUEFISH,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109011,6,6,7,1,wd,8835250101,0,1,0,0,0,1,0,0,0,0,,1,11,790.57761735,8,790.57761735,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
CREVALLE JACK,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109012,6,6,7,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,,1,11,790.57761735,8,790.57761735,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
PINFISH,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109012,6,6,7,1,wd,8835430201,0,12,0,0,0,12,0,0,0,0,,1,11,790.57761735,8,790.57761735,12,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
PUFFER FAMILY,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109012,6,6,7,1,wd,8861010000,0,1,0,0,0,1,0,0,0,0,,1,11,790.57761735,8,790.57761735,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109025,6,6,7,1,wd,,0,0,0,0,0,0,0,0,0,0,,1,11,866.82680731,8,866.82680731,0,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
WEAKFISH,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109026,6,6,7,1,wd,8835440104,1,0,0,1,0,0,356,0.4,0,0,,1,11,866.82680731,8,866.82680731,1,0.4,356,1,2023114517wdS:8AM-8PM,,0,03/03/2025
KINGFISH GENUS,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109026,6,6,7,1,wd,8835440600,0,10,0,0,0,10,0,0,0,0,,1,11,866.82680731,8,866.82680731,10,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
SOUTHERN KINGFISH,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109026,6,6,7,1,wd,8835440601,1,0,0,1,0,0,361,0.6,0,0,,1,11,866.82680731,8,866.82680731,1,0.6,361,1,2023114517wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109026,6,6,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,,1,11,866.82680731,8,866.82680731,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
KINGFISH GENUS,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109027,6,6,7,1,wd,8835440600,0,10,0,0,0,10,0,0,0,0,,1,11,866.82680731,8,866.82680731,10,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
SOUTHERN KINGFISH,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109027,6,6,7,1,wd,8835440601,1,0,0,1,0,0,354,0.55,0,0,,1,11,866.82680731,8,866.82680731,1,0.55,354,1,2023114517wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109027,6,6,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,,1,11,866.82680731,8,866.82680731,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109034,6,6,7,1,wd,,0,0,0,0,0,0,0,0,0,0,,1,11,866.82680731,8,866.82680731,0,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109035,6,6,7,1,wd,,0,0,0,0,0,0,0,0,0,0,,1,11,866.82680731,8,866.82680731,0,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109048,6,6,7,1,wd,8835020301,0,2,0,0,0,2,0,0,0,0,,1,11,866.82680731,8,866.82680731,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109048,6,6,7,1,wd,8835440801,0,1,0,0,0,1,0,0,0,0,,1,11,866.82680731,8,866.82680731,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK SEA BASS,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109049,6,6,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,,1,11,866.82680731,8,866.82680731,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
SPANISH MACKEREL,2023114517wdS:8AM-8PM,2023645171760120231109,2023,45,1760120231109049,6,6,7,1,wd,8850030502,0,1,0,0,0,1,0,0,0,0,,1,11,866.82680731,8,866.82680731,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
OYSTER TOADFISH,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130007,6,6,7,1,wd,8783010201,0,1,0,0,0,1,0,0,0,0,,1,11,1687.3363446,8,1687.3363446,1,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130007,6,6,7,1,wd,8835430301,1,3,0,1,0,3,438,2.5,0,0,,1,11,1687.3363446,8,1687.3363446,4,2.5,438,1,2023114517wdS:8AM-8PM,,0,03/03/2025
SOUTHERN KINGFISH,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130007,6,6,7,1,wd,8835440601,1,0,0,1,0,0,335,0.4,0,0,,1,11,1687.3363446,8,1687.3363446,1,0.4,335,1,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130007,6,6,7,1,wd,8835440801,6,5,0,6,0,5,2880,11.85,0,0,,1,11,1687.3363446,8,1687.3363446,11,11.85,2880,6,2023114517wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130007,6,6,7,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,,1,11,1687.3363446,8,1687.3363446,3,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130008,6,6,7,1,wd,8835440801,0,2,0,0,0,2,0,0,0,0,,1,11,1687.3363446,8,1687.3363446,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
RED DRUM,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130008,6,6,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,,1,11,1687.3363446,8,1687.3363446,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
OYSTER TOADFISH,2023114517wdS:8AM-8PM,2023645171760120231130,2023,45,1760120231130009,6,6,7,1,wd,8783010201,0,2,0,0,0,2,0,0,0,0,,1,11,1687.3363446,8,1687.3363446,2,0,0,0,2023114517wdS:8AM-8PM,,0,03/03/2025
