year,wave,st,sub_reg,mode_fx,area_x,species,Trips,SE,PSE
2008,6,34,5,5,1,striped bass,6525.5410941386,2982.94500073378,45.7
2008,6,34,5,5,2,striped bass,6043.184055199999,6043.1840551999985,100
2008,6,34,5,5,5,striped bass,6508.100767330001,2973.0015780383137,45.7
2008,6,34,5,7,1,striped bass,341038.5758568001,68298.82677568804,20
2008,6,34,5,7,2,striped bass,18446.6066132,18446.60661319999,100
2008,6,34,5,7,5,striped bass,418259.3647210201,147434.0538687841,35.2
2008,6,36,5,3,1,striped bass,172422.7047264,57427.17332176111,33.3
2008,6,36,5,3,5,striped bass,96286.63825929999,48167.49610040026,50
2008,6,36,5,4,1,striped bass,1534.910784872999,264.2087278991847,17.2
2008,6,36,5,5,1,striped bass,1886.8749453239,543.8308197840255,28.8
2008,6,36,5,5,2,striped bass,2099.1928098,2099.1928098,100
2008,6,36,5,5,5,striped bass,187.61360028899998,187.613600289,100
2008,6,36,5,7,1,striped bass,117388.70968570995,20930.452168337626,17.8
2008,6,36,5,7,5,striped bass,106314.36828059999,31173.093740659875,29.3
2008,6,51,5,3,1,striped bass,53559.7370947,24797.644713133417,46.3
2008,6,51,5,3,5,striped bass,210531.6303013999,73215.49035309811,34.8
2008,6,51,5,4,5,striped bass,551.0830822963002,111.66743959705164,20.3
2008,6,51,5,5,1,striped bass,515.204409475,330.3231155544099,64.1
2008,6,51,5,5,5,striped bass,1775.6332538782,689.7867207124896,38.8
2008,6,51,5,7,1,striped bass,67596.66193517999,23307.639929672594,34.5
2008,6,51,5,7,5,striped bass,585161.3740001101,58731.47824528751,10
2009,2,10,5,3,5,striped bass,73085.16967330998,13933.355905732196,19.1
2009,2,10,5,4,5,striped bass,153.27532791999997,153.27532791999997,100
2009,2,10,5,7,1,striped bass,4933.747086000001,4933.747086,100
2009,2,10,5,7,5,striped bass,24943.341935603,9492.59309816453,38.1
2009,2,24,5,3,1,striped bass,4783.5238497,4783.5238497,100
2009,2,24,5,3,5,striped bass,36685.689116,36685.689116,100
2009,2,24,5,4,5,striped bass,36.3660468648,27.986683256350382,77
2009,2,24,5,5,5,striped bass,15206.542039387,3612.137146742071,23.8
2009,2,24,5,7,5,striped bass,236754.59312471998,88221.4232732184,37.3
2009,2,34,5,3,1,striped bass,430093.09358959994,161619.29372281724,37.6
2009,2,34,5,3,5,striped bass,329903.7445583,116626.0774916314,35.4
2009,2,34,5,4,1,striped bass,402.29493753,402.29493753,100
2009,2,34,5,4,5,striped bass,910.2581684599998,910.2581684599999,100
2009,2,34,5,5,1,striped bass,66.6206001013,66.62060010129998,100
2009,2,34,5,5,5,striped bass,2225.1902244499997,1258.8458147346275,56.6
2009,2,34,5,7,1,striped bass,73665.9698244,63024.854087082116,85.6
2009,2,34,5,7,5,striped bass,230965.13515430005,78799.1130622825,34.1
2009,2,36,5,3,1,striped bass,6536.2471983,6536.2471983000005,100
2009,2,36,5,3,5,striped bass,91785.30736939999,38891.31522992839,42.4
2009,2,36,5,7,1,striped bass,10072.646602280001,8145.905960684023,80.9
2009,2,36,5,7,5,striped bass,16801.9013281,11261.341475755913,67
2009,2,51,5,3,1,striped bass,3377.8138967999994,3377.813896799999,100
2009,2,51,5,3,5,striped bass,3994.1672646000006,3994.1672646,100
2009,2,51,5,4,2,striped bass,11.434997909,11.434997909,100
2009,2,51,5,7,1,striped bass,5012.15462742,1277.3419066258589,25.5
2009,2,51,5,7,5,striped bass,6522.7912915,4654.323761995262,71.4
2009,3,10,5,3,1,striped bass,25906.9055326,21288.347624463244,82.2
2009,3,10,5,3,5,striped bass,28598.675518100004,11434.496207948318,40
2009,3,10,5,5,1,striped bass,76.330648254,76.330648254,100
2009,3,10,5,7,5,striped bass,27326.515965180006,8133.356542911341,29.8
2009,3,24,5,3,5,striped bass,121482.09103190001,64096.791897308256,52.8
2009,3,24,5,4,5,striped bass,246.82664727559998,162.2830249652537,65.7
2009,3,24,5,5,5,striped bass,25960.348741773,3736.9362233297065,14.4
2009,3,24,5,7,1,striped bass,8770.9492864,8770.949286399999,100
2009,3,24,5,7,5,striped bass,375157.9290114099,104992.34527958909,28
2009,3,34,5,3,1,striped bass,479817.39153999975,145837.2247158531,30.4
2009,3,34,5,3,5,striped bass,350039.967872,147482.5382702877,42.1
2009,3,34,5,4,1,striped bass,2274.4045196599996,1340.5278999437692,58.9
2009,3,34,5,4,5,striped bass,119.09187711300001,119.091877113,100
2009,3,34,5,5,1,striped bass,10298.782059829997,4895.230332071005,47.5
2009,3,34,5,5,2,striped bass,2489.5081215,2489.5081214999996,100
2009,3,34,5,5,5,striped bass,3286.81415957,1857.115597147509,56.5
2009,3,34,5,7,1,striped bass,159628.73418583997,45308.639374423794,28.4
2009,3,34,5,7,2,striped bass,4434.7351554,4434.7351554,100
2009,3,34,5,7,5,striped bass,128504.33534230001,28190.088519331588,21.9
2009,3,36,5,3,1,striped bass,163427.3525769501,97001.6978832263,59.4
2009,3,36,5,3,5,striped bass,130315.85455779999,64309.5013705791,49.3
2009,3,36,5,4,1,striped bass,1630.5718799359995,1212.4070677460568,74.4
2009,3,36,5,4,5,striped bass,11045.227408069995,11045.227408069994,100
2009,3,36,5,5,1,striped bass,10828.631367886004,2178.788267495931,20.1
2009,3,36,5,5,5,striped bass,12362.786460199997,12362.786460199995,100
2009,3,36,5,7,1,striped bass,105011.85074496006,31763.771535744294,30.2
2009,3,36,5,7,5,striped bass,361171.1327041702,65935.367490054,18.3
2009,3,51,5,3,5,striped bass,2810.156806,2810.1568059999995,100
2009,3,51,5,5,5,striped bass,109.034391591,77.64271140497289,71.2
2009,3,51,5,7,1,striped bass,310.50288297,310.5028829700001,100
2009,3,51,5,7,5,striped bass,17148.80520196,6882.534554321068,40.1
2009,4,10,5,3,5,striped bass,20852.6280617,14338.73995135839,68.8
2009,4,10,5,4,5,striped bass,23.233070541,23.233070540999996,100
2009,4,10,5,7,2,striped bass,1517.4698267,1517.4698266999994,100
2009,4,10,5,7,5,striped bass,6144.875650280001,2750.8841654470834,44.8
2009,4,24,5,3,5,striped bass,153915.3168371,151734.8570409175,98.6
2009,4,24,5,4,5,striped bass,1815.1555423889997,1063.0504256944896,58.6
2009,4,24,5,5,5,striped bass,39966.72703476,16152.478268159772,40.4
2009,4,24,5,7,5,striped bass,200150.44336482996,57165.41097261138,28.6
2009,4,34,5,3,1,striped bass,284042.9630299,138731.13632996756,48.8
2009,4,34,5,3,5,striped bass,48952.793872,36496.326901886845,74.6
2009,4,34,5,4,2,striped bass,2910.19295961,2910.1929596100003,100
2009,4,34,5,7,1,striped bass,2022.7697632,2022.7697632000015,100
2009,4,34,5,7,5,striped bass,888.20349242,888.2034924199999,100
2009,4,36,5,3,1,striped bass,74831.4981744,74831.49817440001,100
2009,4,36,5,3,5,striped bass,254273.86658580002,158909.9370796347,62.5
2009,4,36,5,4,1,striped bass,1784.6693269300006,1105.817372886912,62
2009,4,36,5,4,5,striped bass,1579.62076116,1579.6207611599998,100
2009,4,36,5,5,1,striped bass,18444.80301374299,2235.148435021454,12.1
2009,4,36,5,5,2,striped bass,13703.376013599998,13703.376013599991,100
2009,4,36,5,5,5,striped bass,17463.28731,17463.287309999992,100
2009,4,36,5,7,1,striped bass,90846.442131,26455.001690998866,29.1
2009,4,36,5,7,5,striped bass,351642.19303420023,76873.46508560037,21.9
2009,4,51,5,7,5,striped bass,2276.1296256,2276.1296255999987,100
2009,5,10,5,3,1,striped bass,2043.4257536200003,1447.2186855638029,70.8
2009,5,10,5,3,5,striped bass,11735.841298980002,8574.88630472674,73.1
2009,5,10,5,4,5,striped bass,20.202892281,20.202892281,100
2009,5,10,5,5,5,striped bass,66.662395875,66.662395875,100
2009,5,10,5,7,5,striped bass,25035.162199380004,8580.318072565786,34.3
2009,5,24,5,3,1,striped bass,3175.5514095999997,2291.8371911121026,72.2
2009,5,24,5,3,5,striped bass,53896.8588543,28919.51422348327,53.7
2009,5,24,5,4,5,striped bass,40.020043664300005,20.20868020363336,50.5
2009,5,24,5,5,5,striped bass,12273.514331583003,2144.601057445797,17.5
2009,5,24,5,7,1,striped bass,7352.6858413,5219.293567155234,71
2009,5,24,5,7,5,striped bass,456439.2995634004,79103.06981862728,17.3
2009,5,34,5,3,1,striped bass,345337.61234800005,129390.73730855584,37.5
2009,5,34,5,3,5,striped bass,52967.1711872,35653.94785740364,67.3
2009,5,34,5,4,1,striped bass,1354.1327190920006,588.5527564748922,43.5
2009,5,34,5,4,2,striped bass,626.7296488029999,615.8092884058904,98.3
2009,5,34,5,4,5,striped bass,1267.1308287659997,705.7542396069508,55.7
2009,5,34,5,5,1,striped bass,3057.2102447999996,3057.2102447999996,100
2009,5,34,5,5,2,striped bass,1084.1892209,1084.1892208999998,100
2009,5,34,5,5,5,striped bass,1125.711636939,675.8987395950733,60
2009,5,34,5,7,1,striped bass,228821.08307029997,65579.67298832376,28.7
2009,5,34,5,7,5,striped bass,452330.03854920005,113501.79141288759,25.1
2009,5,36,5,3,1,striped bass,196914.83052859997,84761.6618804023,43
2009,5,36,5,3,5,striped bass,185515.09379979994,79297.1712048022,42.7
2009,5,36,5,4,1,striped bass,12169.073213062999,3405.311242937899,28
2009,5,36,5,5,1,striped bass,11855.139440871006,1404.6000378116883,11.8
2009,5,36,5,5,5,striped bass,5767.4112364,5767.4112364,100
2009,5,36,5,7,1,striped bass,221813.27844165993,42488.91220618358,19.2
2009,5,36,5,7,5,striped bass,194201.34642430002,54436.48791761117,28
2009,5,51,5,3,1,striped bass,3350.3689007000003,3350.3689007,100
2009,5,51,5,3,5,striped bass,9419.6582954,4814.85858500396,51.1
2009,5,51,5,4,2,striped bass,16.71516096,16.71516096,100
2009,5,51,5,4,5,striped bass,242.65274479669998,103.81386764331789,42.8
2009,5,51,5,5,5,striped bass,74.86728328,74.86728328000001,100
2009,5,51,5,7,5,striped bass,166556.01154574996,53360.6679469923,32
2009,6,10,5,3,1,striped bass,32066.97355882,15279.370665675378,47.6
2009,6,10,5,3,5,striped bass,51267.81036348,11153.512764114234,21.8
2009,6,10,5,4,1,striped bass,153.2293602376,57.97829053270108,37.8
2009,6,10,5,4,5,striped bass,7.987067299999999,7.987067299999998,100
2009,6,10,5,5,1,striped bass,1180.90377597,462.9178241759909,39.2
2009,6,10,5,5,5,striped bass,563.9805082002,218.85745620936333,38.8
2009,6,10,5,7,1,striped bass,25262.45077163,13438.771530221571,53.2
2009,6,10,5,7,2,striped bass,2712.7701430899997,2712.77014309,100
2009,6,10,5,7,5,striped bass,48141.02076037,13340.135742723181,27.7
2009,6,24,5,3,1,striped bass,7286.95758826,5248.285669161136,72
2009,6,24,5,3,5,striped bass,119059.61456095999,66967.02369122273,56.2
2009,6,24,5,4,5,striped bass,5.112413770600001,1.2351363276842275,24.2
2009,6,24,5,5,5,striped bass,4627.484528506301,816.6385952315812,17.6
2009,6,24,5,7,1,striped bass,27164.511789,27164.511789000007,100
2009,6,24,5,7,2,striped bass,35826.090235999996,35826.09023599999,100
2009,6,24,5,7,5,striped bass,383819.53263871,65309.21242343441,17
2009,6,34,5,3,1,striped bass,690809.3324638999,192995.8836086769,27.9
2009,6,34,5,3,5,striped bass,247026.63417819998,64664.558079299226,26.2
2009,6,34,5,4,1,striped bass,4389.995258476,1899.712252759222,43.3
2009,6,34,5,4,5,striped bass,586.2440449905001,289.6002082554722,49.4
2009,6,34,5,5,1,striped bass,8709.229162539998,4220.1516977995725,48.5
2009,6,34,5,5,2,striped bass,1936.3953396999996,1871.6626551926217,96.7
2009,6,34,5,5,5,striped bass,7428.098587044698,2553.774739453793,34.4
2009,6,34,5,7,1,striped bass,289455.09263452,89999.09287451254,31.1
2009,6,34,5,7,2,striped bass,5693.4844937,4283.981778182094,75.2
2009,6,34,5,7,5,striped bass,492535.3527170797,149938.0864061257,30.4
2009,6,36,5,3,1,striped bass,263803.83981070004,78704.88976249522,29.8
2009,6,36,5,3,5,striped bass,52156.1352594,33858.841905036505,64.9
2009,6,36,5,4,1,striped bass,1584.7046133729996,592.5442777025662,37.4
2009,6,36,5,5,1,striped bass,1379.6070004773999,338.77809592062863,24.6
2009,6,36,5,7,1,striped bass,65137.25747797,16564.523732094694,25.4
2009,6,36,5,7,5,striped bass,138286.25853512992,38731.165611905686,28
2009,6,51,5,3,1,striped bass,69225.36518980001,64080.39038087222,92.6
2009,6,51,5,3,5,striped bass,137385.45647750003,43405.36655712166,31.6
2009,6,51,5,4,5,striped bass,1040.4554263656994,83.11987707544728,8
2009,6,51,5,5,1,striped bass,199.99524681699995,69.82225567348026,34.9
2009,6,51,5,5,2,striped bass,41.3228799514,30.77341180548141,74.5
2009,6,51,5,5,5,striped bass,2564.7120743264995,1286.4168319308685,50.2
2009,6,51,5,7,1,striped bass,6646.94382247,4496.402052334141,67.6
2009,6,51,5,7,5,striped bass,705361.3249165709,63136.82325052253,9
2010,2,10,5,3,1,striped bass,9789.0686164,5671.272907170318,57.9
2010,2,10,5,3,5,striped bass,38343.632000939986,10647.500978528373,27.8
2010,2,10,5,5,5,striped bass,130.9313383165,44.763993309128416,34.2
2010,2,10,5,7,5,striped bass,29685.234149100987,6630.338027188011,22.3
2010,2,24,5,3,1,striped bass,626.77466783,626.77466783,100
2010,2,24,5,3,5,striped bass,149786.5756065,121766.55853245019,81.3
2010,2,24,5,4,5,striped bass,1.3828579206,1.3828579206000002,100
2010,2,24,5,5,5,striped bass,6395.793860708999,835.4789444423342,13.1
2010,2,24,5,7,5,striped bass,240204.26489920003,90359.4216761163,37.6
2010,2,34,5,3,1,striped bass,310815.25178820005,92663.69465948344,29.8
2010,2,34,5,3,5,striped bass,160099.752584,160099.75258400003,100
2010,2,34,5,4,1,striped bass,733.540258545,317.3873643380037,43.3
2010,2,34,5,4,5,striped bass,1878.0290661100007,1878.029066110001,100
2010,2,34,5,5,1,striped bass,380.3089524,380.3089523999999,100
2010,2,34,5,5,5,striped bass,1339.6208244040001,806.7457143223935,60.2
2010,2,34,5,7,1,striped bass,91020.586592,74146.75155657591,81.5
2010,2,34,5,7,5,striped bass,61138.567253,16316.64459415658,26.7
2010,2,36,5,3,5,striped bass,152949.79492103995,78994.09648492707,51.6
2010,2,36,5,4,1,striped bass,215.14038443799996,215.140384438,100
2010,2,36,5,4,5,striped bass,884.9026162930002,884.9026162930003,100
2010,2,36,5,7,1,striped bass,1805.58940506,1805.5894050600002,100
2010,2,36,5,7,5,striped bass,82793.10081052998,31433.782737180987,38
2010,2,51,5,4,5,striped bass,2.5371889193,2.5371889192999997,100
2010,2,51,5,5,1,striped bass,14.1024660369,0,0
2010,2,51,5,7,1,striped bass,4677.84930909,2187.62872167588,46.8
2010,2,51,5,7,5,striped bass,9809.450152599999,6163.880754866491,62.8
2010,3,10,5,3,1,striped bass,21164.4858843,15011.819422068294,70.9
2010,3,10,5,3,5,striped bass,43332.99621700001,25383.07454579165,58.6
2010,3,10,5,7,1,striped bass,2812.8326294999997,2812.8326295,100
2010,3,10,5,7,5,striped bass,24824.86028548,11765.892517525055,47.4
2010,3,24,5,3,1,striped bass,62076.3528669,44655.28400963479,71.9
2010,3,24,5,3,5,striped bass,162171.56188649999,93005.20897687106,57.3
2010,3,24,5,4,5,striped bass,166.5904713475,126.73936089464343,76.1
2010,3,24,5,5,5,striped bass,16813.143348697005,3456.3685814232776,20.6
2010,3,24,5,7,5,striped bass,200876.16201213314,76925.07216793811,38.3
2010,3,34,5,3,1,striped bass,344123.0643578,133771.43173331695,38.9
2010,3,34,5,3,5,striped bass,241627.7450543,101220.27660230956,41.9
2010,3,34,5,4,1,striped bass,3269.3366846129984,1529.8019400936291,46.8
2010,3,34,5,4,2,striped bass,1357.7522400089997,790.9732246550229,58.3
2010,3,34,5,4,5,striped bass,2084.9439130800006,1106.7926077227678,53.1
2010,3,34,5,5,1,striped bass,7982.457374807999,3767.7860222942454,47.2
2010,3,34,5,5,2,striped bass,3911.17937556,3486.723809371419,89.1
2010,3,34,5,5,5,striped bass,4949.5812429239995,3332.941499582779,67.3
2010,3,34,5,7,1,striped bass,255281.90638787003,72414.6846766983,28.4
2010,3,34,5,7,2,striped bass,38784.15586020001,27603.357412859736,71.2
2010,3,34,5,7,5,striped bass,126552.69905492,38958.05951015435,30.8
2010,3,36,5,3,1,striped bass,137801.431652,90772.21678035954,65.9
2010,3,36,5,3,5,striped bass,371628.8819648,83827.21331473377,22.6
2010,3,36,5,4,1,striped bass,2834.0385928810015,1546.0133757817298,54.6
2010,3,36,5,4,5,striped bass,11082.0430393,11082.043039299999,100
2010,3,36,5,5,1,striped bass,15631.030369098,3277.48439925737,21
2010,3,36,5,5,5,striped bass,8728.23431126,4389.945706088504,50.3
2010,3,36,5,7,1,striped bass,41711.837365679996,16386.20739662027,39.3
2010,3,36,5,7,5,striped bass,321485.85037312,75078.09930087488,23.4
2010,3,51,5,3,1,striped bass,10774.9459788,10774.945978799999,100
2010,3,51,5,5,5,striped bass,2234.345538866,1664.9145229629094,74.5
2010,3,51,5,7,5,striped bass,39766.64949731999,15960.974881922142,40.1
2010,4,10,5,3,1,striped bass,9444.615335999999,6628.947900474274,70.2
2010,4,10,5,3,5,striped bass,8754.74188957,3285.0950519545813,37.5
2010,4,10,5,7,5,striped bass,16928.862805489996,7507.047397372871,44.3
2010,4,24,5,3,1,striped bass,2958.8704721,2958.8704720999995,100
2010,4,24,5,3,5,striped bass,324510.22427660006,320283.51724263665,98.7
2010,4,24,5,4,5,striped bass,340.8697072229999,173.45951421387156,50.9
2010,4,24,5,5,5,striped bass,12915.161957982005,3412.4029907166328,26.4
2010,4,24,5,7,5,striped bass,270973.1407687999,85330.7265600623,31.5
2010,4,34,5,3,1,striped bass,152121.98720859998,94802.0494705697,62.3
2010,4,34,5,3,5,striped bass,39393.510508,26541.55876120225,67.4
2010,4,34,5,4,1,striped bass,50.843920855,50.84392085499999,100
2010,4,34,5,7,1,striped bass,6204.7439224,4914.559639665396,79.2
2010,4,34,5,7,5,striped bass,12712.9812484,8111.2129435553225,63.8
2010,4,36,5,3,1,striped bass,15283.160164,15283.160164,100
2010,4,36,5,3,5,striped bass,519842.9972366999,228693.43155548256,44
2010,4,36,5,4,1,striped bass,1570.9196854399997,1570.91968544,100
2010,4,36,5,5,1,striped bass,22580.745612567778,4463.959150163441,19.8
2010,4,36,5,5,2,striped bass,9648.41870756,9648.418707559998,100
2010,4,36,5,5,5,striped bass,20861.4644429,12260.157555977197,58.8
2010,4,36,5,7,1,striped bass,100609.43614245999,39038.98326709394,38.8
2010,4,36,5,7,2,striped bass,11335.476452,11335.476452000003,100
2010,4,36,5,7,5,striped bass,106430.93852956998,33808.15275484439,31.8
2010,4,51,5,7,5,striped bass,416.33663465,416.3366346500002,100
2010,5,10,5,3,1,striped bass,5047.4048579,3976.867454552286,78.8
2010,5,10,5,3,5,striped bass,41900.0326263,15662.761414441593,37.4
2010,5,10,5,4,2,striped bass,40.47556599,40.47556599,100
2010,5,10,5,4,5,striped bass,4.1607583695,4.1607583695,100
2010,5,10,5,7,5,striped bass,23847.49472625,8404.532590149263,35.2
2010,5,24,5,3,1,striped bass,1548.79027447,1098.8645808080068,70.9
2010,5,24,5,3,5,striped bass,137144.3000052,67207.4227743387,49
2010,5,24,5,4,2,striped bass,54.65153727999999,54.65153727999998,100
2010,5,24,5,4,5,striped bass,6.4430006607,3.826097329577983,59.4
2010,5,24,5,5,5,striped bass,8342.370155931998,1675.6131073623098,20.1
2010,5,24,5,7,5,striped bass,439835.0145001102,50782.317491609974,11.5
2010,5,34,5,3,1,striped bass,647422.3020190999,139332.02050572415,21.5
2010,5,34,5,3,5,striped bass,372786.34447479993,207914.40251334623,55.8
2010,5,34,5,4,1,striped bass,1435.8493462350002,1375.0235127470874,95.8
2010,5,34,5,5,1,striped bass,4842.4384346,2771.37716164349,57.2
2010,5,34,5,7,1,striped bass,312701.97049998,79652.49099930948,25.5
2010,5,34,5,7,2,striped bass,68023.9723098,48350.28288283514,71.1
2010,5,34,5,7,5,striped bass,190873.74238493995,54629.10486768969,28.6
2010,5,36,5,3,1,striped bass,146280.39166010005,86748.41269636108,59.3
2010,5,36,5,3,5,striped bass,518103.5869794,167091.73229260306,32.3
2010,5,36,5,4,1,striped bass,9858.461062082994,3783.575513849107,38.4
2010,5,36,5,5,1,striped bass,14002.423319204001,2168.5529588812624,15.5
2010,5,36,5,5,2,striped bass,5696.8682665,5696.868266500001,100
2010,5,36,5,5,5,striped bass,13462.125389099998,13462.125389099994,100
2010,5,36,5,7,1,striped bass,181907.41528899007,63483.734964666655,34.9
2010,5,36,5,7,2,striped bass,16142.878459,16142.878459000001,100
2010,5,36,5,7,5,striped bass,297382.71679744,60766.72387873191,20.4
2010,5,51,5,3,1,striped bass,15638.842500999997,15638.842500999996,100
2010,5,51,5,3,5,striped bass,22355.559367,22355.559367000005,100
2010,5,51,5,4,5,striped bass,57.90638352510001,17.416315463704127,30.1
2010,5,51,5,5,5,striped bass,2366.5779957989,1127.9848717150803,47.7
2010,5,51,5,7,5,striped bass,115367.01769667998,30335.078675434037,26.3
2010,6,10,5,3,1,striped bass,65125.18159309999,32193.187124103,49.4
2010,6,10,5,3,5,striped bass,59240.181411310004,20626.450825557225,34.8
2010,6,10,5,4,1,striped bass,12.834778858699998,8.120228259985055,63.3
2010,6,10,5,4,2,striped bass,11.222337579000001,11.222337579000001,100
2010,6,10,5,5,1,striped bass,231.04603362669994,83.55693304921193,36.2
2010,6,10,5,5,2,striped bass,33.439604565,33.439604565,100
2010,6,10,5,5,5,striped bass,174.01607235249998,43.60234110996679,25.1
2010,6,10,5,7,1,striped bass,26886.42314151,16353.269259119139,60.8
2010,6,10,5,7,2,striped bass,1413.9552931,1163.6268869672244,82.3
2010,6,10,5,7,5,striped bass,50502.53030688802,11287.153749894997,22.3
2010,6,24,5,3,1,striped bass,8600.153172649998,5473.092587643855,63.6
2010,6,24,5,3,5,striped bass,35785.6262158,19572.91054790758,54.7
2010,6,24,5,5,5,striped bass,8923.4193550227,1621.4018465876206,18.2
2010,6,24,5,7,5,striped bass,404952.17835742,54140.43765917745,13.4
2010,6,34,5,3,1,striped bass,581556.6385158002,213387.96182812555,36.7
2010,6,34,5,3,5,striped bass,689330.7111882002,385733.01488821855,56
2010,6,34,5,4,1,striped bass,2272.7592720011003,527.5638899742377,23.2
2010,6,34,5,5,1,striped bass,2883.927449299399,851.3398340633928,29.5
2010,6,34,5,5,2,striped bass,1662.57717204,1662.5771720399998,100
2010,6,34,5,5,5,striped bass,3679.18603146,2625.4010331627287,71.4
2010,6,34,5,7,1,striped bass,338100.3599490001,116821.03624611201,34.6
2010,6,34,5,7,2,striped bass,6852.0651968,6852.0651967999975,100
2010,6,34,5,7,5,striped bass,678701.4409868,161614.9900493213,23.8
2010,6,36,5,3,1,striped bass,439485.2007218001,146996.25925470324,33.4
2010,6,36,5,3,5,striped bass,33651.7256774,15224.508214113379,45.2
2010,6,36,5,4,1,striped bass,2954.2822340919984,1036.4297822961485,35.1
2010,6,36,5,5,1,striped bass,1918.8732243538004,842.8871761566847,43.9
2010,6,36,5,5,2,striped bass,353.19408639,353.19408638999994,100
2010,6,36,5,7,1,striped bass,136953.49349142006,41548.150378405175,30.3
2010,6,36,5,7,2,striped bass,31623.324198000002,31623.324198,100
2010,6,36,5,7,5,striped bass,92542.87539749999,27025.89601291277,29.2
2010,6,51,5,3,5,striped bass,289680.87589759997,140328.51383685978,48.4
2010,6,51,5,4,5,striped bass,538.0090202959003,76.0642685336021,14.1
2010,6,51,5,5,1,striped bass,410.7087128381001,265.53529736035426,64.7
2010,6,51,5,5,2,striped bass,51.28169468,51.28169468,100
2010,6,51,5,5,5,striped bass,1085.3020743223003,539.6617110841798,49.7
2010,6,51,5,7,1,striped bass,19745.768625460005,19745.768625460012,100
2010,6,51,5,7,5,striped bass,665229.4642481299,95934.11692840753,14.4
2011,2,10,5,3,5,striped bass,43400.29207462,7327.36747695938,16.9
2011,2,10,5,5,5,striped bass,10.1066544701,10.106654470099997,100
2011,2,10,5,7,5,striped bass,26841.83238804998,6859.886444598608,25.6
2011,2,24,5,3,5,striped bass,533.86785624,533.86785624,100
2011,2,24,5,5,5,striped bass,17400.564783493,2969.002840349599,17.1
2011,2,24,5,7,5,striped bass,279175.04427828966,80837.08243172195,29
2011,2,34,5,3,1,striped bass,263883.9342334,87677.72348822633,33.2
2011,2,34,5,3,5,striped bass,578971.103605,193314.36689915037,33.4
2011,2,34,5,4,5,striped bass,1441.5282439709997,1092.8721464583814,75.8
2011,2,34,5,5,5,striped bass,4297.74264677,1754.1490970517514,40.8
2011,2,34,5,7,1,striped bass,83726.75167410001,36065.517074076975,43.1
2011,2,34,5,7,5,striped bass,149584.4906098,34291.7012201545,22.9
2011,2,36,5,3,1,striped bass,30350.74322,30350.743219999986,100
2011,2,36,5,3,5,striped bass,79849.3896975,39812.213157191654,49.9
2011,2,36,5,7,1,striped bass,118069.9378191,104787.5375649,88.8
2011,2,36,5,7,5,striped bass,27286.002648399997,18268.360742622717,67
2011,2,51,5,3,5,striped bass,8064.091641099999,8064.091641099999,100
2011,2,51,5,7,1,striped bass,1391.03156853,367.0046471168161,26.4
2011,2,51,5,7,2,striped bass,16991.5468702,16991.546870200003,100
2011,2,51,5,7,5,striped bass,2581.835894,2581.835893999999,100
2011,3,10,5,3,1,striped bass,18794.356578,8157.6945186998555,43.4
2011,3,10,5,3,5,striped bass,29942.71220684,10239.246881748344,34.2
2011,3,10,5,4,5,striped bass,4.9605411249,4.9605411249,100
2011,3,10,5,7,5,striped bass,70694.42299516,29932.04864224573,42.3
2011,3,24,5,3,1,striped bass,3035.2445624899997,2150.429105668611,70.8
2011,3,24,5,3,5,striped bass,92958.0793022,41244.187534220706,44.4
2011,3,24,5,4,5,striped bass,933.3746788120001,362.8416609326505,38.9
2011,3,24,5,5,5,striped bass,23616.260870978,4269.795382329508,18.1
2011,3,24,5,7,5,striped bass,390893.12541577,82636.21336880245,21.1
2011,3,34,5,3,1,striped bass,415801.37170461984,125479.64455583357,30.2
2011,3,34,5,3,5,striped bass,221001.23229000004,93764.22388374999,42.4
2011,3,34,5,4,1,striped bass,4688.885277129,3084.835943317894,65.8
2011,3,34,5,4,2,striped bass,429.32650372,429.32650372,100
2011,3,34,5,4,5,striped bass,637.9737301149999,637.9737301149996,100
2011,3,34,5,5,1,striped bass,4070.4458648999994,2055.3852616536346,50.5
2011,3,34,5,5,2,striped bass,1533.29222754,1533.2922275400006,100
2011,3,34,5,5,5,striped bass,3961.1871256,2759.47095769309,69.7
2011,3,34,5,7,1,striped bass,268266.43399026006,91827.11671905089,34.2
2011,3,34,5,7,5,striped bass,277855.23232695006,131577.71671058258,47.4
2011,3,36,5,3,1,striped bass,57257.6826328,45781.812835068966,80
2011,3,36,5,3,5,striped bass,594692.0507768003,205733.89231720145,34.6
2011,3,36,5,4,1,striped bass,2474.0161526599995,2298.9867273636364,92.9
2011,3,36,5,5,1,striped bass,25853.31081837198,3246.239948690937,12.6
2011,3,36,5,5,5,striped bass,50366.045382,50366.045382000004,100
2011,3,36,5,7,1,striped bass,101427.30677028999,25694.18326721214,25.3
2011,3,36,5,7,2,striped bass,23349.8308,23349.830800000003,100
2011,3,36,5,7,5,striped bass,246570.55317198008,76585.39320607317,31.1
2011,3,51,5,4,5,striped bass,21.584781888,21.584781887999995,100
2011,3,51,5,7,5,striped bass,12371.45695497,5468.043469562377,44.2
2011,4,10,5,3,1,striped bass,2240.2933008,2240.2933007999995,100
2011,4,10,5,3,5,striped bass,41465.787399400004,18814.21194756157,45.4
2011,4,10,5,7,5,striped bass,23935.794836320005,10571.708197637972,44.2
2011,4,24,5,3,5,striped bass,25190.31697,13179.402229922316,52.3
