PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200517128302we,1523120050219103770,2005,6,45,73,12,103,770,1,3,K,5,3,0,4,4,1,1,1,0,0,0,,,1523120050219019,7,1,2,,,,O,,1523120050219,,02,we,1523120050219019,2,0,3,,1705,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1565.2796744,200517128302we,,0,1523120050219019,8,99998,03/03/2025
,,200517128302we,1523120050219103770,2005,6,45,73,12,103,770,1,3,K,5,3,0,30,20,1,1,1,0,0,0,,,1523120050219020,7,1,2,,,,O,,1523120050219,,02,we,1523120050219020,2,,,,1707,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1565.2796744,200517128302we,,0,1523120050219020,8,29693,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,57,12,103,770,1,3,K,5,3,,20,3,1,1,0,0,0,0,,,1523120050219021,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219021,,,,HILLSBOROUGH,1715,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219021,8,33609,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,57,12,103,770,1,3,K,5,3,,0,0,1,1,0,0,0,0,,,1523120050219022,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219022,,,,HILLSBOROUGH,1717,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219022,8,33609,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,57,12,103,770,1,3,K,5,1,,120,6,1,1,0,0,0,0,,,1523120050219023,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219023,,,,HILLSBOROUGH,1720,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219023,8,33594,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,57,12,103,770,1,3,K,5,1,,120,6,1,1,0,0,0,0,,,1523120050219024,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219024,,,,HILLSBOROUGH,1722,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219024,8,33594,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,81,12,103,770,1,3,K,5,2,0,10,0,1,1,1,0,0,0,,,1523120050219025,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219025,2,0,4,MANATEE,1725,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219025,8,34221,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,81,12,103,770,1,3,K,5,2,0,10,0,1,1,1,0,0,0,,,1523120050219026,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219026,2,0,4,MANATEE,1727,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219026,8,34221,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,81,12,103,770,1,3,K,5,2,0,10,0,1,1,1,0,0,0,,,1523120050219027,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219027,2,0,2,MANATEE,1729,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219027,8,34221,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,103,12,103,770,1,3,K,5,3,0,10,0,1,1,2,0,0,0,,,1523120050219028,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219028,2,,,PINELLAS,1735,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219028,8,33781,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,103,12,103,770,1,3,K,5,3,,0,0,1,1,0,0,0,0,,,1523120050219029,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219029,,,,PINELLAS,1737,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219029,8,33781,03/03/2025
,,200517128302we,1523120050219103770,2005,7,12,57,12,103,770,1,3,K,5,2.5,0,2,0,1,1,2,0,0,0,,,1523120050219030,7,1,2,,,,Y,,1523120050219,,02,we,1523120050219030,2,,,HILLSBOROUGH,1745,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,1448.8016396,200517128302we,,0,1523120050219030,8,33612,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,103,12,101,327,5,3,3,5,3,0,36,6,1,1,1,0,0,0,,,1524220050120001,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120001,2,,,PINELLAS,1150,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120001,8,34683,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,3,0,36,6,1,1,1,0,0,0,,,1524220050120002,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120002,2,,,PASCO,1152,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120002,8,34690,03/03/2025
,SPOTTED SEATROUT,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,5,0,260,40,1,1,1,0,0,0,,,1524220050120003,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120003,2,,,PASCO,1205,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440102,,3073.8980661,200517128301wd,,0,1524220050120003,8,34691,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,103,12,101,327,5,3,3,5,1.5,0,104,16,1,1,1,0,0,0,,,1524220050120006,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120006,2,,,PINELLAS,1235,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120006,8,33767,03/03/2025
,SPOTTED SEATROUT,200517128301wd,1524220050120101327,2005,0,26,37,12,101,327,5,3,3,5,2.5,0,20,20,1,1,1,0,0,0,,,1524220050120007,7,1,2,,,,O,,1524220050120,,01,wd,1524220050120007,2,,,,1325,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440102,,3321.0275531,200517128301wd,,0,1524220050120007,8,48835,03/03/2025
,,200517128301wd,1524220050120101327,2005,0,39,139,12,101,327,5,3,3,5,2,0,40,10,1,1,0,0,0,0,,,1524220050120008,7,1,2,,,,O,,1524220050120,,01,wd,1524220050120008,,,,,1330,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3321.0275531,200517128301wd,,0,1524220050120008,8,99998,03/03/2025
,GRAY SNAPPER,200517128301wd,1524220050120101327,2005,5,34,29,12,101,327,5,3,3,5,2,0,5,5,1,1,1,0,0,0,,,1524220050120009,7,1,2,,,,O,,1524220050120,,01,wd,1524220050120009,2,,,OCEAN,1335,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835360102,,3321.0275531,200517128301wd,,0,1524220050120009,8,08006,03/03/2025
,GRAY SNAPPER,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,2,0,5,5,1,1,1,0,0,0,,,1524220050120010,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120010,2,,,PASCO,1337,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835360102,,3073.8980661,200517128301wd,,0,1524220050120010,8,99998,03/03/2025
,GRAY SNAPPER,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,2,0,5,5,1,1,1,0,0,0,,,1524220050120011,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120011,2,,,PASCO,1339,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835360102,,3073.8980661,200517128301wd,,0,1524220050120011,8,99998,03/03/2025
,GRAY SNAPPER,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,2,0,5,5,1,1,1,0,0,0,,,1524220050120012,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120012,2,,,PASCO,1341,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835360102,,3073.8980661,200517128301wd,,0,1524220050120012,8,99998,03/03/2025
,SPOTTED SEATROUT,200517128301wd,1524220050120101327,2005,0,17,203,12,101,327,5,3,3,5,2,0,30,30,1,1,1,0,0,0,,,1524220050120013,7,1,2,,,,O,,1524220050120,,01,wd,1524220050120013,2,,,,1345,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440102,,3321.0275531,200517128301wd,,0,1524220050120013,8,99998,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,2.5,0,30,0,1,1,0,0,0,0,,,1524220050120017,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120017,,,,PASCO,1500,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120017,8,34691,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,2.5,0,30,0,1,1,0,0,0,0,,,1524220050120018,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120018,,,,PASCO,1502,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120018,8,34691,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,6,0,24,4,1,1,2,0,0,0,,,1524220050120025,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120025,2,,,PASCO,1530,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120025,8,34691,03/03/2025
,,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,6,0,24,4,1,1,2,0,0,0,,,1524220050120026,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120026,2,,,PASCO,1532,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,3073.8980661,200517128301wd,,0,1524220050120026,8,34691,03/03/2025
,FLORIDA POMPANO,200517128301wd,1524220050120101327,2005,7,12,101,12,101,327,5,3,3,5,5.5,0,275,28,1,1,2,0,0,0,,,1524220050120029,7,1,2,,,,Y,,1524220050120,,01,wd,1524220050120029,2,,,PASCO,1540,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835280901,,3073.8980661,200517128301wd,,0,1524220050120029,8,34652,03/03/2025
,,200517128302wd,1524220050208103748,2005,7,12,103,12,103,748,4,3,4,5,1.5,,1,0,1,1,0,0,0,0,,,1524220050208005,7,1,2,,,,Y,,1524220050208,,02,wd,1524220050208005,,,,PINELLAS,1245,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,4602.0964013,200517128302wd,,0,1524220050208005,8,99998,03/03/2025
,,200517128302wd,1524220050208103748,2005,7,12,103,12,103,748,4,3,4,5,1.5,,1,0,1,1,0,0,0,0,,,1524220050208006,7,1,2,,,,Y,,1524220050208,,02,wd,1524220050208006,,,,PINELLAS,1247,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,4602.0964013,200517128302wd,,0,1524220050208006,8,99998,03/03/2025
,,200517128302wd,1524220050208103748,2005,7,12,103,12,103,748,5,3,4,5,4,0,65,1,1,1,0,0,0,0,,,1524220050208008,7,1,2,,,,Y,,1524220050208,,02,wd,1524220050208008,,,,PINELLAS,1335,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,4602.0964013,200517128302wd,,0,1524220050208008,8,33770,03/03/2025
,SPOTTED SEATROUT,200517128302wd,1524220050208103748,2005,0,99,998,12,103,748,5,3,4,5,3,0,30,30,1,1,0,0,0,0,,,1524220050208012,7,1,2,,,,O,,1524220050208,,02,wd,1524220050208012,,,,,1520,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,4972.0871095,200517128302wd,,0,1524220050208012,8,99997,03/03/2025
,,200517128302wd,1524220050208103748,2005,4,23,31,12,103,748,5,3,4,5,2.5,0,25,15,1,1,0,0,0,0,,,1524220050208016,7,1,2,,,,O,,1524220050208,,02,wd,1524220050208016,,,,YORK,1605,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,4972.0871095,200517128302wd,,0,1524220050208016,8,03910,03/03/2025
,SPANISH MACKEREL,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,1.5,,50,7,1,1,0,0,0,0,,,1526120050109001,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109001,,,,SANTA ROSA,1133,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8850030502,,13271.432481,200517128301we,,0,1526120050109001,8,32570,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,3,0,75,12,1,1,3,0,0,0,,,1526120050109002,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109002,2,,,SANTA ROSA,1140,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109002,8,32563,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,3,0,75,12,1,1,3,0,0,0,,,1526120050109003,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109003,2,0,1,SANTA ROSA,1141,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109003,8,32563,03/03/2025
SHEEPSHEAD,GULF FLOUNDER,200517128301we,152612005010933772,2005,7,12,33,12,33,772,3,3,4,5,2,,50,0,1,1,0,0,0,0,,,1526120050109004,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109004,,,,ESCAMBIA,1152,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8857030302,8835430301,13271.432481,200517128301we,,0,1526120050109004,8,32504,03/03/2025
,SAND SEATROUT,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,5,0,50,8,1,1,1,0,0,0,,,1526120050109005,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109005,2,0,1,SANTA ROSA,1212,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440106,,13271.432481,200517128301we,,0,1526120050109005,8,32566,03/03/2025
,,200517128301we,152612005010933772,2005,7,1,101,12,33,772,3,3,4,5,7,0,25,25,1,1,2,1,0,0,,,1526120050109006,7,1,1,,,,O,,1526120050109,,01,we,1526120050109006,2,12,0,,1234,8,1,1,8,1,1,,18FEB200510:04,8,,,,,,,14338.404198,200517128301we,,0,1526120050109006,8,36107,03/03/2025
,SHEEPSHEAD,200517128301we,152612005010933772,2005,7,12,33,12,33,772,4,3,4,5,3,,50,8,1,1,0,0,0,0,,,1526120050109007,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109007,,,,ESCAMBIA,1329,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835430301,,13271.432481,200517128301we,,0,1526120050109007,8,32506,03/03/2025
,SHEEPSHEAD,200517128301we,152612005010933772,2005,6,13,215,12,33,772,3,3,4,5,3,,3,0,1,1,0,0,0,0,,,1526120050109008,7,1,2,,,,O,,1526120050109,,01,we,1526120050109008,,,,,1330,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835430301,,14338.404198,200517128301we,,0,1526120050109008,8,31907,03/03/2025
,,200517128301we,152612005010933772,2005,0,47,93,12,33,772,3,3,4,5,2,,2,0,1,1,0,0,0,0,,,1526120050109009,7,1,2,,,,O,,1526120050109,,01,we,1526120050109009,,,,,1403,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,14338.404198,200517128301we,,0,1526120050109009,8,37918,03/03/2025
,,200517128301we,152612005010933772,2005,0,47,93,12,33,772,3,3,4,5,2,,0,0,1,1,0,0,0,0,,,1526120050109010,7,1,2,,,,O,,1526120050109,,01,we,1526120050109010,,,,,1404,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,14338.404198,200517128301we,,0,1526120050109010,8,37918,03/03/2025
,BLUEFISH,200517128301we,152612005010933772,2005,7,12,33,12,33,772,3,3,4,5,8,0,100,4,1,1,0,1,0,0,,,1526120050109011,7,1,1,,,,Y,,1526120050109,,01,we,1526120050109011,2,2,0,ESCAMBIA,1425,8,1,1,8,1,1,,18FEB200510:04,8,,,,,8835250101,,13271.432481,200517128301we,,0,1526120050109011,8,32506,03/03/2025
,SHEEPSHEAD,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,5,0,35,8,1,1,0,1,0,0,,,1526120050109012,7,1,1,,,,Y,,1526120050109,,01,we,1526120050109012,2,1,0,SANTA ROSA,1430,8,8,1,8,2,1,,18FEB200510:04,8,,,,,8835430301,,13271.432481,200517128301we,,0,1526120050109012,8,32571,03/03/2025
,SHEEPSHEAD,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,5,,35,8,1,1,0,0,0,0,,,1526120050109013,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109013,,,,SANTA ROSA,1431,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835430301,,13271.432481,200517128301we,,0,1526120050109013,8,32571,03/03/2025
,RED DRUM,200517128301we,152612005010933772,2005,7,12,33,12,33,772,3,3,4,5,9,0,0,0,8,1,1,0,0,0,,,1526120050109014,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109014,2,,,ESCAMBIA,1456,8,1,2,8,1,8,,18FEB200510:04,8,,,,,8835440901,,13271.432481,200517128301we,,0,1526120050109014,8,32507,03/03/2025
,RED DRUM,200517128301we,152612005010933772,2005,7,12,33,12,33,772,3,3,4,5,9,,0,0,8,1,0,0,0,0,,,1526120050109015,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109015,,,,ESCAMBIA,1457,8,1,2,8,1,8,,18FEB200510:04,8,,,,,8835440901,,13271.432481,200517128301we,,0,1526120050109015,8,32507,03/03/2025
,RED DRUM,200517128301we,152612005010933772,2005,7,12,33,12,33,772,3,3,4,5,9,,0,0,8,1,0,0,0,0,,,1526120050109016,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109016,,,,ESCAMBIA,1458,8,1,2,8,1,8,,18FEB200510:04,8,,,,,8835440901,,13271.432481,200517128301we,,0,1526120050109016,8,32507,03/03/2025
,RED DRUM,200517128301we,152612005010933772,2005,7,12,33,12,33,772,3,3,4,5,9,,0,0,8,1,0,0,0,0,,,1526120050109017,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109017,,,,ESCAMBIA,1459,8,1,2,8,1,8,,18FEB200510:04,8,,,,,8835440901,,13271.432481,200517128301we,,0,1526120050109017,8,32507,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,2.5,,0,0,1,1,0,0,0,0,,,1526120050109018,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109018,,,,SANTA ROSA,1531,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109018,8,32571,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,2.5,,3,2,1,1,0,0,0,0,,,1526120050109019,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109019,,,,SANTA ROSA,1532,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109019,8,32571,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,113,12,33,772,3,3,4,5,2.5,,3,2,1,1,0,0,0,0,,,1526120050109020,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109020,,,,SANTA ROSA,1533,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109020,8,32571,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,131,12,33,772,3,3,4,5,3,0,1,0,1,1,1,0,0,0,,,1526120050109021,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109021,2,,,WALTON,1603,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109021,8,32435,03/03/2025
,,200517128301we,152612005010933772,2005,7,12,131,12,33,772,3,3,4,5,3,0,1,0,1,1,1,0,0,0,,,1526120050109022,7,1,2,,,,Y,,1526120050109,,01,we,1526120050109022,2,,,WALTON,1604,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,13271.432481,200517128301we,,0,1526120050109022,8,32435,03/03/2025
,,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,4,,6,6,1,1,0,0,0,0,,,1528220050103001,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103001,,,,PINELLAS,1303,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,4973.8211978,200517128301wd,,0,1528220050103001,8,33714,03/03/2025
,,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,4,,12,1,1,1,0,0,0,0,,,1528220050103002,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103002,,,,PINELLAS,1305,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,4973.8211978,200517128301wd,,0,1528220050103002,8,33714,03/03/2025
,,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,4,,4,0,1,1,0,0,0,0,,,1528220050103003,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103003,,,,PINELLAS,1307,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,4973.8211978,200517128301wd,,0,1528220050103003,8,99998,03/03/2025
,,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,4.5,0,20,2,1,1,1,0,0,0,,,1528220050103004,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103004,2,,,PINELLAS,1310,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,4973.8211978,200517128301wd,,0,1528220050103004,8,33705,03/03/2025
,,200517128301wd,1528220050103103769,2005,0,99,998,12,103,769,1,3,K,5,4,0,12,1,1,1,1,0,0,0,,,1528220050103005,7,1,2,,,,O,,1528220050103,,01,wd,1528220050103005,2,,,,1322,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,5373.6971385,200517128301wd,,0,1528220050103005,8,99997,03/03/2025
,,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,4,0,50,4,1,1,1,0,0,0,,,1528220050103006,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103006,2,,,PINELLAS,1324,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,4973.8211978,200517128301wd,,0,1528220050103006,8,33761,03/03/2025
,,200517128301wd,1528220050103103769,2005,5,51,107,12,103,769,1,3,K,5,4,,50,4,1,1,0,0,0,0,,,1528220050103007,7,1,2,,,,O,,1528220050103,,01,wd,1528220050103007,,,,,1326,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,5373.6971385,200517128301wd,,0,1528220050103007,8,99998,03/03/2025
,BLACK SEA BASS,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,2,0,3,0,1,1,1,2,0,0,,,1528220050103008,7,1,1,,,,Y,,1528220050103,,01,wd,1528220050103008,2,2,0,PINELLAS,1530,8,1,1,8,1,1,,18FEB200510:04,8,,,,,8835020301,,4973.8211978,200517128301wd,,0,1528220050103008,8,99998,03/03/2025
,BLACK SEA BASS,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,2,,3,0,1,1,0,0,0,0,,,1528220050103009,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103009,,,,PINELLAS,1532,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835020301,,4973.8211978,200517128301wd,,0,1528220050103009,8,99998,03/03/2025
,,200517128301wd,1528220050103103769,2005,7,12,103,12,103,769,1,3,K,5,3,0,6,6,1,1,2,0,0,0,,,1528220050103010,7,1,2,,,,Y,,1528220050103,,01,wd,1528220050103010,2,,,PINELLAS,1536,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,4973.8211978,200517128301wd,,0,1528220050103010,8,33707,03/03/2025
,SEA BASS FAMILY,200517128301wd,1528220050103103769,2005,4,33,11,12,103,769,1,3,K,5,1.15,,12,12,1,1,0,0,0,0,,,1528220050103011,7,1,2,,,,O,,1528220050103,,01,wd,1528220050103011,,,,HILLSBOROUGH,1633,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835020000,,5373.6971385,200517128301wd,,0,1528220050103011,8,03244,03/03/2025
,,200517128301wd,152822005010681632,2005,0,18,119,12,81,632,1,3,K,5,3,0,90,0,1,1,2,0,0,0,,,1528220050106001,7,1,2,,,,O,,1528220050106,,01,wd,1528220050106001,2,0,12,,1416,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3212.9010598,200517128301wd,,0,1528220050106001,8,47433,03/03/2025
,,200517128301wd,152822005010681632,2005,0,18,119,12,81,632,1,3,K,5,3,,96,0,1,1,0,0,0,0,,,1528220050106002,7,1,2,,,,O,,1528220050106,,01,wd,1528220050106002,,,,,1418,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,3212.9010598,200517128301wd,,0,1528220050106002,8,47433,03/03/2025
,,200517128301wd,152822005010681632,2005,7,12,57,12,81,632,1,3,K,5,2,0,2,2,1,1,1,0,0,0,,,1528220050106003,7,1,2,,,,Y,,1528220050106,,01,wd,1528220050106003,2,0,10,HILLSBOROUGH,1421,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2973.8176503,200517128301wd,,0,1528220050106003,8,33534,03/03/2025
,,200517128301wd,152822005010681632,2005,6,12,11,12,81,632,1,3,K,5,2,,0,0,1,1,0,0,0,0,,,1528220050106004,7,1,2,,,,O,,1528220050106,,01,wd,1528220050106004,,,,BROWARD,1423,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,3212.9010598,200517128301wd,,0,1528220050106004,8,99998,03/03/2025
RED DRUM,SEA BASS FAMILY,200517128301wd,152822005010681632,2005,7,12,81,12,81,632,1,3,K,5,3,0,12,0,1,1,1,0,0,0,,,1528220050106005,7,1,2,,,,Y,,1528220050106,,01,wd,1528220050106005,2,0,12,MANATEE,1438,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835020000,8835440901,2973.8176503,200517128301wd,,0,1528220050106005,8,34209,03/03/2025
,,200517128301wd,152822005010681632,2005,7,12,101,12,81,632,1,3,K,5,4,0,12,1,1,1,1,0,0,0,,,1528220050106006,7,1,2,,,,Y,,1528220050106,,01,wd,1528220050106006,2,,,PASCO,1525,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2973.8176503,200517128301wd,,0,1528220050106006,8,34668,03/03/2025
,,200517128301wd,152822005010681632,2005,7,12,101,12,81,632,1,3,K,5,4,0,12,1,1,1,1,0,0,0,,,1528220050106007,7,1,2,,,,Y,,1528220050106,,01,wd,1528220050106007,2,,,PASCO,1527,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,2973.8176503,200517128301wd,,0,1528220050106007,8,34668,03/03/2025
,,200517128301wd,152822005010681632,2005,4,25,27,12,81,632,1,3,K,5,3,,24,4,1,1,0,0,0,0,,,1528220050106008,7,1,2,,,,O,,1528220050106,,01,wd,1528220050106008,,,,,1542,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,3212.9010598,200517128301wd,,0,1528220050106008,8,01538,03/03/2025
