PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,SEX,ART_REEF,REEFCODE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,,2014041317weS:8AM-8PM,2014213171741020140412,2014,6,13,179,13,179,85,8,7,2,5,1,,3,3,1,0,0,0,1,2,2,1741020140412024,6,2,2,,0,8.5,,Y,,we,1741020140412,3,1741020140412023,,1,S:8AM-8PM,04,LIBERTY,1828,,,,1,1,8,1,8,20MAR201511:27,8,,,,8,8,,,,,,,,,2075.1182175,2014041317weS:8AM-8PM,,0,1741020140412024,8,,,31320,03/03/2025
,,2014041317weS:8AM-8PM,2014213171741020140412,2014,6,13,179,13,179,85,8,7,3,5,2,0,0,0,1,1,1,0,0,2,1,1741020140412025,6,2,1,,0,3,,Y,,we,1741020140412,3,1741020140412025,1,1,S:8AM-8PM,04,LIBERTY,1857,,,,1,1,8,1,1,20MAR201511:27,8,,,,8,8,,,,,,,,,2075.1182175,2014041317weS:8AM-8PM,,0,1741020140412025,8,1,0,31320,03/03/2025
,,2014041317weS:8AM-8PM,2014213171741020140412,2014,6,13,179,13,179,85,8,7,3,5,2,0,0,0,1,1,0,0,1,2,2,1741020140412026,6,2,2,,0,3,,Y,,we,1741020140412,3,1741020140412025,1,1,S:8AM-8PM,04,LIBERTY,1859,,,,1,1,8,1,8,20MAR201511:27,8,,,,8,8,,,,,,,,,2075.1182175,2014041317weS:8AM-8PM,,0,1741020140412026,8,,,31320,03/03/2025
SPOTTED SEATROUT,RED DRUM,2014041317weS:8AM-8PM,2014213171741020140426,2014,6,13,39,13,39,57,8,7,2,5,4,,12,4,1,0,0,0,0,1,8,1741020140426001,6,2,2,,0,6,,Y,,we,1741020140426,3,1741020140426001,,1,S:8AM-8PM,04,CAMDEN,1337,169290,169239,,1,1,8,1,8,20MAR201511:27,8,8835440901,8835440102,,8,8,,,,,,,,,1928.9737244,2014041317weS:8AM-8PM,,0,1741020140426001,8,,,31558,03/03/2025
,SOUTHERN KINGFISH,2014041317weS:8AM-8PM,2014213171741020140426,2014,6,13,49,13,39,57,8,7,3,5,4.5,0,5,0,1,1,2,0,0,2,1,1741020140426002,6,2,1,,0,5,,Y,,we,1741020140426,3,1741020140426002,1,1,S:8AM-8PM,04,CHARLTON,1400,169274,,,1,1,8,1,1,20MAR201511:27,8,8835440601,,,8,8,,,,,,,,,731.22281172,2014041317weS:8AM-8PM,,0,1741020140426002,8,2,0,31537,03/03/2025
,SOUTHERN KINGFISH,2014041317weS:8AM-8PM,2014213171741020140426,2014,6,13,49,13,39,57,8,7,3,5,4.5,,5,0,1,0,0,0,1,2,2,1741020140426003,6,2,2,,0,5,,Y,,we,1741020140426,3,1741020140426002,,1,S:8AM-8PM,04,CHARLTON,1402,169274,,,1,1,8,0,8,20MAR201511:27,8,8835440601,,,8,8,,,,,,,,,731.22281172,2014041317weS:8AM-8PM,,0,1741020140426003,8,,,31537,03/03/2025
,SOUTHERN KINGFISH,2014041317weS:8AM-8PM,2014213171741020140426,2014,6,13,39,13,39,57,8,7,2,5,3.5,0,3,2,1,2,6,0,0,1,8,1741020140426004,6,2,1,,0,4,,Y,,we,1741020140426,3,1741020140426004,1,1,S:8AM-8PM,04,CAMDEN,1455,169274,,,1,1,8,1,1,20MAR201511:27,8,8835440601,,,8,8,,,,,,,,,731.22281172,2014041317weS:8AM-8PM,,0,1741020140426004,8,6,0,31558,03/03/2025
,,2014033723weS:8AM-8PM,2014237231104420140328,2014,6,37,51,37,133,1,1,3,1,1,2.5,0,20,2,1,1,0,0,0,,8,1104420140328001,6,2,2,8,0,0,,N,8,we,1104420140328,4,1104420140328001,1,2,S:8AM-8PM,03,,1630,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,55,1,88,88,,,1447.6080172,2014033721weS:8AM-8PM,,0,1104420140328001,8,,,28395,03/03/2025
,,2014033723weS:8AM-8PM,2014237231104420140328,2014,6,37,51,37,133,1,1,3,1,1,2.5,0,20,2,1,2,0,0,0,,8,1104420140328002,6,2,2,8,0,0,,N,8,we,1104420140328,4,1104420140328002,1,2,S:8AM-8PM,03,,1631,,,,1,1,8,0,8,20MAR201511:27,1,,,1,0,8,2,3,65,1,88,88,,,1447.6080172,2014033721weS:8AM-8PM,,0,1104420140328002,8,,,28395,03/03/2025
,,2014033723weS:8AM-8PM,2014237231104420140328,2014,7,12,103,37,133,1,1,3,1,1,2.5,0,4,1,1,1,0,0,0,,8,1104420140328003,6,2,2,8,0,0,,O,8,we,1104420140328,4,1104420140328003,1,2,S:8AM-8PM,03,PINELLAS,1632,,,,1,1,8,0,8,20MAR201511:27,1,,,1,0,8,2,3,67,1,88,88,,,1447.6080172,2014033721weS:8AM-8PM,,0,1104420140328003,8,,,33706,03/03/2025
,,2014033723weS:8AM-8PM,2014237231104420140328,2014,6,37,191,37,133,1,1,3,1,1,2.5,,15,0,1,0,0,0,0,,8,1104420140328004,6,2,2,8,0,0,,Y,8,we,1104420140328,4,1104420140328004,,2,S:8AM-8PM,03,WAYNE,1633,,,,1,1,8,0,8,20MAR201511:27,1,,,1,0,8,2,3,50,1,88,88,,,1447.6080172,2014033721weS:8AM-8PM,,0,1104420140328004,8,,,28365,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140401,2014,6,37,133,37,31,417,1,3,1,1,4,,180,20,1,0,0,0,0,,8,1104420140401001,6,2,2,8,0,0,,Y,8,wd,1104420140401,4,1104420140401001,,2,S:8AM-8PM,04,ONSLOW,1524,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,42,2,88,88,,,1614.61996,2014043721wdS:8AM-8PM,,0,1104420140401001,8,,,28544,03/03/2025
,KINGFISH GENUS,2014043723wdS:8AM-8PM,2014237231104420140401,2014,6,37,133,37,31,417,1,3,1,1,8,0,200,20,1,2,0,0,0,,8,1104420140401002,6,2,2,8,0,0,,Y,8,wd,1104420140401,4,1104420140401002,1,2,S:8AM-8PM,04,ONSLOW,1538,169273,,,1,1,8,0,8,20MAR201511:27,1,8835440600,,1,0,8,2,3,65,1,88,88,,,1614.61996,2014043721wdS:8AM-8PM,,0,1104420140401002,8,0,1,28539,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140401,2014,5,51,31,37,31,417,1,3,1,1,3,,60,10,1,0,0,0,0,,8,1104420140401003,6,2,2,8,0,0,,O,8,wd,1104420140401,4,1104420140401003,,2,S:8AM-8PM,04,,1651,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,71,1,88,88,,,1614.61996,2014043721wdS:8AM-8PM,,0,1104420140401003,8,,,24502,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140403,2014,6,37,141,37,133,680,5,3,1,1,2,,20,2,1,0,0,0,0,,8,1104420140403001,6,2,2,8,0,0,,Y,8,wd,1104420140403,1,1104420140403001,,2,S:8AM-8PM,04,PENDER,1408,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,67,1,88,88,,,2144.9733075,2014043722wdS:8AM-8PM,,0,1104420140403001,8,,,28457,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140403,2014,6,37,183,37,133,680,5,3,1,1,2,0,2,0,1,2,0,0,0,,8,1104420140403002,6,2,2,8,0,0,,N,8,wd,1104420140403,1,1104420140403002,2,2,S:8AM-8PM,04,,1416,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,64,1,88,88,,,2144.9733075,2014043722wdS:8AM-8PM,,0,1104420140403002,8,,,27603,03/03/2025
,SPOT,2014043723weS:8AM-8PM,2014237231104420140404,2014,6,37,31,37,31,468,5,3,1,1,1,,20,0,1,0,0,0,0,,8,1104420140404001,6,2,2,8,0,0,,Y,8,we,1104420140404,1,1104420140404001,,2,S:8AM-8PM,04,CARTERET,1244,169267,,,1,1,8,1,8,20MAR201511:27,1,8835440401,,1,5,8,2,3,78,1,88,88,,,1505.2200824,2014043722weS:8AM-8PM,,0,1104420140404001,8,,,28512,03/03/2025
,,2014043723weS:8AM-8PM,2014237231104420140406,2014,5,51,85,37,31,417,1,3,1,1,3,0,2,1,1,1,0,0,0,,8,1104420140406001,6,2,2,8,0,0,,O,8,we,1104420140406,4,1104420140406001,1,2,S:8AM-8PM,04,HANOVER,1429,,,,1,1,8,0,8,20MAR201511:27,1,,,1,0,8,2,3,15,1,88,88,,,5365.7392423,2014043721weS:8AM-8PM,,0,1104420140406001,8,,,23116,03/03/2025
,,2014043723weS:8AM-8PM,2014237231104420140406,2014,5,51,85,37,31,417,1,3,1,1,3,0,2,1,1,1,0,0,0,,8,1104420140406002,6,2,2,8,0,0,,O,8,we,1104420140406,4,1104420140406002,1,2,S:8AM-8PM,04,HANOVER,1430,,,,1,1,8,0,8,20MAR201511:27,1,,,1,0,8,2,3,16,1,88,88,,,5365.7392423,2014043721weS:8AM-8PM,,0,1104420140406002,8,,,23116,03/03/2025
,NORTHERN PUFFER,2014043723weS:8AM-8PM,2014237231104420140406,2014,5,51,37,37,31,417,1,3,1,1,3,,10,2,1,0,0,0,0,,8,1104420140406003,6,2,2,8,0,0,,O,8,we,1104420140406,4,1104420140406003,,2,S:8AM-8PM,04,,1537,173290,,,1,1,8,1,8,20MAR201511:27,1,8861010201,,1,0,8,2,3,61,2,88,88,,,5365.7392423,2014043721weS:8AM-8PM,,0,1104420140406003,8,,,23959,03/03/2025
,,2014043723weS:8AM-8PM,2014237231104420140406,2014,6,37,107,37,31,417,1,3,1,1,5,0,80,10,1,3,0,0,0,,8,1104420140406004,6,2,2,8,0,0,,Y,8,we,1104420140406,4,1104420140406004,1,2,S:8AM-8PM,04,LENOIR,1543,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,40,1,88,88,,,5365.7392423,2014043721weS:8AM-8PM,,0,1104420140406004,8,,,28504,03/03/2025
,,2014043723weS:8AM-8PM,2014237231104420140406,2014,6,37,49,37,31,417,1,3,1,1,5,0,80,20,1,2,0,0,0,,8,1104420140406005,6,2,2,8,0,0,,Y,8,we,1104420140406,4,1104420140406005,1,2,S:8AM-8PM,04,CRAVEN,1544,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,34,1,88,88,,,5365.7392423,2014043721weS:8AM-8PM,,0,1104420140406005,8,,,28586,03/03/2025
,,2014043723weS:8AM-8PM,2014237231104420140406,2014,6,37,133,37,31,417,1,3,1,1,7,0,40,8,1,5,0,0,0,,8,1104420140406006,6,2,2,8,0,0,,Y,8,we,1104420140406,4,1104420140406006,1,2,S:8AM-8PM,04,ONSLOW,1609,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,58,1,88,88,,,5365.7392423,2014043721weS:8AM-8PM,,0,1104420140406006,8,0,4,28546,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140421,2014,6,37,9,37,133,907,5,3,1,1,1,1,8,0,1,0,0,0,0,,8,1104420140421001,6,2,2,8,0,0,,N,8,wd,1104420140421,1,1104420140421001,,2,S:8AM-8PM,04,,1655,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,51,2,88,88,,,9185.1703883,2014043722wdS:8AM-8PM,,0,1104420140421001,8,,,28684,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140421,2014,6,37,9,37,133,907,5,3,1,1,1,1,8,0,1,0,0,0,0,,8,1104420140421002,6,2,2,8,0,0,,N,8,wd,1104420140421,1,1104420140421002,,2,S:8AM-8PM,04,,1656,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,58,1,88,88,,,9185.1703883,2014043722wdS:8AM-8PM,,0,1104420140421002,8,,,18684,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140424,2014,6,37,61,37,31,902,5,3,1,1,1,2,10,0,1,0,0,0,0,,8,1104420140424001,6,2,2,8,0,0,,Y,8,wd,1104420140424,1,1104420140424001,,2,S:8AM-8PM,04,DUPLIN,1630,,,,1,1,8,0,8,20MAR201511:27,1,,,1,5,8,2,3,57,2,88,88,,,645.66415122,2014043722wdS:8AM-8PM,,0,1104420140424001,8,,,28398,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140424,2014,6,37,61,37,31,902,5,3,1,1,1,2,10,0,1,0,0,0,0,,8,1104420140424002,6,2,2,8,0,0,,Y,8,wd,1104420140424,1,1104420140424002,,2,S:8AM-8PM,04,DUPLIN,1631,,,,1,1,8,0,8,20MAR201511:27,1,,,1,5,8,2,3,60,1,88,88,,,645.66415122,2014043722wdS:8AM-8PM,,0,1104420140424002,8,,,28398,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140424,2014,6,37,61,37,31,902,5,3,1,1,1,2,10,0,1,0,0,0,0,,8,1104420140424003,6,2,2,8,0,0,,Y,8,wd,1104420140424,1,1104420140424003,,2,S:8AM-8PM,04,DUPLIN,1632,,,,1,1,8,0,8,20MAR201511:27,1,,,1,5,8,2,3,16,1,88,88,,,645.66415122,2014043722wdS:8AM-8PM,,0,1104420140424003,8,,,28398,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231104420140424,2014,6,37,31,37,31,902,5,3,1,1,0.5,0.5,100,12,1,0,0,0,0,,8,1104420140424004,6,2,2,8,0,0,,Y,8,wd,1104420140424,1,1104420140424004,,2,S:8AM-8PM,04,CARTERET,1654,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,48,1,88,88,,,645.66415122,2014043722wdS:8AM-8PM,,0,1104420140424004,8,,,28594,03/03/2025
,,2014033723weS:8AM-8PM,2014237231104920140308,2014,6,37,31,37,31,468,5,3,1,1,1.5,0.5,120,16,1,0,0,0,0,,8,1104920140308006,6,2,2,8,0,0,,Y,8,we,1104920140308,1,1104920140308006,,2,S:8AM-8PM,03,CARTERET,1340,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,48,1,88,88,,,1587.24475,2014033722weS:8AM-8PM,,0,1104920140308006,8,,,28594,03/03/2025
BLACK DRUM,RED DRUM,2014033723weS:8AM-8PM,2014237231104920140308,2014,6,37,49,37,31,468,5,3,1,1,2,0.5,120,20,1,0,0,0,0,,8,1104920140308007,6,2,2,8,0,0,,Y,8,we,1104920140308,1,1104920140308007,,2,S:8AM-8PM,03,CRAVEN,1341,169290,169288,,1,1,8,1,8,20MAR201511:27,1,8835440901,8835440801,1,5,8,2,3,30,1,88,88,,,1587.24475,2014033722weS:8AM-8PM,,0,1104920140308007,8,,,28532,03/03/2025
,,2014033733weS:8AM-8PM,2014237331105220140302,2014,6,37,85,37,129,689,5,3,1,1,6,,30,0,1,0,0,0,0,,8,1105220140302001,6,2,2,8,0,0,,N,8,we,1105220140302,1,1105220140302001,,3,S:8AM-8PM,03,,1300,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,59,1,88,88,,,2710.614873,2014033732weS:8AM-8PM,,0,1105220140302001,8,,,27505,03/03/2025
,,2014033733weS:8AM-8PM,2014237331105220140302,2014,6,37,85,37,129,689,5,3,1,1,6,,30,0,1,0,0,0,0,,8,1105220140302002,6,2,2,8,0,0,,N,8,we,1105220140302,1,1105220140302002,,3,S:8AM-8PM,03,,1310,,,,1,1,8,0,8,20MAR201511:27,1,,,1,5,8,2,3,99,2,88,88,,,2710.614873,2014033732weS:8AM-8PM,,0,1105220140302002,8,,,27505,03/03/2025
,RED DRUM,2014033733weS:8AM-8PM,2014237331105220140302,2014,6,37,129,37,129,689,5,3,1,1,4,0.5,80,0,1,0,0,0,0,,8,1105220140302003,6,2,2,8,0,0,,Y,8,we,1105220140302,1,1105220140302003,,3,S:8AM-8PM,03,NEW HANOVER,1347,169290,,,1,1,8,1,8,20MAR201511:27,1,8835440901,,1,5,8,2,3,51,1,88,88,,,2710.614873,2014033732weS:8AM-8PM,,0,1105220140302003,8,,,28405,03/03/2025
,,2014043723wdS:8AM-8PM,2014237231105220140415,2014,6,37,133,37,133,672,5,3,1,1,1,,150,10,1,0,0,0,0,,8,1105220140415001,6,2,2,8,0,0,,Y,8,wd,1105220140415,1,1105220140415001,,2,S:8AM-8PM,04,ONSLOW,1400,,,,1,1,8,0,8,20MAR201511:27,1,,,1,5,8,2,3,11,2,88,88,,,2593.2591339,2014043722wdS:8AM-8PM,,0,1105220140415001,8,,,99998,03/03/2025
,,2014033733wdS:8AM-8PM,2014237331105920140311,2014,6,37,129,37,129,689,5,3,1,1,1,,2,2,1,0,0,0,0,,8,1105920140311001,6,2,2,8,0,0,,Y,8,wd,1105920140311,1,1105920140311001,,3,S:8AM-8PM,03,NEW HANOVER,1330,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,56,1,88,88,,,10705.6728,2014033732wdS:8AM-8PM,,0,1105920140311001,8,,,28412,03/03/2025
,RED DRUM,2014033733weS:8AM-8PM,2014237331105920140330,2014,6,37,125,37,141,445,1,3,1,1,6,0,25,0,1,2,0,0,0,,8,1105920140330001,6,2,2,8,0,0,,N,8,we,1105920140330,4,1105920140330001,1,3,S:8AM-8PM,03,,1250,169290,,,1,1,8,1,8,20MAR201511:27,1,8835440901,,1,0,8,2,3,56,1,88,88,,,3001.6877339,2014033731weS:8AM-8PM,,0,1105920140330001,8,,,28315,03/03/2025
,RED DRUM,2014033733weS:8AM-8PM,2014237331105920140330,2014,6,37,125,37,141,445,1,3,1,1,6,,25,0,1,0,0,0,0,,8,1105920140330002,6,2,2,8,0,0,,N,8,we,1105920140330,4,1105920140330002,,3,S:8AM-8PM,03,,1252,169290,,,1,1,8,1,8,20MAR201511:27,1,8835440901,,1,0,8,2,3,58,1,88,88,,,3001.6877339,2014033731weS:8AM-8PM,,0,1105920140330002,8,,,28350,03/03/2025
,PUFFER FAMILY,2014043733wdS:8AM-8PM,2014237331105920140403,2014,6,37,19,37,19,523,1,3,1,1,2.5,0,230,3,1,4,3,0,0,,8,1105920140403001,6,2,1,8,0,0,,Y,8,wd,1105920140403,4,1105920140403001,1,3,S:8AM-8PM,04,BRUNSWICK,1735,173283,,,1,1,8,1,1,20MAR201511:27,1,8861010000,,1,0,8,2,3,41,1,88,88,,,22932.736927,2014043731wdS:8AM-8PM,,0,1105920140403001,8,3,0,28465,03/03/2025
,,2014043733wdS:8AM-8PM,2014237331105920140408,2014,6,37,81,37,19,473,5,3,1,1,0.5,,30,5,1,0,0,0,0,,8,1105920140408001,6,2,2,8,0,0,,N,8,wd,1105920140408,1,1105920140408001,,3,S:8AM-8PM,04,,1535,,,,1,1,8,0,8,20MAR201511:27,1,,,1,5,8,2,3,51,1,88,88,,,2769.5565541,2014043732wdS:8AM-8PM,,0,1105920140408001,8,,,27245,03/03/2025
,,2014043733wdS:8AM-8PM,2014237331105920140408,2014,5,36,69,37,19,473,5,3,1,1,1,,0,0,1,0,0,0,0,,8,1105920140408002,6,2,2,8,0,0,,O,8,wd,1105920140408,1,1105920140408002,,3,S:8AM-8PM,04,,1620,,,,1,1,8,1,8,20MAR201511:27,1,,,1,5,8,2,3,61,1,88,88,,,2769.5565541,2014043732wdS:8AM-8PM,,0,1105920140408002,8,,,14564,03/03/2025
,KING MACKEREL,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,6,0,250,10,1,3,0,0,0,,8,1105920140411001,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411001,1,3,S:8AM-8PM,04,BRUNSWICK,1415,172435,,,1,1,8,1,8,20MAR201511:27,1,8850030501,,1,0,8,2,3,53,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411001,8,,,28465,03/03/2025
BLUEFISH,KINGFISH GENUS,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,2,0,30,0,1,3,0,0,0,,8,1105920140411002,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411002,1,3,S:8AM-8PM,04,BRUNSWICK,1430,169273,168559,,1,1,8,1,8,20MAR201511:27,1,8835440600,8835250101,1,0,8,2,1,81,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411002,8,,,28422,03/03/2025
BLUEFISH,KINGFISH GENUS,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,2,0,30,0,1,2,0,0,0,,8,1105920140411003,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411003,1,3,S:8AM-8PM,04,BRUNSWICK,1432,169273,168559,,1,1,8,1,8,20MAR201511:27,1,8835440600,8835250101,1,0,8,2,1,75,2,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411003,8,,,28422,03/03/2025
,KINGFISH GENUS,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,4.5,0,300,50,1,3,0,0,0,,8,1105920140411004,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411004,1,3,S:8AM-8PM,04,BRUNSWICK,1450,169273,,,1,1,8,1,8,20MAR201511:27,1,8835440600,,1,0,8,2,1,58,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411004,8,,,28465,03/03/2025
,KINGFISH GENUS,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,4.5,0,300,50,1,2,0,0,0,,8,1105920140411005,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411005,1,3,S:8AM-8PM,04,BRUNSWICK,1452,169273,,,1,1,8,1,8,20MAR201511:27,1,8835440600,,1,0,8,2,1,57,2,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411005,8,,,28465,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,1,0,250,10,1,1,0,0,0,,8,1105920140411006,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411006,1,3,S:8AM-8PM,04,BRUNSWICK,1505,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,64,2,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411006,8,,,99998,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,5.5,0,20,4,1,1,0,0,0,,8,1105920140411007,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411007,1,3,S:8AM-8PM,04,BRUNSWICK,1535,,,,1,1,8,0,8,20MAR201511:27,1,,,1,0,8,2,3,43,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411007,8,,,28451,03/03/2025
,LEFTEYE FLOUNDER GENUS,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,4,0,100,3,1,3,0,0,0,,8,1105920140411008,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411008,1,3,S:8AM-8PM,04,BRUNSWICK,1550,172734,,,1,1,8,1,8,20MAR201511:27,1,8857030300,,1,0,8,2,3,70,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411008,8,,,28451,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,4,0,100,3,1,2,0,0,0,,8,1105920140411009,6,2,2,8,0,0,,Y,8,we,1105920140411,4,1105920140411009,1,3,S:8AM-8PM,04,BRUNSWICK,1453,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,69,2,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411009,8,,,28451,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,179,37,19,523,1,3,1,1,3,0,10,2,1,5,1,0,0,,8,1105920140411010,6,2,1,8,0,0,,N,8,we,1105920140411,4,1105920140411010,1,3,S:8AM-8PM,04,,1630,,,,1,1,8,1,1,20MAR201511:27,1,,,1,0,8,2,3,42,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411010,8,7,0,28173,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,167,37,19,523,1,3,1,1,3,0,50,5,1,4,1,0,0,,8,1105920140411011,6,2,1,8,0,0,,N,8,we,1105920140411,4,1105920140411011,1,3,S:8AM-8PM,04,,1632,,,,1,1,8,1,1,20MAR201511:27,1,,,1,0,8,2,3,47,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411011,8,1,0,28163,03/03/2025
,KINGFISH GENUS,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,19,37,19,523,1,3,1,1,6.5,0,100,0,1,5,6,0,0,,8,1105920140411012,6,2,1,8,0,0,,Y,8,we,1105920140411,4,1105920140411012,1,3,S:8AM-8PM,04,BRUNSWICK,1645,169273,,,1,1,8,0,1,20MAR201511:27,1,8835440600,,1,0,8,2,1,62,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411012,8,6,0,28461,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,111,37,19,523,1,3,1,1,3,0,5,0,1,1,0,0,0,,8,1105920140411013,6,2,2,8,0,0,,N,8,we,1105920140411,4,1105920140411013,1,3,S:8AM-8PM,04,,1650,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,47,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411013,8,,,28752,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,57,37,19,523,1,3,1,1,3,,0,0,1,0,0,0,0,,8,1105920140411014,6,2,2,8,0,0,,N,8,we,1105920140411,4,1105920140411014,,3,S:8AM-8PM,04,,1652,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,45,1,88,88,,,2449.3928105,2014043731weS:8AM-8PM,,0,1105920140411014,8,,,27295,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,0,54,39,37,19,523,1,3,1,1,3,0,40,0,1,4,0,0,0,,8,1105920140411015,6,2,2,8,0,0,,O,8,we,1105920140411,4,1105920140411015,1,3,S:8AM-8PM,04,,1700,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,54,1,88,88,,,5000.8595271,2014043731weS:8AM-8PM,,0,1105920140411015,8,,,25202,03/03/2025
,,2014043733weS:8AM-8PM,2014237331105920140411,2014,6,37,169,37,19,523,1,3,1,1,7,0,15,3,1,5,0,0,0,,8,1105920140411016,6,2,2,8,0,0,,N,8,we,1105920140411,4,1105920140411016,1,3,S:8AM-8PM,04,,1905,,,,1,1,8,1,8,20MAR201511:27,1,,,1,0,8,2,3,67,1,88,88,,,5000.8595271,2014043731weS:8AM-8PM,,0,1105920140411016,8,0,1,27021,03/03/2025
