PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,SEX,AGE,REEF,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,SPOTTED SEATROUT,201903113weS:8AM-8PM,201921131524920190315,2019,7,1,97,1,97,1331,2,3,1,1,0.5,,144,10,1,0,0,0,0,,,1524920190315001,7,2,2,,,,,Y,we,,1524920190315,1,1524920190315001,,1,S:8AM-8PM,03,,,MOBILE,1634,169239,,1,1,,8,1,8,1,25,2,19APR201915:01,1,8835440102,,,,,,,,,11507.220786,201903113weS:8AM-8PM,,0,1524920190315001,36605,03/03/2025
,SHEEPSHEAD,201903113weS:8AM-8PM,201921131545320190322,2019,0,26,77,1,3,12,2,3,1,1,3,,15,15,1,0,0,0,0,,,1545320190322001,7,2,2,,,,,O,we,,1545320190322,1,1545320190322001,,1,S:8AM-8PM,03,,,,1137,169189,,1,1,,8,2,8,1,64,2,19APR201915:01,1,8835430301,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322001,49048,03/03/2025
,,201903113weS:8AM-8PM,201921131545320190322,2019,0,29,37,1,3,12,2,3,1,1,1,,20,0,1,0,0,0,0,,,1545320190322002,7,2,2,,,,,O,we,,1545320190322,1,1545320190322002,,1,S:8AM-8PM,03,,,,1206,,,1,1,,8,1,8,1,58,2,19APR201915:01,1,,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322002,99998,03/03/2025
,,201903113weS:8AM-8PM,201921131545320190322,2019,0,29,37,1,3,12,2,3,1,1,1,,20,0,1,0,0,0,0,,,1545320190322003,7,2,2,,,,,O,we,,1545320190322,1,1545320190322003,,1,S:8AM-8PM,03,,,,1208,,,1,1,,8,1,8,2,47,2,19APR201915:01,1,,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322003,99998,03/03/2025
,,201903113weS:8AM-8PM,201921131545320190322,2019,7,1,3,1,3,12,2,3,1,1,4,0.00,104,8,1,1,0,0,0,,,1545320190322004,7,2,2,,,,,Y,we,,1545320190322,1,1545320190322004,1,1,S:8AM-8PM,03,0,1,BALDWIN,1315,,,1,1,,8,1,8,1,62,2,19APR201915:01,1,,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322004,36561,03/03/2025
,SHEEPSHEAD,201903113weS:8AM-8PM,201921131545320190322,2019,7,28,35,1,3,12,2,3,1,1,1,0.00,0,0,1,1,0,0,0,,,1545320190322005,7,2,2,,,,,O,we,,1545320190322,1,1545320190322005,1,1,S:8AM-8PM,03,,,,1347,169189,,1,1,,8,1,8,1,46,2,19APR201915:01,1,8835430301,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322005,39401,03/03/2025
,SHEEPSHEAD,201903113weS:8AM-8PM,201921131545320190322,2019,7,28,35,1,3,12,2,3,1,1,1,0.00,0,0,1,1,0,0,0,,,1545320190322006,7,2,2,,,,,O,we,,1545320190322,1,1545320190322006,1,1,S:8AM-8PM,03,,,,1348,169189,,1,1,,8,2,8,1,13,2,19APR201915:01,1,8835430301,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322006,39401,03/03/2025
,SHEEPSHEAD,201903113weS:8AM-8PM,201921131545320190322,2019,7,28,35,1,3,12,2,3,1,1,1,0.00,0,0,1,1,0,0,0,,,1545320190322007,7,2,2,,,,,O,we,,1545320190322,1,1545320190322007,1,1,S:8AM-8PM,03,,,,1349,169189,,1,1,,8,2,8,1,7,2,19APR201915:01,1,8835430301,,,,,,,,,1502.0145001,201903113weS:8AM-8PM,,0,1545320190322007,39401,03/03/2025
,SPANISH MACKEREL,201903113weS:8AM-8PM,201921131545320190322,2019,7,1,3,1,3,12,2,3,1,1,7,0.00,50,8,1,1,0,0,0,,,1545320190322008,7,2,2,,,,,Y,we,,1545320190322,1,1545320190322008,1,1,S:8AM-8PM,03,,,BALDWIN,1617,172436,,1,1,,8,1,8,1,72,2,19APR201915:01,1,8850030502,,,,,,,,,868.95997825,201903113weS:8AM-8PM,,0,1545320190322008,36549,03/03/2025
,SHEEPSHEAD,201903113weS:8AM-8PM,201921131545320190322,2019,7,1,101,1,3,12,2,3,1,1,2,0.00,3,3,1,1,0,0,0,,,1545320190322009,7,2,2,,,,,N,we,,1545320190322,1,1545320190322009,1,1,S:8AM-8PM,03,,,,1637,169189,,1,1,,8,1,8,1,41,2,19APR201915:01,1,8835430301,,,,,,,,,868.95997825,201903113weS:8AM-8PM,,0,1545320190322009,36117,03/03/2025
,,201903113weS:8AM-8PM,201921131545320190322,2019,6,13,149,1,3,12,2,3,1,1,3,0.00,5,0,1,2,0,0,0,,,1545320190322010,7,2,2,,,,,O,we,,1545320190322,1,1545320190322010,1,1,S:8AM-8PM,03,,,,1657,,,1,1,,8,1,8,1,66,2,19APR201915:01,1,,,,,,,,,,868.95997825,201903113weS:8AM-8PM,,0,1545320190322010,99998,03/03/2025
,KING MACKEREL,201904113wdS:8AM-8PM,201921131545320190404,2019,6,13,87,1,3,10,1,3,1,1,2,,2,1,1,0,0,0,0,,,1545320190404001,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404001,,1,S:8AM-8PM,04,,,,1307,172435,,1,1,,8,1,8,1,48,2,17MAY201914:26,1,8850030501,,,,,,,,,12595.14673,201904113wdS:8AM-8PM,,0,1545320190404001,30033,03/03/2025
,SPANISH MACKEREL,201904113wdS:8AM-8PM,201921131545320190404,2019,0,17,43,1,3,10,1,3,1,1,2,0.00,2,1,1,1,0,0,0,,,1545320190404002,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404002,1,1,S:8AM-8PM,04,,,,1308,172436,,1,1,,8,2,8,1,26,2,17MAY201914:26,1,8850030502,,,,,,,,,12595.14673,201904113wdS:8AM-8PM,,0,1545320190404002,60555,03/03/2025
,,201904113wdS:8AM-8PM,201921131545320190404,2019,0,18,57,1,3,10,1,3,1,1,1,,2,2,1,0,0,0,0,,,1545320190404003,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404003,,1,S:8AM-8PM,04,,,,1403,,,1,1,,8,1,8,1,46,2,17MAY201914:26,1,,,,,,,,,,11249.247043,201904113wdS:8AM-8PM,,0,1545320190404003,46037,03/03/2025
,,201904113wdS:8AM-8PM,201921131545320190404,2019,0,18,57,1,3,10,1,3,1,1,1,,2,2,1,0,0,0,0,,,1545320190404004,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404004,,1,S:8AM-8PM,04,,,,1404,,,1,1,,8,2,8,1,9,2,17MAY201914:26,1,,,,,,,,,,11249.247043,201904113wdS:8AM-8PM,,0,1545320190404004,46037,03/03/2025
,,201904113wdS:8AM-8PM,201921131545320190404,2019,0,18,57,1,3,10,1,3,1,1,1,,2,2,1,0,0,0,0,,,1545320190404005,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404005,,1,S:8AM-8PM,04,,,,1405,,,1,1,,8,2,8,2,15,2,17MAY201914:26,1,,,,,,,,,,11249.247043,201904113wdS:8AM-8PM,,0,1545320190404005,46037,03/03/2025
,,201904113wdS:8AM-8PM,201921131545320190404,2019,0,18,57,1,3,10,1,3,1,1,1,,1,1,1,0,0,0,0,,,1545320190404006,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404006,,1,S:8AM-8PM,04,,,,1606,,,1,1,,8,1,8,1,47,2,17MAY201914:26,1,,,,,,,,,,11249.247043,201904113wdS:8AM-8PM,,0,1545320190404006,46038,03/03/2025
,,201904113wdS:8AM-8PM,201921131545320190404,2019,0,18,57,1,3,10,1,3,1,1,1,,1,1,1,0,0,0,0,,,1545320190404007,7,2,2,,,,,O,wd,,1545320190404,1,1545320190404007,,1,S:8AM-8PM,04,,,,1607,,,1,1,,8,2,8,1,11,2,17MAY201914:26,1,,,,,,,,,,11249.247043,201904113wdS:8AM-8PM,,0,1545320190404007,46038,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,21,227,1,3,10,1,3,1,1,5,0.00,3,2,1,1,0,0,0,,,1545320190405001,7,2,2,,,,,O,we,,1545320190405,1,1545320190405001,1,1,S:8AM-8PM,04,,,,1257,,,1,1,,8,1,8,1,44,2,17MAY201914:26,1,,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405001,42103,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,26,81,1,3,10,1,3,1,1,1,0.00,2,0,1,2,0,0,0,,,1545320190405002,7,2,2,,,,,O,we,,1545320190405,1,1545320190405002,1,1,S:8AM-8PM,04,,,,1311,,,1,1,,8,1,8,1,41,2,17MAY201914:26,1,,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405002,49515,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,7,1,3,1,3,10,1,3,1,1,1,0.00,24,4,1,1,0,0,0,,,1545320190405003,7,2,2,,,,,Y,we,,1545320190405,1,1545320190405003,1,1,S:8AM-8PM,04,,,BALDWIN,1312,,,1,1,,8,1,8,1,56,2,17MAY201914:26,1,,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405003,36526,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,6,13,89,1,3,10,1,3,1,1,1,0.00,4,1,1,1,0,0,0,,,1545320190405004,7,2,2,,,,,O,we,,1545320190405,1,1545320190405004,1,1,S:8AM-8PM,04,,,,1317,,,1,1,,8,1,8,1,43,2,17MAY201914:26,1,,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405004,30084,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,6,13,89,1,3,10,1,3,1,1,1,,4,1,1,0,0,0,0,,,1545320190405005,7,2,2,,,,,O,we,,1545320190405,1,1545320190405005,,1,S:8AM-8PM,04,,,,1318,,,1,1,,8,2,8,1,11,2,17MAY201914:26,1,,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405005,30084,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,7,1,3,1,3,10,1,3,1,1,2,0.00,75,18,1,1,0,0,0,,,1545320190405006,7,2,2,,,,,Y,we,,1545320190405,1,1545320190405006,1,1,S:8AM-8PM,04,0,2,BALDWIN,1337,172435,,1,1,,8,1,8,1,72,2,17MAY201914:26,1,8850030501,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405006,36561,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,26,91,1,3,10,1,3,1,1,1,,0,0,1,0,0,0,0,,,1545320190405007,7,2,2,,,,,O,we,,1545320190405,1,1545320190405007,,1,S:8AM-8PM,04,,,,1343,,,1,1,,8,1,8,1,27,2,17MAY201914:26,1,,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405007,49287,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,7,1,3,1,3,10,1,3,1,1,3,,2,0,1,0,0,0,0,,,1545320190405008,7,2,2,,,,,Y,we,,1545320190405,1,1545320190405008,,1,S:8AM-8PM,04,,,BALDWIN,1353,172435,,1,1,,8,1,8,1,43,2,17MAY201914:26,1,8850030501,,,,,,,,,418.41706302,201904113weS:8AM-8PM,,0,1545320190405008,36567,03/03/2025
,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,0,55,127,1,3,10,1,3,1,1,4,0.00,20,15,1,2,0,0,0,,,1545320190405009,7,2,2,,,,,O,we,,1545320190405,1,1545320190405009,1,1,S:8AM-8PM,04,0,2,,1403,172436,,1,1,,8,1,8,1,79,2,17MAY201914:26,1,8850030502,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405009,53121,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,47,141,1,3,10,1,3,1,1,3,0.00,0,0,1,2,0,0,0,,,1545320190405010,7,2,2,,,,,O,we,,1545320190405,1,1545320190405010,1,1,S:8AM-8PM,04,,,,1423,,,1,1,,8,1,8,1,69,2,17MAY201914:26,1,,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405010,38501,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,0,47,163,1,3,10,1,3,1,1,8.5,0.00,15,5,1,1,0,0,0,,,1545320190405011,7,2,2,,,,,O,we,,1545320190405,1,1545320190405011,1,1,S:8AM-8PM,04,0,4,,1427,172435,,1,1,,8,1,8,1,62,2,17MAY201914:26,1,8850030501,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405011,37664,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,0,47,163,1,3,10,1,3,1,1,8.5,0.00,15,5,1,3,0,0,0,,,1545320190405012,7,2,2,,,,,O,we,,1545320190405,1,1545320190405012,1,1,S:8AM-8PM,04,0,2,,1428,172435,,1,1,,8,1,8,2,61,2,17MAY201914:26,1,8850030501,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405012,37664,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,6,13,223,1,3,10,1,3,1,1,3,0.00,4,0,1,1,0,0,0,,,1545320190405013,7,2,2,,,,,O,we,,1545320190405,1,1545320190405013,1,1,S:8AM-8PM,04,,,,1432,172435,,1,1,,8,1,8,2,19,2,17MAY201914:26,1,8850030501,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405013,30157,03/03/2025
,HARDHEAD CATFISH,201904113weS:8AM-8PM,201921131545320190405,2019,6,13,223,1,3,10,1,3,1,1,3,0.00,1,0,1,1,0,0,0,,,1545320190405014,7,2,2,,,,,O,we,,1545320190405,1,1545320190405014,1,1,S:8AM-8PM,04,,,,1433,164165,,1,1,,8,2,8,1,9,2,17MAY201914:26,1,8777180202,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405014,30157,03/03/2025
,SHEEPSHEAD,201904113weS:8AM-8PM,201921131545320190405,2019,6,13,223,1,3,10,1,3,1,1,3,,1,0,1,0,0,0,0,,,1545320190405015,7,2,2,,,,,O,we,,1545320190405,1,1545320190405015,,1,S:8AM-8PM,04,,,,1434,169189,,1,1,,8,2,8,1,8,2,17MAY201914:26,1,8835430301,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405015,30157,03/03/2025
,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,0,18,179,1,3,10,1,3,1,1,1.5,0.00,0,0,1,1,0,0,0,,,1545320190405016,7,2,2,,,,,O,we,,1545320190405,1,1545320190405016,1,1,S:8AM-8PM,04,0,3,,1507,172436,,1,1,,8,1,8,1,66,2,17MAY201914:26,1,8850030502,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405016,46777,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,21,211,1,3,10,1,3,1,1,2,,1,0,1,0,0,0,0,,,1545320190405017,7,2,2,,,,,O,we,,1545320190405,1,1545320190405017,,1,S:8AM-8PM,04,,,,1512,,,1,1,,8,1,8,2,38,2,17MAY201914:26,1,,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405017,40003,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,21,211,1,3,10,1,3,1,1,2,,1,0,1,0,0,0,0,,,1545320190405018,7,2,2,,,,,O,we,,1545320190405,1,1545320190405018,,1,S:8AM-8PM,04,,,,1513,,,1,1,,8,1,8,1,35,2,17MAY201914:26,1,,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405018,40003,03/03/2025
,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,7,1,3,1,3,10,1,3,1,1,4,0.00,100,6,1,2,0,0,0,,,1545320190405019,7,2,2,,,,,Y,we,,1545320190405,1,1545320190405019,1,1,S:8AM-8PM,04,0,15,BALDWIN,1517,172436,,1,1,,8,1,8,1,38,2,17MAY201914:26,1,8850030502,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405019,36967,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190405,2019,0,18,3,1,3,10,1,3,1,1,4,0.00,0,0,1,1,0,0,0,,,1545320190405020,7,2,2,,,,,O,we,,1545320190405,1,1545320190405020,1,1,S:8AM-8PM,04,,,,1543,,,1,1,,8,1,8,1,20,2,17MAY201914:26,1,,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405020,46838,03/03/2025
,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,6,13,117,1,3,10,1,3,1,1,5,0.00,6,2,1,1,0,0,0,,,1545320190405021,7,2,2,,,,,O,we,,1545320190405,1,1545320190405021,1,1,S:8AM-8PM,04,0,15,,1617,172436,,1,1,,8,1,8,1,62,2,17MAY201914:26,1,8850030502,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405021,30040,03/03/2025
,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190405,2019,0,18,151,1,3,10,1,3,1,1,9.5,0.00,6,6,1,4,1,0,0,,,1545320190405022,7,2,1,,,,,O,we,,1545320190405,1,1545320190405022,1,1,S:8AM-8PM,04,25,0,,1643,172436,,1,1,,8,1,1,1,65,2,17MAY201914:26,1,8850030502,,,,,,,,,332.12823887,201904113weS:8AM-8PM,,0,1545320190405022,46742,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,7,1,97,1,3,10,1,3,1,1,5,0.00,50,10,1,2,3,0,0,,,1545320190412001,7,2,1,,,,,Y,we,,1545320190412,1,1545320190412001,1,1,S:8AM-8PM,04,4,0,MOBILE,1447,,,1,1,,8,1,1,1,50,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412001,36525,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190412,2019,7,1,3,1,3,10,1,3,1,1,7,0.00,180,35,1,2,0,0,0,,,1545320190412002,7,2,2,,,,,Y,we,,1545320190412,1,1545320190412002,1,1,S:8AM-8PM,04,0,2,BALDWIN,1453,172435,,1,1,,8,1,8,1,60,2,17MAY201914:26,1,8850030501,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412002,36535,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,39,165,1,3,10,1,3,1,1,3,0.00,0,0,1,1,0,0,0,,,1545320190412003,7,2,2,,,,,O,we,,1545320190412,1,1545320190412003,1,1,S:8AM-8PM,04,,,,1457,,,1,1,,8,2,8,1,69,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412003,45005,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,39,37,1,3,10,1,3,1,1,3,0.00,0,0,1,1,0,0,0,,,1545320190412004,7,2,2,,,,,O,we,,1545320190412,1,1545320190412004,1,1,S:8AM-8PM,04,,,,1458,,,1,1,,8,2,8,1,72,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412004,45308,03/03/2025
,FLORIDA POMPANO,201904113weS:8AM-8PM,201921131545320190412,2019,7,1,3,1,3,10,1,3,1,1,8,0.00,1,1,1,1,0,0,0,,,1545320190412005,7,2,2,,,,,Y,we,,1545320190412,1,1545320190412005,1,1,S:8AM-8PM,04,,,BALDWIN,1512,168708,,1,1,,8,2,8,1,56,2,17MAY201914:26,1,8835280901,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412005,36567,03/03/2025
,FLORIDA POMPANO,201904113weS:8AM-8PM,201921131545320190412,2019,0,26,49,1,3,10,1,3,1,1,4,,5,4,1,0,0,0,0,,,1545320190412006,7,2,2,,,,,O,we,,1545320190412,1,1545320190412006,,1,S:8AM-8PM,04,,,,1523,168708,,1,1,,8,2,8,1,77,2,17MAY201914:26,1,8835280901,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412006,48439,03/03/2025
,FLORIDA POMPANO,201904113weS:8AM-8PM,201921131545320190412,2019,0,39,15,1,3,10,1,3,1,1,8,0.00,15,2,1,2,1,0,0,,,1545320190412007,7,2,1,,,,,O,we,,1545320190412,1,1545320190412007,1,1,S:8AM-8PM,04,1,0,,1530,168708,,1,1,,8,1,1,1,41,2,17MAY201914:26,1,8835280901,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412007,45154,03/03/2025
,FLORIDA POMPANO,201904113weS:8AM-8PM,201921131545320190412,2019,0,39,15,1,3,10,1,3,1,1,8,0.00,0,0,1,0,1,0,0,,,1545320190412008,7,2,1,,,,,O,we,,1545320190412,1,1545320190412008,1,1,S:8AM-8PM,04,1,0,,1533,168708,,1,1,,8,1,1,1,19,2,17MAY201914:26,1,8835280901,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412008,45154,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,47,109,1,3,10,1,3,1,1,6,0.00,3,3,1,2,0,0,0,,,1545320190412009,7,2,2,,,,,O,we,,1545320190412,1,1545320190412009,1,1,S:8AM-8PM,04,,,,1537,,,1,1,,8,1,8,1,69,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412009,38367,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190412,2019,0,26,139,1,3,10,1,3,1,1,9.5,0.00,14,7,1,1,0,0,0,,,1545320190412010,7,2,2,,,,,O,we,,1545320190412,1,1545320190412010,1,1,S:8AM-8PM,04,0,2,,1553,172435,,1,1,,8,1,8,1,69,2,17MAY201914:26,1,8850030501,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412010,49428,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,55,85,1,3,10,1,3,1,1,2,0.00,4,4,1,1,0,0,0,,,1545320190412011,7,2,2,,,,,O,we,,1545320190412,1,1545320190412011,1,1,S:8AM-8PM,04,,,,1612,,,1,1,,8,1,8,1,22,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412011,54548,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,55,85,1,3,10,1,3,1,1,2,,4,4,1,0,0,0,0,,,1545320190412012,7,2,2,,,,,O,we,,1545320190412,1,1545320190412012,,1,S:8AM-8PM,04,,,,1613,,,1,1,,8,1,8,1,20,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412012,54548,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,5,85,1,3,10,1,3,1,1,1.5,,0,0,1,0,0,0,0,,,1545320190412013,7,2,2,,,,,O,we,,1545320190412,1,1545320190412013,,1,S:8AM-8PM,04,,,,1623,,,1,1,,8,1,8,1,62,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412013,72007,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,17,135,1,3,10,1,3,1,1,3,0.00,2,2,1,2,0,0,0,,,1545320190412014,7,2,2,,,,,O,we,,1545320190412,1,1545320190412014,1,1,S:8AM-8PM,04,,,,1647,,,1,1,,8,1,8,1,54,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412014,62015,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,29,95,1,3,10,1,3,1,1,3,,0,0,1,0,0,0,0,,,1545320190412015,7,2,2,,,,,O,we,,1545320190412,1,1545320190412015,,1,S:8AM-8PM,04,,,,1653,,,1,1,,8,1,8,1,47,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412015,64014,03/03/2025
,,201904113weS:8AM-8PM,201921131545320190412,2019,0,20,91,1,3,10,1,3,1,1,3,,0,0,1,0,0,0,0,,,1545320190412016,7,2,2,,,,,O,we,,1545320190412,1,1545320190412016,,1,S:8AM-8PM,04,,,,1654,,,1,1,,8,1,8,1,59,2,17MAY201914:26,1,,,,,,,,,,333.09681673,201904113weS:8AM-8PM,,0,1545320190412016,66209,03/03/2025
KING MACKEREL,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190412,2019,0,29,157,1,3,10,1,3,1,1,11,0.00,60,30,1,1,0,0,0,,,1545320190412017,7,2,2,,,,,O,we,,1545320190412,1,1545320190412017,1,1,S:8AM-8PM,04,0,4,,1727,172436,172435,1,1,,8,1,8,1,61,2,17MAY201914:26,1,8850030502,8850030501,,,,,,,,2104.3560177,201904113weS:8AM-8PM,,0,1545320190412017,63775,03/03/2025
KING MACKEREL,SPANISH MACKEREL,201904113weS:8AM-8PM,201921131545320190412,2019,0,39,49,1,3,10,1,3,1,1,10,0.00,11,0,1,1,0,0,0,,,1545320190412018,7,2,2,,,,,O,we,,1545320190412,1,1545320190412018,1,1,S:8AM-8PM,04,0,8,,1735,172436,172435,1,1,,8,2,8,1,62,2,17MAY201914:26,1,8850030502,8850030501,,,,,,,,2104.3560177,201904113weS:8AM-8PM,,0,1545320190412018,43214,03/03/2025
,COBIA,201904113weS:8AM-8PM,201921131545320190412,2019,7,1,3,1,3,10,1,3,1,1,11,,8,8,1,0,0,0,0,,,1545320190412019,7,2,2,,,,,Y,we,,1545320190412,1,1545320190412019,,1,S:8AM-8PM,04,,,BALDWIN,1737,168566,,1,1,,8,1,8,1,41,2,17MAY201914:26,1,8835260101,,,,,,,,,2104.3560177,201904113weS:8AM-8PM,,0,1545320190412019,36578,03/03/2025
,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190412,2019,0,39,35,1,3,10,1,3,1,1,7,0.00,3,3,1,2,0,0,0,,,1545320190412020,7,2,2,,,,,O,we,,1545320190412,1,1545320190412020,1,1,S:8AM-8PM,04,0,8,,1803,172435,,1,1,,8,1,8,1,62,2,17MAY201914:26,1,8850030501,,,,,,,,,2104.3560177,201904113weS:8AM-8PM,,0,1545320190412020,44145,03/03/2025
SPANISH MACKEREL,KING MACKEREL,201904113weS:8AM-8PM,201921131545320190412,2019,7,1,3,1,3,10,1,3,1,1,5.5,0.00,50,4,1,1,0,0,0,,,1545320190412021,7,2,2,,,,,Y,we,,1545320190412,1,1545320190412021,1,1,S:8AM-8PM,04,0,8,BALDWIN,1806,172435,172436,1,1,,8,1,8,1,51,2,17MAY201914:26,1,8850030501,8850030502,,,,,,,,2104.3560177,201904113weS:8AM-8PM,,0,1545320190412021,36527,03/03/2025
