PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,STRAT_INTERVAL,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
SHEEPSHEAD,SPANISH MACKEREL,199717128302wd,1297919970226103770,,1,3,,2,1,103,103,Y,15,45,8,6.5,1297919970226007,770,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1297919970226,02,wd,,,1297919970226007,,8,,,PINELLAS,02APR97:14:41,3,8,3,,,,8850030502,8835430301,1,,8,1350,12977.557145,199717128302wd,,0,1297919970226007,,,,33710,03/03/2025
,SHEEPSHEAD,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,40,160,8,1.5,1476719970123001,600,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123001,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,8835430301,0,1,,8,930,12977.557145,199717128301wd,,0,1476719970123001,,,,34293,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,5,10,8,1,1476719970123002,600,1,3,0,0,0,0,8,88,7,12,12,7,,1,1997,1476719970123,01,wd,,,1476719970123002,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1010,12977.557145,199717128301wd,,0,1476719970123002,,,,34293,03/03/2025
,,199717128301wd,1476719970123115600,0,1,3,,2,1,115,115,Y,10,25,8,1.5,1476719970123003,600,1,3,1,0,0,0,8,88,7,12,12,7,,1,1997,1476719970123,01,wd,,,1476719970123003,2,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1030,12977.557145,199717128301wd,,0,1476719970123003,,,,34238,03/03/2025
,,199717128301wd,1476719970123115600,0,1,3,,2,1,115,115,Y,4,25,8,2,1476719970123004,600,1,3,1,0,0,0,8,88,7,12,12,7,,1,1997,1476719970123,01,wd,,,1476719970123004,2,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1045,12977.557145,199717128301wd,,0,1476719970123004,,,,34293,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,998,O,3,4,8,3,1476719970123005,600,1,3,0,0,0,0,8,88,0,12,99,7,1,1,1997,1476719970123,01,wd,,,1476719970123005,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1100,12510.040479,199717128301wd,,0,1476719970123005,,,,99997,03/03/2025
,,199717128301wd,1476719970123115600,0,1,3,,2,1,115,115,Y,5,45,8,2.5,1476719970123006,600,1,3,2,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123006,2,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1115,12977.557145,199717128301wd,,0,1476719970123006,,,,34241,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,5,40,8,2.5,1476719970123007,600,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123007,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1120,12977.557145,199717128301wd,,0,1476719970123007,,,,34293,03/03/2025
,GULF KINGFISH,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,1,2,8,2,1476719970123008,600,1,3,0,0,0,0,8,88,7,12,12,7,,1,1997,1476719970123,01,wd,,,1476719970123008,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,8835440602,0,1,,8,1130,12977.557145,199717128301wd,,0,1476719970123008,,,,34233,03/03/2025
,GULF KINGFISH,199717128301wd,1476719970123115600,,1,3,,2,1,115,139,O,1,1,8,2,1476719970123009,600,1,3,0,0,0,0,8,88,0,12,26,7,,1,1997,1476719970123,01,wd,,,1476719970123009,,8,,,,02APR97:14:41,3,8,1,,,,8835440602,0,1,,8,1135,12510.040479,199717128301wd,,0,1476719970123009,,,,49428,03/03/2025
,GULF KINGFISH,199717128301wd,1476719970123115600,0,1,3,,2,1,115,115,Y,10,180,8,3.5,1476719970123010,600,1,3,4,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123010,2,8,,,SARASOTA,02APR97:14:41,3,8,3,,,,8835440602,0,1,,8,1145,12977.557145,199717128301wd,,0,1476719970123010,,,,34283,03/03/2025
,SPANISH MACKEREL,199717128301wd,1476719970123115600,,1,3,,2,1,115,19,O,0,50,8,1,1476719970123011,600,1,3,0,0,0,0,8,88,5,12,36,7,1,1,1997,1476719970123,01,wd,,,1476719970123011,,8,,,,02APR97:14:41,3,8,1,,,,8850030502,0,1,,8,1200,12510.040479,199717128301wd,,0,1476719970123011,,,,12972,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,0,22,8,3,1476719970123012,600,1,3,0,0,0,0,8,88,7,12,12,7,,1,1997,1476719970123,01,wd,,,1476719970123012,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1300,12977.557145,199717128301wd,,0,1476719970123012,,,,34232,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,29,O,1,2,8,2,1476719970123013,600,1,3,0,0,0,0,8,88,5,12,34,7,1,1,1997,1476719970123,01,wd,,,1476719970123013,,8,,,OCEAN,02APR97:14:41,3,8,1,,,,0,0,1,,8,1430,12510.040479,199717128301wd,,0,1476719970123013,,,,08533,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,1,1,8,2,1476719970123014,600,1,3,0,0,0,0,8,88,7,12,12,7,,1,1997,1476719970123,01,wd,,,1476719970123014,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1435,12977.557145,199717128301wd,,0,1476719970123014,,,,34232,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,63,O,3,3,8,2,1476719970123015,600,1,3,0,0,0,0,8,88,0,12,47,7,1,1,1997,1476719970123,01,wd,,,1476719970123015,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1500,12510.040479,199717128301wd,,0,1476719970123015,,,,37814,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,15,Y,1,12,8,3.5,1476719970123016,600,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123016,,8,,,CHARLOTTE,02APR97:14:41,3,8,1,,,,0,0,1,,8,1535,12977.557145,199717128301wd,,0,1476719970123016,,,,33950,03/03/2025
,,199717128301wd,1476719970123115600,0,1,3,,2,1,115,43,O,3,10,8,3,1476719970123017,600,1,3,1,0,0,0,8,88,5,12,42,7,1,1,1997,1476719970123,01,wd,,,1476719970123017,2,8,,,,02APR97:14:41,3,8,,,,,0,0,1,,8,1538,12510.040479,199717128301wd,,0,1476719970123017,,,,17018,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,41,O,5,10,8,3,1476719970123018,600,1,3,0,0,0,0,8,88,5,12,42,7,1,1,1997,1476719970123,01,wd,,,1476719970123018,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1540,12510.040479,199717128301wd,,0,1476719970123018,,,,17025,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,41,O,0,0,8,3,1476719970123019,600,1,3,0,0,0,0,8,88,5,12,42,7,1,1,1997,1476719970123,01,wd,,,1476719970123019,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1545,12510.040479,199717128301wd,,0,1476719970123019,,,,17025,03/03/2025
,,199717128301wd,1476719970123115600,0,1,3,,2,1,115,55,O,12,20,8,2,1476719970123020,600,1,3,2,0,0,0,8,88,0,12,54,7,1,1,1997,1476719970123,01,wd,,,1476719970123020,2,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1550,12510.040479,199717128301wd,,0,1476719970123020,,,,24740,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,55,O,12,20,8,2,1476719970123021,600,1,3,0,0,0,0,8,88,0,12,54,7,1,1,1997,1476719970123,01,wd,,,1476719970123021,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1600,12510.040479,199717128301wd,,0,1476719970123021,,,,24740,03/03/2025
,,199717128301wd,1476719970123115600,0,1,3,,2,1,115,115,Y,6,18,8,8,1476719970123022,600,1,3,1,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123022,2,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1605,12977.557145,199717128301wd,,0,1476719970123022,,,,34285,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,31,O,0,2,8,3,1476719970123023,600,1,3,0,0,0,0,8,88,0,12,17,7,1,1,1997,1476719970123,01,wd,,,1476719970123023,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1630,12510.040479,199717128301wd,,0,1476719970123023,,,,60640,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,15,Y,2,6,8,3,1476719970123024,600,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123024,,8,,,CHARLOTTE,02APR97:14:41,3,8,1,,,,0,0,1,,8,1635,12977.557145,199717128301wd,,0,1476719970123024,,,,34224,03/03/2025
,,199717128301wd,1476719970123115600,,1,3,,2,1,115,77,O,1,1,8,5,1476719970123025,600,1,3,0,0,0,0,8,88,0,12,26,7,1,1,1997,1476719970123,01,wd,,,1476719970123025,,8,,,,02APR97:14:41,3,8,,,,,0,0,1,,8,1640,12510.040479,199717128301wd,,0,1476719970123025,,,,49001,03/03/2025
,GULF KINGFISH,199717128301wd,1476719970123115600,0,1,3,,2,1,115,115,Y,1,6,8,2,1476719970123026,600,1,3,1,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123026,2,8,,,SARASOTA,02APR97:14:41,3,8,,,,,8835440602,0,1,,8,1650,12977.557145,199717128301wd,,0,1476719970123026,,,,34275,03/03/2025
,GULF KINGFISH,199717128301wd,1476719970123115600,,1,3,,2,1,115,115,Y,1,6,8,2,1476719970123027,600,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970123,01,wd,,,1476719970123027,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,8835440602,0,1,,8,1655,12977.557145,199717128301wd,,0,1476719970123027,,,,34275,03/03/2025
,,199717128302wd,147671997021371157,,1,3,,2,1,71,3,O,0,1,8,4,1476719970213009,157,2,3,0,0,0,0,8,88,5,12,42,7,1,1,1997,1476719970213,02,wd,,,1476719970213009,,8,,,,02APR97:14:41,3,8,3,,,,0,0,1,,8,1630,24494.790232,199717128302wd,,0,1476719970213009,,,,15220,03/03/2025
,,199717128302wd,1476719970227115605,,1,3,,2,1,115,115,Y,60,150,8,3,1476719970227001,605,2,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227001,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1150,12977.557145,199717128302wd,,0,1476719970227001,,,,34275,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,2,1,115,115,Y,8,20,8,2,1476719970227002,605,2,3,1,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227002,2,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1210,12977.557145,199717128302wd,,0,1476719970227002,,,,34238,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,2,1,115,99,O,20,24,8,2,1476719970227003,605,2,3,1,0,0,0,8,88,0,12,26,7,1,1,1997,1476719970227,02,wd,,,1476719970227003,2,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1230,12510.040479,199717128302wd,,0,1476719970227003,,,,99998,03/03/2025
,,199717128302wd,1476719970227115605,,1,3,,2,1,115,99,O,20,20,8,2,1476719970227004,605,2,3,0,0,0,0,8,88,0,12,26,7,1,1,1997,1476719970227,02,wd,,,1476719970227004,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1235,12510.040479,199717128302wd,,0,1476719970227004,,,,99998,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,1,1,115,115,Y,60,100,8,4,1476719970227005,605,2,3,0,1,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227005,2,8,,,SARASOTA,02APR97:14:41,3,1,1,,,,0,0,1,,8,1240,12977.557145,199717128302wd,,0,1476719970227005,,25,0,99998,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,2,1,115,15,Y,5,5,8,2,1476719970227006,605,2,3,3,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227006,2,8,,,CHARLOTTE,02APR97:14:41,3,8,1,,,,0,0,1,,8,1300,12977.557145,199717128302wd,,0,1476719970227006,,,,33953,03/03/2025
,SHEEPSHEAD,199717128302wd,1476719970227115605,,1,3,,2,1,115,77,O,1,4,8,5,1476719970227007,605,2,3,0,0,0,0,8,88,5,12,36,7,1,1,1997,1476719970227,02,wd,,,1476719970227007,,8,,,,02APR97:14:41,3,8,1,,,,8835430301,0,1,,8,1310,12510.040479,199717128302wd,,0,1476719970227007,,,,13820,03/03/2025
,CREVALLE JACK,199717128302wd,1476719970227115605,,1,3,,2,1,115,75,O,1,3,8,2,1476719970227008,605,2,3,0,0,0,0,8,88,0,12,17,7,1,1,1997,1476719970227,02,wd,,,1476719970227008,,8,,,,02APR97:14:41,3,8,1,,,,8835280303,0,1,,8,1320,12510.040479,199717128302wd,,0,1476719970227008,,,,60938,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,2,1,115,115,Y,1,2,8,1,1476719970227009,605,2,3,1,0,0,0,8,88,7,12,12,7,,1,1997,1476719970227,02,wd,,,1476719970227009,2,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1330,12977.557145,199717128302wd,,0,1476719970227009,,,,34229,03/03/2025
,SHEEPSHEAD,199717128302wd,1476719970227115605,0,1,3,,1,1,115,115,Y,25,35,8,4,1476719970227010,605,2,3,1,6,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227010,2,8,,,SARASOTA,02APR97:14:41,3,1,1,,,,8835430301,0,1,,8,1350,12977.557145,199717128302wd,,0,1476719970227010,,6,0,34292,03/03/2025
,,199717128302wd,1476719970227115605,,1,3,,2,1,115,15,Y,5,10,8,2,1476719970227011,605,2,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227011,,8,,,CHARLOTTE,02APR97:14:41,3,8,1,,,,0,0,1,,8,1415,12977.557145,199717128302wd,,0,1476719970227011,,,,33948,03/03/2025
,SHEEPSHEAD,199717128302wd,1476719970227115605,0,1,3,,1,1,115,998,O,15,19,8,2,1476719970227012,605,2,3,1,3,0,0,8,88,0,12,99,7,2,1,1997,1476719970227,02,wd,,,1476719970227012,2,8,,,,02APR97:14:41,3,1,1,,,,8835430301,0,1,,8,1500,12510.040479,199717128302wd,,0,1476719970227012,,3,0,99997,03/03/2025
,SHEEPSHEAD,199717128302wd,1476719970227115605,0,1,3,,1,3,115,115,Y,1,30,8,6,1476719970227013,605,2,3,2,5,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227013,2,8,,,SARASOTA,02APR97:14:41,3,2,1,,,,8835430301,0,1,,2,1530,12977.557145,199717128302wd,,0,1476719970227013,,25,0,34287,03/03/2025
,SHEEPSHEAD,199717128302wd,1476719970227115605,,1,3,,3,0,115,115,Y,1,3,8,6,1476719970227014,605,2,3,0,0,1,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227013,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,8835430301,0,1,,8,1535,12977.557145,199717128302wd,,0,1476719970227013,,,,34287,03/03/2025
,SHEEPSHEAD,199717128302wd,1476719970227115605,,1,3,,3,0,115,115,Y,1,60,8,6,1476719970227015,605,2,3,0,0,1,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227013,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,8835430301,0,1,,8,1540,12977.557145,199717128302wd,,0,1476719970227013,,,,34287,03/03/2025
,,199717128302wd,1476719970227115605,,1,3,,2,1,115,115,Y,2,2,8,1.5,1476719970227016,605,2,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227016,,8,,,SARASOTA,02APR97:14:41,3,8,1,,,,0,0,1,,8,1550,12977.557145,199717128302wd,,0,1476719970227016,,,,99999,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,2,1,115,13,O,10,60,8,3,1476719970227017,605,2,3,1,0,0,0,8,88,4,12,25,7,1,1,1997,1476719970227,02,wd,,,1476719970227017,2,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1600,12510.040479,199717128302wd,,0,1476719970227017,,,,99998,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,1,1,115,95,O,10,10,8,3,1476719970227018,605,2,3,1,1,0,0,8,88,5,12,42,7,1,1,1997,1476719970227,02,wd,,,1476719970227018,2,8,,,,02APR97:14:41,3,1,1,,,,0,0,1,,8,1615,12510.040479,199717128302wd,,0,1476719970227018,,3,0,18042,03/03/2025
,,199717128302wd,1476719970227115605,0,1,3,,2,1,115,83,Y,,3,8,2,1476719970227019,605,2,3,1,0,0,0,8,88,7,12,12,7,1,1,1997,1476719970227,02,wd,,,1476719970227019,2,8,,,MARION,02APR97:14:41,3,8,1,,,,0,0,1,,8,1645,12977.557145,199717128302wd,,0,1476719970227019,,,,34431,03/03/2025
,,199717128302wd,1476719970227115605,,1,3,,2,1,115,115,O,1,1,8,2,1476719970227020,605,2,3,0,0,0,0,8,88,0,12,17,7,1,1,1997,1476719970227,02,wd,,,1476719970227020,,8,,,,02APR97:14:41,3,8,1,,,,0,0,1,,8,1650,12510.040479,199717128302wd,,0,1476719970227020,,,,62681,03/03/2025
,SPOTTED SEATROUT,199717128301we,1000919970105103749,0,5,5,,2,1,103,103,Y,60,364,8,5,1000919970105017,749,4,3,3,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970105,01,we,,,1000919970105017,2,8,,,PINELLAS,02APR97:14:41,8,8,1,,,,8835440102,0,1,,8,1533,2982.1628758,199717128301we,,0,1000919970105017,,,,33785,03/03/2025
,,199717128301wd,1000919970114101327,0,5,5,,2,1,101,53,O,0,0,8,4,1000919970114001,327,1,3,2,0,0,0,8,88,0,12,27,7,1,1,1997,1000919970114,01,wd,,,1000919970114001,2,8,,,,02APR97:14:41,8,8,1,,,,0,0,1,,8,1714,2763.1884214,199717128301wd,,0,1000919970114001,,,,55304,03/03/2025
,,199717128301wd,1000919970114101327,0,5,5,,2,1,101,53,O,0,0,8,4,1000919970114002,327,1,3,1,0,0,0,8,88,0,12,27,7,1,1,1997,1000919970114,01,wd,,,1000919970114002,2,8,,,,02APR97:14:41,8,8,1,,,,0,0,1,,8,1719,2763.1884214,199717128301wd,,0,1000919970114002,,,,55304,03/03/2025
,SPOTTED SEATROUT,199717128301wd,1000919970114101327,0,5,5,,2,1,101,133,O,9,25,8,3,1000919970114003,327,5,3,0,0,0,0,8,88,0,12,55,7,1,1,1997,1000919970114,01,wd,,,1000919970114003,,8,,,,02APR97:14:41,8,8,1,,,,8835440102,0,1,,8,1822,2763.1884214,199717128301wd,,0,1000919970114003,,,,53029,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,101,Y,5,100,8,1,1000919970114008,327,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114008,,8,,,PASCO,02APR97:14:41,8,8,1,,,,0,0,1,,8,1907,2866.4524068,199717128301wd,,0,1000919970114008,,,,34652,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,3,O,0,0,8,1,1000919970114009,327,1,3,0,0,0,0,8,88,5,12,10,7,1,1,1997,1000919970114,01,wd,,,1000919970114009,,8,,,NEW CASTLE,02APR97:14:41,8,8,1,,,,0,0,1,,8,1912,2763.1884214,199717128301wd,,0,1000919970114009,,,,19711,03/03/2025
,,199717128301wd,1000919970114101327,0,5,5,,1,1,101,101,Y,3,3,8,2,1000919970114011,327,1,3,0,1,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114011,2,8,,,PASCO,02APR97:14:41,8,1,1,,,,0,0,1,,8,1949,2866.4524068,199717128301wd,,0,1000919970114011,,1,0,34654,03/03/2025
,SPOTTED SEATROUT,199717128301wd,1000919970114101327,0,5,5,,1,1,101,101,Y,24,156,8,1.5,1000919970114017,327,5,3,2,2,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114017,2,8,,,PASCO,02APR97:14:41,8,1,1,,,,8835440102,0,1,,8,2112,2866.4524068,199717128301wd,,0,1000919970114017,,2,0,34690,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,101,Y,8,52,8,0.5,1000919970114018,327,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114018,,8,,,PASCO,02APR97:14:41,8,8,1,,,,0,0,1,,8,2128,2866.4524068,199717128301wd,,0,1000919970114018,,,,34691,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,101,Y,8,52,8,0.5,1000919970114019,327,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114019,,8,,,PASCO,02APR97:14:41,8,8,1,,,,0,0,1,,8,2130,2866.4524068,199717128301wd,,0,1000919970114019,,,,34691,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,998,O,0,0,8,3.5,1000919970114020,327,1,3,0,0,0,0,8,88,0,12,99,7,1,1,1997,1000919970114,01,wd,,,1000919970114020,,8,,,,02APR97:14:41,8,8,1,,,,0,0,1,,8,2134,2763.1884214,199717128301wd,,0,1000919970114020,,,,99997,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,998,O,0,0,8,,1000919970114021,327,1,3,0,0,0,0,8,88,0,12,99,7,1,1,1997,1000919970114,01,wd,,,1000919970114021,,8,,,,02APR97:14:41,8,8,,,,,0,0,1,,8,2139,2763.1884214,199717128301wd,,0,1000919970114021,,,,99997,03/03/2025
,,199717128301wd,1000919970114101327,0,5,5,,2,1,101,57,Y,0,12,8,3,1000919970114022,327,1,3,2,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114022,2,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,0,0,1,,8,2250,2866.4524068,199717128301wd,,0,1000919970114022,,,,33549,03/03/2025
,,199717128301wd,1000919970114101327,0,5,5,,2,1,101,57,Y,0,12,8,3,1000919970114023,327,1,3,1,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114023,2,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,0,0,1,,8,2255,2866.4524068,199717128301wd,,0,1000919970114023,,,,33549,03/03/2025
,,199717128301wd,1000919970114101327,,5,5,,2,1,101,57,Y,0,12,8,3,1000919970114024,327,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970114,01,wd,,,1000919970114024,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,0,0,1,,8,2300,2866.4524068,199717128301wd,,0,1000919970114024,,,,33549,03/03/2025
SPOTTED SEATROUT,KINGFISH GENUS,199717128301we,1000919970119103749,,5,5,,2,1,103,103,Y,0,18,8,3,1000919970119001,749,4,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119001,,8,,,PINELLAS,02APR97:14:41,8,8,1,,,,8835440600,8835440102,1,,8,1640,2982.1628758,199717128301we,,0,1000919970119001,,,,33771,03/03/2025
KINGFISH GENUS,SILVER SEATROUT,199717128301we,100091997011957614,0,K,5,,2,1,57,57,Y,6,15,8,4,1000919970119009,614,1,3,3,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119009,2,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,8835440103,8835440600,1,,8,1952,2982.1628758,199717128301we,,0,1000919970119009,,0,4,33614,03/03/2025
,,199717128301we,100091997011957614,,K,5,,2,1,57,57,Y,0,0,8,1,1000919970119010,614,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119010,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,0,0,1,,8,2005,2982.1628758,199717128301we,,0,1000919970119010,,,,33625,03/03/2025
,,199717128301we,100091997011957614,,K,5,,2,1,57,57,Y,0,1,8,1,1000919970119011,614,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119011,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,0,0,1,,8,2010,2982.1628758,199717128301we,,0,1000919970119011,,,,33611,03/03/2025
,,199717128301we,100091997011957614,,K,5,,2,1,57,57,Y,0,5,8,,1000919970119012,614,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119012,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,,,,,0,0,1,,8,2015,2982.1628758,199717128301we,,0,1000919970119012,,,,33629,03/03/2025
,,199717128301we,100091997011957614,,K,5,,2,1,57,57,Y,0,0,8,1,1000919970119013,614,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119013,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,0,0,1,,8,2020,2982.1628758,199717128301we,,0,1000919970119013,,,,33629,03/03/2025
SPOTTED SEATROUT,SILVER SEATROUT,199717128301we,100091997011957614,,K,5,,2,1,57,57,Y,5,35,8,1.5,1000919970119014,614,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119014,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,8835440103,8835440102,1,,8,2056,2982.1628758,199717128301we,,0,1000919970119014,,,,33616,03/03/2025
,SILVER SEATROUT,199717128301we,100091997011957614,,K,5,,2,1,57,57,Y,30,200,8,0.5,1000919970119015,614,1,3,0,0,0,0,8,88,7,12,12,7,1,1,1997,1000919970119,01,we,,,1000919970119015,,8,,,HILLSBOROUGH,02APR97:14:41,8,8,1,,,,8835440103,0,1,,8,2120,2982.1628758,199717128301we,,0,1000919970119015,,,,33611,03/03/2025
,,199717128301we,100091997011957614,,K,5,,2,1,57,17,O,0,0,8,2,1000919970119016,614,1,3,0,0,0,0,8,88,0,12,39,7,1,1,1997,1000919970119,01,we,,,1000919970119016,,8,,,,02APR97:14:41,8,8,1,,,,0,0,1,,8,2209,2874.7304192,199717128301we,,0,1000919970119016,,,,45044,03/03/2025
