PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,DATE1,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,4.5,,48,0,1,1,0,0,0,0,,,1536420060225011,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225011,,,,PINELLAS,1135,0,0,3,1,1,8,1,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225011,8,33756,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,4.5,,0,0,1,1,0,0,0,0,,,1536420060225012,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225012,,,,PINELLAS,1136,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225012,8,33756,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,4.5,0,0,0,1,1,0,1,0,0,,,1536420060225013,7,1,1,,,,Y,,1536420060225,,02,we,1536420060225013,1,1,0,PINELLAS,1137,0,0,3,1,1,8,2,1,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225013,8,33756,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,3,0,15,2,1,1,1,0,0,0,,,1536420060225014,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225014,1,0,3,PINELLAS,1155,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225014,8,33713,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,101,12,103,712,1,3,1,3,2,0,20,3,1,1,1,0,0,0,,,1536420060225015,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225015,1,,,PASCO,1200,0,0,3,1,1,8,1,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225015,8,34653,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,7,,20,0,1,1,0,0,0,0,,,1536420060225016,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225016,,,,PINELLAS,1701,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225016,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,2,,20,0,1,1,0,0,0,0,,,1536420060225017,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225017,,,,PINELLAS,1203,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225017,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,2,0,70,0,1,1,1,0,0,0,,,1536420060225018,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225018,1,,,PINELLAS,1204,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225018,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,2,,20,0,1,1,0,0,0,0,,,1536420060225019,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225019,,,,PINELLAS,1205,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225019,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,2,,20,0,1,1,0,0,0,0,,,1536420060225020,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225020,,,,PINELLAS,1206,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225020,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,2,,20,0,1,1,0,0,0,0,,,1536420060225021,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225021,,,,PINELLAS,1207,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225021,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,2,,20,0,1,1,0,0,0,0,,,1536420060225022,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225022,,,,PINELLAS,1208,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225022,8,34685,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,5,0,36,5,1,1,1,0,0,0,,,1536420060225023,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225023,1,,,PINELLAS,1215,0,0,3,1,1,8,1,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225023,8,33770,03/03/2025
,,200617128302we,1536420060225103712,2006,5,36,95,12,103,712,1,3,1,3,2,0,5,5,1,1,1,0,0,0,,,1536420060225024,7,1,2,,,,O,,1536420060225,,02,we,1536420060225024,1,,,,1230,0,0,3,1,1,8,1,8,,3,,,,,,,,30APR200714:33,4347.4979703,200617128302we,,0,1536420060225024,8,12076,03/03/2025
,,200617128302we,1536420060225103712,2006,5,36,95,12,103,712,1,3,1,3,2,,5,5,1,1,0,0,0,0,,,1536420060225025,7,1,2,,,,O,,1536420060225,,02,we,1536420060225025,,,,,1231,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4347.4979703,200617128302we,,0,1536420060225025,8,12076,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,57,12,103,712,1,3,1,3,0.5,,35,1,1,1,0,0,0,0,,,1536420060225026,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225026,,,,HILLSBOROUGH,1250,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225026,8,33606,03/03/2025
,,200617128302we,1536420060225103712,2006,0,39,35,12,103,712,1,3,1,3,3,0,20,0,1,1,1,0,0,0,,,1536420060225027,7,1,2,,,,O,,1536420060225,,02,we,1536420060225027,1,,,,1307,0,0,3,1,1,8,1,8,,3,,,,,,,,30APR200714:33,4347.4979703,200617128302we,,0,1536420060225027,8,44136,03/03/2025
,,200617128302we,1536420060225103712,2006,5,36,65,12,103,712,1,3,1,3,3,0,0,0,1,1,1,0,0,0,,,1536420060225028,7,1,2,,,,O,,1536420060225,,02,we,1536420060225028,1,,,,1308,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4347.4979703,200617128302we,,0,1536420060225028,8,13354,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,5,,5,0,1,1,0,0,0,0,,,1536420060225029,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225029,,,,PINELLAS,1408,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225029,8,33756,03/03/2025
,,200617128302we,1536420060225103712,2006,7,12,103,12,103,712,1,3,1,3,5,,0,0,1,1,0,0,0,0,,,1536420060225030,7,1,2,,,,Y,,1536420060225,,02,we,1536420060225030,,,,PINELLAS,1409,0,0,3,1,1,8,2,8,,3,,,,,,,,30APR200714:33,4023.9851642,200617128302we,,0,1536420060225030,8,33756,03/03/2025
,BALLYHOO,200617128302wd,153652006022387139,2006,7,12,87,12,87,139,2,3,1,3,3,0,36,4,2,1,1,0,0,0,,,1536520060223001,7,1,2,,,,Y,,1536520060223,,02,wd,1536520060223001,1,0,50,MONROE,1428,165460,0,1,3,1,8,1,8,,3,8803010201,,,,,,,30APR200714:33,38380.713083,200617128302wd,,0,1536520060223001,8,33050,03/03/2025
,BALLYHOO,200617128302wd,153652006022387139,2006,7,12,87,12,87,139,2,3,1,3,3,0,1,1,2,1,1,0,0,0,,,1536520060223002,7,1,2,,,,Y,,1536520060223,,02,wd,1536520060223002,1,0,50,MONROE,1429,165460,0,1,3,1,8,1,8,,3,8803010201,,,,,,,30APR200714:33,38380.713083,200617128302wd,,0,1536520060223002,8,33050,03/03/2025
,,200617128302wd,153652006022387139,2006,6,12,86,12,87,139,2,3,1,3,0.5,,15,7,2,1,0,0,0,0,,,1536520060223003,7,1,2,,,,O,,1536520060223,,02,wd,1536520060223003,,,,MIAMI-DADE,1456,0,0,1,1,1,8,1,8,,3,,,,,,,,30APR200714:33,41466.373612,200617128302wd,,0,1536520060223003,8,33140,03/03/2025
,,200617128302wd,153652006022387139,2006,6,12,86,12,87,139,3,3,1,3,3,0,0,0,1,1,4,0,0,0,,,1536520060223004,7,1,2,,,,O,,1536520060223,,02,wd,1536520060223004,1,,,MIAMI-DADE,1729,0,0,1,1,1,8,1,8,,3,,,,,,,,30APR200714:33,41466.373612,200617128302wd,,0,1536520060223004,8,99998,03/03/2025
COBIA,CREVALLE JACK,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,52,9,1,1,0,0,0,0,,,1000920060111001,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111001,,,,HILLSBOROUGH,924,168609,168566,8,1,1,8,1,8,,8,8835280303,8835260101,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111001,8,33569,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,1.5,0,75,9,1,1,0,0,0,0,,,1000920060111002,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111002,,,,HILLSBOROUGH,1226,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111002,8,33612,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,35,8,1,1,0,0,0,0,,,1000920060111003,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111003,,,,HILLSBOROUGH,1301,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111003,8,33510,03/03/2025
,,200617128301wd,100092006011157544,2006,0,17,31,12,57,544,5,3,K,5,2,0,1,1,1,1,0,0,0,0,,,1000920060111004,7,1,2,,,,O,,1000920060111,,01,wd,1000920060111004,,,,,1305,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,10369.908105,200617128301wd,,0,1000920060111004,8,99998,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,1,1,1,1,0,0,0,0,,,1000920060111005,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111005,,,,HILLSBOROUGH,1310,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111005,8,33547,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,1,1,1,1,0,0,0,0,,,1000920060111006,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111006,,,,HILLSBOROUGH,1315,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111006,8,33569,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,1,1,1,1,0,0,0,0,,,1000920060111007,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111007,,,,HILLSBOROUGH,1320,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111007,8,33547,03/03/2025
,,200617128301wd,100092006011157544,2006,5,42,19,12,57,544,5,3,K,5,1.5,0,4,1,1,1,0,0,0,0,,,1000920060111008,7,1,2,,,,O,,1000920060111,,01,wd,1000920060111008,,,,,1325,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,10369.908105,200617128301wd,,0,1000920060111008,8,16057,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,2,2,1,1,0,0,0,0,,,1000920060111009,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111009,,,,HILLSBOROUGH,1340,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111009,8,33570,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,2,2,1,1,0,0,0,0,,,1000920060111010,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111010,,,,HILLSBOROUGH,1345,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111010,8,33570,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,5,0,156,23,1,1,0,0,0,0,,,1000920060111011,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111011,,,,HILLSBOROUGH,1525,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111011,8,33569,03/03/2025
,,200617128301wd,100092006011157544,2006,4,9,1,12,57,544,5,3,K,5,5.5,1,2,2,1,1,2,1,0,0,,,1000920060111012,7,1,1,,,,O,,1000920060111,,01,wd,1000920060111012,2,1,1,FAIRFIELD,1538,0,0,8,1,1,8,1,1,,8,,,,,,,,30APR200714:33,10369.908105,200617128301wd,,0,1000920060111012,8,06825,03/03/2025
,,200617128301wd,100092006011157544,2006,4,9,1,12,57,544,5,3,K,5,5.5,1,2,2,1,1,2,1,0,0,,,1000920060111013,7,1,1,,,,O,,1000920060111,,01,wd,1000920060111013,2,,,FAIRFIELD,1543,0,0,8,1,1,8,1,1,,8,,,,,,,,30APR200714:33,10369.908105,200617128301wd,,0,1000920060111013,8,06825,03/03/2025
,,200617128301wd,100092006011157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,10,10,1,1,0,0,0,0,,,1000920060111014,7,1,2,,,,Y,,1000920060111,,01,wd,1000920060111014,,,,HILLSBOROUGH,1600,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,9598.2463137,200617128301wd,,0,1000920060111014,8,33569,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3.5,0,5,2,1,1,0,0,0,0,,,1000920060121001,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121001,,,,HILLSBOROUGH,1303,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121001,8,33594,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3.5,0,5,2,1,1,0,0,0,0,,,1000920060121002,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121002,,,,HILLSBOROUGH,1308,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121002,8,33594,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3.5,0,5,2,1,1,0,0,0,0,,,1000920060121003,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121003,,,,HILLSBOROUGH,1313,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121003,8,33594,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,11,1,1,1,0,0,0,0,,,1000920060121004,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121004,,,,HILLSBOROUGH,1413,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121004,8,33569,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,0,0,1,1,1,0,0,0,,,1000920060121005,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121005,2,,,HILLSBOROUGH,1446,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121005,8,33619,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,0,0,1,1,1,0,0,0,,,1000920060121006,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121006,2,,,HILLSBOROUGH,1451,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121006,8,33619,03/03/2025
SPOTTED SEATROUT,RED DRUM,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,1.5,0,12,1,1,1,0,0,0,0,,,1000920060121007,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121007,,,,HILLSBOROUGH,1530,169290,169239,8,1,1,8,1,8,,8,8835440901,8835440102,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121007,8,33565,03/03/2025
SPOTTED SEATROUT,RED DRUM,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,1.5,0,12,1,1,1,0,0,0,0,,,1000920060121008,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121008,,,,HILLSBOROUGH,1535,169290,169239,8,1,1,8,1,8,,8,8835440901,8835440102,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121008,8,33565,03/03/2025
,PERMIT,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2.5,0,15,15,1,1,0,0,0,0,,,1000920060121009,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121009,,,,HILLSBOROUGH,1540,168709,0,8,1,1,8,1,8,,8,8835280902,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121009,8,33572,03/03/2025
,PERMIT,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2.5,0,10,10,1,1,0,0,0,0,,,1000920060121010,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121010,,,,HILLSBOROUGH,1545,168709,0,8,1,1,8,1,8,,8,8835280902,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121010,8,33572,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,4,0,12,0,1,1,0,0,0,0,,,1000920060121011,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121011,,,,HILLSBOROUGH,1617,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121011,8,33572,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,4,0,5,2,2,1,1,0,0,0,,,1000920060121012,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121012,2,,,HILLSBOROUGH,1622,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121012,8,33572,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,26,4,1,1,0,0,0,0,,,1000920060121013,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121013,,,,HILLSBOROUGH,1629,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121013,8,33572,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,4,0,3,0,1,1,1,0,0,0,,,1000920060121014,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121014,2,,,HILLSBOROUGH,1635,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121014,8,33527,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,4,0,3,0,1,1,2,0,0,0,,,1000920060121015,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121015,2,,,HILLSBOROUGH,1640,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121015,8,33527,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,3,1,1,1,0,0,0,0,,,1000920060121016,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121016,,,,HILLSBOROUGH,1641,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121016,8,33594,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,3,1,1,1,0,0,0,0,,,1000920060121017,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121017,,,,HILLSBOROUGH,1643,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121017,8,33594,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,2,0,3,1,1,1,0,0,0,0,,,1000920060121018,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121018,,,,HILLSBOROUGH,1645,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121018,8,33594,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,6,0,26,3,1,1,1,1,0,0,,,1000920060121019,7,1,1,,,,Y,,1000920060121,,01,we,1000920060121019,2,1,0,HILLSBOROUGH,1656,0,0,8,1,1,8,1,1,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121019,8,33570,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,6,0,78,7,1,1,0,0,0,0,,,1000920060121020,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121020,,,,HILLSBOROUGH,1701,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121020,8,99998,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,6,0,78,7,1,1,1,0,0,0,,,1000920060121021,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121021,2,,,HILLSBOROUGH,1706,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121021,8,33570,03/03/2025
COBIA,CREVALLE JACK,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,4,0,23,3,1,1,0,0,0,0,,,1000920060121022,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121022,,,,HILLSBOROUGH,1709,168609,168566,8,1,1,8,1,8,,8,8835280303,8835260101,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121022,8,33569,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,7,0,18,4,1,1,0,0,0,0,,,1000920060121023,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121023,,,,HILLSBOROUGH,1716,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121023,8,33569,03/03/2025
,CREVALLE JACK,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,52,7,1,1,1,0,0,0,,,1000920060121024,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121024,2,,,HILLSBOROUGH,1744,168609,0,8,1,1,8,2,8,,8,8835280303,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121024,8,33569,03/03/2025
,CREVALLE JACK,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,52,7,1,1,1,0,0,0,,,1000920060121025,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121025,2,,,HILLSBOROUGH,1749,168609,0,8,1,1,8,1,8,,8,8835280303,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121025,8,33569,03/03/2025
,CREVALLE JACK,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,52,7,1,1,1,0,0,0,,,1000920060121026,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121026,2,,,HILLSBOROUGH,1754,168609,0,8,1,1,8,1,8,,8,8835280303,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121026,8,33569,03/03/2025
,CREVALLE JACK,200617128301we,100092006012157544,2006,7,12,57,12,57,544,5,3,K,5,3,0,52,7,1,1,0,0,0,0,,,1000920060121027,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121027,,,,HILLSBOROUGH,1759,168609,0,8,1,1,8,1,8,,8,8835280303,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121027,8,33572,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,105,12,57,544,5,3,K,5,3.5,0,52,7,1,1,1,1,0,0,,,1000920060121028,7,1,1,,,,Y,,1000920060121,,01,we,1000920060121028,2,,,POLK,1800,0,0,8,1,1,8,2,1,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121028,8,33809,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,105,12,57,544,5,3,K,5,3.5,0,2,2,1,1,0,0,0,0,,,1000920060121029,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121029,,,,POLK,1805,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121029,8,33809,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,105,12,57,544,5,3,K,5,3.5,0,52,7,1,1,0,0,0,0,,,1000920060121030,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121030,,,,POLK,1810,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121030,8,33809,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,105,12,57,544,5,3,K,5,3.5,0,52,7,1,1,0,0,0,0,,,1000920060121031,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121031,,,,POLK,1815,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121031,8,33809,03/03/2025
,,200617128301we,100092006012157544,2006,7,12,105,12,57,544,5,3,K,5,3.5,0,52,7,1,1,0,0,0,0,,,1000920060121032,7,1,2,,,,Y,,1000920060121,,01,we,1000920060121032,,,,POLK,1820,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2170.6984984,200617128301we,,0,1000920060121032,8,33809,03/03/2025
,,200617128302we,1000920060204103769,2006,0,99,998,12,103,769,1,3,K,5,1,,0,0,1,1,0,0,0,0,,,1000920060204001,7,1,2,,,,O,,1000920060204,,02,we,1000920060204001,,,,,1525,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,2389.1905047,200617128302we,,0,1000920060204001,8,99997,03/03/2025
,,200617128302we,1000920060204103769,2006,7,12,57,12,103,769,1,3,K,5,4,,3,0,1,1,0,0,0,0,,,1000920060204002,7,1,2,,,,Y,,1000920060204,,02,we,1000920060204002,,,,HILLSBOROUGH,1551,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,2211.402331,200617128302we,,0,1000920060204002,8,33594,03/03/2025
