PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200716128702wd,15383200702261111936,2007,6,12,111,12,111,1936,8,7,5,5,3,0,30,8,1,1,1,0,0,1,3,2,1538320070226018,6,1,2,,,,Y,,1538320070226,,02,wd,1538320070226016,1,,,ST LUCIE,1447,0,0,8,1,1,8,2,8,,1,22MAR200708:58,8,,,,,,,,1924.1960651,200716128702wd,,0,1538320070226018,8,34951,03/03/2025
,,200716128702wd,15383200702261111936,2007,6,12,61,12,111,1936,8,7,5,5,0.5,,998,98,1,1,0,0,0,0,1,8,1538320070226019,6,1,2,,,,Y,,1538320070226,,02,wd,1538320070226019,,,,INDIAN RIVER,1454,0,0,8,1,1,8,2,8,,1,22MAR200708:58,8,,,,,,,,1924.1960651,200716128702wd,,0,1538320070226019,8,99998,03/03/2025
,RED DRUM,200716128702wd,15383200702261111936,2007,6,12,111,12,111,1936,8,7,5,5,4,0,40,3,1,1,0,2,0,0,1,8,1538320070226021,6,1,1,,,,Y,,1538320070226,,02,wd,1538320070226021,1,2,0,ST LUCIE,1502,169290,0,8,1,1,8,2,1,,1,22MAR200708:58,8,8835440901,,,,,,,1924.1960651,200716128702wd,,0,1538320070226021,8,34949,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,700,37,55,500,5,3,1,1,3,0,80,10,1,1,2,0,0,0,,,1106420070107001,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107001,2,,,NEWPORT NEWS CITY,1038,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107001,8,23602,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,700,37,55,500,5,3,1,1,3,0,20,10,1,1,0,0,0,0,,,1106420070107002,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107002,,,,NEWPORT NEWS CITY,1042,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107002,8,23602,03/03/2025
,,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,2,0,30,10,1,1,0,0,0,0,,,1106420070107003,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107003,,,,DARE,1051,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107003,8,27948,03/03/2025
,,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,2,0,15,2,1,1,0,0,0,0,,,1106420070107004,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107004,,,,DARE,1055,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107004,8,27948,03/03/2025
,,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,2,0,8,1,1,1,0,0,0,0,,,1106420070107005,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107005,,,,DARE,1059,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107005,8,27948,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,4,0,5,2,1,1,0,0,0,0,,,1106420070107006,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107006,,,,DARE,1107,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107006,8,27948,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,4,0,5,2,1,1,0,0,0,0,,,1106420070107007,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107007,,,,DARE,1111,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107007,8,27948,03/03/2025
,,200716378201we,110642007010755500,2007,6,37,53,37,55,500,5,3,1,1,5,0,30,10,1,1,0,0,0,0,,,1106420070107008,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107008,,,,CURRITUCK,1118,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107008,8,29758,03/03/2025
,,200716378201we,110642007010755500,2007,6,37,53,37,55,500,5,3,1,1,5,0,30,3,1,1,0,0,0,0,,,1106420070107009,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107009,,,,CURRITUCK,1122,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107009,8,29758,03/03/2025
,,200716378201we,110642007010755500,2007,6,37,91,37,55,500,5,3,1,1,6,0,15,2,1,1,0,0,0,0,,,1106420070107010,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107010,,,,HERTFORD,1129,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107010,8,27986,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,4,0,275,10,1,1,0,0,0,0,,,1106420070107011,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107011,,,,DARE,1138,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107011,8,27949,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,55,37,55,500,5,3,1,1,4,0,100,20,1,1,0,0,0,0,,,1106420070107012,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107012,,,,DARE,1142,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107012,8,27959,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,85,37,55,500,5,3,1,1,4,0,9,3,1,1,0,0,0,0,,,1106420070107013,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107013,,,,HANOVER,1146,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107013,8,23047,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,73,37,55,500,5,3,1,1,5,0,6,1,1,1,0,0,0,0,,,1106420070107014,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107014,,,,GATES,1157,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107014,8,27937,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,73,37,55,500,5,3,1,1,5,0,6,1,1,1,0,0,0,0,,,1106420070107015,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107015,,,,GATES,1201,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107015,8,27937,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,129,37,55,500,5,3,1,1,7,1,65,10,1,1,1,0,0,0,,,1106420070107016,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107016,2,,,NEW HANOVER,1208,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107016,8,28405,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,129,37,55,500,5,3,1,1,7,1,35,10,1,1,2,0,0,0,,,1106420070107017,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107017,2,,,NEW HANOVER,1212,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107017,8,28409,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,59,37,55,500,5,3,1,1,6,3,100,20,1,1,0,0,0,0,,,1106420070107018,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107018,,,,,1219,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107018,8,22310,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,0,54,37,37,55,500,5,3,1,1,6,3,80,2,1,1,0,0,0,0,,,1106420070107019,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107019,,,,,1223,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107019,8,25414,03/03/2025
RED DRUM,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,13,37,55,500,5,3,1,1,8,2,12,2,1,1,0,0,0,0,,,1106420070107020,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107020,,,,,1232,167680,169290,,1,1,8,1,8,,,20070719,1,8835020102,8835440901,5,1,,,,2457.7419108,200716378201we,,0,1106420070107020,8,22005,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,0,31,55,37,55,500,5,3,1,1,8,2,2,1,1,1,0,0,0,0,,,1106420070107021,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107021,,,,,1236,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107021,8,68007,03/03/2025
,,200716378201we,110642007010755500,2007,5,51,87,37,55,500,5,3,1,1,6,4,20,8,1,1,1,0,0,0,,,1106420070107022,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107022,2,,,HENRICO,1245,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,2457.7419108,200716378201we,,0,1106420070107022,8,23060,03/03/2025
SPOTTED SEATROUT,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,27,37,55,500,5,3,1,1,7,0,12,1,1,1,0,0,0,0,,,1106420070107023,6,1,2,,0,0,N,,1106420070107,1,01,we,1106420070107023,,,,,1253,167680,169239,,1,1,8,1,8,,,20070719,1,8835020102,8835440102,5,1,,,,3319.9403809,200716378201we,,0,1106420070107023,8,28645,03/03/2025
SPOTTED SEATROUT,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,51,37,55,500,5,3,1,1,7,0,10,3,1,1,0,0,0,0,,,1106420070107024,6,1,2,,0,0,N,,1106420070107,1,01,we,1106420070107024,,,,,1257,167680,169239,,1,1,8,1,8,,,20070719,1,8835020102,8835440102,5,1,,,,3319.9403809,200716378201we,,0,1106420070107024,8,28306,03/03/2025
SPOTTED SEATROUT,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,127,37,55,500,5,3,1,1,7,0,60,10,1,1,0,0,0,0,,,1106420070107025,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107025,,,,NEW KENT,1301,167680,169239,,1,1,8,1,8,,,20070719,1,8835020102,8835440102,5,1,,,,2457.7419108,200716378201we,,0,1106420070107025,8,23089,03/03/2025
SPOTTED SEATROUT,STRIPED BASS,200716378201we,110642007010755500,2007,5,51,650,37,55,500,5,3,1,1,7,0,10,3,1,1,0,0,0,0,,,1106420070107026,6,1,2,,0,0,O,,1106420070107,1,01,we,1106420070107026,,,,HAMPTON CITY,1305,167680,169239,,1,1,8,1,8,,,20070719,1,8835020102,8835440102,5,1,,,,2457.7419108,200716378201we,,0,1106420070107026,8,23666,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,53,37,55,500,5,3,1,1,2.5,0,175,20,1,1,0,0,0,0,,,1106420070107027,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107027,,,,CURRITUCK,1314,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107027,8,27947,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,53,37,55,500,5,3,1,1,2.5,0,180,20,1,1,0,0,0,0,,,1106420070107028,6,1,2,,0,0,Y,,1106420070107,1,01,we,1106420070107028,,,,CURRITUCK,1318,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,2763.1727352,200716378201we,,0,1106420070107028,8,27927,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,127,37,55,500,5,3,1,1,4,0,90,5,1,1,0,0,0,0,,,1106420070107029,6,1,2,,0,0,N,,1106420070107,1,01,we,1106420070107029,,,,,1326,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,3319.9403809,200716378201we,,0,1106420070107029,8,27804,03/03/2025
,STRIPED BASS,200716378201we,110642007010755500,2007,6,37,127,37,55,500,5,3,1,1,4,0,30,2,1,1,0,0,0,0,,,1106420070107030,6,1,2,,0,0,N,,1106420070107,1,01,we,1106420070107030,,,,,1330,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,3319.9403809,200716378201we,,0,1106420070107030,8,27804,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,83,37,55,500,5,3,1,1,4,0,15,4,1,1,0,0,0,0,,,1106920070113001,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113001,,,,HALIFAX,1017,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113001,8,27820,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,55,37,55,500,5,3,1,1,6,0,100,25,1,1,0,0,0,0,,,1106920070113002,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113002,,,,DARE,1045,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113002,8,27949,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,139,37,55,500,5,3,1,1,6,0,25,10,1,1,0,0,0,0,,,1106920070113003,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113003,,,,PASQUOTANK,1053,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113003,8,27909,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,25,37,55,500,5,3,1,1,8,0,15,5,1,1,0,0,0,0,,,1106920070113004,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113004,,,,,1131,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113004,8,28025,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,25,37,55,500,5,3,1,1,8,0,7,2,1,1,0,0,0,0,,,1106920070113005,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113005,,,,,1139,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113005,8,28025,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,25,37,55,500,5,3,1,1,8,0,7,2,1,1,0,0,0,0,,,1106920070113006,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113006,,,,,1144,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113006,8,25025,03/03/2025
,,200716378201we,110692007011355500,2007,5,24,47,37,55,500,5,3,1,1,5,0,20,5,1,1,0,0,0,0,,,1106920070113007,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113007,,,,WORCESTER,1217,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113007,8,21784,03/03/2025
,,200716378201we,110692007011355500,2007,5,24,47,37,55,500,5,3,1,1,6,0,60,3,1,1,0,0,0,0,,,1106920070113008,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113008,,,,WORCESTER,1229,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113008,8,21811,03/03/2025
,,200716378201we,110692007011355500,2007,5,24,47,37,55,500,5,3,1,1,6,0,1,1,1,1,0,0,0,0,,,1106920070113009,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113009,,,,WORCESTER,1237,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113009,8,21850,03/03/2025
,,200716378201we,110692007011355500,2007,5,24,47,37,55,500,5,3,1,1,6,0,1,1,1,1,0,0,0,0,,,1106920070113010,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113010,,,,WORCESTER,1242,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113010,8,21875,03/03/2025
,,200716378201we,110692007011355500,2007,5,24,47,37,55,500,5,3,1,1,6,0,1,1,1,1,0,0,0,0,,,1106920070113011,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113011,,,,WORCESTER,1247,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113011,8,21875,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,139,37,55,500,5,3,1,1,5,0,3,0,1,1,0,0,0,0,,,1106920070113012,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113012,,,,PASQUOTANK,1317,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113012,8,27909,03/03/2025
,,200716378201we,110692007011355500,2007,5,51,175,37,55,500,5,3,1,1,5,0,1,1,1,1,0,0,0,0,,,1106920070113013,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113013,,,,SOUTHAMPTON,1325,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113013,8,23866,03/03/2025
,,200716378201we,110692007011355500,2007,5,51,175,37,55,500,5,3,1,1,5,0,6,2,1,1,0,0,0,0,,,1106920070113014,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113014,,,,SOUTHAMPTON,1330,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113014,8,23866,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,55,37,55,500,5,3,1,1,8,0,250,50,1,1,0,0,0,0,,,1106920070113015,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113015,,,,DARE,1346,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113015,8,27948,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,55,37,55,500,5,3,1,1,5,0,100,25,1,1,0,0,0,0,,,1106920070113016,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113016,,,,DARE,1410,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113016,8,22948,03/03/2025
,,200716378201we,110692007011355500,2007,5,51,800,37,55,500,5,3,1,1,5,0,100,25,1,1,0,0,0,0,,,1106920070113017,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113017,,,,SUFFOLK CITY,1418,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113017,8,23435,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,55,37,55,500,5,3,1,1,5,0,250,50,1,1,0,0,0,0,,,1106920070113018,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113018,,,,DARE,1423,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113018,8,27948,03/03/2025
,,200716378201we,110692007011355500,2007,5,51,760,37,55,500,5,3,1,1,5,0,100,25,1,1,0,0,0,0,,,1106920070113019,6,1,2,,0,0,O,,1106920070113,1,01,we,1106920070113019,,,,RICHMOND CITY,1428,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1772.4100319,200716378201we,,0,1106920070113019,8,27948,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,55,37,55,500,5,3,1,1,5,0,250,50,1,1,0,0,0,0,,,1106920070113020,6,1,2,,0,0,Y,,1106920070113,1,01,we,1106920070113020,,,,DARE,1433,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,1992.6726456,200716378201we,,0,1106920070113020,8,27948,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,67,37,55,500,5,3,1,1,5,0,40,10,1,1,0,0,0,0,,,1106920070113021,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113021,,,,,1438,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113021,8,22909,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,27,37,55,500,5,3,1,1,6,0,2,2,1,1,0,0,0,0,,,1106920070113022,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113022,,,,,1554,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113022,8,29455,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,57,37,55,500,5,3,1,1,6,0,10,2,1,1,0,0,0,0,,,1106920070113023,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113023,,,,,1559,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113023,8,27107,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,77,37,55,500,5,3,1,1,10,0,12,2,1,1,0,0,0,0,,,1106920070113024,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113024,,,,,1609,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113024,8,27567,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,77,37,55,500,5,3,1,1,10,0,10,2,1,1,0,0,0,0,,,1106920070113025,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113025,,,,,1617,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113025,8,27567,03/03/2025
,,200716378201we,110692007011355500,2007,6,37,77,37,55,500,5,3,1,1,10,0,10,2,1,1,0,0,0,0,,,1106920070113026,6,1,2,,0,0,N,,1106920070113,1,01,we,1106920070113026,,,,,1622,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,2394.1877747,200716378201we,,0,1106920070113026,8,27567,03/03/2025
,,200716378202we,110802007021755264,2007,5,51,119,37,55,264,5,3,1,1,1,0,20,3,8,1,0,0,0,0,,,1108020070217001,6,1,2,,0,0,O,,1108020070217,1,02,we,1108020070217001,,,,MIDDLESEX,1206,,,,1,8,8,1,8,,,20070719,1,,,5,1,,,,6579.4550538,200716378202we,,0,1108020070217001,8,23043,03/03/2025
,,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,2.5,0,20,1,1,1,0,0,0,0,,,1108020070217002,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217002,,,,DARE,1212,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217002,8,27943,03/03/2025
,,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,2.5,0,7,0,1,1,0,0,0,0,,,1108020070217003,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217003,,,,DARE,1217,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217003,8,27943,03/03/2025
,STRIPED BASS,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,1.5,0,15,2,1,1,0,0,0,0,,,1108020070217004,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217004,,,,DARE,1227,167680,,,1,1,8,1,8,,,20070719,1,8835020102,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217004,8,27936,03/03/2025
,STRIPED BASS,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,1.5,0,2,0,1,1,0,0,0,0,,,1108020070217005,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217005,,,,DARE,1232,167680,,,1,1,8,2,8,,,20070719,1,8835020102,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217005,8,27936,03/03/2025
,STRIPED BASS,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,1.5,0,50,7,1,1,0,0,0,0,,,1108020070217006,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217006,,,,DARE,1237,167680,,,1,1,8,2,8,,,20070719,1,8835020102,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217006,8,27936,03/03/2025
,STRIPED BASS,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,1.5,0,8,1,1,1,0,0,0,0,,,1108020070217007,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217007,,,,DARE,1241,167680,,,1,1,8,2,8,,,20070719,1,8835020102,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217007,8,27936,03/03/2025
,STRIPED BASS,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,1.5,0,10,2,1,1,0,0,0,0,,,1108020070217008,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217008,,,,DARE,1244,167680,,,1,1,8,2,8,,,20070719,1,8835020102,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217008,8,27936,03/03/2025
,,200716378202we,110802007021755264,2007,6,37,15,37,55,264,5,3,1,1,2,0,30,3,1,1,0,0,0,0,,,1108020070217009,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217009,,,,BERTIE,1256,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217009,8,27924,03/03/2025
,STRIPED BASS,200716378202we,110802007021755264,2007,6,37,15,37,55,264,5,3,1,1,2,0,15,2,1,1,0,0,0,0,,,1108020070217010,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217010,,,,BERTIE,1302,167680,,,1,1,8,2,8,,,20070719,1,8835020102,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217010,8,27983,03/03/2025
,,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,2,0,3,0,1,1,0,0,0,0,,,1108020070217011,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217011,,,,DARE,1306,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217011,8,27924,03/03/2025
,,200716378202we,110802007021755264,2007,6,37,55,37,55,264,5,3,1,1,2,0,10,1,1,1,0,0,0,0,,,1108020070217012,6,1,2,,0,0,Y,,1108020070217,1,02,we,1108020070217012,,,,DARE,1312,,,,1,1,8,2,8,,,20070719,1,,,5,1,,,,7397.1033072,200716378202we,,0,1108020070217012,8,27943,03/03/2025
,RED DRUM,200716378202we,110802007022555264,2007,5,51,177,37,55,264,5,3,1,1,2,0,30,0,1,1,1,0,0,0,,,1108020070225001,6,1,2,,0,0,O,,1108020070225,1,02,we,1108020070225001,2,,,SPOTSYLVANIA,1410,169290,,,1,1,8,1,8,,,20070719,1,8835440901,,5,1,,,,15617.16804,200716378202we,,0,1108020070225001,8,22553,03/03/2025
,,200716378202we,110802007022555264,2007,0,21,187,37,55,264,5,3,1,1,7,0,7,7,1,1,0,0,0,0,,,1108020070225002,6,1,2,,0,0,O,,1108020070225,1,02,we,1108020070225002,,,,,1417,,,,1,1,8,1,8,,,20070719,1,,,5,1,,,,15617.16804,200716378202we,,0,1108020070225002,8,41052,03/03/2025
