PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,TUNA GENUS,200726378504wd,110642007040255474,2007,5,24,9,37,55,474,7,5,1,2,5.5,,0,0,1,0,0,0,1,1,6,2,1106420070402008,6,2,3,1,0,9.5,O,1,1106420070402,5,04,wd,1106420070402007,,,,CALVERT,1532,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402007,8,20634,03/03/2025
,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,199,37,55,474,7,5,1,2,5.5,,0,0,1,0,0,0,1,1,6,2,1106420070402009,6,2,3,1,0,9.5,N,1,1106420070402,5,04,wd,1106420070402007,,,,,1536,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,27.371649101,200726378504wd,,0,1106420070402007,8,28714,03/03/2025
,TUNA GENUS,200726378504wd,110642007040255474,2007,5,24,9,37,55,474,7,5,1,2,5.5,,0,0,1,0,0,0,1,1,6,2,1106420070402010,6,2,3,1,0,9.5,O,1,1106420070402,5,04,wd,1106420070402007,,,,CALVERT,1540,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402007,8,20639,03/03/2025
,TUNA GENUS,200726378504wd,110642007040255474,2007,5,51,630,37,55,474,7,5,1,2,5.5,,0,0,1,1,0,0,0,1,6,2,1106420070402011,6,2,2,1,0,9.5,O,1,1106420070402,5,04,wd,1106420070402007,,,,FREDERICKSBURG CITY,1544,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402011,8,22405,03/03/2025
,TUNA GENUS,200726378504wd,110642007040255474,2007,5,24,9,37,55,474,7,5,1,2,5.5,,0,0,1,0,0,0,1,1,6,2,1106420070402012,6,2,3,1,0,9.5,O,1,1106420070402,5,04,wd,1106420070402007,,,,CALVERT,1548,172418,,,1,1,8,2,8,,,20070720,2,8850030400,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402007,8,20634,03/03/2025
WAHOO,YELLOWFIN TUNA,200726378504wd,110642007040255474,2007,5,36,51,37,55,474,7,5,1,2,6,0,0,0,1,1,0,2,0,0,6,1,1106420070402013,6,2,1,1,0,10,O,1,1106420070402,5,04,wd,1106420070402013,1,2,0,,1612,172423,172451,,1,1,8,1,1,,,20070720,2,8850030403,8850030601,7,1,,,,33.427912408,200726378504wd,,0,1106420070402013,8,14487,03/03/2025
WAHOO,YELLOWFIN TUNA,200726378504wd,110642007040255474,2007,5,36,51,37,55,474,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420070402014,6,2,2,1,0,10,O,1,1106420070402,5,04,wd,1106420070402013,,,,,1616,172423,172451,,1,1,8,1,8,,,20070720,2,8850030403,8850030601,7,1,,,,33.427912408,200726378504wd,,0,1106420070402014,8,14487,03/03/2025
WAHOO,YELLOWFIN TUNA,200726378504wd,110642007040255474,2007,5,36,51,37,55,474,7,5,1,2,6,0,0,0,1,1,0,1,0,1,6,2,1106420070402015,6,2,1,1,0,10,O,1,1106420070402,5,04,wd,1106420070402013,1,1,0,,1620,172423,172451,,1,1,8,1,1,,,20070720,2,8850030403,8850030601,7,1,,,,33.427912408,200726378504wd,,0,1106420070402015,8,14510,03/03/2025
WAHOO,YELLOWFIN TUNA,200726378504wd,110642007040255474,2007,5,36,51,37,55,474,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420070402016,6,2,2,1,0,10,O,1,1106420070402,5,04,wd,1106420070402013,,,,,1624,172423,172451,,1,1,8,1,8,,,20070720,2,8850030403,8850030601,7,1,,,,33.427912408,200726378504wd,,0,1106420070402016,8,14510,03/03/2025
WAHOO,YELLOWFIN TUNA,200726378504wd,110642007040255474,2007,5,51,630,37,55,474,7,5,1,2,6,0,0,0,1,1,0,1,0,1,6,2,1106420070402017,6,2,1,1,0,10,O,1,1106420070402,5,04,wd,1106420070402013,1,1,0,FREDERICKSBURG CITY,1628,172423,172451,,1,1,8,1,1,,,20070720,2,8850030403,8850030601,7,1,,,,33.427912408,200726378504wd,,0,1106420070402017,8,22405,03/03/2025
WAHOO,YELLOWFIN TUNA,200726378504wd,110642007040255474,2007,5,51,630,37,55,474,7,5,1,2,6,0,0,0,1,1,0,1,0,1,6,2,1106420070402018,6,2,1,1,0,10,O,1,1106420070402,5,04,wd,1106420070402013,1,1,0,FREDERICKSBURG CITY,1632,172423,172451,,1,1,8,1,1,,,20070720,2,8850030403,8850030601,7,1,,,,33.427912408,200726378504wd,,0,1106420070402018,8,22401,03/03/2025
WAHOO,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,119,37,55,474,7,5,1,2,6.5,0,0,0,1,6,0,11,0,0,6,1,1106420070402019,6,2,1,1,0,10.5,N,1,1106420070402,5,04,wd,1106420070402019,1,2,0,,1643,172418,172451,,1,1,2,1,2,,,20070720,2,8850030400,8850030601,7,1,,,,27.371649101,200726378504wd,,0,1106420070402019,8,28203,03/03/2025
WAHOO,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,119,37,55,474,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070402020,6,2,3,1,0,10.5,N,1,1106420070402,5,04,wd,1106420070402019,,,,,1647,172418,172451,,1,1,8,1,8,,,20070720,2,8850030400,8850030601,7,1,,,,27.371649101,200726378504wd,,0,1106420070402019,8,28203,03/03/2025
WAHOO,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,119,37,55,474,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070402021,6,2,3,1,0,10.5,N,1,1106420070402,5,04,wd,1106420070402019,,,,,1651,172418,172451,,1,1,8,1,8,,,20070720,2,8850030400,8850030601,7,1,,,,27.371649101,200726378504wd,,0,1106420070402019,8,28203,03/03/2025
WAHOO,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,119,37,55,474,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070402022,6,2,3,1,0,10.5,N,1,1106420070402,5,04,wd,1106420070402019,,,,,1655,172418,172451,,1,1,8,1,8,,,20070720,2,8850030400,8850030601,7,1,,,,27.371649101,200726378504wd,,0,1106420070402019,8,28202,03/03/2025
WAHOO,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,119,37,55,474,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070402023,6,2,3,1,0,10.5,N,1,1106420070402,5,04,wd,1106420070402019,,,,,1659,172418,172451,,1,1,8,1,8,,,20070720,2,8850030400,8850030601,7,1,,,,27.371649101,200726378504wd,,0,1106420070402019,8,28203,03/03/2025
WAHOO,TUNA GENUS,200726378504wd,110642007040255474,2007,6,37,119,37,55,474,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070402024,6,2,3,1,0,10.5,N,1,1106420070402,5,04,wd,1106420070402019,,,,,1703,172418,172451,,1,1,8,2,8,,,20070720,2,8850030400,8850030601,7,1,,,,27.371649101,200726378504wd,,0,1106420070402019,8,28202,03/03/2025
,,200726378504wd,110642007040255474,2007,5,42,1,37,55,474,7,5,1,2,7,0,4,1,1,6,0,11,0,0,6,1,1106420070402025,6,2,1,1,0,11,O,1,1106420070402,5,04,wd,1106420070402025,1,8,0,,1710,,,,1,1,2,1,2,,,20070720,2,,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402025,8,17301,03/03/2025
,,200726378504wd,110642007040255474,2007,5,42,1,37,55,474,7,5,1,2,7,0,4,1,1,0,1,0,1,1,6,2,1106420070402026,6,2,3,1,0,11,O,1,1106420070402,5,04,wd,1106420070402025,1,,,,1714,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402025,8,17301,03/03/2025
,,200726378504wd,110642007040255474,2007,5,42,133,37,55,474,7,5,1,2,7,,4,1,1,0,0,0,1,1,6,2,1106420070402027,6,2,3,1,0,11,O,1,1106420070402,5,04,wd,1106420070402025,,,,,1718,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402025,8,17331,03/03/2025
,,200726378504wd,110642007040255474,2007,5,42,133,37,55,474,7,5,1,2,7,0,4,1,1,0,1,0,1,1,6,2,1106420070402028,6,2,3,1,0,11,O,1,1106420070402,5,04,wd,1106420070402025,1,,,,1722,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402025,8,17331,03/03/2025
,,200726378504wd,110642007040255474,2007,5,51,177,37,55,474,7,5,1,2,7,,8,2,1,0,0,0,1,1,6,2,1106420070402029,6,2,3,1,0,11,O,1,1106420070402,5,04,wd,1106420070402025,,,,SPOTSYLVANIA,1726,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402025,8,22408,03/03/2025
,,200726378504wd,110642007040255474,2007,5,24,31,37,55,474,7,5,1,2,7,,10,3,1,0,0,0,1,1,6,2,1106420070402030,6,2,3,1,0,11,O,1,1106420070402,5,04,wd,1106420070402025,,,,MONTGOMERY,1730,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,33.427912408,200726378504wd,,0,1106420070402025,8,20882,03/03/2025
,YELLOWFIN TUNA,200726378504we,110642007042255150,2007,5,51,85,37,55,150,7,5,1,2,4,0,0,0,1,6,0,9,0,0,6,1,1106420070422001,6,2,1,1,0,8,O,1,1106420070422,5,04,we,1106420070422001,1,1,0,HANOVER,1428,172423,,,1,1,2,1,2,,,20070720,2,8850030403,,7,1,,,,22.316661462,200726378504we,,0,1106420070422001,8,23116,03/03/2025
,YELLOWFIN TUNA,200726378504we,110642007042255150,2007,5,42,133,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420070422002,6,2,3,1,0,8,O,1,1106420070422,5,04,we,1106420070422001,,,,,1432,172423,,,1,1,8,1,8,,,20070720,2,8850030403,,7,1,,,,22.316661462,200726378504we,,0,1106420070422001,8,17070,03/03/2025
,YELLOWFIN TUNA,200726378504we,110642007042255150,2007,5,51,85,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420070422003,6,2,3,1,0,8,O,1,1106420070422,5,04,we,1106420070422001,,,,HANOVER,1436,172423,,,1,1,8,1,8,,,20070720,2,8850030403,,7,1,,,,22.316661462,200726378504we,,0,1106420070422001,8,23116,03/03/2025
,YELLOWFIN TUNA,200726378504we,110642007042255150,2007,5,51,760,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420070422004,6,2,3,1,0,8,O,1,1106420070422,5,04,we,1106420070422001,,,,RICHMOND CITY,1440,172423,,,1,1,8,1,8,,,20070720,2,8850030403,,7,1,,,,22.316661462,200726378504we,,0,1106420070422001,8,23220,03/03/2025
,YELLOWFIN TUNA,200726378504we,110642007042255150,2007,5,51,85,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420070422005,6,2,3,1,0,8,O,1,1106420070422,5,04,we,1106420070422001,,,,HANOVER,1444,172423,,,1,1,8,1,8,,,20070720,2,8850030403,,7,1,,,,22.316661462,200726378504we,,0,1106420070422001,8,23116,03/03/2025
,YELLOWFIN TUNA,200726378504we,110642007042255150,2007,5,51,41,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420070422006,6,2,3,1,0,8,O,1,1106420070422,5,04,we,1106420070422001,,,,CHESTERFIELD,1448,172423,,,1,1,8,1,8,,,20070720,2,8850030403,,7,1,,,,22.316661462,200726378504we,,0,1106420070422001,8,23114,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,6,37,183,37,55,150,7,5,1,2,4.5,0,14,2,1,6,0,10,0,0,6,1,1106420070422007,6,2,1,1,0,8.5,N,1,1106420070422,5,04,we,1106420070422007,1,3,0,,1532,172418,,,1,1,2,1,2,,,20070720,2,8850030400,,7,1,,,,18.273466173,200726378504we,,0,1106420070422007,8,27604,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,6,37,183,37,55,150,7,5,1,2,4.5,,60,10,1,0,0,0,1,1,6,2,1106420070422008,6,2,3,1,0,8.5,N,1,1106420070422,5,04,we,1106420070422007,,,,,1536,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,18.273466173,200726378504we,,0,1106420070422007,8,27619,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,6,37,85,37,55,150,7,5,1,2,4.5,,40,5,1,0,0,0,1,1,6,2,1106420070422009,6,2,3,1,0,8.5,N,1,1106420070422,5,04,we,1106420070422007,,,,,1540,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,18.273466173,200726378504we,,0,1106420070422007,8,27501,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,6,37,183,37,55,150,7,5,1,2,4.5,,30,10,1,0,0,0,1,1,6,2,1106420070422010,6,2,3,1,0,8.5,N,1,1106420070422,5,04,we,1106420070422007,,,,,1544,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,18.273466173,200726378504we,,0,1106420070422007,8,27609,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,6,37,183,37,55,150,7,5,1,2,4.5,,20,4,1,0,0,0,1,1,6,2,1106420070422011,6,2,3,1,0,8.5,N,1,1106420070422,5,04,we,1106420070422007,,,,,1548,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,18.273466173,200726378504we,,0,1106420070422007,8,27612,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,6,37,85,37,55,150,7,5,1,2,4.5,,30,18,1,0,0,0,1,1,6,2,1106420070422012,6,2,3,1,0,8.5,N,1,1106420070422,5,04,we,1106420070422007,,,,,1552,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,18.273466173,200726378504we,,0,1106420070422007,8,27521,03/03/2025
,,200726378504we,110642007042255150,2007,5,24,37,37,55,150,7,5,1,2,5,0,0,0,1,6,0,9,0,0,6,1,1106420070422013,6,2,1,1,0,9,O,1,1106420070422,5,04,we,1106420070422013,1,2,0,ST MARYS,1609,,,,1,1,2,1,2,,,20070720,2,,,7,1,,,,22.316661462,200726378504we,,0,1106420070422013,8,20659,03/03/2025
,,200726378504we,110642007042255150,2007,5,24,9,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,6,2,1106420070422014,6,2,3,1,0,9,O,1,1106420070422,5,04,we,1106420070422013,,,,CALVERT,1613,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,22.316661462,200726378504we,,0,1106420070422013,8,20314,03/03/2025
,,200726378504we,110642007042255150,2007,5,24,17,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,6,2,1106420070422015,6,2,3,1,0,9,O,1,1106420070422,5,04,we,1106420070422013,,,,CHARLES,1617,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,22.316661462,200726378504we,,0,1106420070422013,8,20646,03/03/2025
,,200726378504we,110642007042255150,2007,5,24,37,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,6,2,1106420070422016,6,2,3,1,0,9,O,1,1106420070422,5,04,we,1106420070422013,,,,ST MARYS,1621,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,22.316661462,200726378504we,,0,1106420070422013,8,20634,03/03/2025
,,200726378504we,110642007042255150,2007,5,24,17,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,6,2,1106420070422017,6,2,3,1,0,9,O,1,1106420070422,5,04,we,1106420070422013,,,,CHARLES,1625,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,22.316661462,200726378504we,,0,1106420070422013,8,20664,03/03/2025
,,200726378504we,110642007042255150,2007,5,24,17,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,6,2,1106420070422018,6,2,3,1,0,9,O,1,1106420070422,5,04,we,1106420070422013,,,,CHARLES,1629,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,22.316661462,200726378504we,,0,1106420070422013,8,20077,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,59,37,55,150,7,5,1,2,6,0,3,1,1,6,0,11,0,0,6,1,1106420070422019,6,2,1,1,0,10,O,1,1106420070422,5,04,we,1106420070422019,1,1,0,,1638,172418,,,1,1,2,1,2,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422019,8,22042,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,153,37,55,150,7,5,1,2,6,,90,10,1,0,0,0,1,1,6,2,1106420070422020,6,2,3,1,0,10,O,1,1106420070422,5,04,we,1106420070422019,,,,PRINCE WILLIAM,1642,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422019,8,22192,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,59,37,55,150,7,5,1,2,6,0,2,0,1,0,1,0,1,1,6,2,1106420070422021,6,2,3,1,0,10,O,1,1106420070422,5,04,we,1106420070422019,1,,,,1646,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422019,8,20179,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,510,37,55,150,7,5,1,2,6,,5,2,1,0,0,0,1,1,6,2,1106420070422022,6,2,3,1,0,10,O,1,1106420070422,5,04,we,1106420070422019,,,,,1650,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422019,8,22309,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,600,37,55,150,7,5,1,2,6,,3,1,1,0,0,0,1,1,6,2,1106420070422023,6,2,3,1,0,10,O,1,1106420070422,5,04,we,1106420070422019,,,,,1654,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422019,8,22181,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,59,37,55,150,7,5,1,2,6,,0,0,1,0,0,0,1,1,6,2,1106420070422024,6,2,3,1,0,10,O,1,1106420070422,5,04,we,1106420070422019,,,,,1658,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422019,8,22032,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,36,75,37,55,150,7,5,1,2,6.5,0,0,0,1,4,0,4,0,0,6,1,1106420070422025,6,2,1,1,0,10.5,O,1,1106420070422,5,04,we,1106420070422025,1,4,0,,1710,172418,,,1,1,2,1,2,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422025,8,13142,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,650,37,55,150,7,5,1,2,6.5,,0,0,1,1,0,0,0,1,6,2,1106420070422026,6,2,2,1,0,10.5,O,1,1106420070422,5,04,we,1106420070422025,,,,HAMPTON CITY,1714,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422026,8,23669,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,650,37,55,150,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070422027,6,2,3,1,0,10.5,O,1,1106420070422,5,04,we,1106420070422025,,,,HAMPTON CITY,1718,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422025,8,23009,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,650,37,55,150,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070422028,6,2,3,1,0,10.5,O,1,1106420070422,5,04,we,1106420070422025,,,,HAMPTON CITY,1722,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422025,8,23664,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,650,37,55,150,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,6,2,1106420070422029,6,2,3,1,0,10.5,O,1,1106420070422,5,04,we,1106420070422025,,,,HAMPTON CITY,1726,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422025,8,23664,03/03/2025
,TUNA GENUS,200726378504we,110642007042255150,2007,5,51,650,37,55,150,7,5,1,2,6.5,,0,0,1,1,0,0,0,1,6,2,1106420070422030,6,2,2,1,0,10.5,O,1,1106420070422,5,04,we,1106420070422025,,,,HAMPTON CITY,1730,172418,,,1,1,8,1,8,,,20070720,2,8850030400,,7,1,,,,22.316661462,200726378504we,,0,1106420070422030,8,23664,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200726378504wd,110642007042455474,2007,0,54,67,37,55,474,7,5,1,2,4.5,0,4,1,1,6,0,11,0,0,6,1,1106420070424001,6,2,1,1,0,8.5,O,1,1106420070424,5,04,wd,1106420070424001,1,10,0,,1416,172423,168791,,1,1,2,1,2,,,20070720,2,8850030403,8835290101,7,1,,,,34.154606156,200726378504wd,,0,1106420070424001,8,26651,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200726378504wd,110642007042455474,2007,0,54,67,37,55,474,7,5,1,2,4.5,,4,1,1,0,0,0,1,1,6,2,1106420070424002,6,2,3,1,0,8.5,O,1,1106420070424,5,04,wd,1106420070424001,,,,,1420,172423,168791,,1,1,8,1,8,,,20070720,2,8850030403,8835290101,7,1,,,,34.154606156,200726378504wd,,0,1106420070424001,8,26667,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200726378504wd,110642007042455474,2007,0,54,67,37,55,474,7,5,1,2,4.5,,4,1,1,0,0,0,1,1,6,2,1106420070424003,6,2,3,1,0,8.5,O,1,1106420070424,5,04,wd,1106420070424001,,,,,1424,172423,168791,,1,1,8,1,8,,,20070720,2,8850030403,8835290101,7,1,,,,34.154606156,200726378504wd,,0,1106420070424001,8,26667,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200726378504wd,110642007042455474,2007,5,51,41,37,55,474,7,5,1,2,4.5,,4,1,1,0,0,0,1,1,6,2,1106420070424004,6,2,3,1,0,8.5,O,1,1106420070424,5,04,wd,1106420070424001,,,,CHESTERFIELD,1428,172423,168791,,1,1,8,1,8,,,20070720,2,8850030403,8835290101,7,1,,,,34.154606156,200726378504wd,,0,1106420070424001,8,23113,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200726378504wd,110642007042455474,2007,5,51,145,37,55,474,7,5,1,2,4.5,,4,1,1,0,0,0,1,1,6,2,1106420070424005,6,2,3,1,0,8.5,O,1,1106420070424,5,04,wd,1106420070424001,,,,,1432,172423,168791,,1,1,8,1,8,,,20070720,2,8850030403,8835290101,7,1,,,,34.154606156,200726378504wd,,0,1106420070424001,8,23139,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200726378504wd,110642007042455474,2007,5,51,145,37,55,474,7,5,1,2,4.5,,0,0,1,0,0,0,1,1,6,2,1106420070424006,6,2,3,1,0,8.5,O,1,1106420070424,5,04,wd,1106420070424001,,,,,1436,172423,168791,,1,1,8,2,8,,,20070720,2,8850030403,8835290101,7,1,,,,34.154606156,200726378504wd,,0,1106420070424001,8,23139,03/03/2025
,,200726378504wd,110642007042455474,2007,5,42,49,37,55,474,7,5,1,2,3.5,0,2,0,1,6,0,11,0,0,6,1,1106420070424007,6,2,1,1,0,7.5,O,1,1106420070424,5,04,wd,1106420070424007,1,11,0,,1448,,,,1,1,2,1,2,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424007,8,16505,03/03/2025
,,200726378504wd,110642007042455474,2007,5,42,39,37,55,474,7,5,1,2,3.5,,0,0,1,0,0,0,1,1,6,2,1106420070424008,6,2,3,1,0,7.5,O,1,1106420070424,5,04,wd,1106420070424007,,,,,1452,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424007,8,16335,03/03/2025
,,200726378504wd,110642007042455474,2007,5,42,39,37,55,474,7,5,1,2,3.5,,0,0,1,0,0,0,1,1,6,2,1106420070424009,6,2,3,1,0,7.5,O,1,1106420070424,5,04,wd,1106420070424007,,,,,1456,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424007,8,16335,03/03/2025
,,200726378504wd,110642007042455474,2007,5,42,39,37,55,474,7,5,1,2,3.5,,0,0,1,0,0,0,1,1,6,2,1106420070424010,6,2,3,1,0,7.5,O,1,1106420070424,5,04,wd,1106420070424007,,,,,1500,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424007,8,16335,03/03/2025
,,200726378504wd,110642007042455474,2007,5,42,39,37,55,474,7,5,1,2,3.5,,0,0,1,0,0,0,1,1,6,2,1106420070424011,6,2,3,1,0,7.5,O,1,1106420070424,5,04,wd,1106420070424007,,,,,1504,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424007,8,16403,03/03/2025
,,200726378504wd,110642007042455474,2007,5,42,39,37,55,474,7,5,1,2,3.5,,0,0,1,0,0,0,1,1,6,2,1106420070424012,6,2,3,1,0,7.5,O,1,1106420070424,5,04,wd,1106420070424007,,,,,1508,,,,1,1,8,2,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424007,8,16403,03/03/2025
,,200726378504wd,110642007042455474,2007,5,24,5,37,55,474,7,5,1,2,6,0,6,1,1,6,0,8,0,0,6,1,1106420070424013,6,2,1,1,0,10,O,1,1106420070424,5,04,wd,1106420070424013,1,8,0,BALTIMORE,1525,,,,1,1,2,1,2,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424013,8,21234,03/03/2025
,,200726378504wd,110642007042455474,2007,5,24,5,37,55,474,7,5,1,2,6,,6,1,1,0,0,0,1,1,6,2,1106420070424014,6,2,3,1,0,10,O,1,1106420070424,5,04,wd,1106420070424013,,,,BALTIMORE,1529,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424013,8,21200,03/03/2025
,,200726378504wd,110642007042455474,2007,5,24,25,37,55,474,7,5,1,2,6,,6,1,1,0,0,0,1,1,6,2,1106420070424015,6,2,3,1,0,10,O,1,1106420070424,5,04,wd,1106420070424013,,,,HARFORD,1533,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424013,8,21015,03/03/2025
,,200726378504wd,110642007042455474,2007,5,24,5,37,55,474,7,5,1,2,6,,0,0,1,0,0,0,1,1,6,2,1106420070424016,6,2,3,1,0,10,O,1,1106420070424,5,04,wd,1106420070424013,,,,BALTIMORE,1537,,,,1,1,8,1,8,,,20070720,2,,,7,1,,,,34.154606156,200726378504wd,,0,1106420070424013,8,21222,03/03/2025
