PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,TOURN,TURTLE,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,,199016128702we,11291199002189943,0,5,5,,2,1,9,9,Y,1,20,,3.5,1129119900218011,943,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900218,02,we,,,1129119900218011,1,,,8,1,,Brevard,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1355,2,8,38,6116.4016424,199016128702we,,0,1129119900218011,32903,03/03/2025
SHEEPSHEAD,SPOTTED SEATROUT,199016128702we,11291199002189943,0,5,5,,1,1,9,9,Y,17,55,,5,1129119900218012,943,8,7,0,5,0,,,,6,12,12,6,1,1,1990,1129119900218,02,we,,,1129119900218012,1,5,0,8,1,,Brevard,08AUG91:08:36,8,1,1,,,,8835440102,8835430301,1,1,8,1445,2,8,43,6116.4016424,199016128702we,,0,1129119900218012,32902,03/03/2025
,,199016128702we,11291199002189943,0,5,5,,2,1,9,9,Y,17,55,,5,1129119900218013,943,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900218,02,we,,,1129119900218013,1,,,8,1,,Brevard,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1455,2,8,17,6116.4016424,199016128702we,,0,1129119900218013,32902,03/03/2025
,,199016128702we,1129119900218972,0,5,5,,2,1,9,9,Y,0,50,,2,1129119900218014,72,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1129119900218,02,we,,,1129119900218014,1,,,8,1,,Brevard,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1550,2,8,47,6116.4016424,199016128702we,,0,1129119900218014,32901,03/03/2025
,,199016128702we,1129119900218972,,5,5,,2,1,9,9,Y,0,5,,2,1129119900218015,72,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900218,02,we,,,1129119900218015,,,,8,1,,Brevard,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1555,2,8,47,6116.4016424,199016128702we,,0,1129119900218015,32901,03/03/2025
,,199016128702wd,112911990022161330,0,5,5,,2,1,61,61,Y,8,48,,2,1129119900221001,330,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221001,1,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1030,2,8,45,6101.2185152,199016128702wd,,0,1129119900221001,32960,03/03/2025
,SPOTTED SEATROUT,199016128702wd,112911990022161330,0,5,5,,2,1,61,61,Y,2,24,,2.5,1129119900221002,330,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221002,1,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1040,2,8,76,6101.2185152,199016128702wd,,0,1129119900221002,32960,03/03/2025
,,199016128702wd,112911990022161330,0,5,5,,2,1,61,61,Y,8,52,,2.5,1129119900221003,330,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221003,1,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1045,2,8,68,6101.2185152,199016128702wd,,0,1129119900221003,32960,03/03/2025
,,199016128702wd,112911990022161330,0,5,5,,2,1,61,39,O,10,12,,2.5,1129119900221004,330,8,7,1,0,0,,,,,12,39,6,1,1,1990,1129119900221,02,wd,,,1129119900221004,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1050,2,8,77,4749.3450932,199016128702wd,,0,1129119900221004,99998,03/03/2025
,SPOTTED SEATROUT,199016128702wd,112911990022161330,0,5,5,,1,1,61,61,Y,50,200,,4.5,1129119900221005,330,8,7,1,1,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221005,1,,,8,1,,Indian River,08AUG91:08:36,8,1,1,,,,8835440102,0,1,1,8,1140,2,8,60,6101.2185152,199016128702wd,,0,1129119900221005,32960,03/03/2025
,SPOTTED SEATROUT,199016128702wd,112911990022161313,0,5,5,,1,2,61,109,O,24,32,,5,1129119900221006,313,8,7,0,2,0,,,,5,12,42,6,1,1,1990,1129119900221,02,wd,,,1129119900221006,1,3,0,8,1,,,08AUG91:08:36,8,2,1,,,,8835440102,0,1,1,2,1220,2,8,82,4749.3450932,199016128702wd,,0,1129119900221006,17870,03/03/2025
,SPOTTED SEATROUT,199016128702wd,112911990022161313,,5,5,,3,0,61,37,O,24,32,,5,1129119900221007,313,8,7,0,0,1,,,,5,12,24,6,1,1,1990,1129119900221,02,wd,,,1129119900221007,,,,8,1,,St. Marys,21AUG91:15:40,8,8,1,,,,8835440102,0,1,1,8,1230,2,8,78,4749.3450932,199016128702wd,,0,1129119900221006,20692,03/03/2025
GRAY SNAPPER,SPOTTED SEATROUT,199016128702wd,112911990022161313,0,5,5,,2,1,61,61,Y,24,164,,4,1129119900221008,313,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221008,1,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,8835440102,8835360102,1,1,8,1305,2,8,69,6101.2185152,199016128702wd,,0,1129119900221008,32966,03/03/2025
,,199016128702wd,112911990022161313,0,5,5,,2,1,61,25,O,2,4,,4,1129119900221009,313,8,7,1,0,0,,,,4,12,25,6,1,1,1990,1129119900221,02,wd,,,1129119900221009,1,0,2,8,1,,Suffolk,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1310,2,8,66,4749.3450932,199016128702wd,,0,1129119900221009,02171,03/03/2025
,,199016128702wd,112911990022161313,0,5,5,,2,1,61,3,O,2,5,,4,1129119900221010,313,8,7,1,0,0,,,,5,12,34,6,1,1,1990,1129119900221,02,wd,,,1129119900221010,1,0,2,8,1,,Bergen,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1315,2,8,61,4749.3450932,199016128702wd,,0,1129119900221010,07666,03/03/2025
,,199016128702wd,112911990022161313,0,5,5,,2,1,61,111,Y,2,12,,7,1129119900221011,313,8,7,3,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221011,1,,,8,1,,St. Lucie,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1330,2,8,59,6101.2185152,199016128702wd,,0,1129119900221011,34951,03/03/2025
,,199016128702wd,112911990022161313,0,5,5,,2,1,61,111,Y,4,30,,7,1129119900221012,313,8,7,3,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221012,1,,,8,1,,St. Lucie,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1335,2,8,68,6101.2185152,199016128702wd,,0,1129119900221012,34951,03/03/2025
,,199016128702wd,112911990022161330,,5,5,,2,1,61,91,O,5,15,,3.5,1129119900221013,330,8,7,0,0,0,,,,7,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221013,,,,8,1,,Okaloosa,21AUG91:15:41,8,8,1,,,,0,0,1,1,8,1420,2,8,54,4749.3450932,199016128702wd,,0,1129119900221013,33024,03/03/2025
,,199016128702wd,112911990022161330,,5,5,,2,1,61,91,O,5,15,,3.5,1129119900221014,330,8,7,0,0,0,,,,7,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221014,,,,8,1,,Okaloosa,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1430,2,8,58,4749.3450932,199016128702wd,,0,1129119900221014,33024,03/03/2025
,,199016128702wd,112911990022161330,,5,5,,2,1,61,61,Y,0,6,,5,1129119900221015,330,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221015,,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1520,2,8,24,6101.2185152,199016128702wd,,0,1129119900221015,32958,03/03/2025
,,199016128702wd,112911990022161330,,5,5,,2,1,61,61,Y,4,25,,5,1129119900221016,330,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221016,,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1525,2,8,35,6101.2185152,199016128702wd,,0,1129119900221016,32962,03/03/2025
,,199016128702wd,112911990022161330,0,5,5,,2,1,61,61,Y,4,12,,5,1129119900221017,330,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221017,1,,,8,1,,Indian River,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1530,2,8,27,6101.2185152,199016128702wd,,0,1129119900221017,32962,03/03/2025
,SPOTTED SEATROUT,199016128702wd,112911990022161330,0,5,5,,2,1,61,111,Y,2,2,,7,1129119900221018,330,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221018,1,,,8,1,,St. Lucie,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1555,2,8,64,6101.2185152,199016128702wd,,0,1129119900221018,34951,03/03/2025
,,199016128702wd,112911990022161330,0,5,5,,1,1,61,111,Y,16,50,,7,1129119900221019,330,8,7,0,1,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221019,1,1,0,8,1,,St. Lucie,08AUG91:08:36,8,1,1,,,,0,0,1,1,8,1600,2,8,80,6101.2185152,199016128702wd,,0,1129119900221019,34951,03/03/2025
,SHEEPSHEAD,199016128702wd,112911990022161330,0,5,5,,1,1,61,61,Y,2,5,,2,1129119900221020,330,8,7,0,6,0,,,,6,12,12,6,1,1,1990,1129119900221,02,wd,,,1129119900221020,1,6,0,8,9,,Indian River,08AUG91:08:36,8,1,1,,,,8835430301,0,1,1,8,1655,2,8,25,6101.2185152,199016128702wd,,0,1129119900221020,32932,03/03/2025
,,199016128702we,11291199002249146,0,5,5,,1,4,9,95,Y,8,100,,5,1129119900224001,146,8,7,1,11,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224001,1,10,0,8,1,,Orange,08AUG91:08:36,8,2,1,,,,0,0,1,1,2,1255,2,8,81,3312.0809561,199016128702we,,0,1129119900224001,32792,03/03/2025
,,199016128702we,11291199002249146,,5,5,,3,0,9,117,Y,0,2,,5,1129119900224002,146,8,7,0,0,1,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224002,,,,8,1,,Seminole,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1315,2,8,26,3312.0809561,199016128702we,,0,1129119900224001,32746,03/03/2025
,,199016128702we,11291199002249146,,5,5,,3,0,9,95,Y,8,25,,5,1129119900224003,146,8,7,0,0,1,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224003,,,,8,1,,Orange,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1320,2,8,33,3312.0809561,199016128702we,,0,1129119900224001,32792,03/03/2025
,,199016128702we,11291199002249146,,5,5,,3,0,9,31,O,0,0,,5,1129119900224004,146,8,7,0,0,1,,,,,12,17,6,1,1,1990,1129119900224,02,we,,,1129119900224004,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1325,2,8,59,2578.2088279,199016128702we,,0,1129119900224001,60077,03/03/2025
,STRIPED MOJARRA,199016128702wd,115871990021999286,0,3,5,,1,2,99,99,Y,30,100,,3,1158719900219006,286,8,7,0,15,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219006,1,22,0,8,1,,Palm Beach,08AUG91:08:36,8,2,3,,,,8835390203,0,1,1,2,1620,2,8,22,3303.8591699,199016128702wd,,0,1158719900219006,33458,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,85,Y,10,10,,6,1158719900219007,286,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219007,1,,,8,1,,Martin,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1625,2,8,42,3303.8591699,199016128702wd,,0,1158719900219007,99998,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,21,O,0,0,,6,1158719900219008,286,8,7,2,0,0,,,,4,12,25,6,1,1,1990,1158719900219,02,wd,,,1158719900219008,1,,,8,1,,Norfolk,21AUG91:15:40,8,8,1,,,,0,0,1,1,8,1630,2,8,42,2571.8087786,199016128702wd,,0,1158719900219008,09999,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,5,100,,6,1158719900219009,286,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219009,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1635,2,8,42,3303.8591699,199016128702wd,,0,1158719900219009,33458,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,99,999,,6,1158719900219010,286,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219010,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1640,2,8,99,3303.8591699,199016128702wd,,0,1158719900219010,33458,03/03/2025
,LADYFISH,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,10,30,,3,1158719900219011,286,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219011,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,8738010101,0,1,1,8,1645,2,8,39,3303.8591699,199016128702wd,,0,1158719900219011,33405,03/03/2025
,LADYFISH,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,99,999,,3,1158719900219012,286,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219012,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,8738010101,0,1,1,8,1650,2,8,7,3303.8591699,199016128702wd,,0,1158719900219012,33405,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,0,12,,4.5,1158719900219013,286,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219013,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1725,2,8,55,3303.8591699,199016128702wd,,0,1158719900219013,33477,03/03/2025
,LADYFISH,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,0,0,,3,1158719900219014,286,8,7,3,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219014,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,8738010101,0,1,1,8,1750,2,8,72,3303.8591699,199016128702wd,,0,1158719900219014,33414,03/03/2025
,LADYFISH,199016128702wd,115871990021999286,0,3,5,,2,1,99,125,O,0,0,,3,1158719900219015,286,8,7,2,0,0,,,,,12,26,6,1,1,1990,1158719900219,02,wd,,,1158719900219015,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,8738010101,0,1,1,8,1755,2,8,68,2571.8087786,199016128702wd,,0,1158719900219015,99998,03/03/2025
CREVALLE JACK,BLUEFISH,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,4,14,,10,1158719900219016,286,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219016,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,8835250101,8835280303,1,1,8,1800,2,8,29,3303.8591699,199016128702wd,,0,1158719900219016,33411,03/03/2025
CREVALLE JACK,BLUEFISH,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,6,30,,10,1158719900219017,286,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219017,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,8835250101,8835280303,1,1,8,1800,2,8,38,3303.8591699,199016128702wd,,0,1158719900219017,33414,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,12,50,,4,1158719900219018,286,8,7,3,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219018,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1810,2,8,44,3303.8591699,199016128702wd,,0,1158719900219018,33411,03/03/2025
,,199016128702wd,115871990021999286,0,3,5,,2,1,99,99,Y,99,999,,4,1158719900219019,286,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219019,1,,,8,1,,Palm Beach,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1815,2,8,99,3303.8591699,199016128702wd,,0,1158719900219019,33411,03/03/2025
,,199016128702wd,115871990022785314,0,3,5,,2,1,85,11,Y,7,28,,3,1158719900227001,314,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1158719900227,02,wd,,,1158719900227001,1,,,8,1,,Broward,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1445,2,8,69,3303.8591699,199016128702wd,,0,1158719900227001,33305,03/03/2025
,,199016128702wd,115871990022785314,0,3,5,,2,1,85,85,Y,5,50,,2,1158719900227002,314,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900227,02,wd,,,1158719900227002,1,,,8,1,,Martin,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1510,2,8,45,3303.8591699,199016128702wd,,0,1158719900227002,34997,03/03/2025
,,199016378101we,1105219900127129430,,1,1,,2,1,129,167,N,1,2,,4,1105219900127001,430,1,3,0,0,0,,,,6,37,37,6,1,1,1990,1105219900127,01,we,,,1105219900127001,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1500,8,8,28,1743.3339055,199016378101we,,0,1105219900127001,28001,03/03/2025
,,199016378101we,1105219900127129430,,1,1,,2,1,129,167,N,1,30,,4,1105219900127002,430,1,3,0,0,0,,,,6,37,37,6,1,1,1990,1105219900127,01,we,,,1105219900127002,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1505,8,8,99,1743.3339055,199016378101we,,0,1105219900127002,28127,03/03/2025
,,199016378202we,1105219900210129406,1,1,1,,2,1,129,129,Y,5,100,,1,1105219900210001,406,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1105219900210,02,we,,,1105219900210001,,,,8,1,,New Hanover,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1400,8,8,55,9083.6168446,199016378202we,,0,1105219900210001,28480,03/03/2025
,,199016378201wd,110641990012255264,,1,1,,2,1,55,19,O,1,1,,4,1106419900122001,264,5,3,0,0,0,,,,5,37,42,6,1,1,1990,1106419900122,01,wd,,,1106419900122001,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1616,8,8,23,11689.794099,199016378201wd,,0,1106419900122001,16057,03/03/2025
,BLUEFISH,199016378201wd,110641990012355264,,1,1,,2,1,55,55,Y,5,120,,1,1106419900123001,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900123,01,wd,,,1106419900123001,,,,8,1,,Dare,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1349,8,8,45,15602.764643,199016378201wd,,0,1106419900123001,27954,03/03/2025
,BLUEFISH,199016378201we,110641990012755264,,1,1,,2,1,55,59,O,2,90,,3.5,1106419900127001,264,5,3,0,0,0,,,,5,37,51,6,1,1,1990,1106419900127,01,we,,,1106419900127001,,,,8,1,,,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1419,8,8,27,4207.57759,199016378201we,,0,1106419900127001,22046,03/03/2025
,BLUEFISH,199016378201we,110641990012755264,,1,1,,2,1,55,59,O,1,14,,3.5,1106419900127002,264,5,3,0,0,0,,,,5,37,51,6,1,1,1990,1106419900127,01,we,,,1106419900127002,,,,8,1,,,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1424,8,8,31,4207.57759,199016378201we,,0,1106419900127002,22182,03/03/2025
,BLUEFISH,199016378201we,110641990012755264,,1,1,,2,1,55,33,O,1,2,,3.5,1106419900127003,264,5,3,0,0,0,,,,5,37,24,6,1,1,1990,1106419900127,01,we,,,1106419900127003,,,,8,1,,Prince Georges,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1435,8,8,25,4207.57759,199016378201we,,0,1106419900127003,20707,03/03/2025
,,199016378201we,110641990012755264,1,1,1,,2,1,55,149,O,15,60,,7,1106419900127004,264,5,3,1,0,0,,,,5,37,51,6,1,1,1990,1106419900127,01,we,,,1106419900127004,2,,,8,1,,Prince George,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1530,8,8,44,4207.57759,199016378201we,,0,1106419900127004,23842,03/03/2025
,,199016378201we,110641990012855264,,1,1,,2,1,55,55,Y,3,40,,1,1106419900128001,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900128,01,we,,,1106419900128001,,,,8,1,,Dare,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1213,8,8,62,5615.9965095,199016378201we,,0,1106419900128001,27920,03/03/2025
,BLUEFISH,199016378201we,110641990012855264,,1,1,,2,1,55,55,Y,20,200,,1,1106419900128002,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900128,01,we,,,1106419900128002,,,,8,1,,Dare,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1259,8,8,33,5615.9965095,199016378201we,,0,1106419900128002,27920,03/03/2025
,BLUEFISH,199016378201we,110641990012855264,,1,1,,2,1,55,55,Y,0,100,,1,1106419900128003,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900128,01,we,,,1106419900128003,,,,8,1,,Dare,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1306,8,8,34,5615.9965095,199016378201we,,0,1106419900128003,27920,03/03/2025
SUMMER FLOUNDER,BLUEFISH,199016378201wd,110641990013155264,,1,1,,2,1,55,1,N,4,25,,3,1106419900131001,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900131,01,wd,,,1106419900131001,,,,8,1,,,14OCT91:23:08,1,8,1,,,,8835250101,8857030301,1,88,8,1149,8,8,63,16606.512325,199016378201wd,,0,1106419900131001,27215,03/03/2025
SUMMER FLOUNDER,BLUEFISH,199016378201wd,110641990013155264,,1,1,,2,1,55,1,N,1,3,,3,1106419900131002,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900131,01,wd,,,1106419900131002,,,,8,1,,,14OCT91:23:08,1,8,1,,,,8835250101,8857030301,1,88,8,1157,8,8,78,16606.512325,199016378201wd,,0,1106419900131002,27302,03/03/2025
,,199016378201wd,110641990013155264,0.5,1,1,,2,1,55,55,Y,1,150,,2,1106419900131003,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900131,01,wd,,,1106419900131003,,,,8,1,,Dare,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1223,8,8,24,15602.764643,199016378201wd,,0,1106419900131003,27948,03/03/2025
,,199016378101wd,110641990013155264,,1,1,,2,1,55,55,Y,15,80,,2,1106419900131004,264,2,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900131,01,wd,,,1106419900131004,,,,8,1,,Dare,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1236,8,8,38,9038.1172928,199016378101wd,,0,1106419900131004,27948,03/03/2025
SPOTTED SEATROUT,BLUEFISH,199016378202wd,110641990020255500,,1,1,,2,1,55,87,O,5,40,,3,1106419900202001,500,5,3,0,0,0,,,,5,37,51,6,1,1,1990,1106419900202,02,wd,,,1106419900202001,,,,8,1,,Henrico,14OCT91:23:08,1,8,1,,,,8835250101,8835440102,1,88,8,1318,8,8,34,11689.794099,199016378202wd,,0,1106419900202001,23226,03/03/2025
,,199016378202we,110641990020355264,0,1,1,,2,1,55,67,N,1,70,,4,1106419900203001,264,5,3,1,0,0,,,,6,37,37,6,1,1,1990,1106419900203,02,we,,,1106419900203001,2,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1205,8,8,42,5977.2814234,199016378202we,,0,1106419900203001,27284,03/03/2025
,,199016378202we,110641990020355264,,1,1,,2,1,55,67,N,7,30,,4,1106419900203002,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900203,02,we,,,1106419900203002,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1210,8,8,45,5977.2814234,199016378202we,,0,1106419900203002,27254,03/03/2025
,,199016378202we,110641990020355264,,1,1,,2,1,55,67,N,3,15,,4,1106419900203003,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900203,02,we,,,1106419900203003,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1220,8,8,33,5977.2814234,199016378202we,,0,1106419900203003,27284,03/03/2025
,,199016378202we,110641990020355264,,1,1,,2,1,55,81,N,4,12,,4,1106419900203004,264,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900203,02,we,,,1106419900203004,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1224,8,8,40,5977.2814234,199016378202we,,0,1106419900203004,27409,03/03/2025
,,199016378202we,110641990020355264,0,1,1,,2,1,55,155,O,0,45,,2,1106419900203005,264,5,3,1,0,0,,,,5,37,51,6,1,1,1990,1106419900203,02,we,,,1106419900203005,2,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1233,8,8,42,4207.57759,199016378202we,,0,1106419900203005,24084,03/03/2025
,BLUEFISH,199016378202we,110641990020355264,0,1,1,,1,1,55,147,Y,0,12,,10,1106419900203006,264,5,3,1,4,0,,,,6,37,37,6,1,1,1990,1106419900203,02,we,,,1106419900203006,2,4,0,8,1,,Pitt,14OCT91:23:08,1,1,1,,,,8835250101,0,1,88,8,1240,8,8,25,5615.9965095,199016378202we,,0,1106419900203006,27835,03/03/2025
,,199016378202we,110641990020355264,,1,1,,2,1,55,17,O,24,48,,6,1106419900203007,264,5,3,0,0,0,,,,4,37,23,6,1,1,1990,1106419900203,02,we,,,1106419900203007,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1428,8,8,57,4207.57759,199016378202we,,0,1106419900203007,04218,03/03/2025
,BLUEFISH,199016378202we,110641990020455264,,1,1,,2,1,55,13,O,0,100,,1,1106419900204001,264,5,3,0,0,0,,,,5,37,51,6,1,1,1990,1106419900204,02,we,,,1106419900204001,,,,8,1,,,14OCT91:23:08,1,8,1,,,,8835250101,0,1,88,8,1157,8,8,30,4207.57759,199016378202we,,0,1106419900204001,22201,03/03/2025
,,199016378202wd,110641990020995400,,1,1,,2,1,95,13,Y,0,25,,1.5,1106419900209001,400,5,3,0,0,0,,,,6,37,37,6,1,1,1990,1106419900209,02,wd,,,1106419900209001,,,,8,1,,Beaufort,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1429,8,8,42,28245.784555,199016378202wd,,0,1106419900209001,27810,03/03/2025
,,199016378202we,110641990021055264,,1,1,,2,1,55,15,O,0,10,,2,1106419900210001,264,5,3,0,0,0,,,,5,37,51,6,1,1,1990,1106419900210,02,we,,,1106419900210001,,,,8,1,,,14OCT91:23:08,1,8,1,,,,0,0,1,88,8,1300,8,8,38,4207.57759,199016378202we,,0,1106419900210001,24401,03/03/2025
