PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,PRIM1,PRIM2,DIST,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,TUNA GENUS,200426378503we,110642004032755474,2004,5,51,171,37,55,474,7,5,1,2,6,,5,1,1,0,0,0,1,1,6,2,1106420040327022,6,2,3,1,0,10,O,1,1106420040327,5,03,we,1106420040327020,,,,,1444,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327020,8,22657,03/03/2025
,TUNA GENUS,200426378503we,110642004032755474,2004,5,51,153,37,55,474,7,5,1,2,6,,0,0,1,0,0,0,1,1,6,2,1106420040327023,6,2,3,1,0,10,O,1,1106420040327,5,03,we,1106420040327020,,,,PRINCE WILLIAM,1452,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327020,8,22192,03/03/2025
,TUNA GENUS,200426378503we,110642004032755474,2004,5,51,183,37,55,474,7,5,1,2,6,,0,0,1,0,0,0,1,1,6,2,1106420040327024,6,2,3,1,0,10,O,1,1106420040327,5,03,we,1106420040327020,,,,SUSSEX,1500,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327020,8,20110,03/03/2025
,TUNA GENUS,200426378503we,110642004032755474,2004,5,51,171,37,55,474,7,5,1,2,6,,0,0,1,0,0,0,1,1,6,2,1106420040327025,6,2,3,1,0,10,O,1,1106420040327,5,03,we,1106420040327020,,,,,1508,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327020,8,22641,03/03/2025
,YELLOWFIN TUNA,200426378503we,110642004032755474,2004,5,51,36,37,55,474,7,5,1,2,5.5,0,0,0,1,5,0,12,0,0,5,1,1106420040327026,6,2,1,1,0,9.5,O,1,1106420040327,5,03,we,1106420040327026,1,12,0,CHARLES CITY,1524,8850030403,,2,1,1,2,1,2,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327026,8,23030,03/03/2025
,YELLOWFIN TUNA,200426378503we,110642004032755474,2004,5,51,760,37,55,474,7,5,1,2,5.5,,0,0,1,0,0,0,1,1,5,2,1106420040327027,6,2,3,1,0,9.5,O,1,1106420040327,5,03,we,1106420040327026,,,,RICHMOND CITY,1532,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327026,8,23221,03/03/2025
,YELLOWFIN TUNA,200426378503we,110642004032755474,2004,5,51,87,37,55,474,7,5,1,2,5.5,,3,1,1,0,0,0,1,1,5,2,1106420040327028,6,2,3,1,0,9.5,O,1,1106420040327,5,03,we,1106420040327026,,,,HENRICO,1540,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327026,8,23060,03/03/2025
,YELLOWFIN TUNA,200426378503we,110642004032755474,2004,5,51,36,37,55,474,7,5,1,2,5.5,,2,1,1,0,0,0,1,1,5,2,1106420040327029,6,2,3,1,0,9.5,O,1,1106420040327,5,03,we,1106420040327026,,,,CHARLES CITY,1548,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327026,8,23140,03/03/2025
,YELLOWFIN TUNA,200426378503we,110642004032755474,2004,5,51,36,37,55,474,7,5,1,2,5.5,,2,1,1,0,0,0,1,1,5,2,1106420040327030,6,2,3,1,0,9.5,O,1,1106420040327,5,03,we,1106420040327026,,,,CHARLES CITY,1556,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,20.698182706,200426378503we,,0,1106420040327026,8,23030,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,34,9,37,55,150,7,5,1,2,5,0,0,0,1,5,0,13,0,0,5,1,1106420040416001,6,2,1,1,0,9,O,1,1106420040416,5,04,wd,1106420040416001,1,13,0,CAPE MAY,1238,8850030400,,2,1,1,2,1,2,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416001,8,08223,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,34,9,37,55,150,7,5,1,2,5,0,3,1,1,0,1,0,1,1,5,2,1106420040416002,6,2,3,1,0,9,O,1,1106420040416,5,04,wd,1106420040416001,1,,,CAPE MAY,1242,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416001,8,08223,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,34,9,37,55,150,7,5,1,2,5,0,0,0,1,0,1,0,1,1,5,2,1106420040416003,6,2,3,1,0,9,O,1,1106420040416,5,04,wd,1106420040416001,1,,,CAPE MAY,1246,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416001,8,08223,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,34,9,37,55,150,7,5,1,2,5,0,0,0,1,0,1,0,1,1,5,2,1106420040416004,6,2,3,1,0,9,O,1,1106420040416,5,04,wd,1106420040416001,1,,,CAPE MAY,1250,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416001,8,08223,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,34,9,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,5,2,1106420040416005,6,2,3,1,0,9,O,1,1106420040416,5,04,wd,1106420040416001,,,,CAPE MAY,1254,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416001,8,08223,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,51,33,37,55,150,7,5,1,2,4,0,0,0,1,6,0,12,0,0,6,1,1106420040416010,6,2,1,1,0,8,O,1,1106420040416,5,04,wd,1106420040416010,1,12,0,CAROLINE,1418,8850030400,,2,1,1,2,1,2,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416010,8,22546,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,51,33,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420040416011,6,2,3,1,0,8,O,1,1106420040416,5,04,wd,1106420040416010,,,,CAROLINE,1422,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416010,8,22546,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,51,33,37,55,150,7,5,1,2,4,0,0,0,1,0,1,0,1,1,6,2,1106420040416012,6,2,3,1,0,8,O,1,1106420040416,5,04,wd,1106420040416010,1,,,CAROLINE,1426,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416010,8,22546,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,51,33,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420040416013,6,2,3,1,0,8,O,1,1106420040416,5,04,wd,1106420040416010,,,,CAROLINE,1430,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416010,8,22546,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,51,33,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420040416014,6,2,3,1,0,8,O,1,1106420040416,5,04,wd,1106420040416010,,,,CAROLINE,1434,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416010,8,22546,03/03/2025
,TUNA GENUS,200426378504wd,110642004041655150,2004,5,51,33,37,55,150,7,5,1,2,4,,0,0,1,0,0,0,1,1,6,2,1106420040416015,6,2,3,1,0,8,O,1,1106420040416,5,04,wd,1106420040416010,,,,CAROLINE,1438,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416010,8,22546,03/03/2025
WAHOO,TUNA GENUS,200426378504wd,110642004041655150,2004,5,36,39,37,55,150,7,5,1,2,7,0,0,0,1,6,0,12,0,0,6,1,1106420040416019,6,2,1,1,0,11,O,1,1106420040416,5,04,wd,1106420040416019,1,11,0,,1508,8850030400,8850030601,2,1,1,2,1,2,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416019,8,12051,03/03/2025
WAHOO,TUNA GENUS,200426378504wd,110642004041655150,2004,5,36,39,37,55,150,7,5,1,2,7,0,0,0,1,0,2,0,1,1,6,2,1106420040416020,6,2,3,1,0,11,O,1,1106420040416,5,04,wd,1106420040416019,1,,,,1512,8850030400,8850030601,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416019,8,12051,03/03/2025
WAHOO,TUNA GENUS,200426378504wd,110642004041655150,2004,5,36,39,37,55,150,7,5,1,2,7,0,0,0,1,0,1,0,1,1,6,2,1106420040416021,6,2,3,1,0,11,O,1,1106420040416,5,04,wd,1106420040416019,1,,,,1516,8850030400,8850030601,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416019,8,12051,03/03/2025
WAHOO,TUNA GENUS,200426378504wd,110642004041655150,2004,5,36,39,37,55,150,7,5,1,2,7,,0,0,1,0,0,0,1,1,6,2,1106420040416022,6,2,3,1,0,11,O,1,1106420040416,5,04,wd,1106420040416019,,,,,1520,8850030400,8850030601,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416019,8,12051,03/03/2025
WAHOO,TUNA GENUS,200426378504wd,110642004041655150,2004,5,36,39,37,55,150,7,5,1,2,7,0,0,0,1,0,1,0,1,1,6,2,1106420040416023,6,2,3,1,0,11,O,1,1106420040416,5,04,wd,1106420040416019,1,,,,1524,8850030400,8850030601,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416019,8,12051,03/03/2025
WAHOO,TUNA GENUS,200426378504wd,110642004041655150,2004,5,36,39,37,55,150,7,5,1,2,7,0,0,0,1,0,1,0,1,1,6,2,1106420040416024,6,2,3,1,0,11,O,1,1106420040416,5,04,wd,1106420040416019,1,,,,1528,8850030400,8850030601,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416019,8,12051,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200426378504wd,110642004041655150,2004,5,51,760,37,55,150,7,5,1,2,6,0,0,0,1,6,0,14,0,0,6,1,1106420040416025,6,2,1,1,0,10,O,1,1106420040416,5,04,wd,1106420040416025,1,1,0,RICHMOND CITY,1540,8850030403,8835290101,2,1,1,2,1,2,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416025,8,23236,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200426378504wd,110642004041655150,2004,5,51,760,37,55,150,7,5,1,2,6,0,0,0,1,0,1,0,1,1,6,2,1106420040416026,6,2,3,1,0,10,O,1,1106420040416,5,04,wd,1106420040416025,1,,,RICHMOND CITY,1544,8850030403,8835290101,2,1,1,8,1,8,,20040720,7,1,,,128.8938195,200426378504wd,,0,1106420040416025,8,23236,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200426378504wd,110642004041655150,2004,6,37,161,37,55,150,7,5,1,2,6,,3,1,1,0,0,0,1,1,6,2,1106420040416027,6,2,3,1,0,10,N,1,1106420040416,5,04,wd,1106420040416025,,,,,1548,8850030403,8835290101,2,1,1,8,1,8,,20040720,7,1,,,105.54163106,200426378504wd,,0,1106420040416025,8,28160,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200426378504wd,110642004041655150,2004,6,37,23,37,55,150,7,5,1,2,6,0,0,0,1,0,1,0,1,1,6,2,1106420040416028,6,2,3,1,0,10,N,1,1106420040416,5,04,wd,1106420040416025,1,,,,1552,8850030403,8835290101,2,1,1,8,1,8,,20040720,7,1,,,105.54163106,200426378504wd,,0,1106420040416025,8,28655,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200426378504wd,110642004041655150,2004,6,37,23,37,55,150,7,5,1,2,6,,0,0,1,0,0,0,1,1,6,2,1106420040416029,6,2,3,1,0,10,N,1,1106420040416,5,04,wd,1106420040416025,,,,,1556,8850030403,8835290101,2,1,1,8,1,8,,20040720,7,1,,,105.54163106,200426378504wd,,0,1106420040416025,8,28655,03/03/2025
DOLPHIN,YELLOWFIN TUNA,200426378504wd,110642004041655150,2004,6,37,23,37,55,150,7,5,1,2,6,0,0,0,1,0,1,0,1,1,6,2,1106420040416030,6,2,3,1,0,10,N,1,1106420040416,5,04,wd,1106420040416025,1,,,,1600,8850030403,8835290101,2,1,1,8,1,8,,20040720,7,1,,,105.54163106,200426378504wd,,0,1106420040416025,8,28655,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,13,37,55,150,7,5,1,2,6,,0,0,1,1,0,0,0,0,6,1,1106420040417001,6,2,2,1,0,10,O,1,1106420040417,5,04,we,1106420040417001,,,,,1238,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417001,8,22209,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,6,37,81,37,55,150,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420040417002,6,2,2,1,0,10,N,1,1106420040417,5,04,we,1106420040417001,,,,,1242,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,30.682091402,200426378504we,,0,1106420040417002,8,27455,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,760,37,55,150,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420040417003,6,2,2,1,0,10,O,1,1106420040417,5,04,we,1106420040417001,,,,RICHMOND CITY,1246,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417003,8,23226,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,770,37,55,150,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420040417004,6,2,2,1,0,10,O,1,1106420040417,5,04,we,1106420040417001,,,,,1250,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417004,8,24014,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,770,37,55,150,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420040417005,6,2,2,1,0,10,O,1,1106420040417,5,04,we,1106420040417001,,,,,1254,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417005,8,24016,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,6,37,101,37,55,150,7,5,1,2,6,,0,0,1,1,0,0,0,1,6,2,1106420040417006,6,2,2,1,0,10,N,1,1106420040417,5,04,we,1106420040417001,,,,,1258,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,30.682091402,200426378504we,,0,1106420040417006,8,27603,03/03/2025
DOLPHIN,TUNA GENUS,200426378504we,110642004041755150,2004,5,24,27,37,55,150,7,5,1,2,4.5,0,0,0,1,2,0,5,0,0,2,1,1106420040417007,6,2,1,1,0,8.5,O,1,1106420040417,5,04,we,1106420040417007,1,5,0,HOWARD,1335,8850030400,8835290101,2,1,1,2,1,2,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417007,8,21043,03/03/2025
DOLPHIN,TUNA GENUS,200426378504we,110642004041755150,2004,5,24,27,37,55,150,7,5,1,2,4.5,0,0,0,1,0,1,0,1,1,2,2,1106420040417008,6,2,3,1,0,8,O,1,1106420040417,5,04,we,1106420040417007,1,,,HOWARD,1339,8850030400,8835290101,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417007,8,21043,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,87,37,55,150,7,5,1,2,6,0,0,0,1,5,1,9,0,0,5,1,1106420040417009,6,2,1,1,0,10,O,1,1106420040417,5,04,we,1106420040417009,1,,,HENRICO,1405,8850030400,,2,1,1,2,1,2,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417009,8,23150,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,87,37,55,150,7,5,1,2,6,,0,0,1,0,0,0,1,1,5,2,1106420040417010,6,2,3,1,0,10,O,1,1106420040417,5,04,we,1106420040417009,,,,HENRICO,1409,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417009,8,23150,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,87,37,55,150,7,5,1,2,6,0,0,0,1,0,1,0,1,1,5,2,1106420040417011,6,2,3,1,0,10,O,1,1106420040417,5,04,we,1106420040417009,1,,,HENRICO,1413,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417009,8,23150,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,87,37,55,150,7,5,1,2,6,,0,0,1,0,0,0,1,1,5,2,1106420040417012,6,2,3,1,0,10,O,1,1106420040417,5,04,we,1106420040417009,,,,HENRICO,1417,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417009,8,23150,03/03/2025
,TUNA GENUS,200426378504we,110642004041755150,2004,5,51,87,37,55,150,7,5,1,2,6,0,0,0,1,0,1,0,1,1,5,2,1106420040417013,6,2,3,1,0,10,O,1,1106420040417,5,04,we,1106420040417009,1,,,HENRICO,1421,8850030400,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417009,8,23150,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,36,113,37,55,150,7,5,1,2,6.5,0,2,1,1,5,0,8,0,0,5,1,1106420040417014,6,2,1,1,0,10.5,O,1,1106420040417,5,04,we,1106420040417014,1,8,0,,1432,8850030403,,2,1,1,2,1,2,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417014,8,12860,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,6,37,139,37,55,150,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,5,2,1106420040417015,6,2,3,1,0,10.5,Y,1,1106420040417,5,04,we,1106420040417014,,,,PASQUOTANK,1436,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,36.54861312,200426378504we,,0,1106420040417014,8,27909,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,6,37,191,37,55,150,7,5,1,2,6.5,,2,1,1,0,0,0,1,1,5,2,1106420040417016,6,2,3,1,0,10.5,Y,1,1106420040417,5,04,we,1106420040417014,,,,WAYNE,1440,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,36.54861312,200426378504we,,0,1106420040417014,8,27616,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,6,37,139,37,55,150,7,5,1,2,6.5,,0,0,1,0,0,0,1,1,5,2,1106420040417017,6,2,3,1,0,10.5,Y,1,1106420040417,5,04,we,1106420040417014,,,,PASQUOTANK,1444,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,36.54861312,200426378504we,,0,1106420040417014,8,27909,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,6,37,81,37,55,150,7,5,1,2,6.5,,2,1,1,0,0,0,1,1,5,2,1106420040417018,6,2,3,1,0,10.5,N,1,1106420040417,5,04,we,1106420040417014,,,,,1448,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,30.682091402,200426378504we,,0,1106420040417014,8,27455,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,510,37,55,150,7,5,1,2,4.5,0,2,1,1,4,0,8,0,0,4,1,1106420040417019,6,2,1,1,0,8.5,O,1,1106420040417,5,04,we,1106420040417019,1,1,0,,1504,8850030403,,2,1,1,2,1,2,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417019,8,22311,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,59,37,55,150,7,5,1,2,4.5,0,2,1,1,0,1,0,1,1,4,2,1106420040417020,6,2,3,1,0,8.5,O,1,1106420040417,5,04,we,1106420040417019,1,,,,1508,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417019,8,22030,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,760,37,55,150,7,5,1,2,4.5,,7,1,1,0,0,0,1,1,4,2,1106420040417021,6,2,3,1,0,8,O,1,1106420040417,5,04,we,1106420040417019,,,,RICHMOND CITY,1512,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417019,8,23220,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,87,37,55,150,7,5,1,2,4.5,0,2,1,1,0,1,0,1,1,4,2,1106420040417022,6,2,3,1,0,8.5,O,1,1106420040417,5,04,we,1106420040417019,1,,,HENRICO,1516,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417019,8,23229,03/03/2025
KING MACKEREL,TUNA GENUS,200426378504we,110642004041755150,2004,5,24,37,37,55,150,7,5,1,2,7,0,5,2,1,4,1,13,0,0,4,1,1106420040417023,6,2,1,1,0,11,O,1,1106420040417,5,04,we,1106420040417023,1,8,0,ST MARYS,1525,8850030400,8850030501,2,1,1,2,1,2,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417023,8,20619,03/03/2025
KING MACKEREL,TUNA GENUS,200426378504we,110642004041755150,2004,5,24,37,37,55,150,7,5,1,2,7,0,0,0,1,0,1,0,1,1,4,2,1106420040417024,6,2,3,1,0,11,O,1,1106420040417,5,04,we,1106420040417023,1,,,ST MARYS,1529,8850030400,8850030501,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417023,8,20619,03/03/2025
KING MACKEREL,TUNA GENUS,200426378504we,110642004041755150,2004,5,24,37,37,55,150,7,5,1,2,7,,3,1,1,0,0,0,1,1,4,2,1106420040417025,6,2,3,1,0,11,O,1,1106420040417,5,04,we,1106420040417023,,,,ST MARYS,1533,8850030400,8850030501,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417023,8,20653,03/03/2025
KING MACKEREL,TUNA GENUS,200426378504we,110642004041755150,2004,5,24,37,37,55,150,7,5,1,2,7,0,3,1,1,0,1,0,1,1,4,2,1106420040417026,6,2,3,1,0,11,O,1,1106420040417,5,04,we,1106420040417023,1,,,ST MARYS,1537,8850030400,8850030501,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417023,8,20634,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,760,37,55,150,7,5,1,2,5,0,225,10,1,5,2,12,0,0,5,1,1106420040417027,6,2,1,1,0,9,O,1,1106420040417,5,04,we,1106420040417027,1,,,RICHMOND CITY,1544,8850030403,,2,1,1,2,1,2,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417027,8,23235,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,810,37,55,150,7,5,1,2,5,0,0,0,1,0,1,0,1,1,5,2,1106420040417028,6,2,3,1,0,9,O,1,1106420040417,5,04,we,1106420040417027,1,,,VIRGINIA BEACH CITY,1548,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417027,8,23454,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,51,810,37,55,150,7,5,1,2,5,0,8,1,1,0,2,0,1,1,5,2,1106420040417029,6,2,3,1,0,9,O,1,1106420040417,5,04,we,1106420040417027,1,,,VIRGINIA BEACH CITY,1552,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417027,8,23454,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,5,24,27,37,55,150,7,5,1,2,5,,0,0,1,0,0,0,1,1,5,2,1106420040417030,6,2,3,1,0,9,O,1,1106420040417,5,04,we,1106420040417027,,,,HOWARD,1556,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417027,8,21045,03/03/2025
,YELLOWFIN TUNA,200426378504we,110642004041755150,2004,0,55,101,37,55,150,7,5,1,2,5,0,0,0,1,0,1,0,1,1,5,2,1106420040417031,6,2,3,1,0,9,O,1,1106420040417,5,04,we,1106420040417027,1,,,,1600,8850030403,,2,1,1,8,1,8,,20040720,7,1,,,37.470824652,200426378504we,,0,1106420040417027,8,53402,03/03/2025
,,200426378504wd,110672004040855474,2004,5,51,15,37,55,474,7,5,1,2,4.5,,0,0,1,1,0,0,0,0,7,1,1106720040408001,6,2,2,1,0,7,O,1,1106720040408,5,04,wd,1106720040408001,,,,,1552,,,2,1,1,8,1,8,,20040720,7,1,,,74.275378729,200426378504wd,,0,1106720040408001,8,24401,03/03/2025
,,200426378504wd,110672004040855474,2004,5,51,15,37,55,474,7,5,1,2,4.5,,0,0,1,1,0,0,0,1,7,2,1106720040408002,6,2,2,1,0,7,O,1,1106720040408,5,04,wd,1106720040408001,,,,,1554,,,2,1,1,8,1,8,,20040720,7,1,,,74.275378729,200426378504wd,,0,1106720040408002,8,24401,03/03/2025
,,200426378504wd,110672004040855474,2004,5,51,15,37,55,474,7,5,1,2,4.5,,0,0,1,1,0,0,0,1,7,2,1106720040408003,6,2,2,1,0,7,O,1,1106720040408,5,04,wd,1106720040408001,,,,,1556,,,2,1,1,8,1,8,,20040720,7,1,,,74.275378729,200426378504wd,,0,1106720040408003,8,24401,03/03/2025
,,200426378504wd,110672004040855474,2004,5,51,15,37,55,474,7,5,1,2,4.5,,0,0,1,1,0,0,0,1,7,2,1106720040408004,6,2,2,1,0,7,O,1,1106720040408,5,04,wd,1106720040408001,,,,,1558,,,2,1,1,8,1,8,,20040720,7,1,,,74.275378729,200426378504wd,,0,1106720040408004,8,24401,03/03/2025
,,200426378504wd,110672004040855474,2004,6,37,81,37,55,474,7,5,1,2,4.5,,1,1,1,1,0,0,0,1,7,2,1106720040408005,6,2,2,1,0,7,N,1,1106720040408,5,04,wd,1106720040408001,,,,,1600,,,2,1,1,8,1,8,,20040720,7,1,,,60.818623029,200426378504wd,,0,1106720040408005,8,27408,03/03/2025
,,200426378504wd,110672004040855474,2004,6,37,81,37,55,474,7,5,1,2,4.5,,1,1,1,1,0,0,0,1,7,2,1106720040408006,6,2,2,1,0,7,N,1,1106720040408,5,04,wd,1106720040408001,,,,,1601,,,2,1,1,8,1,8,,20040720,7,1,,,60.818623029,200426378504wd,,0,1106720040408006,8,27408,03/03/2025
,,200426378504wd,110672004040855474,2004,6,37,81,37,55,474,7,5,1,2,4.5,0,1,1,1,1,0,1,0,1,7,2,1106720040408007,6,2,1,1,0,7,N,1,1106720040408,5,04,wd,1106720040408001,1,1,0,,1604,,,2,1,1,8,1,1,,20040720,7,1,,,60.818623029,200426378504wd,,0,1106720040408007,8,27408,03/03/2025
