PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,183,37,55,151,8,7,1,1,2.5,0,0,0,1,1,2,0,0,1,5,2,1109620110108023,6,1,2,,0,3,N,,1109620110108,3,01,we,1109620110108022,1,0,2,,167680,,1345,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,32,1,,1,2,3,,,274.63081209,201116378701we,,0,1109620110108023,8,27612,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,171,37,55,151,8,7,1,1,2.5,0,1,1,1,1,2,0,0,1,5,2,1109620110108024,6,1,2,,0,3,N,,1109620110108,3,01,we,1109620110108022,1,0,2,,167680,,1350,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,16,1,,1,2,3,,,274.63081209,201116378701we,,0,1109620110108024,8,27925,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,127,37,55,151,8,7,1,1,5,0,6,1,2,4,0,4,0,0,4,1,1109620110108025,6,1,1,,0,5.5,N,,1109620110108,3,01,we,1109620110108025,1,7,0,,167680,,1355,,1,1,2,1,2,,,1,20110729,1,8835020102,,8,1,8,,37,1,,1,2,3,,,238.91232155,201116378701we,,0,1109620110108025,8,27882,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,127,37,55,151,8,7,1,1,5,0,6,1,2,0,1,0,1,1,4,2,1109620110108026,6,1,3,,0,5.5,N,,1109620110108,3,01,we,1109620110108025,1,,,,167680,,1400,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,15,1,,1,2,3,,,238.91232155,201116378701we,,0,1109620110108025,8,27882,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,183,37,55,151,8,7,1,1,5,,2,2,1,0,0,0,1,1,4,2,1109620110108027,6,1,3,,0,5.5,N,,1109620110108,3,01,we,1109620110108025,,,,,167680,,1405,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,35,1,,1,2,3,,,238.91232155,201116378701we,,0,1109620110108025,8,27616,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,109,37,55,151,8,7,1,1,7,0,10,2,2,3,1,3,0,0,3,1,1109620110108028,6,1,1,,0,7.5,N,,1109620110108,3,01,we,1109620110108028,1,6,0,,167680,,1410,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,44,1,,1,2,3,,,203.193831,201116378701we,,0,1109620110108028,8,28092,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,109,37,55,151,8,7,1,1,7,0,1,1,1,0,1,0,1,1,3,2,1109620110108029,6,1,3,,0,7.5,N,,1109620110108,3,01,we,1109620110108028,1,,,,167680,,1415,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,39,1,,1,2,3,,,203.193831,201116378701we,,0,1109620110108028,8,28168,03/03/2025
,STRIPED BASS,201116378701we,110962011010855151,2011,6,37,109,37,55,151,8,7,1,1,7,,1,1,1,0,0,0,1,1,3,2,1109620110108030,6,1,3,,0,7.5,N,,1109620110108,3,01,we,1109620110108028,,,,,167680,,1420,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,38,1,,1,2,3,,,203.193831,201116378701we,,0,1109620110108028,8,28092,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,5,51,179,37,55,951,8,7,1,1,1.5,0,6,0,1,2,1,1,0,0,2,1,1109620110130001,6,1,1,,0,3.5,O,,1109620110130,3,01,we,1109620110130001,1,4,0,STAFFORD,167680,,1220,,1,1,2,1,2,,,1,20110729,1,8835020102,,8,1,8,,50,1,,1,2,3,,,952.92271855,201116378701we,,0,1109620110130001,8,22554,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,5,51,179,37,55,951,8,7,1,1,1.5,0,3,0,1,0,1,0,1,1,2,2,1109620110130002,6,1,3,,0,3.5,O,,1109620110130,3,01,we,1109620110130001,1,,,STAFFORD,167680,,1225,,1,1,8,2,8,,,2,20110729,1,8835020102,,8,1,8,,16,1,,1,2,3,,,952.92271855,201116378701we,,0,1109620110130001,8,22554,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,13,37,55,951,8,7,1,1,4.5,0,0,0,1,1,1,0,0,0,3,1,1109620110130003,6,1,2,,0,5.5,Y,,1109620110130,3,01,we,1109620110130003,1,0,2,BEAUFORT,167680,,1235,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,63,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130003,8,27889,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,13,37,55,951,8,7,1,1,4.5,0,90,7,2,1,1,0,0,1,3,2,1109620110130004,6,1,2,,0,5.5,Y,,1109620110130,3,01,we,1109620110130003,1,0,2,BEAUFORT,167680,,1230,,1,1,8,1,8,,,1,20110729,1,8835020102,,8,1,8,,50,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130004,8,27889,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,13,37,55,951,8,7,1,1,4.5,0,100,10,1,1,1,0,0,1,3,2,1109620110130005,6,1,2,,0,5.5,Y,,1109620110130,3,01,we,1109620110130003,1,0,2,BEAUFORT,167680,,1240,,1,1,8,2,8,,,3,20110729,1,8835020102,,8,1,8,,54,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130005,8,27889,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,13,37,55,951,8,7,1,1,4,0,2,2,2,2,1,4,0,0,2,1,1109620110130006,6,1,1,,0,6,Y,,1109620110130,3,01,we,1109620110130006,1,4,0,BEAUFORT,167680,,1350,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,41,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130006,8,27808,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,55,37,55,951,8,7,1,1,4,0,100,6,1,0,1,0,1,1,2,2,1109620110130007,6,1,3,,0,6,Y,,1109620110130,3,01,we,1109620110130006,1,,,DARE,167680,,1355,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,26,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130006,8,27984,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,31,37,55,951,8,7,1,1,4.5,0,20,0,1,4,1,5,0,0,4,1,1109620110130008,6,1,1,,0,6.5,Y,,1109620110130,3,01,we,1109620110130008,1,8,0,CARTERET,167680,,1400,,1,1,2,2,2,,,3,20110729,1,8835020102,,8,1,8,,50,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130008,8,28557,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,103,37,55,951,8,7,1,1,4.5,0,100,20,1,0,1,0,1,1,4,2,1109620110130009,6,1,3,,0,6.5,Y,,1109620110130,3,01,we,1109620110130008,1,,,JONES,167680,,1405,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,56,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130008,8,28562,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,49,37,55,951,8,7,1,1,4.5,0,75,25,1,0,1,0,1,1,4,2,1109620110130010,6,1,3,,0,6.5,Y,,1109620110130,3,01,we,1109620110130008,1,,,CRAVEN,167680,,1410,,1,1,8,1,8,,,3,20110729,1,8835020102,,8,1,8,,66,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130008,8,28562,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,49,37,55,951,8,7,1,1,4.5,,200,35,1,0,0,0,1,1,4,2,1109620110130011,6,1,3,,0,6.5,Y,,1109620110130,3,01,we,1109620110130008,,,,CRAVEN,167680,,1415,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,38,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130008,8,28562,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,65,37,55,951,8,7,1,1,5,0,100,12,1,5,1,5,0,0,5,1,1109620110130012,6,1,1,,0,7.5,Y,,1109620110130,3,01,we,1109620110130012,1,10,0,EDGECOMBE,167680,,1445,,1,1,2,1,2,,,3,20110729,1,8835020102,,8,1,8,,22,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130012,8,27886,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,65,37,55,951,8,7,1,1,5,0,30,10,1,0,1,0,1,1,5,2,1109620110130013,6,1,3,,0,7.5,Y,,1109620110130,3,01,we,1109620110130012,1,,,EDGECOMBE,167680,,1450,,1,1,8,1,8,,,1,20110729,1,8835020102,,8,1,8,,54,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130012,8,27886,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,65,37,55,951,8,7,1,1,5,0,40,10,1,0,1,0,1,1,5,2,1109620110130014,6,1,3,,0,7.5,Y,,1109620110130,3,01,we,1109620110130012,1,,,EDGECOMBE,167680,,1455,,1,1,8,1,8,,,1,20110729,1,8835020102,,8,1,8,,49,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130012,8,27886,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,6,37,65,37,55,951,8,7,1,1,5,,998,98,1,0,0,0,1,1,5,2,1109620110130015,6,1,3,,0,7.5,Y,,1109620110130,3,01,we,1109620110130012,,,,EDGECOMBE,167680,,1500,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,26,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130012,8,27886,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,5,51,107,37,55,951,8,7,1,1,4,0,1,1,1,4,0,4,0,0,4,1,1109620110130016,6,1,1,,0,6,O,,1109620110130,3,01,we,1109620110130016,1,4,0,,167680,,1505,,1,1,2,1,2,,,1,20110729,1,8835020102,,8,1,8,,49,1,,1,2,3,,,952.92271855,201116378701we,,0,1109620110130016,8,20158,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,0,54,27,37,55,951,8,7,1,1,4,,0,0,1,0,0,0,1,1,4,2,1109620110130017,6,1,3,,0,6,O,,1109620110130,3,01,we,1109620110130016,,,,,167680,,1510,,1,1,8,1,8,,,1,20110729,1,8835020102,,8,1,8,,54,1,,1,2,3,,,952.92271855,201116378701we,,0,1109620110130016,8,26711,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,5,51,73,37,55,951,8,7,1,1,4,,25,1,1,0,0,0,1,1,4,2,1109620110130018,6,1,3,,0,6,O,,1109620110130,3,01,we,1109620110130016,,,,GLOUCESTER,167680,,1515,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,59,1,,1,2,3,,,952.92271855,201116378701we,,0,1109620110130016,8,23061,03/03/2025
,STRIPED BASS,201116378701we,110962011013055951,2011,5,51,41,37,55,951,8,7,1,1,4,,20,3,1,0,0,0,1,1,4,2,1109620110130019,6,1,3,,0,6,O,,1109620110130,3,01,we,1109620110130016,,,,CHESTERFIELD,167680,,1516,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,65,1,,1,2,3,,,952.92271855,201116378701we,,0,1109620110130016,8,23234,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,41,37,55,569,8,7,1,1,4,0,0,0,1,6,0,12,0,0,6,1,1109620110130020,6,1,1,,0,6,Y,,1109620110130,3,01,we,1109620110130020,1,12,0,CHOWAN,167680,,1530,,1,1,2,2,2,,,,20110729,1,8835020102,,8,1,8,,14,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130020,8,27932,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,41,37,55,569,8,7,1,1,4,,0,0,1,0,0,0,1,1,6,2,1109620110130021,6,1,3,,0,6,Y,,1109620110130,3,01,we,1109620110130020,,,,CHOWAN,167680,,1535,,1,1,8,2,8,,,2,20110729,1,8835020102,,8,1,8,,13,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130020,8,27932,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,41,37,55,569,8,7,1,1,4,,0,0,1,0,0,0,1,1,6,2,1109620110130022,6,1,3,,0,6,Y,,1109620110130,3,01,we,1109620110130020,,,,CHOWAN,167680,,1540,,1,1,8,2,8,,,2,20110729,1,8835020102,,8,1,8,,11,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130020,8,27932,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,41,37,55,569,8,7,1,1,4,0,998,98,1,0,1,0,1,1,6,2,1109620110130023,6,1,3,,0,6,Y,,1109620110130,3,01,we,1109620110130020,1,,,CHOWAN,167680,,1545,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,47,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130020,8,27932,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,195,37,55,569,8,7,1,1,3,0,0,0,1,1,1,0,0,0,5,1,1109620110130024,6,1,2,,0,5,Y,,1109620110130,3,01,we,1109620110130024,1,,,WILSON,167680,,1550,,1,1,8,2,8,,,2,20110729,1,8835020102,,8,1,8,,19,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130024,8,27896,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,195,37,55,569,8,7,1,1,3,0,0,0,1,1,1,0,0,1,5,2,1109620110130025,6,1,2,,0,5,Y,,1109620110130,3,01,we,1109620110130024,1,,,WILSON,167680,,1555,,1,1,8,2,8,,,2,20110729,1,8835020102,,8,1,8,,13,1,,2,2,3,,,968.34591064,201116378701we,,0,1109620110130025,8,27896,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,55,37,55,569,8,7,1,1,2.5,0,40,10,1,3,0,5,0,0,3,1,1109620110130026,6,1,1,,0,5.5,Y,,1109620110130,3,01,we,1109620110130026,1,5,0,DARE,167680,,1600,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,31,1,,1,2,1,,,993.82290348,201116378701we,,0,1109620110130026,8,27948,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,55,37,55,569,8,7,1,1,2.5,,3,0,2,0,0,0,1,1,3,2,1109620110130027,6,1,3,,0,5.5,Y,,1109620110130,3,01,we,1109620110130026,,,,DARE,167680,,1605,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,32,1,,1,2,3,,,993.82290348,201116378701we,,0,1109620110130026,8,27948,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,55,37,55,569,8,7,1,1,2.5,,40,12,1,0,0,0,1,1,3,2,1109620110130028,6,1,3,,0,5.5,Y,,1109620110130,3,01,we,1109620110130026,,,,DARE,167680,,1610,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,32,1,,1,2,1,,,993.82290348,201116378701we,,0,1109620110130026,8,27948,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,53,37,55,569,8,7,1,1,4.5,0,12,3,2,3,1,6,0,0,3,1,1109620110130029,6,1,1,,0,7.5,Y,,1109620110130,3,01,we,1109620110130029,1,6,0,CURRITUCK,167680,,1615,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,54,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130029,8,27964,03/03/2025
,STRIPED BASS,201116378701we,110962011013055569,2011,6,37,55,37,55,569,8,7,1,1,4.5,0,12,3,2,0,1,0,1,1,3,2,1109620110130030,6,1,3,,0,7.5,Y,,1109620110130,3,01,we,1109620110130029,1,,,DARE,167680,,1620,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,51,1,,1,2,3,,,968.34591064,201116378701we,,0,1109620110130029,8,27948,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,57,37,55,151,8,7,1,1,1.5,0,0,0,9,1,2,0,0,0,2,1,1109620110216001,6,1,2,,0,3.5,N,,1109620110216,3,02,wd,1109620110216001,1,0,2,,167680,,1405,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,55,1,,1,2,3,,,497.18445454,201116378702wd,,0,1109620110216001,8,27360,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,57,37,55,151,8,7,1,1,1.5,0,999,99,9,1,2,0,0,1,2,2,1109620110216002,6,1,2,,0,3.5,N,,1109620110216,3,02,wd,1109620110216001,1,0,2,,167680,,1410,,1,1,8,2,8,,,,20110729,1,8835020102,,8,1,8,,50,1,,1,2,3,,,497.18445454,201116378702wd,,0,1109620110216002,8,27239,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,55,37,55,151,8,7,1,1,2,0,30,0,2,1,0,1,0,0,2,1,1109620110216003,6,1,1,,0,4,Y,,1109620110216,3,02,wd,1109620110216003,1,1,0,DARE,167680,,1415,,1,1,8,2,1,,,,20110729,1,8835020102,,8,1,8,,30,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216003,8,27959,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,55,37,55,151,8,7,1,1,2,0,30,10,2,1,1,0,0,1,2,2,1109620110216004,6,1,2,,0,4,Y,,1109620110216,3,02,wd,1109620110216003,1,,,DARE,167680,,1420,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,30,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216004,8,27959,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,91,37,55,151,8,7,1,1,3,0,20,8,1,1,1,2,0,0,1,8,1109620110216005,6,1,1,,0,5,Y,,1109620110216,3,02,wd,1109620110216005,1,2,0,HERTFORD,167680,,1505,,1,1,8,2,1,,,1,20110729,1,8835020102,,8,1,8,,56,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216005,8,27986,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,67,37,55,151,8,7,1,1,4,,60,8,1,1,0,0,0,0,2,1,1109620110216006,6,1,2,,0,5,N,,1109620110216,3,02,wd,1109620110216006,,,,,167680,,1510,,1,1,8,2,8,,,3,20110729,1,8835020102,,8,1,8,,74,1,,1,2,3,,,497.18445454,201116378702wd,,0,1109620110216006,8,27284,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,67,37,55,151,8,7,1,1,4,,60,8,1,1,0,0,0,1,2,2,1109620110216007,6,1,2,,0,5,N,,1109620110216,3,02,wd,1109620110216006,,,,,167680,,1515,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,66,1,,1,2,3,,,497.18445454,201116378702wd,,0,1109620110216007,8,27284,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,5,51,167,37,55,151,8,7,1,1,3,0,1,0,1,2,1,4,0,0,2,1,1109620110216008,6,1,1,,0,6.5,O,,1109620110216,3,02,wd,1109620110216008,1,4,0,,167680,,1545,,1,1,2,1,2,,,1,20110729,1,8835020102,,8,1,8,,72,1,,1,2,3,,,456.40277671,201116378702wd,,0,1109620110216008,8,24609,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,5,51,167,37,55,151,8,7,1,1,3,0,8,2,8,0,1,0,1,1,2,2,1109620110216009,6,1,3,,0,6.5,O,,1109620110216,3,02,wd,1109620110216008,1,,,,167680,,1550,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,46,1,,1,2,3,,,456.40277671,201116378702wd,,0,1109620110216008,8,24266,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,55,37,55,151,8,7,1,1,2,0,50,12,1,2,1,1,0,0,2,1,1109620110216010,6,1,1,,0,3,Y,,1109620110216,3,02,wd,1109620110216010,1,4,0,DARE,167680,,1555,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,53,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216010,8,27915,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,55,37,55,151,8,7,1,1,2,0,0,0,1,0,1,0,1,1,2,2,1109620110216011,6,1,3,,0,3,Y,,1109620110216,3,02,wd,1109620110216010,1,,,DARE,167680,,1600,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,45,1,,2,2,3,,,463.7897217,201116378702wd,,0,1109620110216010,8,27915,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,5,51,650,37,55,151,8,7,1,1,4,0,5,2,1,2,1,1,0,0,2,1,1109620110216012,6,1,1,,0,6,O,,1109620110216,3,02,wd,1109620110216012,1,4,0,HAMPTON CITY,167680,,1615,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,62,1,,1,2,3,,,456.40277671,201116378702wd,,0,1109620110216012,8,23666,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,5,51,700,37,55,151,8,7,1,1,4,0,7,4,1,0,1,0,1,1,2,2,1109620110216013,6,1,3,,0,6,O,,1109620110216,3,02,wd,1109620110216012,1,,,NEWPORT NEWS CITY,167680,,1620,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,63,1,,1,2,3,,,456.40277671,201116378702wd,,0,1109620110216012,8,23602,03/03/2025
,,201116378702wd,110962011021655151,2011,6,37,139,37,55,151,8,7,1,1,0.5,,4,2,1,1,0,0,0,0,1,8,1109620110216014,6,1,2,,0,3,Y,,1109620110216,3,02,wd,1109620110216014,,,,PASQUOTANK,,,1635,,1,1,8,2,8,,,1,20110729,1,,,8,1,8,,36,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216014,8,27909,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,15,37,55,151,8,7,1,1,3,0,8,2,1,2,1,4,0,0,2,1,1109620110216015,6,1,1,,0,5.5,Y,,1109620110216,3,02,wd,1109620110216015,1,4,0,BERTIE,167680,,1640,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,33,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216015,8,27924,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,91,37,55,151,8,7,1,1,3,0,10,2,1,0,1,0,1,1,2,2,1109620110216016,6,1,3,,0,5.5,Y,,1109620110216,3,02,wd,1109620110216015,1,,,HERTFORD,167680,,1645,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,36,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216015,8,27942,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,5,51,800,37,55,151,8,7,1,1,2,0,6,2,1,3,1,2,0,0,3,1,1109620110216017,6,1,1,,0,4,O,,1109620110216,3,02,wd,1109620110216017,1,6,0,SUFFOLK CITY,167680,,1647,,1,1,2,2,2,,,1,20110729,1,8835020102,,8,1,8,,46,1,,1,2,3,,,456.40277671,201116378702wd,,0,1109620110216017,8,23437,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,119,37,55,151,8,7,1,1,2,0,6,2,1,0,1,0,1,1,3,2,1109620110216018,6,1,3,,0,4,N,,1109620110216,3,02,wd,1109620110216017,1,,,,167680,,1650,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,32,1,,1,2,3,,,497.18445454,201116378702wd,,0,1109620110216017,8,28269,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,49,37,55,151,8,7,1,1,2,,998,98,1,0,0,0,1,1,3,2,1109620110216019,6,1,3,,0,4,Y,,1109620110216,3,02,wd,1109620110216017,,,,CRAVEN,167680,,1655,,1,1,8,2,8,,,,20110729,1,8835020102,,8,1,8,,64,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216017,8,28321,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,49,37,55,151,8,7,1,1,4,0,45,4,1,4,0,6,0,0,4,1,1109620110216022,6,1,1,,0,5.5,Y,,1109620110216,3,02,wd,1109620110216022,1,8,0,CRAVEN,167680,,1720,,1,1,2,1,2,,,3,20110729,1,8835020102,,8,1,8,,67,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216022,8,28562,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,49,37,55,151,8,7,1,1,4,0,35,6,1,0,1,0,1,1,4,2,1109620110216023,6,1,3,,0,5.5,Y,,1109620110216,3,02,wd,1109620110216022,1,,,CRAVEN,167680,,1725,,1,1,8,2,8,,,3,20110729,1,8835020102,,8,1,8,,74,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216022,8,28560,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,137,37,55,151,8,7,1,1,4,0,15,1,8,0,1,0,1,1,4,2,1109620110216024,6,1,3,,0,5.5,Y,,1109620110216,3,02,wd,1109620110216022,1,,,PAMLICO,167680,,1730,,1,1,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,99,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216022,8,28571,03/03/2025
,STRIPED BASS,201116378702wd,110962011021655151,2011,6,37,49,37,55,151,8,7,1,1,4,,998,98,1,0,0,0,1,1,4,2,1109620110216025,6,1,3,,0,5.5,Y,,1109620110216,3,02,wd,1109620110216022,,,,CRAVEN,167680,,1735,,1,1,8,2,8,,,3,20110729,1,8835020102,,8,1,8,,68,1,,1,2,3,,,463.7897217,201116378702wd,,0,1109620110216022,8,28562,03/03/2025
,STRIPED BASS,201116378701we,210962011010255151,2011,6,37,117,37,55,151,8,7,1,1,3,0,4,1,1,1,0,1,0,0,4,1,2109620110102001,6,1,1,,0,6,Y,,2109620110102,3,01,we,2109620110102001,1,1,0,MARTIN,167680,,1515,,1,1,8,2,1,,,1,20110729,1,8835020102,,8,1,8,,53,1,,1,2,3,,,179.61232399,201116378701we,,0,2109620110102001,8,27892,03/03/2025
,STRIPED BASS,201116378701we,210962011010255151,2011,6,37,55,37,55,151,8,7,1,1,3,,10,1,1,1,0,0,0,1,4,2,2109620110102002,6,1,2,,0,6,Y,,2109620110102,3,01,we,2109620110102001,,,,DARE,167680,,1520,,1,8,8,2,8,,,1,20110729,1,8835020102,,8,1,8,,14,1,,2,2,3,,,179.61232399,201116378701we,,0,2109620110102002,8,27948,03/03/2025
