PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,STRIPED BASS,201126378703wd,110432011030249142,2011,6,37,49,37,49,142,8,7,G,5,1,,0,0,2,1,0,0,0,1,2,2,1104320110302017,6,2,2,,0,2,Y,,1104320110302,3,03,wd,1104320110302016,,,,CRAVEN,1756,167680,,,1,1,8,1,8,,,1,20110729,8,8835020102,,8,C,8,,30,,,1,2,3,,,2378.5153184,201126378703wd,,0,1104320110302017,8,28532,03/03/2025
,RED DRUM,201126378703wd,110432011031431469,2011,6,37,31,37,31,469,8,7,2,5,2,0,80,15,2,1,2,1,0,0,2,1,1104320110314001,6,2,1,,0,4,Y,,1104320110314,3,03,wd,1104320110314001,1,1,0,CARTERET,1730,169290,,,1,1,1,1,2,,,3,20110729,8,8835440901,,8,Q,8,,27,1,,1,2,3,,,421.60826599,201126378703wd,,0,1104320110314001,8,28584,03/03/2025
,RED DRUM,201126378703wd,110432011031431469,2011,6,37,31,37,31,469,8,7,2,5,2,0,60,20,2,1,0,1,0,1,2,2,1104320110314002,6,2,1,,0,4,Y,,1104320110314,3,03,wd,1104320110314001,1,1,0,CARTERET,1731,169290,,,1,1,1,2,2,,,3,20110729,8,8835440901,,8,Q,8,,28,1,,1,2,3,,,421.60826599,201126378703wd,,0,1104320110314002,8,28557,03/03/2025
LEFTEYE FLOUNDER GENUS,SPOTTED SEATROUT,201126378703wd,110432011031431469,2011,6,37,85,37,31,469,8,7,2,5,0.5,,5,0,1,1,0,0,0,0,1,8,1104320110314003,6,2,2,,0,1.5,N,,1104320110314,3,03,wd,1104320110314003,,,,,1743,169239,172734,,1,1,8,1,8,,,1,20110729,8,8835440102,8857030300,8,Q,8,,30,1,,1,2,3,,,357.54095861,201126378703wd,,0,1104320110314003,8,27505,03/03/2025
,SPINY DOGFISH,201126378703wd,110432011031831702,2011,6,37,49,37,31,702,8,7,3,5,1,,175,4,1,1,0,0,0,0,4,1,1104320110318001,6,2,2,,0,2.5,Y,,1104320110318,3,03,wd,1104320110318001,,,,CRAVEN,1339,160617,,,1,1,8,1,8,,,1,20110729,8,8710010201,,8,E,8,,29,1,,1,2,3,,,503.63609373,201126378703wd,,0,1104320110318001,8,28532,03/03/2025
,SPINY DOGFISH,201126378703wd,110432011031831702,2011,6,37,49,37,31,702,8,7,3,5,1,,40,4,1,1,0,0,0,1,4,2,1104320110318002,6,2,2,,0,2.5,Y,,1104320110318,3,03,wd,1104320110318001,,,,CRAVEN,1340,160617,,,1,1,8,2,8,,,2,20110729,8,8710010201,,8,E,8,,7,1,,2,2,3,,,503.63609373,201126378703wd,,0,1104320110318002,8,28532,03/03/2025
,SPINY DOGFISH,201126378703wd,110432011031831702,2011,6,37,49,37,31,702,8,7,3,5,1,,40,4,1,1,0,0,0,1,4,2,1104320110318003,6,2,2,,0,2.5,Y,,1104320110318,3,03,wd,1104320110318001,,,,CRAVEN,1341,160617,,,1,1,8,2,8,,,2,20110729,8,8710010201,,8,E,8,,5,1,,2,2,3,,,503.63609373,201126378703wd,,0,1104320110318003,8,28532,03/03/2025
,RED DRUM,201126378703wd,110432011031831702,2011,6,37,31,37,31,702,8,7,3,5,1,0,35,1,1,1,1,0,0,0,1,8,1104320110318004,6,2,2,,0,3,Y,,1104320110318,3,03,wd,1104320110318004,1,,,CARTERET,1348,169290,,,1,1,8,2,8,,,1,20110729,8,8835440901,,8,E,8,,46,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318004,8,28594,03/03/2025
,,201126378703wd,110432011031831702,2011,6,37,31,37,31,702,8,7,3,5,1,,25,0,2,1,0,0,0,0,4,1,1104320110318005,6,2,2,,0,3.5,Y,,1104320110318,3,03,wd,1104320110318005,,,,CARTERET,1415,,,,1,1,8,2,8,,,1,20110729,8,,,8,E,8,,33,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318005,8,28516,03/03/2025
,,201126378703wd,110432011031831702,2011,6,37,31,37,31,702,8,7,3,5,1,,5,0,2,1,0,0,0,1,4,2,1104320110318006,6,2,2,,0,3.5,Y,,1104320110318,3,03,wd,1104320110318005,,,,CARTERET,1416,,,,1,1,8,2,8,,,2,20110729,8,,,8,E,8,,5,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318006,8,28516,03/03/2025
,,201126378703wd,110432011031831702,2011,6,37,49,37,31,702,8,7,3,5,1,,50,0,1,1,0,0,0,1,4,2,1104320110318007,6,2,2,,0,3.5,Y,,1104320110318,3,03,wd,1104320110318005,,,,CRAVEN,1417,,,,1,1,8,1,8,,,1,20110729,8,,,8,E,8,,39,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318007,8,28532,03/03/2025
,,201126378703wd,110432011031831702,2011,6,37,49,37,31,702,8,7,3,5,1,,30,0,1,1,0,0,0,1,4,2,1104320110318008,6,2,2,,0,3.5,Y,,1104320110318,3,03,wd,1104320110318005,,,,CRAVEN,1418,,,,1,1,8,1,8,,,1,20110729,8,,,8,E,8,,30,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318008,8,28532,03/03/2025
,RED DRUM,201126378703wd,110432011031831702,2011,6,37,31,37,31,702,8,7,3,5,5,,5,0,2,1,0,0,0,0,2,1,1104320110318009,6,2,2,,0,6,Y,,1104320110318,3,03,wd,1104320110318009,,,,CARTERET,1454,169290,,,1,1,8,1,8,,,1,20110729,8,8835440901,,8,E,8,,48,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318009,8,28516,03/03/2025
,RED DRUM,201126378703wd,110432011031831702,2011,6,37,31,37,31,702,8,7,3,5,5,,0,0,1,1,0,0,0,1,2,2,1104320110318010,6,2,2,,0,6,Y,,1104320110318,3,03,wd,1104320110318009,,,,CARTERET,1455,169290,,,1,1,8,1,8,,,1,20110729,8,8835440901,,8,E,8,,51,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318010,8,28570,03/03/2025
SEATROUT GENUS,RED DRUM,201126378703wd,110432011031831702,2011,6,37,147,37,31,702,8,7,G,5,2.5,,2,1,1,1,0,0,0,0,2,1,1104320110318011,6,2,2,,0,5,Y,,1104320110318,3,03,wd,1104320110318011,,,,PITT,1643,169290,169238,,1,1,8,1,8,,,1,20110729,8,8835440901,8835440100,8,R,8,,60,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318011,8,27858,03/03/2025
SEATROUT GENUS,RED DRUM,201126378703wd,110432011031831702,2011,6,45,73,37,31,702,8,7,G,5,2.5,,0,0,1,1,0,0,0,1,2,2,1104320110318012,6,2,2,,0,5,O,,1104320110318,3,03,wd,1104320110318011,,,,,1644,169290,169238,,1,1,8,1,8,,,1,20110729,8,8835440901,8835440100,8,R,8,,64,1,,1,2,3,,,577.86368924,201126378703wd,,0,1104320110318012,8,29696,03/03/2025
,BLACK DRUM,201126378703wd,110432011031831702,2011,6,37,31,37,31,702,8,7,3,5,2,0,3,1,2,1,0,1,0,0,2,1,1104320110318013,6,2,1,,0,3,Y,,1104320110318,3,03,wd,1104320110318013,1,1,0,CARTERET,1733,169288,,,1,1,8,1,1,,,1,20110729,8,8835440801,,8,E,8,,37,1,,1,2,3,,,601.60409738,201126378703wd,,0,1104320110318013,8,28570,03/03/2025
,SHEEPSHEAD,201126378703wd,110432011031831702,2011,6,37,101,37,31,702,8,7,3,5,3,0,100,0,1,1,0,2,0,0,1,8,1104320110318014,6,2,1,,0,4.5,N,,1104320110318,3,03,wd,1104320110318014,1,2,0,,1802,169189,,,1,1,8,1,1,,,3,20110729,8,8835430301,,8,E,8,,46,1,,1,2,3,,,385.56346704,201126378703wd,,0,1104320110318014,8,27527,03/03/2025
LEFTEYE FLOUNDER GENUS,RED DRUM,201126378703wd,110432011031831702,2011,6,37,191,37,31,702,8,7,3,5,0.5,,25,0,1,1,0,0,0,0,1,8,1104320110318015,6,2,2,,0,1.5,Y,,1104320110318,3,03,wd,1104320110318015,,,,WAYNE,1812,169290,172734,,1,1,8,1,8,,,1,20110729,8,8835440901,8857030300,8,E,8,,36,1,,1,2,3,,,454.6520919,201126378703wd,,0,1104320110318015,8,27530,03/03/2025
,RED DRUM,201126378703we,110432011031931469,2011,6,45,83,37,31,469,8,7,2,5,4,,45,3,1,1,0,0,0,0,1,8,1104320110319001,6,2,2,,0,5.5,O,,1104320110319,3,03,we,1104320110319001,,,,,1445,169290,,,1,1,8,1,8,,,1,20110729,8,8835440901,,8,Q,8,,60,1,,1,2,3,,,1208.3689288,201126378703we,,0,1104320110319001,8,29320,03/03/2025
,,201126378703we,110432011031931469,2011,6,37,31,37,31,469,8,7,2,5,2.5,,9,0,1,1,0,0,0,0,1,8,1104320110319002,6,2,2,,0,3,Y,,1104320110319,3,03,we,1104320110319002,,,,CARTERET,1623,,,,1,1,8,1,8,,,1,20110729,8,,,8,Q,8,,49,1,,1,2,3,,,950.7215482,201126378703we,,0,1104320110319002,8,28570,03/03/2025
,,201126378703we,110432011031931469,2011,6,37,49,37,31,469,8,7,2,5,1.5,0,10,0,1,1,1,0,0,0,4,1,1104320110319003,6,2,2,,0,2,Y,,1104320110319,3,03,we,1104320110319003,1,,,CRAVEN,1652,,,,1,1,8,1,8,,,1,20110729,8,,,8,Q,8,,41,1,,2,2,3,,,950.7215482,201126378703we,,0,1104320110319003,8,25621,03/03/2025
,,201126378703we,110432011031931469,2011,6,37,49,37,31,469,8,7,2,5,1.5,0,10,0,1,1,1,0,0,1,4,2,1104320110319004,6,2,2,,0,2,Y,,1104320110319,3,03,we,1104320110319003,1,,,CRAVEN,1653,,,,1,1,8,2,8,,,2,20110729,8,,,8,Q,8,,8,1,,1,2,3,,,950.7215482,201126378703we,,0,1104320110319004,8,28562,03/03/2025
,,201126378703we,110432011031931469,2011,6,37,49,37,31,469,8,7,2,5,1.5,0,10,0,1,1,1,0,0,1,4,2,1104320110319005,6,2,2,,0,2,Y,,1104320110319,3,03,we,1104320110319003,1,,,CRAVEN,1654,,,,1,1,8,2,8,,,2,20110729,8,,,8,Q,8,,12,1,,1,2,3,,,950.7215482,201126378703we,,0,1104320110319005,8,28562,03/03/2025
,,201126378703we,110432011031931469,2011,6,37,133,37,31,469,8,7,2,5,1.5,,10,0,1,1,0,0,0,1,4,2,1104320110319006,6,2,2,,0,2,Y,,1104320110319,3,03,we,1104320110319003,,,,ONSLOW,1655,,,,1,1,8,2,8,,,2,20110729,8,,,8,Q,8,,12,1,,1,2,3,,,950.7215482,201126378703we,,0,1104320110319006,8,28584,03/03/2025
,RED DRUM,201126378703we,110432011031931469,2011,6,37,183,37,31,469,8,7,2,5,10,0,20,2,1,1,1,0,0,0,1,8,1104320110319007,6,2,2,,0,17.5,N,,1104320110319,3,03,we,1104320110319007,1,0,1,,1757,169290,,,1,1,8,1,8,,,1,20110729,8,8835440901,,8,Q,8,,49,1,,1,2,3,,,806.25054376,201126378703we,,0,1104320110319007,8,27612,03/03/2025
,,201126378703wd,110432011032331469,2011,6,37,133,37,31,469,8,7,2,5,4,0,40,10,2,2,2,7,0,0,2,1,1104320110323001,6,2,1,,0,5,Y,,1104320110323,3,03,wd,1104320110323001,1,,,ONSLOW,1350,,,,1,1,2,1,2,,,1,20110729,8,,,8,Q,8,,27,1,,1,2,3,,,649.42462515,201126378703wd,,0,1104320110323001,8,28555,03/03/2025
,,201126378703wd,110432011032331469,2011,6,37,133,37,31,469,8,7,2,5,4,0,2,1,1,0,2,0,1,1,2,2,1104320110323002,6,2,3,,0,5,Y,,1104320110323,3,03,wd,1104320110323001,1,,,ONSLOW,1351,,,,1,1,8,1,8,,,1,20110729,8,,,8,Q,8,,32,1,,1,2,3,,,649.42462515,201126378703wd,,0,1104320110323001,8,28546,03/03/2025
,RED DRUM,201126378704we,11043201104023164,2011,6,37,183,37,31,64,8,7,2,5,3.5,0,2,0,1,1,0,1,0,0,3,1,1104320110402001,6,2,1,,0,4,N,,1104320110402,3,04,we,1104320110402001,1,1,0,,1259,169290,,,1,1,8,1,1,,,2,20110729,8,8835440901,,8,Q,8,,52,1,,1,2,3,,,1195.4566133,201126378704we,,0,1104320110402001,8,27615,03/03/2025
,RED DRUM,201126378704we,11043201104023164,2011,6,37,183,37,31,64,8,7,2,5,3.5,0,0,0,1,1,2,1,0,1,3,2,1104320110402002,6,2,1,,0,4,N,,1104320110402,3,04,we,1104320110402001,1,1,0,,1300,169290,,,1,1,8,1,1,,,2,20110729,8,8835440901,,8,Q,8,,52,1,,1,2,3,,,1195.4566133,201126378704we,,0,1104320110402002,8,27587,03/03/2025
BLUEFISH,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,133,37,31,469,8,7,2,5,1.5,,4,1,2,1,0,0,0,0,2,1,1104320110410001,6,2,2,,0,2,Y,,1104320110410,3,04,we,1104320110410001,,,,ONSLOW,1446,172734,168559,,1,1,8,1,8,,,1,20110729,8,8857030300,8835250101,8,Q,8,,44,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410001,8,28539,03/03/2025
BLUEFISH,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,133,37,31,469,8,7,2,5,1.5,,4,1,2,1,0,0,0,1,2,2,1104320110410002,6,2,2,,0,2,Y,,1104320110410,3,04,we,1104320110410001,,,,ONSLOW,1447,172734,168559,,1,1,8,2,8,,,2,20110729,8,8857030300,8835250101,8,Q,8,,12,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410002,8,28539,03/03/2025
RED DRUM,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,133,37,31,469,8,7,2,5,1,,75,0,1,1,0,0,0,0,2,1,1104320110410003,6,2,2,,0,2,Y,,1104320110410,3,04,we,1104320110410003,,,,ONSLOW,1529,172734,169290,,1,1,8,1,8,,,1,20110729,8,8857030300,8835440901,8,Q,8,,24,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410003,8,28584,03/03/2025
RED DRUM,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,31,37,31,469,8,7,2,5,1,,50,0,1,1,0,0,0,1,2,2,1104320110410004,6,2,2,,0,2,Y,,1104320110410,3,04,we,1104320110410003,,,,CARTERET,1530,172734,169290,,1,1,8,2,8,,,1,20110729,8,8857030300,8835440901,8,Q,8,,16,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410004,8,28584,03/03/2025
,KINGFISH GENUS,201126378704we,110432011041031469,2011,6,37,183,37,31,469,8,7,2,5,1,0,25,0,1,1,3,0,0,0,2,1,1104320110410010,6,2,2,,0,2,N,,1104320110410,3,04,we,1104320110410010,1,,,,1630,169273,,,1,1,8,1,8,,,1,20110729,8,8835440600,,8,Q,8,,52,1,,1,2,3,,,692.98870532,201126378704we,,0,1104320110410010,8,27520,03/03/2025
,KINGFISH GENUS,201126378704we,110432011041031469,2011,6,37,183,37,31,469,8,7,2,5,1,0,25,0,1,1,3,0,0,1,2,2,1104320110410011,6,2,2,,0,2,N,,1104320110410,3,04,we,1104320110410010,1,,,,1631,169273,,,1,1,8,1,8,,,1,20110729,8,8835440600,,8,Q,8,,52,1,,2,2,3,,,692.98870532,201126378704we,,0,1104320110410011,8,27520,03/03/2025
RED DRUM,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,133,37,31,469,8,7,5,5,5,,16,6,1,1,0,0,0,0,3,1,1104320110410012,6,2,2,,0,6,Y,,1104320110410,3,04,we,1104320110410012,,,,ONSLOW,1648,172734,169290,,1,1,8,1,8,,,3,20110729,8,8857030300,8835440901,8,Z,8,,48,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410012,8,28539,03/03/2025
RED DRUM,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,133,37,31,469,8,7,5,5,5,,16,6,1,1,0,0,0,1,3,2,1104320110410013,6,2,2,,0,6,Y,,1104320110410,3,04,we,1104320110410012,,,,ONSLOW,1649,172734,169290,,1,1,8,1,8,,,1,20110729,8,8857030300,8835440901,8,Z,8,,57,1,,2,2,3,,,817.16446569,201126378704we,,0,1104320110410013,8,28539,03/03/2025
RED DRUM,LEFTEYE FLOUNDER GENUS,201126378704we,110432011041031469,2011,6,37,133,37,31,469,8,7,5,5,5,,16,6,1,1,0,0,0,1,3,2,1104320110410014,6,2,2,,0,6,Y,,1104320110410,3,04,we,1104320110410012,,,,ONSLOW,1650,172734,169290,,1,1,8,2,8,,,1,20110729,8,8857030300,8835440901,8,Z,8,,16,1,,2,2,3,,,817.16446569,201126378704we,,0,1104320110410014,8,28539,03/03/2025
,,201126378704we,110432011041031469,2011,6,37,195,37,31,469,8,7,2,5,4.5,0,6,0,1,1,1,0,0,0,2,1,1104320110410015,6,2,2,,0,5,Y,,1104320110410,3,04,we,1104320110410015,1,,,WILSON,1711,,,,1,1,8,1,8,,,1,20110729,8,,,8,Q,8,,46,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410015,8,27893,03/03/2025
,,201126378704we,110432011041031469,2011,6,37,195,37,31,469,8,7,2,5,4.5,,15,0,1,1,0,0,0,1,2,2,1104320110410016,6,2,2,,0,5,Y,,1104320110410,3,04,we,1104320110410015,,,,WILSON,1712,,,,1,1,8,1,8,,,1,20110729,8,,,8,Q,8,,37,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410016,8,27893,03/03/2025
,,201126378704we,110432011041031469,2011,6,37,29,37,31,469,8,7,5,5,2,,20,1,1,1,0,0,0,0,2,1,1104320110410017,6,2,2,,0,3,Y,,1104320110410,3,04,we,1104320110410017,,,,CAMDEN,1800,,,,1,1,8,1,8,,,1,20110729,8,,,8,Z,8,,39,1,,1,2,3,,,817.16446569,201126378704we,,0,1104320110410017,8,27921,03/03/2025
,,201126378704we,110432011041031469,2011,6,37,29,37,31,469,8,7,5,5,2,,0,0,1,1,0,0,0,1,2,2,1104320110410018,6,2,2,,0,3,Y,,1104320110410,3,04,we,1104320110410017,,,,CAMDEN,1801,,,,1,1,8,1,8,,,1,20110729,8,,,8,Z,8,,38,1,,2,2,3,,,817.16446569,201126378704we,,0,1104320110410018,8,27921,03/03/2025
LEFTEYE FLOUNDER GENUS,SHEEPSHEAD,201126378704we,110432011041031469,2011,6,37,1,37,31,469,8,7,5,5,5,,1,1,2,1,0,0,0,0,2,1,1104320110410025,6,2,2,,0,5.5,N,,1104320110410,3,04,we,1104320110410025,,,,,1845,169189,172734,,1,1,8,2,8,,,1,20110729,8,8835430301,8857030300,8,Z,8,,46,1,,1,2,3,,,692.98870532,201126378704we,,0,1104320110410025,8,27244,03/03/2025
LEFTEYE FLOUNDER GENUS,SHEEPSHEAD,201126378704we,110432011041031469,2011,6,45,51,37,31,469,8,7,5,5,5,,1,1,2,1,0,0,0,1,2,2,1104320110410026,6,2,2,,0,5.5,O,,1104320110410,3,04,we,1104320110410025,,,,HORRY,1846,169189,172734,,1,1,8,2,8,,,1,20110729,8,8835430301,8857030300,8,Z,8,,46,1,,1,2,3,,,1038.6176183,201126378704we,,0,1104320110410026,8,29572,03/03/2025
,,201126378704wd,110432011041331469,2011,6,37,193,37,31,469,8,7,5,5,2,0,100,3,1,1,1,0,0,0,2,1,1104320110413003,6,2,2,,0,3,N,,1104320110413,3,04,wd,1104320110413003,1,,,,1350,,,,1,1,8,2,8,,,3,20110729,8,,,8,Z,8,,71,1,,2,2,3,,,359.59543092,201126378704wd,,0,1104320110413003,8,28670,03/03/2025
,,201126378704wd,110432011041331469,2011,6,37,193,37,31,469,8,7,5,5,2,,100,3,1,1,0,0,0,1,2,2,1104320110413004,6,2,2,,0,3,N,,1104320110413,3,04,wd,1104320110413003,,,,,1351,,,,1,1,8,2,8,,,3,20110729,8,,,8,Z,8,,72,1,,1,2,3,,,359.59543092,201126378704wd,,0,1104320110413004,8,28670,03/03/2025
,RED DRUM,201126378704wd,110432011041331469,2011,6,37,133,37,31,469,8,7,5,5,4,0,4,2,1,1,2,0,0,0,3,1,1104320110413005,6,2,2,,0,6,Y,,1104320110413,3,04,wd,1104320110413005,1,,,ONSLOW,1542,169290,,,1,1,8,1,8,,,1,20110729,8,8835440901,,8,Z,8,,57,1,,1,2,3,,,656.69245689,201126378704wd,,0,1104320110413005,8,28540,03/03/2025
,KINGFISH GENUS,201126378704wd,110432011041331469,2011,6,37,163,37,31,469,8,7,5,5,6.5,0,3,0,2,2,2,3,0,0,2,1,1104320110413006,6,2,1,,0,7,Y,,1104320110413,3,04,wd,1104320110413006,1,,,SAMPSON,1601,169273,,,1,1,2,2,2,,,3,20110729,8,8835440600,,8,Z,8,,49,1,,1,2,3,,,424.03087657,201126378704wd,,0,1104320110413006,8,28328,03/03/2025
,KINGFISH GENUS,201126378704wd,110432011041331469,2011,6,37,163,37,31,469,8,7,5,5,6.5,0,0,0,1,0,2,0,1,1,2,2,1104320110413007,6,2,3,,0,7,Y,,1104320110413,3,04,wd,1104320110413006,1,,,SAMPSON,1602,169273,,,1,1,8,1,8,,,3,20110729,8,8835440600,,8,Z,8,,71,1,,1,2,3,,,424.03087657,201126378704wd,,0,1104320110413006,8,28328,03/03/2025
,KINGFISH GENUS,201126378704wd,110432011041331469,2011,6,37,133,37,31,469,8,7,2,5,5,0,50,2,2,1,3,14,0,0,1,8,1104320110413008,6,2,1,,0,5.5,Y,,1104320110413,3,04,wd,1104320110413008,1,,,ONSLOW,1645,169273,,,1,1,8,2,1,,,3,20110729,8,8835440600,,8,Q,8,,67,1,,1,2,3,,,424.03087657,201126378704wd,,0,1104320110413008,8,28555,03/03/2025
,,201126378704wd,110432011041331469,2011,6,37,31,37,31,469,8,7,5,5,5,0,4,0,2,1,3,0,0,0,3,1,1104320110413009,6,2,2,,0,5.5,Y,,1104320110413,3,04,wd,1104320110413009,1,,,CARTERET,1659,,,,1,1,8,1,8,,,1,20110729,8,,,8,Z,8,,52,1,,1,2,3,,,424.03087657,201126378704wd,,0,1104320110413009,8,28570,03/03/2025
,,201126378704wd,110432011041331469,2011,6,37,101,37,31,469,8,7,5,5,5,0,0,0,1,1,4,0,0,1,3,2,1104320110413010,6,2,2,,0,5.5,N,,1104320110413,3,04,wd,1104320110413009,1,,,,1700,,,,1,1,8,1,8,,,3,20110729,8,,,8,Z,8,,83,1,,1,2,3,,,359.59543092,201126378704wd,,0,1104320110413010,8,27542,03/03/2025
,,201126378704wd,110432011041331469,2011,6,37,31,37,31,469,8,7,5,5,5,0,4,0,2,1,3,0,0,1,3,2,1104320110413011,6,2,2,,0,5.5,Y,,1104320110413,3,04,wd,1104320110413009,1,,,CARTERET,1701,,,,1,1,8,2,8,,,1,20110729,8,,,8,Z,8,,62,1,,2,2,3,,,424.03087657,201126378704wd,,0,1104320110413011,8,28570,03/03/2025
,,201126378704wd,110432011041431817,2011,6,37,159,37,31,817,8,7,G,5,4,0,6,1,1,2,4,6,0,0,3,1,1104320110414004,6,2,1,,0,5,N,,1104320110414,3,04,wd,1104320110414004,1,,,,1613,,,,1,1,2,1,2,,,3,20110729,8,,,8,R,8,,70,1,,1,2,3,,,604.4139069,201126378704wd,,0,1104320110414004,8,27054,03/03/2025
,,201126378704wd,110432011041431817,2011,6,37,159,37,31,817,8,7,G,5,4,0,6,1,1,1,2,0,0,1,3,2,1104320110414005,6,2,2,,0,5,N,,1104320110414,3,04,wd,1104320110414004,1,,,,1614,,,,1,1,8,1,8,,,3,20110729,8,,,8,R,8,,68,1,,2,2,3,,,604.4139069,201126378704wd,,0,1104320110414005,8,27054,03/03/2025
,,201126378704wd,110432011041431817,2011,6,37,97,37,31,817,8,7,G,5,4,0,6,1,1,0,3,0,1,1,3,2,1104320110414006,6,2,3,,0,5,N,,1104320110414,3,04,wd,1104320110414004,1,,,,1615,,,,1,1,8,1,8,,,1,20110729,8,,,8,R,8,,48,1,,1,2,3,,,604.4139069,201126378704wd,,0,1104320110414004,8,28166,03/03/2025
,,201126378704wd,110432011041431817,2011,6,37,37,37,31,817,8,7,3,5,3,0,30,0,1,1,3,0,0,0,2,1,1104320110414007,6,2,2,,0,5,N,,1104320110414,3,04,wd,1104320110414007,1,,,,1649,,,,1,1,8,1,8,,,3,20110729,8,,,8,E,8,,52,1,,1,2,1,,,604.4139069,201126378704wd,,0,1104320110414007,8,27312,03/03/2025
,,201126378704wd,110432011041431817,2011,6,37,37,37,31,817,8,7,3,5,0.5,,15,0,1,1,0,0,0,1,2,2,1104320110414008,6,2,2,,0,5,N,,1104320110414,3,04,wd,1104320110414007,,,,,1650,,,,1,1,8,1,8,,,1,20110729,8,,,8,E,8,,99,1,,2,2,1,,,604.4139069,201126378704wd,,0,1104320110414008,8,27312,03/03/2025
,LEFTEYE FLOUNDER GENUS,201126378704wd,110432011041931393,2011,5,36,55,37,31,393,8,7,3,5,1.5,0,0,0,2,1,1,0,0,0,2,1,1104320110419001,6,2,2,,0,2,O,,1104320110419,3,04,wd,1104320110419001,1,,,,1211,172734,,,1,1,8,2,8,,,1,20110729,8,8857030300,,8,E,8,,36,1,,1,2,3,,,547.19441123,201126378704wd,,0,1104320110419001,8,14609,03/03/2025
,LEFTEYE FLOUNDER GENUS,201126378704wd,110432011041931393,2011,5,36,55,37,31,393,8,7,3,5,1.5,,0,0,2,1,0,0,0,1,2,2,1104320110419002,6,2,2,,0,2,O,,1104320110419,3,04,wd,1104320110419001,,,,,1212,172734,,,1,1,8,2,8,,,1,20110729,8,8857030300,,8,E,8,,99,1,,2,2,3,,,547.19441123,201126378704wd,,0,1104320110419002,8,14609,03/03/2025
,,201126378704wd,110432011041931393,2011,6,37,31,37,31,393,8,7,3,5,2,0,7,0,1,1,3,0,0,0,2,1,1104320110419005,6,2,2,,0,3,Y,,1104320110419,3,04,wd,1104320110419005,1,,,CARTERET,1446,,,,1,1,8,1,8,,,3,20110729,8,,,8,E,8,,69,1,,2,2,3,,,430.52209089,201126378704wd,,0,1104320110419005,8,28570,03/03/2025
,,201126378704wd,110432011041931393,2011,6,37,33,37,31,393,8,7,3,5,2,0,15,1,1,1,2,0,0,1,2,2,1104320110419006,6,2,2,,0,3,N,,1104320110419,3,04,wd,1104320110419005,1,,,,1447,,,,1,1,8,1,8,,,3,20110729,8,,,8,E,8,,48,1,,1,2,3,,,365.10024469,201126378704wd,,0,1104320110419006,8,27244,03/03/2025
,,201126378704wd,110432011041931393,2011,6,37,103,37,31,393,8,7,3,5,4,0,10,0,1,4,1,6,0,0,4,1,1104320110419007,6,2,1,,0,5,Y,,1104320110419,3,04,wd,1104320110419007,1,,,JONES,1540,,,,1,1,2,2,2,,,3,20110729,8,,,8,E,8,,68,1,,2,2,3,,,430.52209089,201126378704wd,,0,1104320110419007,8,28562,03/03/2025
