PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MODE2001,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201166128711we,1555820111120253203,2011,6,12,86,12,86,3203,8,7,H,5,6.5,0,25,10,2,1,1,0,0,1,4,2,1555820111120031,6,6,2,,,,Y,,1555820111120,,11,we,1555820111120029,1,0,4,MIAMI-DADE,,,1547,8,1,1,8,2,8,,,2,19DEC201111:29,8,,,,,,,,,,,,,,,336.33029716,201166128711we,,0,1555820111120031,8,33166,03/03/2025
,,201166128711we,1555820111120253203,2011,6,12,86,12,86,3203,8,7,H,5,6.5,0,25,10,2,1,1,0,0,1,4,2,1555820111120032,6,6,2,,,,Y,,1555820111120,,11,we,1555820111120029,1,0,4,MIAMI-DADE,,,1548,8,1,1,8,2,8,,,2,19DEC201111:29,8,,,,,,,,,,,,,,,336.33029716,201166128711we,,0,1555820111120032,8,33166,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,0,0,0,2,3,0,8,0,0,3,1,1555820111126001,6,6,1,,,,Y,,1555820111126,,11,we,1555820111126001,1,1,0,MIAMI-DADE,,,1211,8,1,1,2,2,2,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126001,8,33013,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,,0,0,2,0,0,0,1,1,3,2,1555820111126002,6,6,3,,,,Y,,1555820111126,,11,we,1555820111126001,,,,MIAMI-DADE,,,1212,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126001,8,33013,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,,0,0,2,0,0,0,1,1,3,2,1555820111126003,6,6,3,,,,Y,,1555820111126,,11,we,1555820111126001,,,,MIAMI-DADE,,,1213,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126001,8,33013,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,0,0,0,1,1,1,0,0,0,2,1,1555820111126006,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126006,1,,,MIAMI-DADE,,,1322,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126006,8,33189,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,0,0,0,1,1,1,0,0,1,2,2,1555820111126007,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126006,1,,,MIAMI-DADE,,,1323,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126007,8,33157,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,0,75,10,1,1,2,0,0,0,2,1,1555820111126013,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126013,1,,,MIAMI-DADE,,,1407,8,1,1,8,1,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126013,8,33178,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,0,75,10,1,1,2,0,0,1,2,2,1555820111126014,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126013,1,,,MIAMI-DADE,,,1408,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126014,8,33178,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,4,0,25,4,1,1,3,0,0,0,1,8,1555820111126015,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126015,1,,,MIAMI-DADE,,,1512,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126015,8,33033,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,3,0,6,0,2,1,2,0,0,0,3,1,1555820111126016,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126016,1,,,MIAMI-DADE,,,1542,8,1,1,8,2,8,,,2,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126016,8,33186,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,3,0,6,0,2,1,1,0,0,1,3,2,1555820111126017,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126016,1,,,MIAMI-DADE,,,1543,8,1,1,8,2,8,,,2,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126017,8,33186,03/03/2025
,,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,3,0,6,0,2,1,1,0,0,1,3,2,1555820111126018,6,6,2,,,,Y,,1555820111126,,11,we,1555820111126016,1,,,MIAMI-DADE,,,1544,8,1,1,8,2,8,,,2,19DEC201111:29,8,,,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126018,8,33186,03/03/2025
COMMON SNOOK,SNAPPER FAMILY,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,3.5,0,25,4,1,3,2,3,0,0,3,1,1555820111126019,6,6,1,,,,Y,,1555820111126,,11,we,1555820111126019,1,,,MIAMI-DADE,168845,167648,1548,8,1,1,2,2,2,,,1,19DEC201111:29,8,8835360000,8835010105,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126019,8,33032,03/03/2025
COMMON SNOOK,SNAPPER FAMILY,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,3.5,0,25,4,1,0,2,0,1,1,3,2,1555820111126020,6,6,3,,,,Y,,1555820111126,,11,we,1555820111126019,1,,,MIAMI-DADE,168845,167648,1549,8,1,1,8,2,8,,,1,19DEC201111:29,8,8835360000,8835010105,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126019,8,33032,03/03/2025
COMMON SNOOK,SNAPPER FAMILY,201166128711we,155582011112625136,2011,6,12,86,12,86,136,8,7,H,5,3.5,0,25,4,1,0,1,0,1,1,3,2,1555820111126021,6,6,3,,,,Y,,1555820111126,,11,we,1555820111126019,1,,,MIAMI-DADE,168845,167648,1550,8,1,1,8,2,8,,,2,19DEC201111:29,8,8835360000,8835010105,,,,,,,,,,,,,270.3400491,201166128711we,,0,1555820111126019,8,33032,03/03/2025
,COMMON SNOOK,201166128711we,155582011112711236,2011,6,12,11,12,11,236,8,7,5,5,1,,25,0,2,1,0,0,0,0,2,1,1555820111127013,6,6,2,,,,Y,,1555820111127,,11,we,1555820111127013,,,,BROWARD,167648,,1450,8,1,1,8,2,8,,,2,19DEC201111:29,8,8835010105,,,,,,,,,,,,,,274.24987252,201166128711we,,0,1555820111127013,8,33312,03/03/2025
,COMMON SNOOK,201166128711we,155582011112711236,2011,6,12,11,12,11,236,8,7,5,5,1,,25,0,2,1,0,0,0,1,2,2,1555820111127014,6,6,2,,,,Y,,1555820111127,,11,we,1555820111127013,,,,BROWARD,167648,,1451,8,1,1,8,2,8,,,1,19DEC201111:29,8,8835010105,,,,,,,,,,,,,,274.24987252,201166128711we,,0,1555820111127014,8,33312,03/03/2025
,,201166128712we,155582011120325922,2011,6,12,86,12,86,922,8,7,H,5,3,0,15,0,2,4,4,3,0,0,4,1,1555820111203007,6,6,1,,,,Y,,1555820111203,,12,we,1555820111203007,1,2,0,MIAMI-DADE,,,1336,8,1,1,2,2,2,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,805.53320435,201166128712we,,0,1555820111203007,8,33143,03/03/2025
,,201166128712we,155582011120325922,2011,6,12,86,12,86,922,8,7,H,5,3,0,15,0,2,0,5,0,1,1,4,2,1555820111203008,6,6,3,,,,Y,,1555820111203,,12,we,1555820111203007,1,,,MIAMI-DADE,,,1337,8,1,1,8,2,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,805.53320435,201166128712we,,0,1555820111203007,8,33143,03/03/2025
,,201166128712we,155582011120325922,2011,6,12,86,12,86,922,8,7,H,5,3,0,15,0,2,0,5,0,1,1,4,2,1555820111203009,6,6,3,,,,Y,,1555820111203,,12,we,1555820111203007,1,0,2,MIAMI-DADE,,,1338,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,805.53320435,201166128712we,,0,1555820111203007,8,33143,03/03/2025
,,201166128712we,155582011120325922,2011,6,12,86,12,86,922,8,7,H,5,3,0,15,0,2,0,5,0,1,1,4,2,1555820111203010,6,6,3,,,,Y,,1555820111203,,12,we,1555820111203007,1,0,1,MIAMI-DADE,,,1339,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,805.53320435,201166128712we,,0,1555820111203007,8,33143,03/03/2025
,GREAT BARRACUDA,201166128712we,155582011120325922,2011,6,12,86,12,86,922,8,7,H,5,1,,50,0,2,1,0,0,0,0,2,1,1555820111203011,6,6,2,,,,Y,,1555820111203,,12,we,1555820111203011,,,,MIAMI-DADE,170429,,1515,8,1,1,8,2,8,,,1,19JAN201215:57,8,8837010104,,,,,,,,,,,,,,805.53320435,201166128712we,,0,1555820111203011,8,33012,03/03/2025
,GREAT BARRACUDA,201166128712we,155582011120325922,2011,6,12,86,12,86,922,8,7,H,5,1,,50,0,2,1,0,0,0,1,2,2,1555820111203012,6,6,2,,,,Y,,1555820111203,,12,we,1555820111203011,,,,MIAMI-DADE,170429,,1516,8,1,1,8,2,8,,,1,19JAN201215:57,8,8837010104,,,,,,,,,,,,,,805.53320435,201166128712we,,0,1555820111203012,8,33012,03/03/2025
,,201166128712we,155582011120425327,2011,6,12,86,12,86,327,8,7,5,5,3,0,20,3,2,6,1,8,0,0,6,1,1555820111204001,6,6,1,,,,Y,,1555820111204,,12,we,1555820111204001,1,4,0,MIAMI-DADE,,,1207,8,1,1,2,2,2,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,849.12066416,201166128712we,,0,1555820111204001,8,33187,03/03/2025
,,201166128712we,155582011120425327,2011,6,12,86,12,86,327,8,7,5,5,3,0,20,3,2,0,2,0,1,1,6,2,1555820111204002,6,6,3,,,,Y,,1555820111204,,12,we,1555820111204001,1,0,1,MIAMI-DADE,,,1208,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,849.12066416,201166128712we,,0,1555820111204001,8,33187,03/03/2025
,,201166128712we,155582011120425327,2011,6,12,86,12,86,327,8,7,5,5,3,0,20,3,2,0,1,0,1,1,6,2,1555820111204003,6,6,3,,,,Y,,1555820111204,,12,we,1555820111204001,1,0,7,MIAMI-DADE,,,1209,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,849.12066416,201166128712we,,0,1555820111204001,8,33187,03/03/2025
,,201166128712we,155582011120425327,2011,6,12,86,12,86,327,8,7,5,5,3,0,20,3,2,0,1,0,1,1,6,2,1555820111204004,6,6,3,,,,Y,,1555820111204,,12,we,1555820111204001,1,0,7,MIAMI-DADE,,,1210,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,849.12066416,201166128712we,,0,1555820111204001,8,33187,03/03/2025
,,201166128712we,155582011120425327,2011,6,12,86,12,86,327,8,7,5,5,3,0,20,3,2,0,2,0,1,1,6,2,1555820111204005,6,6,3,,,,Y,,1555820111204,,12,we,1555820111204001,1,0,1,MIAMI-DADE,,,1211,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,849.12066416,201166128712we,,0,1555820111204001,8,33187,03/03/2025
,,201166128712we,155582011120425327,2011,6,12,86,12,86,327,8,7,5,5,3,0,20,3,2,0,1,0,1,1,6,2,1555820111204006,6,6,3,,,,Y,,1555820111204,,12,we,1555820111204001,1,0,7,MIAMI-DADE,,,1212,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,849.12066416,201166128712we,,0,1555820111204001,8,33187,03/03/2025
,GREAT BARRACUDA,201166128712wd,1555820111206253203,2011,6,12,86,12,86,3203,8,7,H,5,8.5,0,25,3,2,2,3,3,0,0,2,1,1555820111206010,6,6,1,,,,Y,,1555820111206,,12,wd,1555820111206010,1,0,100,MIAMI-DADE,170429,,1338,8,1,1,2,2,2,,,1,19JAN201215:57,8,8837010104,,,,,,,,,,,,,,1085.6965484,201166128712wd,,0,1555820111206010,8,33010,03/03/2025
,GREAT BARRACUDA,201166128712wd,1555820111206253203,2011,6,12,86,12,86,3203,8,7,H,5,8.5,0,25,3,2,0,3,0,1,1,2,2,1555820111206011,6,6,3,,,,Y,,1555820111206,,12,wd,1555820111206010,1,0,100,MIAMI-DADE,170429,,1339,8,1,1,8,2,8,,,1,19JAN201215:57,8,8837010104,,,,,,,,,,,,,,1085.6965484,201166128712wd,,0,1555820111206010,8,33010,03/03/2025
,,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,2.5,,10,0,1,1,0,0,0,0,3,1,1555820111210001,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210001,,,,MIAMI-DADE,,,1033,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210001,8,33176,03/03/2025
,,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,2.5,,2,0,1,1,0,0,0,1,3,2,1555820111210002,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210001,,,,MIAMI-DADE,,,1034,8,1,1,8,1,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210002,8,33155,03/03/2025
,,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,2.5,,2,0,1,1,0,0,0,1,3,2,1555820111210003,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210001,,,,MIAMI-DADE,,,1035,8,1,1,8,2,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210003,8,33155,03/03/2025
,,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,2,0,100,15,1,1,2,0,0,0,1,8,1555820111210004,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210004,1,,,MIAMI-DADE,,,1100,8,1,1,8,1,8,,,2,19JAN201215:57,8,,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210004,8,33133,03/03/2025
,SPANISH MACKEREL,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,5,0,50,0,2,1,4,0,0,0,3,1,1555820111210012,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210012,1,0,33,MIAMI-DADE,172436,,1209,8,1,1,8,2,8,,,1,19JAN201215:57,8,8850030502,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210012,8,33176,03/03/2025
,SPANISH MACKEREL,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,5,0,50,0,2,1,4,0,0,1,3,2,1555820111210013,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210012,1,0,33,MIAMI-DADE,172436,,1210,8,1,1,8,2,8,,,1,19JAN201215:57,8,8850030502,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210013,8,33176,03/03/2025
,SPANISH MACKEREL,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,5,0,50,0,2,1,3,0,0,1,3,2,1555820111210014,6,6,2,,,,Y,,1555820111210,,12,we,1555820111210012,1,0,34,MIAMI-DADE,172436,,1211,8,1,1,8,2,8,,,1,19JAN201215:57,8,8850030502,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210014,8,33176,03/03/2025
,MUTTON SNAPPER,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,5,0,25,7,1,2,4,3,0,0,2,1,1555820111210022,6,6,1,,,,Y,,1555820111210,,12,we,1555820111210022,1,2,5,MIAMI-DADE,168849,,1314,8,1,1,2,2,2,,,1,19JAN201215:57,8,8835360103,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210022,8,33155,03/03/2025
,MUTTON SNAPPER,201166128712we,155582011121025320,2011,6,12,86,12,86,320,8,7,H,5,5,0,25,7,2,0,3,0,1,1,2,2,1555820111210023,6,6,3,,,,Y,,1555820111210,,12,we,1555820111210022,1,0,5,MIAMI-DADE,168849,,1315,8,1,1,8,2,8,,,1,19JAN201215:57,8,8835360103,,,,,,,,,,,,,,572.76898171,201166128712we,,0,1555820111210022,8,33155,03/03/2025
,,201166128712wd,155582011121625922,2011,6,12,99,12,86,922,8,7,H,5,2,,150,25,1,1,0,0,0,0,2,1,1555820111216004,6,6,2,,,,Y,,1555820111216,,12,wd,1555820111216004,,,,PALM BEACH,,,1230,8,1,1,8,1,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,8120.7509923,201166128712wd,,0,1555820111216004,8,33437,03/03/2025
,,201166128712wd,155582011121625922,2011,6,12,99,12,86,922,8,7,H,5,2,,150,25,1,1,0,0,0,1,2,2,1555820111216005,6,6,2,,,,Y,,1555820111216,,12,wd,1555820111216004,,,,PALM BEACH,,,1231,8,1,1,8,2,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,8120.7509923,201166128712wd,,0,1555820111216005,8,33437,03/03/2025
,,201166128712we,155582011121711921,2011,6,12,11,12,11,921,8,7,5,5,0.5,,1,1,2,1,0,0,0,0,2,1,1555820111217029,6,6,2,,,,Y,,1555820111217,,12,we,1555820111217029,,,,BROWARD,,,1418,8,1,1,8,2,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,527.34748696,201166128712we,,0,1555820111217029,8,33065,03/03/2025
,,201166128712we,155582011121711921,2011,6,12,11,12,11,921,8,7,5,5,0.5,,1,1,2,1,0,0,0,1,2,2,1555820111217030,6,6,2,,,,Y,,1555820111217,,12,we,1555820111217029,,,,BROWARD,,,1409,8,1,1,8,2,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,527.34748696,201166128712we,,0,1555820111217030,8,33065,03/03/2025
,,201166128712we,155582011121711921,2011,6,12,86,12,11,921,8,7,5,5,3,0,30,1,2,1,1,0,0,0,2,1,1555820111217031,6,6,2,,,,Y,,1555820111217,,12,we,1555820111217031,1,,,MIAMI-DADE,,,1454,8,1,1,8,2,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,527.34748696,201166128712we,,0,1555820111217031,8,33012,03/03/2025
,,201166128712we,155582011121711921,2011,6,12,86,12,11,921,8,7,5,5,3,0,30,1,2,1,1,0,0,1,2,2,1555820111217032,6,6,2,,,,Y,,1555820111217,,12,we,1555820111217031,1,,,MIAMI-DADE,,,1455,8,1,1,8,2,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,527.34748696,201166128712we,,0,1555820111217032,8,33012,03/03/2025
,,201166128712we,1555820111218253203,2011,6,12,86,12,86,3203,8,7,H,5,2.5,0,3,0,1,1,1,0,0,0,1,8,1555820111218001,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218001,1,,,MIAMI-DADE,,,1000,8,1,1,8,1,8,,,1,19JAN201215:57,8,,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218001,8,33165,03/03/2025
,MACKEREL FAMILY,201166128712we,1555820111218253203,2011,6,12,86,12,86,3203,8,7,H,5,4,0,0,0,1,1,1,0,0,0,2,1,1555820111218006,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218006,1,,,MIAMI-DADE,172398,,1234,8,1,1,8,1,8,,,1,19JAN201215:57,8,8850030000,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218006,8,33165,03/03/2025
,MACKEREL FAMILY,201166128712we,1555820111218253203,2011,6,12,86,12,86,3203,8,7,H,5,4,0,0,0,1,1,1,0,0,1,2,2,1555820111218007,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218006,1,,,MIAMI-DADE,172398,,1235,8,1,1,8,2,8,,,1,19JAN201215:57,8,8850030000,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218007,8,33165,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,6,12,99,12,86,3203,8,7,H,5,4,,225,20,2,1,0,0,0,0,2,1,1555820111218016,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218016,,,,PALM BEACH,161121,,1324,8,1,1,8,2,8,,,1,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218016,8,33487,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,6,12,99,12,86,3203,8,7,H,5,4,,225,20,2,1,0,0,0,1,2,2,1555820111218017,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218016,,,,PALM BEACH,161121,,1325,8,1,1,8,2,8,,,1,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218017,8,33487,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,6,12,111,12,86,3203,8,7,H,5,5.5,,75,20,2,1,0,0,0,0,2,1,1555820111218023,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218023,,,,ST LUCIE,161121,,1342,8,1,1,8,2,8,,,1,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218023,8,34949,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,1,6,59,12,86,3203,8,7,H,5,5.5,0,4,0,2,1,1,0,0,1,2,2,1555820111218024,6,6,2,,,,O,,1555820111218,,12,we,1555820111218023,1,,,ORANGE,161121,,1343,8,1,1,8,2,8,,,2,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,534.21390605,201166128712we,,0,1555820111218024,8,92646,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,6,12,86,12,86,3203,8,7,H,5,7,,25,6,2,1,0,0,0,0,3,1,1555820111218025,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218025,,,,MIAMI-DADE,161121,,1358,8,1,1,8,1,8,,,1,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218025,8,33135,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,6,12,86,12,86,3203,8,7,H,5,7,,25,6,2,1,0,0,0,1,3,2,1555820111218026,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218025,,,,MIAMI-DADE,161121,,1359,8,1,1,8,2,8,,,1,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218026,8,33135,03/03/2025
,BONEFISH,201166128712we,1555820111218253203,2011,6,12,86,12,86,3203,8,7,H,5,7,,25,6,2,1,0,0,0,1,3,2,1555820111218027,6,6,2,,,,Y,,1555820111218,,12,we,1555820111218025,,,,MIAMI-DADE,161121,,1400,8,1,1,8,2,8,,,1,19JAN201215:57,8,8739010101,,,,,,,,,,,,,,582.86698131,201166128712we,,0,1555820111218027,8,33135,03/03/2025
BLACK DRUM,SHEEPSHEAD,201166128711we,2511220111105127242,2011,6,12,95,12,127,242,8,7,3,5,3.5,0,10,1,2,2,3,5,0,0,2,1,2511220111105001,6,6,1,,,,Y,,2511220111105,,11,we,2511220111105001,1,,,ORANGE,169189,169288,1240,8,1,1,2,1,2,,,1,19DEC201111:29,8,8835430301,8835440801,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105001,8,32789,03/03/2025
BLACK DRUM,SHEEPSHEAD,201166128711we,2511220111105127242,2011,6,12,95,12,127,242,8,7,3,5,3.5,0,4,1,2,0,1,0,1,1,2,2,2511220111105002,6,6,3,,,,Y,,2511220111105,,11,we,2511220111105001,1,,,ORANGE,169189,169288,1241,8,1,1,8,2,8,,,1,19DEC201111:29,8,8835430301,8835440801,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105001,8,99998,03/03/2025
,SHEEPSHEAD,201166128711we,2511220111105127242,2011,6,12,117,12,127,242,8,7,3,5,4,0,18,9,1,2,3,5,0,0,2,1,2511220111105003,6,6,1,,,,Y,,2511220111105,,11,we,2511220111105003,1,2,0,SEMINOLE,169189,,1250,8,1,1,2,1,2,,,1,19DEC201111:29,8,8835430301,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105003,8,32771,03/03/2025
,SHEEPSHEAD,201166128711we,2511220111105127242,2011,6,12,127,12,127,242,8,7,3,5,4,0,22,0,1,0,4,0,1,1,2,2,2511220111105004,6,6,3,,,,Y,,2511220111105,,11,we,2511220111105003,1,,,VOLUSIA,169189,,1251,8,1,1,8,2,8,,,1,19DEC201111:29,8,8835430301,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105003,8,32744,03/03/2025
,,201166128711we,2511220111105127242,2011,6,12,127,12,127,242,8,7,3,5,4,0,100,20,2,1,5,0,0,0,3,1,2511220111105005,6,6,2,,,,Y,,2511220111105,,11,we,2511220111105005,1,,,VOLUSIA,,,1345,8,1,1,8,1,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105005,8,32141,03/03/2025
,,201166128711we,2511220111105127242,2011,6,12,127,12,127,242,8,7,3,5,4,0,100,20,2,1,4,0,0,1,3,2,2511220111105006,6,6,2,,,,Y,,2511220111105,,11,we,2511220111105005,1,,,VOLUSIA,,,1346,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105006,8,32141,03/03/2025
,,201166128711we,2511220111105127242,2011,6,12,127,12,127,242,8,7,3,5,4,0,100,15,2,1,4,0,0,1,3,2,2511220111105007,6,6,2,,,,Y,,2511220111105,,11,we,2511220111105005,1,,,VOLUSIA,,,1347,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105007,8,32141,03/03/2025
,,201166128711we,2511220111105127242,2011,6,12,95,12,127,242,8,7,3,5,5,0,8,4,2,1,2,0,0,0,2,1,2511220111105008,6,6,2,,,,Y,,2511220111105,,11,we,2511220111105008,1,,,ORANGE,,,1405,8,1,1,8,1,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105008,8,32712,03/03/2025
,,201166128711we,2511220111105127242,2011,6,12,127,12,127,242,8,7,3,5,5,0,6,4,2,1,1,0,0,1,2,2,2511220111105009,6,6,2,,,,Y,,2511220111105,,11,we,2511220111105008,1,,,VOLUSIA,,,1406,8,1,1,8,2,8,,,1,19DEC201111:29,8,,,,,,,,,,,,,,,1279.2954066,201166128711we,,0,2511220111105009,8,32764,03/03/2025
