PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,IMP_REC,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,DISTKEYS,REEF,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
WEAKFISH,SPOTTED SEATROUT,2021123727wdS:8AM-8PM,2021637271797720211202,2021,6,37,35,37,1797720211202002,1,6.50,0.00,12,10,6,6,628,8,7,2,1,3,2,0,1,1,0,1,,31,7.50,,2,N,wd,,1797720211202,5,1797720211202001,1,,2,S:8AM-8PM,28658,12,,,,1401,8,1,1,169239,169241,,1,70,2,1,8,8,18JAN22:10:44,8835440102,8835440104,3,,1,,,,,102.26791799,2021123727wdS:8AM-8PM,,0,1797720211202002,03/03/2025
WEAKFISH,SPOTTED SEATROUT,2021123727wdS:8AM-8PM,2021637271797720211202,2021,6,37,129,37,1797720211202003,1,6.50,0.00,5,5,6,6,628,8,7,1,1,3,2,0,1,1,1,1,,31,7.50,,1,Y,wd,,1797720211202,5,1797720211202001,1,,2,S:8AM-8PM,28412,12,1,0,NEW HANOVER,1401,8,1,1,169239,169241,,1,63,2,2,1,8,18JAN22:10:44,8835440102,8835440104,3,,1,,,,,102.26791799,2021123727wdS:8AM-8PM,,0,1797720211202003,03/03/2025
,RED DRUM,2021123727weS:8AM-8PM,2021637271797720211204,2021,6,37,133,37,1797720211204001,1,4.00,0.00,100,20,6,6,85,8,7,1,2,2,1,0,0,1,2,1,,133,4.50,,2,Y,we,,1797720211204,3,1797720211204001,1,,2,S:8AM-8PM,28539,12,2,0,ONSLOW,1128,8,1,1,169290,,,1,60,2,1,2,2,18JAN22:10:44,8835440901,,3,,1,,,,,517.82436682,2021123727weS:8AM-8PM,,0,1797720211204001,03/03/2025
,RED DRUM,2021123727weS:8AM-8PM,2021637271797720211204,2021,6,37,69,37,1797720211204002,1,4.00,,50,15,6,6,85,8,7,3,0,2,2,1,1,0,0,1,,133,4.50,,2,N,we,,1797720211204,3,1797720211204001,,,2,S:8AM-8PM,27587,12,,,,1128,8,1,1,169290,,,1,61,2,2,8,8,18JAN22:10:44,8835440901,,3,,1,,,,,517.82436682,2021123727weS:8AM-8PM,,0,1797720211204001,03/03/2025
RED DRUM,SPOTTED SEATROUT,2021123727wdS:8AM-8PM,2021637271798620211227,2021,6,37,31,37,1798620211227001,1,4.00,0.00,150,20,6,6,702,8,7,1,1,5,1,0,0,4,3,1,,31,6.00,,2,Y,wd,,1798620211227,3,1798620211227001,1,,2,S:8AM-8PM,28570,12,3,0,CARTERET,1523,8,1,1,169239,169290,,1,60,2,2,1,8,18JAN22:10:44,8835440102,8835440901,3,,1,,,,,1996.7162826,2021123727wdS:8AM-8PM,,0,1798620211227001,03/03/2025
,LITTLE TUNNY,2021113727weS:8AM-8PM,2021637271104420211114,2021,5,34,25,37,1104420211114005,1,1.00,0.00,10,10,6,6,3460,8,7,2,1,1,8,0,0,1,0,2,,31,6.00,,2,O,we,,1104420211114,3,1104420211114005,1,,2,S:8AM-8PM,07760,11,,,MONMOUTH,1231,8,2,1,172402,,,1,60,2,1,8,8,18JAN22:10:44,8850030102,,3,,1,,,,,147.69783019,2021113727weS:8AM-8PM,,0,1104420211114005,03/03/2025
,BLUEFIN TUNA,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,147,37,1104420211114013,1,7.00,,50,8,6,6,3460,8,7,2,1,4,1,0,0,0,0,2,,31,8.00,,2,Y,we,,1104420211114,3,1104420211114013,,,2,S:8AM-8PM,27835,11,,,PITT,1457,8,2,1,172421,,,1,33,2,1,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114013,03/03/2025
,BLUEFIN TUNA,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,147,37,1104420211114014,1,7.00,,50,8,6,6,3460,8,7,2,1,4,2,0,1,0,0,2,,31,8.00,,2,Y,we,,1104420211114,3,1104420211114013,,,2,S:8AM-8PM,27858,11,,,PITT,1457,8,2,1,172421,,,1,26,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114014,03/03/2025
,BLUEFIN TUNA,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,13,37,1104420211114015,1,7.00,,50,8,6,6,3460,8,7,2,1,4,2,0,1,0,0,2,,31,8.00,,2,Y,we,,1104420211114,3,1104420211114013,,,2,S:8AM-8PM,27889,11,,,BEAUFORT,1457,8,2,1,172421,,,1,26,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114015,03/03/2025
,BLUEFIN TUNA,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,183,37,1104420211114016,1,7.00,,50,8,6,6,3460,8,7,2,1,4,2,0,1,0,0,2,,31,8.00,,2,N,we,,1104420211114,3,1104420211114013,,,2,S:8AM-8PM,27604,11,,,,1457,8,2,1,172421,,,1,25,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114016,03/03/2025
,LITTLE TUNNY,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,133,37,1104420211114024,1,2.50,,50,20,6,6,3460,8,7,2,1,4,1,0,0,0,0,2,,31,9.00,,2,Y,we,,1104420211114,3,1104420211114024,,,2,S:8AM-8PM,28539,11,,,ONSLOW,1611,8,2,1,172402,,,1,63,2,1,8,8,18JAN22:10:44,8850030102,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114024,03/03/2025
,LITTLE TUNNY,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,133,37,1104420211114025,1,2.50,,30,12,6,6,3460,8,7,2,1,4,2,0,1,0,0,2,,31,9.00,,2,Y,we,,1104420211114,3,1104420211114024,,,2,S:8AM-8PM,28539,11,,,ONSLOW,1611,8,2,1,172402,,,1,49,2,2,8,8,18JAN22:10:44,8850030102,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114025,03/03/2025
,LITTLE TUNNY,2021113727weS:8AM-8PM,2021637271104420211114,2021,6,37,133,37,1104420211114026,1,2.50,,40,12,6,6,3460,8,7,2,1,4,2,0,1,0,0,2,,31,9.00,,2,Y,we,,1104420211114,3,1104420211114024,,,2,S:8AM-8PM,28584,11,,,ONSLOW,1611,8,2,1,172402,,,1,30,2,2,8,8,18JAN22:10:44,8850030102,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114026,03/03/2025
,LITTLE TUNNY,2021113727weS:8AM-8PM,2021637271104420211114,2021,5,51,810,37,1104420211114027,1,2.50,0.00,50,20,6,6,3460,8,7,2,1,4,2,0,1,1,0,2,,31,9.00,,2,O,we,,1104420211114,3,1104420211114024,1,,2,S:8AM-8PM,23454,11,,,VIRGINIA BEACH CITY,1611,8,2,1,172402,,,1,48,2,2,8,8,18JAN22:10:44,8850030102,,3,,1,,,,,111.81437333,2021113727weS:8AM-8PM,,0,1104420211114027,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204003,1,5.00,,50,12,6,6,636,8,7,2,1,2,1,0,0,0,0,2,,19,6.00,,2,Y,we,,1105220211204,3,1105220211204003,,,3,S:8AM-8PM,28461,12,,,BRUNSWICK,1133,8,2,1,172421,,,1,45,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,104.16254635,2021123737weS:8AM-8PM,,0,1105220211204003,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204004,1,5.00,,100,40,6,6,636,8,7,2,1,2,2,0,1,0,0,2,,19,6.00,,2,Y,we,,1105220211204,3,1105220211204003,,,3,S:8AM-8PM,28465,12,,,BRUNSWICK,1134,8,2,1,172421,,,1,24,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,104.16254635,2021123737weS:8AM-8PM,,0,1105220211204004,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204009,1,5.00,,200,50,6,6,636,8,7,2,1,3,1,0,0,0,0,2,,19,6.00,,2,Y,we,,1105220211204,3,1105220211204009,,,3,S:8AM-8PM,28465,12,,,BRUNSWICK,1244,8,2,1,172421,,,1,68,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,104.16254635,2021123737weS:8AM-8PM,,0,1105220211204009,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204010,1,5.00,,200,50,6,6,636,8,7,2,1,3,2,0,1,0,0,2,,19,6.00,,2,Y,we,,1105220211204,3,1105220211204009,,,3,S:8AM-8PM,28465,12,,,BRUNSWICK,1244,8,2,1,172421,,,1,56,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,104.16254635,2021123737weS:8AM-8PM,,0,1105220211204010,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204011,1,5.00,,200,50,6,6,636,8,7,2,1,3,2,0,1,0,0,2,,19,6.00,,2,Y,we,,1105220211204,3,1105220211204009,,,3,S:8AM-8PM,28465,12,,,BRUNSWICK,1244,8,2,1,172421,,,1,50,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,104.16254635,2021123737weS:8AM-8PM,,0,1105220211204011,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204029,1,6.00,,200,50,6,6,636,8,7,2,1,2,1,0,0,0,0,2,,19,8.00,,2,Y,we,,1105220211204,3,1105220211204029,,,3,S:8AM-8PM,28465,12,,,BRUNSWICK,1449,8,2,1,172421,,,1,48,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,132.38021111,2021123737weS:8AM-8PM,,0,1105220211204029,03/03/2025
,BLUEFIN TUNA,2021123737weS:8AM-8PM,2021637371105220211204,2021,6,37,19,37,1105220211204030,1,8.00,,200,50,6,6,636,8,7,2,1,2,2,0,1,0,0,2,,19,8.00,,2,Y,we,,1105220211204,3,1105220211204029,,,3,S:8AM-8PM,28465,12,,,BRUNSWICK,1449,8,2,1,172421,,,1,32,2,2,8,8,18JAN22:10:44,8850030402,,3,,1,,,,,132.38021111,2021123737weS:8AM-8PM,,0,1105220211204030,03/03/2025
ATLANTIC CROAKER,BLACK SEA BASS,2021113727wdS:8AM-8PM,2021637271764620211118,2021,6,37,49,37,1764620211118022,1,3.00,0.00,150,24,6,6,3460,8,7,2,1,2,1,0,0,2,0,2,,31,4.00,,2,Y,wd,,1764620211118,3,1764620211118022,1,,2,S:8AM-8PM,99998,11,,,CRAVEN,1449,8,2,1,167687,169283,,1,45,2,2,8,8,18JAN22:10:44,8835020301,8835440702,3,,1,,,,,260.03371615,2021113727wdS:8AM-8PM,,0,1764620211118022,03/03/2025
,KING MACKEREL,2021113737wdS:8AM-8PM,2021637371768920211102,2021,6,37,141,37,1768920211102003,1,4.00,0.00,45,15,6,6,492,8,7,1,1,2,1,0,0,0,1,2,,129,5.00,,2,Y,wd,,1768920211102,3,1768920211102003,1,,3,S:8AM-8PM,28411,11,1,0,PENDER,1305,8,2,1,172435,,,1,63,2,1,1,8,18JAN22:10:44,8850030501,,3,,1,,,,,151.09857688,2021113737wdS:8AM-8PM,,0,1768920211102003,03/03/2025
,KING MACKEREL,2021113737wdS:8AM-8PM,2021637371768920211102,2021,6,37,141,37,1768920211102004,1,4.00,0.00,45,15,6,6,492,8,7,2,1,2,2,0,1,1,0,2,,129,5.00,,2,Y,wd,,1768920211102,3,1768920211102003,1,,3,S:8AM-8PM,28411,11,,,PENDER,1305,8,2,1,172435,,,1,72,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,151.09857688,2021113737wdS:8AM-8PM,,0,1768920211102004,03/03/2025
,,2021123737wdS:8AM-8PM,2021637371768920211216,2021,6,37,119,37,1768920211216003,1,7.00,0.00,20,8,6,6,682,8,7,1,5,5,1,0,0,4,9,2,,129,10.00,,2,N,wd,,1768920211216,3,1768920211216003,1,,3,S:8AM-8PM,28217,12,40,0,,1611,8,2,1,,,,1,30,2,2,2,2,18JAN22:10:44,,,3,,1,,,,,169.9141824,2021123737wdS:8AM-8PM,,0,1768920211216003,03/03/2025
,,2021123737wdS:8AM-8PM,2021637371768920211216,2021,6,37,119,37,1768920211216004,1,7.00,0.00,20,8,6,6,682,8,7,3,0,5,2,1,1,4,0,2,,129,10.00,,2,N,wd,,1768920211216,3,1768920211216003,1,,3,S:8AM-8PM,28217,12,,,,1612,8,2,1,,,,1,34,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,169.9141824,2021123737wdS:8AM-8PM,,0,1768920211216003,03/03/2025
,,2021123737wdS:8AM-8PM,2021637371768920211216,2021,6,37,119,37,1768920211216005,1,7.00,0.00,20,8,6,6,682,8,7,3,0,5,2,1,1,3,0,2,,129,10.00,,2,N,wd,,1768920211216,3,1768920211216003,1,,3,S:8AM-8PM,28217,12,,,,1612,8,2,1,,,,1,61,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,169.9141824,2021123737wdS:8AM-8PM,,0,1768920211216003,03/03/2025
,,2021123737wdS:8AM-8PM,2021637371768920211216,2021,6,37,25,37,1768920211216006,1,7.00,0.00,20,8,6,6,682,8,7,3,0,5,2,1,1,3,0,2,,129,10.00,,2,N,wd,,1768920211216,3,1768920211216003,1,,3,S:8AM-8PM,28107,12,,,,1612,8,2,1,,,,1,34,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,169.9141824,2021123737wdS:8AM-8PM,,0,1768920211216003,03/03/2025
,,2021123737wdS:8AM-8PM,2021637371768920211216,2021,6,37,25,37,1768920211216007,1,7.00,0.00,20,8,6,6,682,8,7,3,0,5,2,1,1,3,0,2,,129,10.00,,2,N,wd,,1768920211216,3,1768920211216003,1,,3,S:8AM-8PM,28107,12,,,,1612,8,2,1,,,,2,18,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,169.9141824,2021123737wdS:8AM-8PM,,0,1768920211216003,03/03/2025
,KING MACKEREL,2021113737wdS:8AM-8PM,2021637371775320211109,2021,6,37,19,37,1775320211109002,1,5.00,,10,3,6,6,998,8,7,2,1,2,1,0,0,0,0,2,,19,8.00,,2,Y,wd,,1775320211109,3,1775320211109002,,,3,S:8AM-8PM,28470,11,,,BRUNSWICK,1352,8,2,1,172435,,,1,63,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,398.00846465,2021113737wdS:8AM-8PM,,0,1775320211109002,03/03/2025
,KING MACKEREL,2021113737wdS:8AM-8PM,2021637371775320211109,2021,6,37,19,37,1775320211109003,1,5.00,,10,3,6,6,998,8,7,2,1,2,2,0,1,0,0,2,,19,8.00,,2,Y,wd,,1775320211109,3,1775320211109002,,,3,S:8AM-8PM,28470,11,,,BRUNSWICK,1352,8,2,1,172435,,,2,59,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,398.00846465,2021113737wdS:8AM-8PM,,0,1775320211109003,03/03/2025
,KING MACKEREL,2021113737weS:8AM-8PM,2021637371775320211121,2021,6,37,129,37,1775320211121009,1,5.00,0.00,20,2,6,6,682,8,7,2,1,2,1,0,0,3,0,2,,129,7.00,,2,Y,we,,1775320211121,3,1775320211121009,1,,3,S:8AM-8PM,28409,11,0,3,NEW HANOVER,1513,8,2,1,172435,,,1,24,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,489.44222119,2021113737weS:8AM-8PM,,0,1775320211121009,03/03/2025
,KING MACKEREL,2021113737weS:8AM-8PM,2021637371775320211121,2021,6,37,129,37,1775320211121010,1,5.00,0.00,20,2,6,6,682,8,7,2,1,2,2,0,1,2,0,2,,129,7.00,,2,Y,we,,1775320211121,3,1775320211121009,1,,3,S:8AM-8PM,28409,11,0,3,NEW HANOVER,1513,8,2,1,172435,,,1,23,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,489.44222119,2021113737weS:8AM-8PM,,0,1775320211121010,03/03/2025
,,2021113737weS:8AM-8PM,2021637371775320211128,2021,6,37,129,37,1775320211128020,1,4.00,0.00,30,5,6,6,492,8,7,2,1,2,1,0,0,3,0,2,,129,5.50,,2,Y,we,,1775320211128,3,1775320211128020,1,,3,S:8AM-8PM,28409,11,,,NEW HANOVER,1643,8,2,1,,,,1,56,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,143.92455262,2021113737weS:8AM-8PM,,0,1775320211128020,03/03/2025
,,2021113737weS:8AM-8PM,2021637371775320211128,2021,6,37,129,37,1775320211128021,1,4.00,0.00,30,5,6,6,492,8,7,2,1,2,2,0,1,3,0,2,,129,5.50,,2,Y,we,,1775320211128,3,1775320211128020,1,,3,S:8AM-8PM,28409,11,,,NEW HANOVER,1643,8,2,1,,,,2,49,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,143.92455262,2021113737weS:8AM-8PM,,0,1775320211128021,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371775320211217,2021,6,37,19,37,1775320211217017,1,6.00,0.00,50,10,6,6,492,8,7,2,1,1,8,0,0,2,0,2,,129,8.00,,2,Y,we,,1775320211217,3,1775320211217017,1,,3,S:8AM-8PM,28479,12,,,BRUNSWICK,1534,8,2,1,172435,,,1,48,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,137.66746281,2021123737weS:8AM-8PM,,0,1775320211217017,03/03/2025
,SPOTTED SEATROUT,2021123737wdS:8AM-8PM,2021637371791220211202,2021,6,37,19,37,1791220211202003,1,1.00,,10,5,6,6,633,8,7,2,1,2,1,0,0,0,0,2,,19,3.00,,2,Y,wd,,1791220211202,3,1791220211202003,,,3,S:8AM-8PM,28462,12,,,BRUNSWICK,1158,8,2,1,169239,,,1,33,2,1,8,8,18JAN22:10:44,8835440102,,3,,1,,,,,101.68740357,2021123737wdS:8AM-8PM,,0,1791220211202003,03/03/2025
,SPOTTED SEATROUT,2021123737wdS:8AM-8PM,2021637371791220211202,2021,6,37,19,37,1791220211202004,1,1.00,,10,5,6,6,633,8,7,2,1,2,2,0,1,0,0,2,,19,3.00,,2,Y,wd,,1791220211202,3,1791220211202003,,,3,S:8AM-8PM,28462,12,,,BRUNSWICK,1158,8,2,1,169239,,,1,43,2,2,8,8,18JAN22:10:44,8835440102,,3,,1,,,,,101.68740357,2021123737wdS:8AM-8PM,,0,1791220211202004,03/03/2025
,GAG,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204019,1,2.00,0.00,60,20,6,6,492,8,7,1,1,2,1,0,0,5,2,2,,129,4.00,,1,Y,we,,1791220211204,3,1791220211204019,1,,3,S:8AM-8PM,28403,12,3,0,NEW HANOVER,1448,8,2,1,167759,,,1,58,2,2,1,8,18JAN22:10:44,8835020501,,1,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204019,03/03/2025
,GAG,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204020,1,2.00,0.00,60,20,6,6,492,8,7,1,1,2,2,0,1,4,1,2,,129,4.00,,2,Y,we,,1791220211204,3,1791220211204019,1,,3,S:8AM-8PM,28403,12,1,0,NEW HANOVER,1449,8,2,1,167759,,,1,58,2,2,1,8,18JAN22:10:44,8835020501,,1,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204020,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204023,1,6.00,0.00,25,10,6,6,492,8,7,2,1,3,1,0,0,1,0,2,,129,8.00,,2,Y,we,,1791220211204,3,1791220211204023,1,,3,S:8AM-8PM,28429,12,,,NEW HANOVER,1524,8,2,1,172435,,,1,59,2,2,8,8,18JAN22:10:44,8850030501,,3,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204023,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204024,1,6.00,0.00,25,10,6,6,492,8,7,1,1,3,2,0,1,0,1,2,,129,8.00,,2,Y,we,,1791220211204,3,1791220211204023,1,,3,S:8AM-8PM,28429,12,1,0,NEW HANOVER,1524,8,2,1,172435,,,1,22,2,2,1,8,18JAN22:10:44,8850030501,,3,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204024,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204025,1,6.00,0.00,25,10,6,6,492,8,7,1,1,3,2,0,1,0,1,2,,129,8.00,,2,Y,we,,1791220211204,3,1791220211204023,1,,3,S:8AM-8PM,28429,12,1,0,NEW HANOVER,1524,8,2,1,172435,,,1,15,2,2,1,8,18JAN22:10:44,8850030501,,3,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204025,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204028,1,8.00,0.00,30,10,6,6,492,8,7,2,1,3,1,0,0,1,0,2,,129,9.00,,2,Y,we,,1791220211204,3,1791220211204028,1,,3,S:8AM-8PM,28403,12,,,NEW HANOVER,1634,8,2,1,172435,,,1,21,2,1,8,8,18JAN22:10:44,8850030501,,1,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204028,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204029,1,8.00,0.00,30,10,6,6,492,8,7,2,1,3,2,0,1,1,0,2,,129,9.00,,2,Y,we,,1791220211204,3,1791220211204028,1,,3,S:8AM-8PM,28403,12,,,NEW HANOVER,1634,8,2,1,172435,,,1,20,2,2,8,8,18JAN22:10:44,8850030501,,1,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204029,03/03/2025
,KING MACKEREL,2021123737weS:8AM-8PM,2021637371791220211204,2021,6,37,129,37,1791220211204030,1,8.00,0.00,30,10,6,6,492,8,7,2,1,3,2,0,1,1,0,2,,129,9.00,,2,Y,we,,1791220211204,3,1791220211204028,1,,3,S:8AM-8PM,28403,12,,,NEW HANOVER,1634,8,2,1,172435,,,1,21,2,2,8,8,18JAN22:10:44,8850030501,,1,,1,,,,,155.61085908,2021123737weS:8AM-8PM,,0,1791220211204030,03/03/2025
,,2021113727weS:8AM-8PM,2021637271796220211111,2021,6,37,31,37,1796220211111001,1,3.00,0.00,32,15,6,6,3460,8,7,1,1,3,1,0,0,0,1,2,,31,4.00,,2,Y,we,,1796220211111,3,1796220211111001,1,,2,S:8AM-8PM,28557,11,1,0,CARTERET,1207,8,2,1,,,,1,38,2,1,1,8,18JAN22:10:44,,,3,,1,,,,,205.28508902,2021113727weS:8AM-8PM,,0,1796220211111001,03/03/2025
,,2021113727weS:8AM-8PM,2021637271796220211111,2021,6,37,31,37,1796220211111002,1,3.00,,20,10,6,6,3460,8,7,2,1,3,2,0,1,0,0,2,,31,4.00,,2,Y,we,,1796220211111,3,1796220211111001,,,2,S:8AM-8PM,28557,11,,,CARTERET,1207,8,2,1,,,,1,11,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,205.28508902,2021113727weS:8AM-8PM,,0,1796220211111002,03/03/2025
,,2021113727weS:8AM-8PM,2021637271796220211111,2021,6,37,31,37,1796220211111003,1,3.00,,20,10,6,6,3460,8,7,2,1,3,2,0,1,0,0,2,,31,4.00,,2,Y,we,,1796220211111,3,1796220211111001,,,2,S:8AM-8PM,28557,11,,,CARTERET,1207,8,2,1,,,,1,6,2,2,8,8,18JAN22:10:44,,,3,,1,,,,,205.28508902,2021113727weS:8AM-8PM,,0,1796220211111003,03/03/2025
,KING MACKEREL,2021113727weS:8AM-8PM,2021637271796220211111,2021,6,37,49,37,1796220211111004,1,5.00,,50,10,6,6,3460,8,7,2,1,1,8,0,0,0,0,2,,31,6.00,,2,Y,we,,1796220211111,3,1796220211111004,,,2,S:8AM-8PM,28562,11,,,CRAVEN,1251,8,2,1,172435,,,1,60,1,1,8,8,18JAN22:10:44,8850030501,,3,18,1,,,,,205.28508902,2021113727weS:8AM-8PM,,0,1796220211111004,03/03/2025
,WAHOO,2021113727weS:8AM-8PM,2021637271796220211111,2021,6,37,77,37,1796220211111024,1,5.00,,25,4,6,6,3460,8,7,2,1,1,8,0,0,0,0,2,,31,9.00,,1,N,we,,1796220211111,3,1796220211111024,,,2,S:8AM-8PM,27522,11,,,,1547,8,2,1,172451,,,1,53,2,1,8,8,18JAN22:10:44,8850030601,,1,,1,,,,,140.71654917,2021113727weS:8AM-8PM,,0,1796220211111024,03/03/2025
,YELLOWFIN TUNA,2021123717weS:8AM-8PM,2021637171796620211204,2021,5,51,550,37,1796620211204017,1,7.00,0.00,40,2,6,6,150,8,7,1,5,5,1,0,0,0,3,2,,55,9.00,,2,O,we,,1796620211204,5,1796620211204017,1,,1,S:8AM-8PM,23321,12,13,0,CHESAPEAKE CITY,1513,8,2,1,172423,,,1,50,2,2,2,2,18JAN22:10:44,8850030403,,3,,1,,,,,113.06190673,2021123717weS:8AM-8PM,,0,1796620211204017,03/03/2025
,YELLOWFIN TUNA,2021123717weS:8AM-8PM,2021637171796620211204,2021,5,51,550,37,1796620211204018,1,7.00,,40,2,6,6,150,8,7,3,0,5,2,1,1,0,0,2,,55,9.00,,2,O,we,,1796620211204,5,1796620211204017,,,1,S:8AM-8PM,23321,12,,,CHESAPEAKE CITY,1519,8,2,1,172423,,,1,59,2,2,8,8,18JAN22:10:44,8850030403,,3,,1,,,,,113.06190673,2021123717weS:8AM-8PM,,0,1796620211204017,03/03/2025
,YELLOWFIN TUNA,2021123717weS:8AM-8PM,2021637171796620211204,2021,5,51,550,37,1796620211204019,1,7.00,,50,2,6,6,150,8,7,3,0,5,2,1,1,0,0,2,,55,9.00,,2,O,we,,1796620211204,5,1796620211204017,,,1,S:8AM-8PM,23321,12,,,CHESAPEAKE CITY,1520,8,2,1,172423,,,1,30,2,2,8,8,18JAN22:10:44,8850030403,,3,,1,,,,,113.06190673,2021123717weS:8AM-8PM,,0,1796620211204017,03/03/2025
,YELLOWFIN TUNA,2021123717weS:8AM-8PM,2021637171796620211204,2021,5,51,550,37,1796620211204020,1,7.00,,50,2,6,6,150,8,7,3,0,5,2,1,1,0,0,2,,55,9.00,,2,O,we,,1796620211204,5,1796620211204017,,,1,S:8AM-8PM,23322,12,,,CHESAPEAKE CITY,1523,8,2,1,172423,,,1,52,2,2,8,8,18JAN22:10:44,8850030403,,3,,1,,,,,113.06190673,2021123717weS:8AM-8PM,,0,1796620211204017,03/03/2025
