PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,TOURN,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,SHEEPSHEAD,198966128711we,10542198911128913,0,3,5,,2,1,89,63,O,1,1,,3,1054219891112014,13,8,7,0,0,0,,,,6,12,13,6,1,6,1989,1054219891112,11,we,,,1054219891112014,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835430301,,1,1,8,1545,2,98,2535.1964544,198966128711we,,0,1054219891112014,30050,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,1,1,109,109,Y,2,15,,3,1054219891125001,30,8,7,0,1,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125001,1,1,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835440102,,1,1,8,1235,2,32,3256.8253609,198966128711we,,0,1054219891125001,32086,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,1,1,109,109,Y,2,15,,3,1054219891125002,30,8,7,0,2,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125002,1,2,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835440102,,1,1,8,1240,2,29,3256.8253609,198966128711we,,0,1054219891125002,32086,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,2,1,109,109,Y,2,10,,3,1054219891125003,30,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125003,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1245,2,30,3256.8253609,198966128711we,,0,1054219891125003,32086,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112510930,0,3,5,,2,1,109,109,Y,15,75,,2,1054219891125004,30,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125004,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835430301,,1,1,8,1320,2,46,3256.8253609,198966128711we,,0,1054219891125004,32084,03/03/2025
,RED DRUM,198966128711we,105421989112510930,0,3,5,,2,1,109,109,Y,2,10,,3,1054219891125005,30,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125005,1,,,8,9,,,12JUN91:21:39,8,8,1,,,,8835440901,,1,1,8,1355,2,98,3256.8253609,198966128711we,,0,1054219891125005,32084,03/03/2025
,RED DRUM,198966128711we,105421989112510930,0,3,5,,2,1,109,109,Y,0,2,,3,1054219891125006,30,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125006,,,,8,9,,,12JUN91:21:39,8,8,1,,,,8835440901,,1,1,8,1400,2,98,3256.8253609,198966128711we,,0,1054219891125006,32084,03/03/2025
,SOUTHERN KINGFISH,198966128711we,105421989112510930,0,3,5,,2,1,109,31,Y,10,60,,7,1054219891125007,30,8,7,8,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125007,1,0,3,8,1,,,12JUN91:21:39,8,8,1,,,,8835440601,,1,1,8,1410,2,42,3256.8253609,198966128711we,,0,1054219891125007,32258,03/03/2025
,SOUTHERN KINGFISH,198966128711we,105421989112510930,0,3,5,,2,1,109,31,Y,4,12,,7,1054219891125008,30,8,7,8,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125008,1,0,4,8,1,,,12JUN91:21:39,8,8,1,,,,8835440601,,1,1,8,1415,2,39,3256.8253609,198966128711we,,0,1054219891125008,32257,03/03/2025
,SOUTHERN KINGFISH,198966128711we,105421989112510930,0,3,5,,2,1,109,71,O,4,12,,7,1054219891125009,30,8,7,7,0,0,,,,7,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125009,1,0,3,8,1,,,12JUN91:21:39,8,8,1,,,,8835440601,,1,1,8,1420,2,67,2535.1964544,198966128711we,,0,1054219891125009,33903,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,3,0,109,109,Y,2,12,,4,1054219891125010,30,8,7,1,0,1,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125010,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1445,2,38,3256.8253609,198966128711we,,0,1054219891125011,32059,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,1,2,109,109,Y,0,0,,4,1054219891125011,30,8,7,1,6,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125011,1,1,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835440102,,1,1,2,1445,2,65,3256.8253609,198966128711we,,0,1054219891125011,32059,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,1,1,109,109,Y,2,30,,5,1054219891125012,30,8,7,1,2,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125012,1,1,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835440102,,1,1,8,1500,2,40,3256.8253609,198966128711we,,0,1054219891125012,32033,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,1,1,109,109,Y,15,100,,5,1054219891125013,30,8,7,1,3,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125013,1,1,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835440102,,1,1,8,1505,2,42,3256.8253609,198966128711we,,0,1054219891125013,32086,03/03/2025
RED DRUM,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,2,1,109,89,Y,4,20,,4,1054219891125014,30,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125014,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,8835440901,1,1,8,1515,2,98,3256.8253609,198966128711we,,0,1054219891125014,32009,03/03/2025
RED DRUM,SPOTTED SEATROUT,198966128711we,105421989112510930,0,3,5,,2,1,109,31,Y,4,20,,4,1054219891125015,30,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125015,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,8835440901,1,1,8,1520,2,98,3256.8253609,198966128711we,,0,1054219891125015,32220,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112510930,0,3,5,,3,0,109,19,Y,5,30,,6,1054219891125016,30,8,7,2,0,1,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125016,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835430301,,1,1,8,1540,2,37,3256.8253609,198966128711we,,0,1054219891125018,32043,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112510930,0,3,5,,3,0,109,109,Y,5,30,,6,1054219891125017,30,8,7,2,0,1,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125017,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835430301,,1,1,8,1545,2,31,3256.8253609,198966128711we,,0,1054219891125018,32086,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112510930,0,3,5,,1,3,109,109,Y,5,30,,6,1054219891125018,30,8,7,2,10,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125018,1,,,8,1,,,12JUN91:21:39,8,2,1,,,,8835430301,,1,1,2,1550,2,32,3256.8253609,198966128711we,,0,1054219891125018,32086,03/03/2025
,RED DRUM,198966128711we,105421989112510930,0,3,5,,2,1,109,109,Y,2,6,,2,1054219891125019,30,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125019,,,,8,9,,,12JUN91:21:39,8,8,1,,,,8835440901,,1,1,8,1605,2,48,3256.8253609,198966128711we,,0,1054219891125019,32086,03/03/2025
,RED DRUM,198966128711we,105421989112510930,0,3,5,,2,1,109,109,Y,0,0,,2,1054219891125020,30,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891125,11,we,,,1054219891125020,,,,8,9,,,12JUN91:21:39,8,8,1,,,,8835440901,,1,1,8,1610,2,98,3256.8253609,198966128711we,,0,1054219891125020,32086,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112631369,0,3,5,,3,0,31,31,Y,8,48,,5,1054219891126001,369,8,7,1,0,1,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126001,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1210,2,36,3256.8253609,198966128711we,,0,1054219891126002,32252,03/03/2025
,ATLANTIC CROAKER,198966128711we,105421989112631369,0,3,5,,1,2,31,31,Y,8,50,,5,1054219891126002,369,8,7,1,11,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126002,1,1,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835440702,,1,1,2,1215,2,60,3256.8253609,198966128711we,,0,1054219891126002,32252,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128711we,105421989112631369,0,3,5,,3,0,31,31,Y,10,50,,2,1054219891126003,369,8,7,1,0,1,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126003,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,1000000001,,1,1,8,1250,2,26,3256.8253609,198966128711we,,0,1054219891126005,32211,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128711we,105421989112631369,0,3,5,,3,0,31,31,Y,1,4,,2,1054219891126004,369,8,7,1,0,1,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126004,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,1000000001,,1,1,8,1255,2,25,3256.8253609,198966128711we,,0,1054219891126005,32211,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128711we,105421989112631369,0,3,5,,1,3,31,31,Y,6,20,,2,1054219891126005,369,8,7,0,5,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126005,1,4,0,8,1,,,12JUN91:21:39,8,2,1,,,,1000000001,,1,1,2,1300,2,23,3256.8253609,198966128711we,,0,1054219891126005,32211,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112631369,0,3,5,,3,0,31,31,Y,2,10,,2,1054219891126006,369,8,7,1,0,1,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126006,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835430301,,1,1,8,1350,2,45,3256.8253609,198966128711we,,0,1054219891126008,32216,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112631369,0,3,5,,3,0,31,31,Y,0,0,,2,1054219891126007,369,8,7,1,0,1,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126007,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835430301,,1,1,8,1355,2,28,3256.8253609,198966128711we,,0,1054219891126008,32216,03/03/2025
,SHEEPSHEAD,198966128711we,105421989112631369,0,3,5,,1,3,31,31,Y,0,0,,2,1054219891126008,369,8,7,0,6,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126008,1,6,0,8,1,,,12JUN91:21:39,8,2,1,,,,8835430301,,1,1,2,1400,2,33,3256.8253609,198966128711we,,0,1054219891126008,32216,03/03/2025
,RED DRUM,198966128711we,105421989112631369,0,3,5,,2,1,31,31,Y,2,12,,3,1054219891126009,369,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126009,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440901,,1,1,8,1425,2,38,3256.8253609,198966128711we,,0,1054219891126009,32250,03/03/2025
,RED DRUM,198966128711we,105421989112631369,0,3,5,,2,1,31,31,Y,1,6,,3,1054219891126010,369,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126010,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440901,,1,1,8,1430,2,34,3256.8253609,198966128711we,,0,1054219891126010,32250,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112631369,0,3,5,,2,1,31,31,Y,10,50,,3.5,1054219891126016,369,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126016,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1525,2,27,3256.8253609,198966128711we,,0,1054219891126016,32216,03/03/2025
,,198966128711we,105421989112631369,0,3,5,,2,1,31,31,Y,8,52,,4,1054219891126017,369,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126017,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1545,2,34,3256.8253609,198966128711we,,0,1054219891126017,32224,03/03/2025
,,198966128711we,105421989112631369,0,3,5,,2,1,31,31,Y,8,52,,4,1054219891126018,369,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126018,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1550,2,35,3256.8253609,198966128711we,,0,1054219891126018,32224,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112631369,0,3,5,,1,1,31,31,Y,4,4,,5,1054219891126019,369,8,7,2,2,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126019,1,0,1,8,1,,,12JUN91:21:39,8,1,1,,,,8835440102,,1,1,8,1615,2,37,3256.8253609,198966128711we,,0,1054219891126019,32210,03/03/2025
,SPOTTED SEATROUT,198966128711we,105421989112631369,0,3,5,,2,1,31,99,O,0,0,,5,1054219891126020,369,8,7,1,0,0,,,,6,12,37,6,1,6,1989,1054219891126,11,we,,,1054219891126020,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1620,2,46,2535.1964544,198966128711we,,0,1054219891126020,39998,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128712we,105421989121031154,0,3,5,,3,0,31,19,Y,5,40,,4,1054219891210001,154,8,7,0,0,1,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210001,,,,8,1,,,12JUN91:21:39,8,8,1,,,,1000000001,,1,1,8,1515,2,35,6014.3614394,198966128712we,,0,1054219891210003,32073,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128712we,105421989121031154,0,3,5,,3,0,31,31,Y,5,40,,4,1054219891210002,154,8,7,0,0,1,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210002,,,,8,1,,,12JUN91:21:39,8,8,1,,,,1000000001,,1,1,8,1520,2,42,6014.3614394,198966128712we,,0,1054219891210003,32205,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128712we,105421989121031154,0,3,5,,1,3,31,31,Y,2,5,,4,1054219891210003,154,8,7,0,13,0,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210003,1,1,0,8,1,,,12JUN91:21:39,8,2,1,,,,1000000001,,1,1,2,1525,2,34,6014.3614394,198966128712we,,0,1054219891210003,32205,03/03/2025
,SPOTTED SEATROUT,198966128712we,105421989121031154,0,3,5,,1,1,31,19,Y,2,8,,5.5,1054219891210004,154,8,7,1,2,0,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210004,1,1,0,8,1,,,12JUN91:21:39,8,1,1,,,,8835440102,,1,1,8,1630,2,31,6014.3614394,198966128712we,,0,1054219891210004,32068,03/03/2025
,SPOTTED SEATROUT,198966128712we,105421989121031154,0,3,5,,2,1,31,19,Y,2,8,,5.5,1054219891210005,154,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210005,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1635,2,26,6014.3614394,198966128712we,,0,1054219891210005,32068,03/03/2025
,,198966128712we,105421989121031154,0,3,5,,2,1,31,89,Y,0,0,,2,1054219891210006,154,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210006,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1725,2,32,6014.3614394,198966128712we,,0,1054219891210006,32011,03/03/2025
,,198966128712we,105421989121031154,0,3,5,,2,1,31,89,Y,0,0,,2,1054219891210007,154,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891210,12,we,,,1054219891210007,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1730,2,33,6014.3614394,198966128712we,,0,1054219891210007,32011,03/03/2025
RED DRUM,SPOTTED SEATROUT,198966128712we,105421989121631155,0,3,5,,2,1,31,31,Y,20,100,,5,1054219891216001,155,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1054219891216,12,we,,,1054219891216001,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,8835440901,1,1,8,1415,2,37,6014.3614394,198966128712we,,0,1054219891216001,32209,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128712we,105421989121631155,0,3,5,,2,1,31,31,Y,4,20,,3,1054219891216002,155,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1054219891216,12,we,,,1054219891216002,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,1000000001,,1,1,8,1520,2,42,6014.3614394,198966128712we,,0,1054219891216002,32209,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128712we,105421989121631155,0,3,5,,1,1,31,245,O,0,0,,3,1054219891216003,155,8,7,1,1,0,,,,6,12,13,6,1,6,1989,1054219891216,12,we,,,1054219891216003,1,,,8,1,,,12JUN91:21:39,8,1,1,,,,1000000001,,1,1,8,1525,2,54,4681.7333161,198966128712we,,0,1054219891216003,30909,03/03/2025
,SPOTTED SEATROUT,198966128712we,105421989121631155,0,3,5,,3,0,31,31,Y,8,50,,4.5,1054219891216004,155,8,7,2,0,1,,,,6,12,12,6,1,6,1989,1054219891216,12,we,,,1054219891216004,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1640,2,42,6014.3614394,198966128712we,,0,1054219891216005,32226,03/03/2025
,SPOTTED SEATROUT,198966128712we,105421989121631155,0,3,5,,1,2,31,31,Y,8,50,,4.5,1054219891216005,155,8,7,1,13,0,,,,6,12,12,6,1,6,1989,1054219891216,12,we,,,1054219891216005,1,,,8,1,,,12JUN91:21:39,8,2,1,,,,8835440102,,1,1,2,1645,2,34,6014.3614394,198966128712we,,0,1054219891216005,32226,03/03/2025
,SPOTTED SEATROUT,198966128712we,105421989121631155,0,3,5,,2,1,31,31,Y,25,150,,3.5,1054219891216006,155,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1054219891216,12,we,,,1054219891216006,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1705,2,48,6014.3614394,198966128712we,,0,1054219891216006,32211,03/03/2025
,SPOTTED SEATROUT,198966128712we,105421989121631155,0,3,5,,2,1,31,31,Y,1,5,,3.5,1054219891216007,155,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891216,12,we,,,1054219891216007,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835440102,,1,1,8,1710,2,42,6014.3614394,198966128712we,,0,1054219891216007,32211,03/03/2025
BLUEFISH,COMMON SNOOK,198966128711wd,106291989110285314,0,3,5,,1,1,85,85,Y,16,104,,4,1062919891102002,314,8,7,4,1,0,,,,6,12,12,6,1,6,1989,1062919891102,11,wd,,,1062919891102002,1,,,8,1,,,12JUN91:21:39,8,1,1,,,,8835010105,8835250101,1,1,8,1105,2,32,3248.7407391,198966128711wd,,0,1062919891102002,34997,03/03/2025
,,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,32,200,,3,1062919891104001,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104001,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1120,2,42,3256.8253609,198966128711we,,0,1062919891104001,33428,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,10,30,,4,1062919891104002,278,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104002,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835010105,8835440102,1,1,8,1145,2,46,3256.8253609,198966128711we,,0,1062919891104002,33411,03/03/2025
MUTTON SNAPPER,KING MACKEREL,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,4,25,,0.5,1062919891104006,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104006,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8850030501,8835360103,1,1,8,1305,2,23,3256.8253609,198966128711we,,0,1062919891104006,33417,03/03/2025
MUTTON SNAPPER,KING MACKEREL,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,4,30,,1,1062919891104007,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104007,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8850030501,8835360103,1,1,8,1325,2,29,3256.8253609,198966128711we,,0,1062919891104007,33417,03/03/2025
,FLORIDA POMPANO,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,8,15,,5,1062919891104008,278,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104008,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835280901,,1,1,8,1350,2,47,3256.8253609,198966128711we,,0,1062919891104008,33414,03/03/2025
,FLORIDA POMPANO,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,4,15,,5,1062919891104009,278,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104009,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835280901,,1,1,8,1410,2,38,3256.8253609,198966128711we,,0,1062919891104009,33411,03/03/2025
,,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,2,2,,2,1062919891104014,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104014,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1550,2,37,3256.8253609,198966128711we,,0,1062919891104014,33415,03/03/2025
,,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,8,35,,5,1062919891104017,278,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104017,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1635,2,28,3256.8253609,198966128711we,,0,1062919891104017,33407,03/03/2025
,,198966128711we,106291989110499278,0,3,5,,2,1,99,99,Y,8,35,,5,1062919891104018,278,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104018,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1645,2,30,3256.8253609,198966128711we,,0,1062919891104018,33410,03/03/2025
,,198966128711we,106291989110499278,0,3,5,,2,1,99,95,Y,1,2,,2,1062919891104019,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104019,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1655,2,53,3256.8253609,198966128711we,,0,1062919891104019,32825,03/03/2025
,,198966128711we,106291989110499278,0,3,5,,2,1,99,97,Y,1,2,,2,1062919891104020,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104020,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1700,2,30,3256.8253609,198966128711we,,0,1062919891104020,32473,03/03/2025
,,198966128711we,10629198911058583,0,3,5,,2,1,85,85,Y,8,50,,2,1062919891105012,83,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105012,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1420,2,36,3256.8253609,198966128711we,,0,1062919891105012,34997,03/03/2025
,,198966128711we,10629198911058583,0,3,5,,2,1,85,85,Y,1,5,,2,1062919891105013,83,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105013,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1430,2,33,3256.8253609,198966128711we,,0,1062919891105013,34997,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,198966128711we,10629198911058583,0,3,5,,2,1,85,85,Y,4,24,,1,1062919891105014,83,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105014,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835010105,8835440102,1,1,8,1455,2,41,3256.8253609,198966128711we,,0,1062919891105014,34455,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,198966128711we,10629198911058583,0,3,5,,2,1,85,85,Y,1,12,,1,1062919891105015,83,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105015,,,,8,1,,,12JUN91:21:39,8,8,1,,,,8835010105,8835440102,1,1,8,1500,2,30,3256.8253609,198966128711we,,0,1062919891105015,34455,03/03/2025
,,198966128711wd,106291989110799214,0,3,5,,2,1,99,99,Y,2,24,,1,1062919891107001,214,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107001,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1130,2,41,3248.7407391,198966128711wd,,0,1062919891107001,33426,03/03/2025
,,198966128711wd,106291989110799214,0,3,5,,2,1,99,99,Y,8,52,,2,1062919891107011,214,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107011,1,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1445,2,25,3248.7407391,198966128711wd,,0,1062919891107011,33435,03/03/2025
,,198966128711wd,106291989110799214,0,3,5,,2,1,99,99,Y,8,52,,2,1062919891107012,214,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107012,,,,8,1,,,12JUN91:21:39,8,8,1,,,,,,1,1,8,1455,2,9,3248.7407391,198966128711wd,,0,1062919891107012,33435,03/03/2025
,STRIPED MOJARRA,198966128711wd,106291989110799214,0,3,5,,1,1,99,99,Y,0,1,,3,1062919891107014,214,8,7,0,3,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107014,1,1,0,8,1,,,12JUN91:21:39,8,1,1,,,,8835390203,,1,1,8,1530,2,34,3248.7407391,198966128711wd,,0,1062919891107014,33434,03/03/2025
,STRIPED MOJARRA,198966128711wd,106291989110799214,0,3,5,,1,1,99,99,Y,8,52,,3,1062919891107015,214,8,7,0,2,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107015,1,2,0,8,1,,,12JUN91:21:39,8,1,1,,,,8835390203,,1,1,8,1540,2,37,3248.7407391,198966128711wd,,0,1062919891107015,33434,03/03/2025
,STRIPED MOJARRA,198966128711wd,106291989110799214,0,3,5,,1,1,99,99,Y,2,2,,3,1062919891107016,214,8,7,0,4,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107016,1,2,0,8,1,,,12JUN91:21:39,8,1,1,,,,8835390203,,1,1,8,1605,2,36,3248.7407391,198966128711wd,,0,1062919891107016,33483,03/03/2025
