PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,RED DRUM,20101718702we,250322010020635,2010,7,1,97,1,3,5,8,7,1,1,5,,15,2,1,1,0,0,0,1,3,2,2503220100206002,7,1,2,,,,Y,,2503220100206,,02,we,2503220100206001,,,,MOBILE,169290,,1259,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835440901,,,,,,,,,,,,,,1539.1171886,20101718702we,,0,2503220100206002,8,36572,03/03/2025
,RED DRUM,20101718702we,250322010020635,2010,7,1,3,1,3,5,8,7,1,1,5,,2,2,1,1,0,0,0,1,3,2,2503220100206003,7,1,2,,,,Y,,2503220100206,,02,we,2503220100206001,,,,BALDWIN,169290,,1300,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835440901,,,,,,,,,,,,,,1539.1171886,20101718702we,,0,2503220100206003,8,36526,03/03/2025
,SHEEPSHEAD,20101718702we,250322010020635,2010,7,1,3,1,3,5,8,7,1,1,2.5,,100,5,1,1,0,0,0,0,3,1,2503220100206004,7,1,2,,,,Y,,2503220100206,,02,we,2503220100206004,,,,BALDWIN,169189,,1433,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835430301,,,,,,,,,,,,,,1539.1171886,20101718702we,,0,2503220100206004,8,36542,03/03/2025
,SHEEPSHEAD,20101718702we,250322010020635,2010,7,1,101,1,3,5,8,7,1,1,2.5,,30,2,1,1,0,0,0,1,3,2,2503220100206005,7,1,2,,,,N,,2503220100206,,02,we,2503220100206004,,,,,169189,,1434,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835430301,,,,,,,,,,,,,,1511.8041263,20101718702we,,0,2503220100206005,8,36109,03/03/2025
,SHEEPSHEAD,20101718702we,250322010020635,2010,7,1,3,1,3,5,8,7,1,1,2.5,,24,2,1,1,0,0,0,1,3,2,2503220100206006,7,1,2,,,,Y,,2503220100206,,02,we,2503220100206004,,,,BALDWIN,169189,,1435,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835430301,,,,,,,,,,,,,,1539.1171886,20101718702we,,0,2503220100206006,8,36530,03/03/2025
,RED DRUM,20101718702we,2518020100220373,2010,7,1,125,1,3,73,8,7,1,1,2,,14,0,1,1,0,0,0,0,2,1,2518020100220001,7,1,2,,,,N,,2518020100220,,02,we,2518020100220001,,,,,169290,,1115,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835440901,,,,,,,,,,,,,,1090.8143578,20101718702we,,0,2518020100220001,8,35475,03/03/2025
,RED DRUM,20101718702we,2518020100220373,2010,7,1,125,1,3,73,8,7,1,1,2,,14,0,1,1,0,0,0,1,2,2,2518020100220002,7,1,2,,,,N,,2518020100220,,02,we,2518020100220001,,,,,169290,,1118,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835440901,,,,,,,,,,,,,,1090.8143578,20101718702we,,0,2518020100220002,8,35475,03/03/2025
,SHEEPSHEAD,20101718702we,2518020100220373,2010,7,12,33,1,3,73,8,7,1,1,3,,20,0,1,1,0,0,0,0,2,1,2518020100220003,7,1,2,,,,O,,2518020100220,,02,we,2518020100220003,,,,ESCAMBIA,169189,,1150,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835430301,,,,,,,,,,,,,,1134.5186583,20101718702we,,0,2518020100220003,8,32526,03/03/2025
,SHEEPSHEAD,20101718702we,2518020100220373,2010,7,12,33,1,3,73,8,7,1,1,3,,20,0,1,1,0,0,0,1,2,2,2518020100220004,7,1,2,,,,O,,2518020100220,,02,we,2518020100220003,,,,ESCAMBIA,169189,,1153,1,1,1,8,1,8,,,1,18MAR201014:17,1,8835430301,,,,,,,,,,,,,,1134.5186583,20101718702we,,0,2518020100220004,8,32526,03/03/2025
SPOTTED SEATROUT,RED DRUM,20101718701wd,150232010012831691,2010,7,1,97,1,3,1691,8,7,3,5,3,,30,3,1,1,0,0,0,0,2,1,1502320100128001,7,1,2,,,,Y,,1502320100128,,01,wd,1502320100128001,,,,MOBILE,169290,169239,1211,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,418.51567862,20101718701wd,,0,1502320100128001,8,36587,03/03/2025
SPOTTED SEATROUT,RED DRUM,20101718701wd,150232010012831691,2010,7,1,97,1,3,1691,8,7,3,5,3,,15,1,1,1,0,0,0,1,2,2,1502320100128002,7,1,2,,,,Y,,1502320100128,,01,wd,1502320100128001,,,,MOBILE,169290,169239,1212,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,418.51567862,20101718701wd,,0,1502320100128002,8,36587,03/03/2025
,RED DRUM,20101718701wd,150232010012831691,2010,7,1,97,1,3,1691,8,7,L,5,5,,100,4,1,1,0,0,0,0,2,1,1502320100128003,7,1,2,,,,Y,,1502320100128,,01,wd,1502320100128003,,,,MOBILE,169290,,1315,8,1,1,8,2,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,418.51567862,20101718701wd,,0,1502320100128003,8,36606,03/03/2025
,RED DRUM,20101718701wd,150232010012831691,2010,7,1,97,1,3,1691,8,7,L,5,5,,100,4,1,1,0,0,0,1,2,2,1502320100128004,7,1,2,,,,Y,,1502320100128,,01,wd,1502320100128003,,,,MOBILE,169290,,1316,8,1,1,8,2,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,418.51567862,20101718701wd,,0,1502320100128004,8,36571,03/03/2025
,,20101718702wd,15023201002093140,2010,7,1,97,1,3,140,8,7,L,5,2,0,50,2,1,1,1,0,0,0,2,1,1502320100209001,7,1,2,,,,Y,,1502320100209,,02,wd,1502320100209001,1,,,MOBILE,,,1110,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,677.03038934,20101718702wd,,0,1502320100209001,8,36606,03/03/2025
,,20101718702wd,15023201002093140,2010,7,1,97,1,3,140,8,7,L,5,2,,50,2,1,1,0,0,0,1,2,2,1502320100209002,7,1,2,,,,Y,,1502320100209,,02,wd,1502320100209001,,,,MOBILE,,,1111,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,677.03038934,20101718702wd,,0,1502320100209002,8,36606,03/03/2025
,SPOTTED SEATROUT,20101718701we,1503220100103319,2010,7,1,3,1,3,19,8,7,L,5,5,0,48,8,2,1,2,2,0,0,1,8,1503220100103001,7,1,1,,,,Y,,1503220100103,,01,we,1503220100103001,1,2,0,BALDWIN,169239,,1123,8,1,1,8,1,1,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,6298.8723175,20101718701we,,0,1503220100103001,8,36567,03/03/2025
,SPOTTED SEATROUT,20101718701we,1503220100103319,2010,7,1,3,1,3,19,8,7,L,5,3,0,0,0,2,1,2,0,0,0,1,8,1503220100103002,7,1,2,,,,Y,,1503220100103,,01,we,1503220100103002,1,0,6,BALDWIN,169239,,1152,8,1,1,8,2,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,6298.8723175,20101718701we,,0,1503220100103002,8,36567,03/03/2025
,SHEEPSHEAD,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,3,0,100,8,1,1,1,0,0,0,1,8,1503220100123001,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123001,1,,,BALDWIN,169189,,1035,8,1,1,8,2,8,,,2,19FEB201014:48,8,8835430301,,,,,,,,,,,,,,1600.4364472,20101718701we,,0,1503220100123001,8,36535,03/03/2025
,,20101718701we,150322010012331686,2010,7,1,89,1,3,1686,8,7,L,5,3,0,30,15,1,1,2,0,0,0,1,8,1503220100123002,7,1,2,,,,N,,1503220100123,,01,we,1503220100123002,1,,,,,,1145,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,1572.0352178,20101718701we,,0,1503220100123002,8,35748,03/03/2025
,WHITE MULLET,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,1,,998,5,1,1,0,0,0,0,1,8,1503220100123003,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123003,,,,BALDWIN,170336,,1255,8,3,1,8,2,8,,,1,19FEB201014:48,8,8836010102,,,,,,,,,,,,,,1600.4364472,20101718701we,,0,1503220100123003,8,36535,03/03/2025
,SHEEPSHEAD,20101718701we,150322010012331686,2010,7,1,115,1,3,1686,8,7,L,5,4,0,28,5,1,2,1,2,0,0,2,1,1503220100123004,7,1,1,,,,N,,1503220100123,,01,we,1503220100123004,1,2,0,,169189,,1202,8,1,1,2,1,2,,,1,19FEB201014:48,8,8835430301,,,,,,,,,,,,,,1572.0352178,20101718701we,,0,1503220100123004,8,35120,03/03/2025
,SHEEPSHEAD,20101718701we,150322010012331686,2010,7,1,117,1,3,1686,8,7,L,5,4,0,5,2,2,0,1,0,1,1,2,2,1503220100123005,7,1,3,,,,N,,1503220100123,,01,we,1503220100123004,1,,,,169189,,1203,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835430301,,,,,,,,,,,,,,1572.0352178,20101718701we,,0,1503220100123004,8,99998,03/03/2025
,,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,1.5,,24,2,1,1,0,0,0,0,5,1,1503220100123006,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123006,,,,BALDWIN,,,1430,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,1789.8893601,20101718701we,,0,1503220100123006,8,36536,03/03/2025
,,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,1.5,,20,2,1,1,0,0,0,1,5,2,1503220100123007,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123006,,,,BALDWIN,,,1431,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,1789.8893601,20101718701we,,0,1503220100123007,8,36536,03/03/2025
,,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,1.5,,20,2,1,1,0,0,0,1,5,2,1503220100123008,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123006,,,,BALDWIN,,,1432,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,1789.8893601,20101718701we,,0,1503220100123008,8,36536,03/03/2025
,,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,1.5,,20,2,1,1,0,0,0,1,5,2,1503220100123009,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123006,,,,BALDWIN,,,1433,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,1789.8893601,20101718701we,,0,1503220100123009,8,36536,03/03/2025
,,20101718701we,150322010012331686,2010,7,1,3,1,3,1686,8,7,L,5,2.5,,42,0,2,1,0,0,0,0,1,8,1503220100123010,7,1,2,,,,Y,,1503220100123,,01,we,1503220100123010,,,,BALDWIN,,,1515,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,1600.4364472,20101718701we,,0,1503220100123010,8,36530,03/03/2025
,SHEEPSHEAD,20101718701we,150322010012331686,2010,0,26,29,1,3,1686,8,7,L,5,2,0,10,0,1,2,1,1,0,0,2,1,1503220100123011,7,1,1,,,,O,,1503220100123,,01,we,1503220100123011,1,2,0,,169189,,1525,8,1,1,2,1,2,,,1,19FEB201014:48,8,8835430301,,,,,,,,,,,,,,2925.7068202,20101718701we,,0,1503220100123011,8,99998,03/03/2025
,RED DRUM,20101718701we,150322010013135,2010,0,47,103,1,3,5,8,7,5,5,5.5,,2,1,1,1,0,0,0,0,2,1,1503220100131001,7,1,2,,,,O,,1503220100131,,01,we,1503220100131001,,,,,169290,,1345,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,776.01577682,20101718701we,,0,1503220100131001,8,38488,03/03/2025
,RED DRUM,20101718701we,150322010013135,2010,7,1,89,1,3,5,8,7,5,5,5.5,,6,1,1,1,0,0,0,1,2,2,1503220100131002,7,1,2,,,,N,,1503220100131,,01,we,1503220100131001,,,,,169290,,1346,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,746.12184211,20101718701we,,0,1503220100131002,8,35801,03/03/2025
,SPOTTED SEATROUT,20101718702we,1503220100227319,2010,7,1,3,1,3,19,8,7,L,5,3,,3,0,1,1,0,0,0,0,2,1,1503220100227001,7,1,2,,,,Y,,1503220100227,,02,we,1503220100227001,,,,BALDWIN,169239,,930,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,,,,,,,,,,,,,,5359.3922434,20101718702we,,0,1503220100227001,8,36567,03/03/2025
,SPOTTED SEATROUT,20101718702we,1503220100227319,2010,7,1,3,1,3,19,8,7,L,5,3,,20,6,1,1,0,0,0,1,2,2,1503220100227002,7,1,2,,,,Y,,1503220100227,,02,we,1503220100227001,,,,BALDWIN,169239,,931,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,,,,,,,,,,,,,,5359.3922434,20101718702we,,0,1503220100227002,8,36567,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,4,,100,10,2,1,0,0,0,0,2,1,1509820100102001,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102001,,,,BALDWIN,169239,169290,1130,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,8835440901,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102001,8,36532,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,4,0,25,2,1,1,2,0,0,1,2,2,1509820100102002,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102001,1,0,1,BALDWIN,169239,,1135,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102002,8,36526,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,5.5,0,25,7,1,1,1,10,0,0,1,8,1509820100102003,7,1,1,,,,Y,,1509820100102,,01,we,1509820100102003,1,10,0,BALDWIN,169239,,1205,8,1,1,8,1,1,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102003,8,36532,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,6,0,12,3,2,1,1,0,0,0,3,1,1509820100102004,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102004,1,,,BALDWIN,169239,,1320,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102004,8,36567,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,6,0,10,2,1,1,1,2,0,1,3,2,1509820100102005,7,1,1,,,,Y,,1509820100102,,01,we,1509820100102004,1,2,0,BALDWIN,169239,,1325,8,1,1,8,1,1,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102005,8,36532,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,6,0,200,3,2,1,1,0,0,1,3,2,1509820100102006,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102004,1,,,BALDWIN,169239,,1330,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102006,8,36532,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,6,0,10,0,1,1,2,0,0,0,1,8,1509820100102007,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102007,1,,,BALDWIN,169239,,1400,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102007,8,36580,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,2,,20,3,1,1,0,0,0,0,1,8,1509820100102008,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102008,,,,BALDWIN,169239,,1500,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,679.97185669,20101718701we,,0,1509820100102008,8,36527,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,2.5,0,15,0,1,1,2,0,0,0,4,1,1509820100102009,7,1,2,,,,Y,,1509820100102,,01,we,1509820100102009,1,,,BALDWIN,169239,,1505,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,1191.4187543,20101718701we,,0,1509820100102009,8,36551,03/03/2025
,SPOTTED SEATROUT,20101718701we,1509820100102319,2010,7,1,3,1,3,19,8,7,L,5,2.5,0,15,0,1,3,2,7,0,1,4,2,1509820100102010,7,1,1,,,,Y,,1509820100102,,01,we,1509820100102009,1,12,0,BALDWIN,169239,,1515,8,1,1,2,1,2,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,1191.4187543,20101718701we,,0,1509820100102010,8,36551,03/03/2025
,SPOTTED SEATROUT,20101718701wd,150982010011431691,2010,7,1,97,1,3,1691,8,7,L,5,5.5,,74,6,1,1,0,0,0,0,2,1,1509820100114001,7,1,2,,,,Y,,1509820100114,,01,wd,1509820100114001,,,,MOBILE,169239,,1525,8,1,1,8,1,8,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,334.8125429,20101718701wd,,0,1509820100114001,8,36693,03/03/2025
,SPOTTED SEATROUT,20101718701wd,150982010011431691,2010,7,1,97,1,3,1691,8,7,L,5,5.5,0,100,12,1,1,2,3,0,1,2,2,1509820100114002,7,1,1,,,,Y,,1509820100114,,01,wd,1509820100114001,1,3,0,MOBILE,169239,,1535,8,1,1,8,1,1,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,334.8125429,20101718701wd,,0,1509820100114002,8,36606,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718701wd,15181201001253140,2010,7,1,97,1,3,140,8,7,L,5,1,,5,1,1,1,0,0,0,0,2,1,1518120100125001,7,1,2,,,,Y,,1518120100125,,01,wd,1518120100125001,,,,MOBILE,169239,169290,1045,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,8835440901,,,,,,,,,,,,,4434.6149082,20101718701wd,,0,1518120100125001,8,36613,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718701wd,15181201001253140,2010,7,1,97,1,3,140,8,7,L,5,1,,5,1,1,1,0,0,0,1,2,2,1518120100125002,7,1,2,,,,Y,,1518120100125,,01,wd,1518120100125001,,,,MOBILE,169239,169290,1047,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,8835440901,,,,,,,,,,,,,4434.6149082,20101718701wd,,0,1518120100125002,8,36613,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718701wd,15181201001253140,2010,7,1,3,1,3,140,8,7,L,5,2,,150,25,1,1,0,0,0,0,1,8,1518120100125003,7,1,2,,,,Y,,1518120100125,,01,wd,1518120100125003,,,,BALDWIN,169239,169290,1235,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,8835440901,,,,,,,,,,,,,4434.6149082,20101718701wd,,0,1518120100125003,8,36526,03/03/2025
,,20101718702wd,152672010020231686,2010,7,1,3,1,3,1686,8,7,5,5,1.5,,998,2,2,1,0,0,0,0,1,8,1526720100202002,7,1,2,,,,Y,,1526720100202,,02,wd,1526720100202002,,,,BALDWIN,,,1235,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,6133.3306785,20101718702wd,,0,1526720100202002,8,36542,03/03/2025
SHEEPSHEAD,RED DRUM,20101718702wd,152672010020231686,2010,7,1,3,1,3,1686,8,7,L,5,3.5,,30,6,1,1,0,0,0,0,2,1,1526720100202003,7,1,2,,,,Y,,1526720100202,,02,wd,1526720100202003,,,,BALDWIN,169290,169189,1257,8,1,1,8,1,8,,,2,18MAR201014:17,8,8835440901,8835430301,,,,,,,,,,,,,6133.3306785,20101718702wd,,0,1526720100202003,8,36532,03/03/2025
,RED DRUM,20101718702wd,152672010020231686,2010,7,1,3,1,3,1686,8,7,L,5,3.5,0,998,15,1,1,0,1,0,1,2,2,1526720100202004,7,1,1,,,,Y,,1526720100202,,02,wd,1526720100202003,1,1,0,BALDWIN,169290,,1300,8,1,1,8,1,1,,,2,18MAR201014:17,8,8835440901,,,,,,,,,,,,,,6133.3306785,20101718702wd,,0,1526720100202004,8,36535,03/03/2025
,SHEEPSHEAD,20101718702wd,152672010020231686,2010,0,18,95,1,3,1686,8,7,5,5,7,0,998,6,1,2,0,15,0,0,2,1,1526720100202005,7,1,1,,,,O,,1526720100202,,02,wd,1526720100202005,1,25,0,,169189,,1315,8,1,1,2,1,2,,,1,18MAR201014:17,8,8835430301,,,,,,,,,,,,,,6265.8647361,20101718702wd,,0,1526720100202005,8,99998,03/03/2025
,SHEEPSHEAD,20101718702wd,152672010020231686,2010,0,26,141,1,3,1686,8,7,5,5,7,,998,6,1,0,0,0,1,1,2,2,1526720100202006,7,1,3,,,,O,,1526720100202,,02,wd,1526720100202005,,,,,169189,,1317,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835430301,,,,,,,,,,,,,,6265.8647361,20101718702wd,,0,1526720100202005,8,49779,03/03/2025
,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,2,,100,30,2,1,0,0,0,0,1,8,1526720100220001,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220001,,,,BALDWIN,169239,,917,8,1,1,8,1,8,,,2,18MAR201014:17,8,8835440102,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220001,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,4.5,0,50,3,2,1,1,0,0,0,1,8,1526720100220002,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220002,1,,,BALDWIN,169239,169290,945,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,8835440901,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220002,8,36567,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,4,,52,3,2,1,0,0,0,0,2,1,1526720100220003,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220003,,,,BALDWIN,169239,169290,951,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,8835440901,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220003,8,36535,03/03/2025
,RED DRUM,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,4,,40,3,2,1,0,0,0,1,2,2,1526720100220004,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220003,,,,BALDWIN,169290,,953,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440901,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220004,8,36535,03/03/2025
,,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,1.5,,30,3,2,1,0,0,0,0,1,8,1526720100220005,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220005,,,,BALDWIN,,,1100,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220005,8,36567,03/03/2025
,,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,4,,40,12,2,1,0,0,0,0,2,1,1526720100220006,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220006,,,,BALDWIN,,,1136,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220006,8,36576,03/03/2025
,,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,4,,45,10,2,1,0,0,0,1,2,2,1526720100220007,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220006,,,,BALDWIN,,,1137,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220007,8,36576,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,5,0,52,3,1,1,0,1,0,0,1,8,1526720100220008,7,1,1,,,,Y,,1526720100220,,02,we,1526720100220008,1,1,0,BALDWIN,169239,169290,1117,8,1,1,8,1,1,,,1,18MAR201014:17,8,8835440102,8835440901,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220008,8,36542,03/03/2025
,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,4,,998,6,1,1,0,0,0,0,2,1,1526720100220009,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220009,,,,BALDWIN,169239,,1120,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220009,8,36532,03/03/2025
,,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,3,,2,0,2,1,0,0,0,1,2,2,1526720100220010,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220009,,,,BALDWIN,,,1123,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220010,8,36532,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,5,,0,0,1,1,0,0,0,0,2,1,1526720100220011,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220011,,,,BALDWIN,169239,169290,1201,8,1,1,8,1,8,,,2,18MAR201014:17,8,8835440102,8835440901,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220011,8,36532,03/03/2025
RED DRUM,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,5,,8,0,1,1,0,0,0,1,2,2,1526720100220012,7,1,2,,,,Y,,1526720100220,,02,we,1526720100220011,,,,BALDWIN,169239,169290,1203,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,8835440901,,,,,,,,,,,,,447.11584896,20101718702we,,0,1526720100220012,8,36532,03/03/2025
,SPOTTED SEATROUT,20101718702we,1526720100220319,2010,7,1,3,1,3,19,8,7,L,5,5,0,6,0,1,1,1,1,0,0,2,1,1526720100220013,7,1,1,,,,Y,,1526720100220,,02,we,1526720100220013,1,1,0,BALDWIN,169239,,1215,8,1,1,8,1,1,,,1,18MAR201014:17,8,8835440102,,,,,,,,,,,,,,725.7067388,20101718702we,,0,1526720100220013,8,36535,03/03/2025
