PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,DATE,TURTLE,TOURN,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,,199266128712wd,1038919921202127242,,3,5,,2,1,127,127,Y,1,12,1,3,1038919921202010,242,8,7,0,0,0,0,,3,6,12,12,6,2,6,1992,1038919921202,12,wd,,,1038919921202010,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1410,921202,3,2,38,2127.7922881,199266128712wd,,0,1038919921202010,32117,03/03/2025
,,199266128712wd,1038919921202127242,,3,5,,2,1,127,127,Y,1,12,2,3,1038919921202011,242,8,7,0,0,0,1,,3,6,12,12,6,2,6,1992,1038919921202,12,wd,,,1038919921202010,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1415,921202,3,2,38,2127.7922881,199266128712wd,,0,1038919921202011,32117,03/03/2025
,,199266128712wd,1038919921202127242,,3,5,,2,1,127,127,Y,1,12,2,3,1038919921202012,242,8,7,0,0,0,1,,3,6,12,12,6,2,6,1992,1038919921202,12,wd,,,1038919921202010,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1420,921202,3,2,12,2127.7922881,199266128712wd,,0,1038919921202012,32117,03/03/2025
,,199266128712wd,10389199212021274,,3,5,,2,1,127,127,Y,6,52,1,3,1038919921202015,4,8,7,0,0,0,0,,3,6,12,12,6,1,6,1992,1038919921202,12,wd,,,1038919921202015,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1615,921202,3,2,29,3929.3822881,199266128712wd,,0,1038919921202015,32115,03/03/2025
,,199266128712wd,10389199212021274,,3,5,,2,1,127,127,Y,6,52,2,3,1038919921202016,4,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921202,12,wd,,,1038919921202015,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1620,921202,3,2,28,3929.3822881,199266128712wd,,0,1038919921202016,32115,03/03/2025
,,199266128712wd,10389199212021274,,3,5,,2,1,127,127,Y,6,52,2,3,1038919921202017,4,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921202,12,wd,,,1038919921202015,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1625,921202,3,2,7,3929.3822881,199266128712wd,,0,1038919921202017,32115,03/03/2025
,SHEEPSHEAD,199266128712we,1038919921205109150,,3,5,,2,1,109,109,Y,0,106,8,3,1038919921205003,150,8,7,0,0,0,0,,1,6,12,12,6,1,6,1992,1038919921205,12,we,,,1038919921205003,,,,8,1,,St. Johns,25JUN93:16:07,8,8,1,,,,8835430301,,1,1,8,1155,921205,3,2,48,3939.1607136,199266128712we,,0,1038919921205003,32084,03/03/2025
,,199266128712we,1038919921205109150,0,3,5,,2,1,109,109,Y,30,200,8,3,1038919921205010,150,8,7,3,0,0,0,,1,6,12,12,6,1,6,1992,1038919921205,12,we,,,1038919921205010,1,,,8,1,,St. Johns,25JUN93:16:07,8,8,1,,,,,,1,1,8,1450,921205,3,2,24,3939.1607136,199266128712we,,0,1038919921205010,32084,03/03/2025
SPOTTED SEATROUT,RED DRUM,199266128712we,1038919921205109150,0,3,5,,2,1,109,1,O,10,100,8,3,1038919921205011,150,8,7,1,0,0,0,,1,7,12,12,6,1,6,1992,1038919921205,12,we,,,1038919921205011,1,,,8,1,,Alachua,25JUN93:16:07,8,8,1,,,,8835440901,8835440102,1,1,8,1535,921205,3,2,36,3066.3438066,199266128712we,,0,1038919921205011,32607,03/03/2025
,RED DRUM,199266128712we,1038919921205109150,,3,5,,2,1,109,19,Y,2,12,1,2.5,1038919921205012,150,8,7,0,0,0,0,,2,6,12,12,6,9,6,1992,1038919921205,12,we,,,1038919921205012,,,,8,9,,Clay,25JUN93:16:07,8,8,1,,,,8835440901,,1,1,8,1625,921205,3,2,40,3939.1607136,199266128712we,,0,1038919921205012,32065,03/03/2025
,RED DRUM,199266128712we,1038919921205109150,0,3,5,,2,1,109,19,Y,2,12,2,2.5,1038919921205013,150,8,7,2,0,0,1,,2,6,12,12,6,9,6,1992,1038919921205,12,we,,,1038919921205012,1,,,8,9,,Clay,25JUN93:16:07,8,8,1,,,,8835440901,,1,1,8,1630,921205,3,2,35,3939.1607136,199266128712we,,0,1038919921205013,32065,03/03/2025
,,199266128712we,1038919921205109150,0,3,5,,2,1,109,109,Y,8,52,1,2.5,1038919921205014,150,8,7,2,0,0,0,,2,6,12,12,6,1,6,1992,1038919921205,12,we,,,1038919921205014,1,,,8,1,,St. Johns,25JUN93:16:07,8,8,1,,,,,,1,1,8,1705,921205,3,2,73,3939.1607136,199266128712we,,0,1038919921205014,32086,03/03/2025
,,199266128712we,1038919921205109150,0,3,5,,2,1,109,109,Y,8,52,2,2.5,1038919921205015,150,8,7,1,0,0,1,,2,6,12,12,6,1,6,1992,1038919921205,12,we,,,1038919921205014,1,,,8,1,,St. Johns,25JUN93:16:07,8,8,1,,,,,,1,1,8,1710,921205,3,2,69,3939.1607136,199266128712we,,0,1038919921205015,32084,03/03/2025
,,199266128712wd,1038919921207127199,0,3,5,,1,1,127,127,Y,8,52,1,2.5,1038919921207001,199,8,7,0,3,0,0,,3,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207001,1,3,0,8,9,,Volusia,25JUN93:16:07,8,1,1,,,,,,1,1,8,930,921207,3,2,40,3929.3822881,199266128712wd,,0,1038919921207001,32113,03/03/2025
,SHEEPSHEAD,199266128712wd,1038919921207127199,,3,5,,2,1,127,127,Y,8,52,2,2.5,1038919921207002,199,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207001,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,8835430301,,1,1,8,935,921207,3,2,36,3929.3822881,199266128712wd,,0,1038919921207002,32113,03/03/2025
,,199266128712wd,1038919921207127199,,3,5,,2,1,127,127,Y,4,25,2,2.5,1038919921207003,199,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207001,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,940,921207,3,2,14,3929.3822881,199266128712wd,,0,1038919921207003,32113,03/03/2025
,,199266128712wd,10389199212071274,,3,5,,2,1,127,127,Y,6,6,1,2,1038919921207004,4,8,7,0,0,0,0,,2,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207004,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1055,921207,3,2,23,3929.3822881,199266128712wd,,0,1038919921207004,32117,03/03/2025
,,199266128712wd,10389199212071274,,3,5,,2,1,127,127,Y,6,6,2,2,1038919921207005,4,8,7,0,0,0,1,,2,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207004,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1100,921207,3,2,24,3929.3822881,199266128712wd,,0,1038919921207005,32117,03/03/2025
,,199266128712wd,10389199212071274,0,3,5,,1,1,127,127,Y,1,12,1,3,1038919921207006,4,8,7,0,2,0,0,,2,6,12,12,6,2,6,1992,1038919921207,12,wd,,,1038919921207006,1,2,0,8,9,,Volusia,25JUN93:16:07,8,1,1,,,,,,1,1,8,1150,921207,3,2,75,3929.3822881,199266128712wd,,0,1038919921207006,32113,03/03/2025
,,199266128712wd,10389199212071274,,3,5,,2,1,127,127,Y,1,1,2,3,1038919921207007,4,8,7,0,0,0,1,,2,6,12,12,6,2,6,1992,1038919921207,12,wd,,,1038919921207006,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1155,921207,3,2,55,3929.3822881,199266128712wd,,0,1038919921207007,32113,03/03/2025
,,199266128712wd,1038919921207127242,,3,5,,2,1,127,127,Y,3,30,1,2.5,1038919921207010,242,8,7,0,0,0,0,,3,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207010,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1450,921207,3,2,60,2127.7922881,199266128712wd,,0,1038919921207010,32118,03/03/2025
,,199266128712wd,1038919921207127242,,3,5,,2,1,127,127,Y,2,15,2,2.5,1038919921207011,242,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207010,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1455,921207,3,2,57,2127.7922881,199266128712wd,,0,1038919921207011,32118,03/03/2025
,,199266128712wd,1038919921207127242,0,3,5,,2,1,127,127,Y,2,15,2,2.5,1038919921207012,242,8,7,1,0,0,1,,3,6,12,12,6,1,6,1992,1038919921207,12,wd,,,1038919921207010,1,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1500,921207,3,2,32,2127.7922881,199266128712wd,,0,1038919921207012,32118,03/03/2025
,RED DRUM,199266128712wd,10389199212103116,,3,5,,2,1,31,29,O,20,220,8,2.5,1038919921210001,16,8,7,0,0,0,0,,1,0,12,46,6,1,6,1992,1038919921210,12,wd,,,1038919921210001,,,,8,1,,,25JUN93:16:07,8,8,1,,,,8835440901,,1,1,8,1045,921210,3,2,28,1656.3281314,199266128712wd,,0,1038919921210001,57201,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,1,12,1,3,1038919921210008,16,8,7,0,0,0,0,,2,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210008,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1400,921210,3,2,22,2127.7922881,199266128712wd,,0,1038919921210008,32246,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,1,12,2,3,1038919921210009,16,8,7,0,0,0,1,,2,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210008,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1405,921210,3,2,22,2127.7922881,199266128712wd,,0,1038919921210009,32246,03/03/2025
SOUTHERN FLOUNDER,BLACK DRUM,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,20,300,1,3.5,1038919921210011,16,8,7,0,0,0,0,,4,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210011,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,8835440801,8857030304,1,1,8,1520,921210,3,2,38,2127.7922881,199266128712wd,,0,1038919921210011,32250,03/03/2025
,,199266128712wd,10389199212103116,0,3,5,,1,1,31,31,Y,20,300,2,3.5,1038919921210012,16,8,7,0,2,0,1,,4,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210011,1,2,0,8,9,,Duval,25JUN93:16:07,8,1,1,,,,,,1,1,8,1525,921210,3,2,36,2127.7922881,199266128712wd,,0,1038919921210012,32250,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,10,50,2,3.5,1038919921210013,16,8,7,0,0,0,1,,4,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210011,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1530,921210,3,2,11,2127.7922881,199266128712wd,,0,1038919921210013,32250,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,10,50,2,3.5,1038919921210014,16,8,7,0,0,0,1,,4,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210011,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1535,921210,3,2,9,2127.7922881,199266128712wd,,0,1038919921210014,32250,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,6,6,8,3,1038919921210015,16,8,7,0,0,0,0,,1,6,12,12,6,1,6,1992,1038919921210,12,wd,,,1038919921210015,,,,8,1,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1625,921210,3,2,23,2127.7922881,199266128712wd,,0,1038919921210015,32246,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,8,52,1,2.5,1038919921210016,16,8,7,0,0,0,0,,2,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210016,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1705,921210,3,2,22,2127.7922881,199266128712wd,,0,1038919921210016,32246,03/03/2025
,,199266128712wd,10389199212103116,,3,5,,2,1,31,31,Y,8,52,2,2.5,1038919921210017,16,8,7,0,0,0,1,,2,6,12,12,6,2,6,1992,1038919921210,12,wd,,,1038919921210016,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1710,921210,3,2,23,2127.7922881,199266128712wd,,0,1038919921210017,32246,03/03/2025
,SPOTTED SEATROUT,199266128712we,10389199212121274,,3,5,,2,1,127,127,Y,1,12,1,3,1038919921212003,4,8,7,0,0,0,0,,3,6,12,12,6,1,6,1992,1038919921212,12,we,,,1038919921212003,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,8835440102,,1,1,8,1130,921212,3,2,36,3939.1607136,199266128712we,,0,1038919921212003,32117,03/03/2025
,SPOTTED SEATROUT,199266128712we,10389199212121274,,3,5,,2,1,127,127,Y,1,12,2,3,1038919921212004,4,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921212,12,we,,,1038919921212003,,,,8,1,,Volusia,25JUN93:16:07,8,8,1,,,,8835440102,,1,1,8,1135,921212,3,2,32,3939.1607136,199266128712we,,0,1038919921212004,32117,03/03/2025
,SPOTTED SEATROUT,199266128712we,10389199212121274,0,3,5,,1,1,127,127,Y,1,12,2,3,1038919921212005,4,8,7,0,2,0,1,,3,6,12,12,6,1,6,1992,1038919921212,12,we,,,1038919921212003,1,2,0,8,1,,Volusia,25JUN93:16:07,8,1,1,,,,8835440102,,1,1,8,1140,921212,3,2,10,3939.1607136,199266128712we,,0,1038919921212005,32117,03/03/2025
,SOUTHERN FLOUNDER,199266128712we,1038919921212127242,,3,5,,2,1,127,101,O,2,24,1,2.5,1038919921212008,242,8,7,0,0,0,0,,4,0,12,26,6,1,6,1992,1038919921212,12,we,,,1038919921212008,,,,8,9,,,25JUN93:16:07,8,8,1,,,,8857030304,,1,1,8,1420,921212,3,2,60,1660.4499705,199266128712we,,0,1038919921212008,99998,03/03/2025
,SOUTHERN FLOUNDER,199266128712we,1038919921212127242,0,3,5,,1,1,127,101,O,2,24,2,2.5,1038919921212009,242,8,7,0,1,0,1,,4,0,12,26,6,1,6,1992,1038919921212,12,we,,,1038919921212008,1,1,0,8,9,,,25JUN93:16:07,8,1,1,,,,8857030304,,1,1,8,1425,921212,3,2,58,1660.4499705,199266128712we,,0,1038919921212009,99998,03/03/2025
,SOUTHERN FLOUNDER,199266128712we,1038919921212127242,0,3,5,,1,1,127,101,O,2,24,2,2.5,1038919921212010,242,8,7,0,2,0,1,,4,0,12,26,6,1,6,1992,1038919921212,12,we,,,1038919921212008,1,2,0,8,9,,,25JUN93:16:07,8,1,1,,,,8857030304,,1,1,8,1430,921212,3,2,40,1660.4499705,199266128712we,,0,1038919921212010,99998,03/03/2025
,,199266128712we,1038919921212127242,,3,5,,2,1,127,101,O,2,24,1,2.5,1038919921212011,242,8,7,0,0,0,0,,4,0,12,26,6,1,6,1992,1038919921212,12,we,,,1038919921212011,,,,8,9,,,25JUN93:16:07,8,8,1,,,,,,1,1,8,1435,921212,3,2,36,1660.4499705,199266128712we,,0,1038919921212011,99998,03/03/2025
,,199266128712we,1038919921212127242,,3,5,,2,1,127,127,Y,1,12,1,2.5,1038919921212012,242,8,7,0,0,0,0,,3,6,12,12,6,2,6,1992,1038919921212,12,we,,,1038919921212012,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1520,921212,3,2,30,2133.0873846,199266128712we,,0,1038919921212012,32118,03/03/2025
,,199266128712we,1038919921212127242,0,3,5,,1,1,127,127,Y,1,12,2,2.5,1038919921212013,242,8,7,0,1,0,1,,3,6,12,12,6,1,6,1992,1038919921212,12,we,,,1038919921212012,1,1,0,8,9,,Volusia,25JUN93:16:07,8,1,1,,,,,,1,1,8,1525,921212,3,2,28,2133.0873846,199266128712we,,0,1038919921212013,32118,03/03/2025
,,199266128712we,1038919921212127242,,3,5,,2,1,127,127,Y,1,12,2,2.5,1038919921212014,242,8,7,0,0,0,1,,3,6,12,12,6,2,6,1992,1038919921212,12,we,,,1038919921212012,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1530,921212,3,2,8,2133.0873846,199266128712we,,0,1038919921212014,32118,03/03/2025
,,199266128712we,1038919921212127242,,3,5,,2,1,127,207,O,2,24,1,3,1038919921212015,242,8,7,0,0,0,0,,3,6,12,13,6,2,6,1992,1038919921212,12,we,,,1038919921212015,,,,8,9,,,25JUN93:16:07,8,8,1,,,,,,1,1,8,1615,921212,3,2,67,1660.4499705,199266128712we,,0,1038919921212015,99998,03/03/2025
,,199266128712we,1038919921212127242,,3,5,,2,1,127,127,Y,2,24,2,3,1038919921212016,242,8,7,0,0,0,1,,3,6,12,12,6,2,6,1992,1038919921212,12,we,,,1038919921212015,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1620,921212,3,2,66,2133.0873846,199266128712we,,0,1038919921212016,99998,03/03/2025
,,199266128712we,1038919921212127242,0,3,5,,2,1,127,127,O,2,24,2,3,1038919921212017,242,8,7,1,0,0,1,,3,6,12,13,6,2,6,1992,1038919921212,12,we,,,1038919921212015,1,,,8,1,,Glynn,25JUN93:16:07,8,8,1,,,,,,1,1,8,1625,921212,3,2,42,1660.4499705,199266128712we,,0,1038919921212017,99998,03/03/2025
,SOUTHERN FLOUNDER,199266128712wd,103891992121431369,,3,5,,2,1,31,31,Y,30,300,1,2.5,1038919921214001,369,8,7,0,0,0,0,,2,6,12,12,6,8,6,1992,1038919921214,12,wd,,,1038919921214001,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,8857030304,,2,1,8,1025,921214,3,2,16,2127.7922881,199266128712wd,,0,1038919921214001,32218,03/03/2025
,SOUTHERN FLOUNDER,199266128712wd,103891992121431369,0,3,5,,1,1,31,31,Y,30,300,2,2.5,1038919921214002,369,8,7,0,1,0,1,,2,6,12,12,6,8,6,1992,1038919921214,12,wd,,,1038919921214001,1,1,0,8,9,,Duval,25JUN93:16:07,8,1,1,,,,8857030304,,2,1,8,1030,921214,3,2,15,2127.7922881,199266128712wd,,0,1038919921214002,32218,03/03/2025
,SOUTHERN FLOUNDER,199266128712wd,103891992121431369,0,3,5,,2,1,31,31,Y,1,12,1,2,1038919921214003,369,8,7,1,0,0,0,,4,6,12,12,6,1,6,1992,1038919921214,12,wd,,,1038919921214003,1,,,8,1,,Duval,25JUN93:16:07,8,8,1,,,,8857030304,,1,1,8,1200,921214,3,2,42,2127.7922881,199266128712wd,,0,1038919921214003,32217,03/03/2025
,SOUTHERN FLOUNDER,199266128712wd,103891992121431369,,3,5,,2,1,31,31,Y,1,12,2,2,1038919921214004,369,8,7,0,0,0,1,,4,6,12,12,6,1,6,1992,1038919921214,12,wd,,,1038919921214003,,,,8,1,,Duval,25JUN93:16:07,8,8,1,,,,8857030304,,1,1,8,1205,921214,3,2,41,2127.7922881,199266128712wd,,0,1038919921214004,32217,03/03/2025
,,199266128712wd,103891992121431369,,3,5,,2,1,31,31,Y,1,12,2,2,1038919921214005,369,8,7,0,0,0,1,,4,6,12,12,6,1,6,1992,1038919921214,12,wd,,,1038919921214003,,,,8,1,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1210,921214,3,2,20,2127.7922881,199266128712wd,,0,1038919921214005,32217,03/03/2025
,,199266128712wd,103891992121431369,,3,5,,2,1,31,31,Y,1,12,2,2,1038919921214006,369,8,7,0,0,0,1,,4,6,12,12,6,1,6,1992,1038919921214,12,wd,,,1038919921214003,,,,8,1,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1215,921214,3,2,19,2127.7922881,199266128712wd,,0,1038919921214006,32217,03/03/2025
,,199266128712wd,10389199212143116,,3,5,,2,1,31,31,Y,20,150,1,3,1038919921214007,16,8,7,0,0,0,0,,4,6,12,12,6,2,6,1992,1038919921214,12,wd,,,1038919921214007,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1355,921214,3,2,35,2127.7922881,199266128712wd,,0,1038919921214007,32216,03/03/2025
,,199266128712wd,10389199212143116,,3,5,,2,1,31,31,Y,5,20,2,3,1038919921214008,16,8,7,0,0,0,1,,4,6,12,12,6,2,6,1992,1038919921214,12,wd,,,1038919921214007,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1400,921214,3,2,35,2127.7922881,199266128712wd,,0,1038919921214008,32116,03/03/2025
,SOUTHERN FLOUNDER,199266128712wd,10389199212143116,0,3,5,,1,1,31,31,Y,20,150,2,3,1038919921214009,16,8,7,0,1,0,1,,4,6,12,12,6,2,6,1992,1038919921214,12,wd,,,1038919921214007,1,1,0,8,9,,Duval,25JUN93:16:07,8,1,1,,,,8857030304,,1,1,8,1405,921214,3,2,13,2127.7922881,199266128712wd,,0,1038919921214009,32216,03/03/2025
,,199266128712wd,10389199212143116,,3,5,,2,1,31,31,Y,5,20,2,3,1038919921214010,16,8,7,0,0,0,1,,4,6,12,12,6,2,6,1992,1038919921214,12,wd,,,1038919921214007,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1410,921214,3,2,11,2127.7922881,199266128712wd,,0,1038919921214010,32216,03/03/2025
,SOUTHERN KINGFISH,199266128712wd,1038919921217127242,0,3,5,,1,1,127,127,Y,15,150,1,3,1038919921217002,242,8,7,0,3,0,0,,2,6,12,12,6,2,6,1992,1038919921217,12,wd,,,1038919921217002,1,3,0,8,9,,Volusia,25JUN93:16:07,8,1,1,,,,8835440601,,1,1,8,1055,921217,3,2,42,2127.7922881,199266128712wd,,0,1038919921217002,32114,03/03/2025
,SOUTHERN KINGFISH,199266128712wd,1038919921217127242,,3,5,,2,1,127,127,Y,15,150,2,3,1038919921217003,242,8,7,0,0,0,1,,2,6,12,12,6,2,6,1992,1038919921217,12,wd,,,1038919921217002,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,8835440601,,1,1,8,1100,921217,3,2,38,2127.7922881,199266128712wd,,0,1038919921217003,32114,03/03/2025
,SOUTHERN KINGFISH,199266128712wd,1038919921217127242,,3,5,,2,1,127,127,Y,10,100,1,3,1038919921217006,242,8,7,0,0,0,0,,3,6,12,12,6,1,6,1992,1038919921217,12,wd,,,1038919921217006,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,8835440601,,1,1,8,1240,921217,3,2,56,2127.7922881,199266128712wd,,0,1038919921217006,32118,03/03/2025
,,199266128712wd,1038919921217127242,,3,5,,2,1,127,127,Y,10,100,2,3,1038919921217007,242,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921217,12,wd,,,1038919921217006,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1245,921217,3,2,53,2127.7922881,199266128712wd,,0,1038919921217007,32118,03/03/2025
,,199266128712wd,1038919921217127242,,3,5,,2,1,127,127,Y,5,50,2,3,1038919921217008,242,8,7,0,0,0,1,,3,6,12,12,6,1,6,1992,1038919921217,12,wd,,,1038919921217006,,,,8,9,,Volusia,25JUN93:16:07,8,8,1,,,,,,1,1,8,1250,921217,3,2,30,2127.7922881,199266128712wd,,0,1038919921217008,32118,03/03/2025
,,199266128712wd,1038919921217127930,,3,5,,2,1,127,5,O,3,3,1,2.5,1038919921217013,930,8,7,0,0,0,0,,4,5,12,34,6,1,6,1992,1038919921217,12,wd,,,1038919921217013,,,,8,9,,Burlington,25JUN93:16:07,8,8,1,,,,,,1,1,8,1540,921217,3,2,56,3058.7320292,199266128712wd,,0,1038919921217013,09999,03/03/2025
,,199266128712wd,1038919921217127930,,3,5,,2,1,127,25,O,3,3,2,2.5,1038919921217014,930,8,7,0,0,0,1,,4,5,12,34,6,1,6,1992,1038919921217,12,wd,,,1038919921217013,,,,8,9,,Monmouth,25JUN93:16:07,8,8,1,,,,,,1,1,8,1545,921217,3,2,52,3058.7320292,199266128712wd,,0,1038919921217014,09999,03/03/2025
,SOUTHERN FLOUNDER,199266128712wd,1038919921217127930,0,3,5,,1,1,127,25,O,3,3,2,2.5,1038919921217015,930,8,7,0,3,0,1,,4,5,12,34,6,1,6,1992,1038919921217,12,wd,,,1038919921217013,1,3,0,8,9,,Monmouth,25JUN93:16:07,8,1,1,,,,8857030304,,1,1,8,1550,921217,3,2,30,3058.7320292,199266128712wd,,0,1038919921217015,09999,03/03/2025
,,199266128712wd,1038919921217127930,,3,5,,2,1,127,25,O,3,3,2,2.5,1038919921217016,930,8,7,0,0,0,1,,4,5,12,34,6,1,6,1992,1038919921217,12,wd,,,1038919921217013,,,,8,9,,Monmouth,25JUN93:16:07,8,8,1,,,,,,1,1,8,1555,921217,3,2,34,3058.7320292,199266128712wd,,0,1038919921217016,09999,03/03/2025
,,199266128712wd,103891992121831369,,3,5,,2,1,31,31,Y,8,52,1,3,1038919921218001,369,8,7,0,0,0,0,,2,6,12,12,6,2,6,1992,1038919921218,12,wd,,,1038919921218001,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,925,921218,3,2,33,2127.7922881,199266128712wd,,0,1038919921218001,32250,03/03/2025
,SPOTTED SEATROUT,199266128712wd,103891992121831369,0,3,5,,1,1,31,31,Y,8,52,2,3,1038919921218002,369,8,7,0,1,0,1,,2,6,12,12,6,2,6,1992,1038919921218,12,wd,,,1038919921218001,1,1,0,8,9,,Duval,25JUN93:16:07,8,1,1,,,,8835440102,,1,1,8,930,921218,3,2,32,2127.7922881,199266128712wd,,0,1038919921218002,32250,03/03/2025
,SHEEPSHEAD,199266128712wd,103891992121831369,0,3,5,,1,1,31,31,Y,1,12,1,2.5,1038919921218005,369,8,7,0,1,0,0,,3,6,12,12,6,2,6,1992,1038919921218,12,wd,,,1038919921218005,1,1,0,8,9,,Duval,25JUN93:16:07,8,1,1,,,,8835430301,,1,1,8,1115,921218,3,2,35,2127.7922881,199266128712wd,,0,1038919921218005,32207,03/03/2025
,SHEEPSHEAD,199266128712wd,103891992121831369,0,3,5,,1,1,31,31,Y,4,24,2,2.5,1038919921218006,369,8,7,0,2,0,1,,3,6,12,12,6,2,6,1992,1038919921218,12,wd,,,1038919921218005,1,2,0,8,9,,Duval,25JUN93:16:07,8,1,1,,,,8835430301,,1,1,8,1120,921218,3,2,32,2127.7922881,199266128712wd,,0,1038919921218006,32207,03/03/2025
,,199266128712wd,103891992121831369,,3,5,,2,1,31,31,Y,1,6,2,2.5,1038919921218007,369,8,7,0,0,0,1,,3,6,12,12,6,2,6,1992,1038919921218,12,wd,,,1038919921218005,,,,8,9,,Duval,25JUN93:16:07,8,8,1,,,,,,1,1,8,1125,921218,3,2,20,2127.7922881,199266128712wd,,0,1038919921218007,32207,03/03/2025
