PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,ASG_CODE,MONTH,KOD,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,4.5,2,1,31,95,Y,0,0,2,2.5,1106020030117009,390,7,5,0,0,0,1,,6,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117007,,,,8,1,1,HYDE,20030714,2,8,1,7,,,8850030402,,1,,8,1320,0,200316378501wd,,0,1106020030117009,27810,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,4.5,2,1,31,51,N,0,20,2,2.5,1106020030117010,390,7,5,0,0,0,1,,6,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117007,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1321,0,200316378501wd,,0,1106020030117010,28314,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,4.5,2,1,31,51,N,0,5,2,2.5,1106020030117011,390,7,5,0,0,0,1,,6,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117007,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1323,0,200316378501wd,,0,1106020030117011,28303,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,4.5,2,1,31,183,N,0,4,2,2.5,1106020030117012,390,7,5,0,0,0,1,,6,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117007,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1325,0,200316378501wd,,0,1106020030117012,27513,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,1,1,31,5,O,0,0,1,5.5,1106020030117013,390,7,5,0,1,0,0,,2,5,37,34,6,1,1,2003,2,1106020030117,01,wd,,1106020030117013,1,1,0,8,1,1,BURLINGTON,20030714,2,1,1,7,,,8850030402,,1,,8,1415,0,200316378501wd,,0,1106020030117013,08505,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,7,2,1,31,61,O,0,0,2,5.5,1106020030117014,390,7,5,0,0,0,1,,2,5,37,36,6,1,1,2003,2,1106020030117,01,wd,,1106020030117013,,,,8,1,1,NEW YORK,20030714,2,8,1,7,,,8850030402,,1,,8,1418,0,200316378501wd,,0,1106020030117014,10014,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,9,2,1,31,183,N,0,16,1,7,1106020030117015,390,7,5,0,0,0,0,,4,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117015,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1510,0,200316378501wd,,0,1106020030117015,27604,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,9,2,1,31,51,N,0,5,2,7,1106020030117016,390,7,5,0,0,0,1,,4,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117015,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1513,0,200316378501wd,,0,1106020030117016,28304,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,9,2,1,31,133,Y,0,0,2,7,1106020030117017,390,7,5,1,0,0,1,,4,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117015,1,,,8,1,1,ONSLOW,20030714,2,8,1,7,,,8850030402,,1,,8,1515,0,200316378501wd,,0,1106020030117017,28539,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,9,2,1,31,101,N,0,5,2,7,1106020030117018,390,7,5,1,0,0,1,,4,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117015,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1518,0,200316378501wd,,0,1106020030117018,27504,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,51,N,0,0,1,5.5,1106020030117019,390,7,5,1,0,0,0,,5,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117019,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1525,0,200316378501wd,,0,1106020030117019,28311,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,51,N,0,12,2,5.5,1106020030117020,390,7,5,1,0,0,1,,5,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117019,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1528,0,200316378501wd,,0,1106020030117020,28395,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,51,N,0,5,2,5.5,1106020030117021,390,7,5,1,0,0,1,,5,6,37,37,6,9,1,2003,2,1106020030117,01,wd,,1106020030117019,1,,,8,2,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1530,0,200316378501wd,,0,1106020030117021,28395,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,7,2,1,31,51,N,2,10,2,5.5,1106020030117022,390,7,5,0,0,0,1,,5,6,37,37,6,9,1,2003,2,1106020030117,01,wd,,1106020030117019,,,,8,2,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1533,0,200316378501wd,,0,1106020030117022,28395,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,,1,2,7,2,1,31,51,N,2,10,2,5.5,1106020030117023,390,7,5,0,0,0,1,,5,6,37,37,6,9,1,2003,2,1106020030117,01,wd,,1106020030117019,,,,8,2,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1535,0,200316378501wd,,0,1106020030117023,28395,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,1,1,31,81,N,5,40,1,5.5,1106020030117024,390,7,5,0,1,0,0,,6,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117024,1,1,0,8,1,1,,20030714,2,1,1,7,,,8850030402,,1,,8,1605,0,200316378501wd,,0,1106020030117024,27410,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,11,O,0,0,2,5.5,1106020030117025,390,7,5,1,0,0,1,,6,6,37,12,6,1,1,2003,2,1106020030117,01,wd,,1106020030117024,1,,,8,1,1,BROWARD,20030714,2,8,1,7,,,8850030402,,1,,8,1608,0,200316378501wd,,0,1106020030117025,33306,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,25,N,0,0,2,5.5,1106020030117026,390,7,5,1,0,0,1,,6,6,37,37,6,1,1,2003,2,1106020030117,01,wd,,1106020030117024,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1610,0,200316378501wd,,0,1106020030117026,28025,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,87,O,0,0,2,5.5,1106020030117027,390,7,5,1,0,0,1,,6,7,37,12,6,1,1,2003,2,1106020030117,01,wd,,1106020030117024,1,,,8,1,1,MONROE,20030714,2,8,1,7,,,8850030402,,1,,8,1613,0,200316378501wd,,0,1106020030117027,33042,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,85,O,0,0,2,5.5,1106020030117028,390,7,5,1,0,0,1,,6,6,37,12,6,1,1,2003,2,1106020030117,01,wd,,1106020030117024,1,,,8,1,1,MARTIN,20030714,2,8,1,7,,,8850030402,,1,,8,1615,0,200316378501wd,,0,1106020030117028,34996,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003011731390,0,1,2,7,2,1,31,87,O,0,0,2,5.5,1106020030117029,390,7,5,1,0,0,1,,6,7,37,12,6,9,1,2003,2,1106020030117,01,wd,,1106020030117024,1,,,8,2,1,MONROE,20030714,2,8,1,7,,,8850030402,,1,,8,1618,0,200316378501wd,,0,1106020030117029,33042,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,8.5,2,1,31,103,O,1,1,1,5,1106020030129001,390,7,5,0,0,0,0,,4,5,37,36,6,1,1,2003,2,1106020030129,01,wd,,1106020030129001,,,,8,1,1,SUFFOLK,20030714,2,8,1,7,,,8850030402,,1,,8,1425,0,200316378501wd,,0,1106020030129001,11782,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,8.5,2,1,31,103,O,1,2,2,5,1106020030129002,390,7,5,0,0,0,1,,4,5,37,36,6,1,1,2003,2,1106020030129,01,wd,,1106020030129001,,,,8,1,1,SUFFOLK,20030714,2,8,1,7,,,8850030402,,1,,8,1428,0,200316378501wd,,0,1106020030129002,11769,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,8.5,2,1,31,109,O,0,0,2,5,1106020030129003,390,7,5,0,0,0,1,,4,6,37,12,6,1,1,2003,2,1106020030129,01,wd,,1106020030129001,,,,8,1,1,ST JOHNS,20030714,2,8,1,7,,,8850030402,,1,,8,1430,0,200316378501wd,,0,1106020030129003,32082,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,8.5,2,1,31,103,O,1,1,2,5,1106020030129004,390,7,5,0,0,0,1,,4,5,37,36,6,9,1,2003,2,1106020030129,01,wd,,1106020030129001,,,,8,2,1,SUFFOLK,20030714,2,8,1,7,,,8850030402,,1,,8,1433,0,200316378501wd,,0,1106020030129004,11782,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,9,2,1,31,119,N,0,3,1,7,1106020030129010,390,7,5,0,0,0,0,,2,6,37,37,6,1,1,2003,2,1106020030129,01,wd,,1106020030129010,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1605,0,200316378501wd,,0,1106020030129010,28227,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,9,2,1,31,7,O,2,2,2,7,1106020030129011,390,7,5,0,0,0,1,,2,5,37,34,6,1,1,2003,2,1106020030129,01,wd,,1106020030129010,,,,8,1,1,CAMDEN,20030714,2,8,1,7,,,8850030402,,1,,8,1608,0,200316378501wd,,0,1106020030129011,08091,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,0,1,2,10,1,1,31,85,O,0,5,1,8,1106020030129012,390,7,5,0,1,0,0,,6,5,37,51,6,1,1,2003,2,1106020030129,01,wd,,1106020030129012,1,1,0,8,1,1,HANOVER,20030714,2,1,1,7,,,8850030402,,1,,8,1625,0,200316378501wd,,0,1106020030129012,23111,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,10,2,1,31,87,O,0,0,2,8,1106020030129013,390,7,5,0,0,0,1,,6,5,37,51,6,1,1,2003,2,1106020030129,01,wd,,1106020030129012,,,,8,1,1,HENRICO,20030714,2,8,1,7,,,8850030402,,1,,8,1628,0,200316378501wd,,0,1106020030129013,23231,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,10,2,1,31,85,O,0,0,2,8,1106020030129014,390,7,5,0,0,0,1,,6,5,37,51,6,1,1,2003,2,1106020030129,01,wd,,1106020030129012,,,,8,1,1,HANOVER,20030714,2,8,1,7,,,8850030402,,1,,8,1630,0,200316378501wd,,0,1106020030129014,23116,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,10,2,1,31,145,O,0,15,2,8,1106020030129015,390,7,5,0,0,0,1,,6,5,37,51,6,1,1,2003,2,1106020030129,01,wd,,1106020030129012,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1633,0,200316378501wd,,0,1106020030129015,23139,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,10,2,1,31,36,O,0,2,2,8,1106020030129016,390,7,5,0,0,0,1,,6,5,37,51,6,1,1,2003,2,1106020030129,01,wd,,1106020030129012,,,,8,1,1,CHARLES CITY,20030714,2,8,1,7,,,8850030402,,1,,8,1635,0,200316378501wd,,0,1106020030129016,23140,03/03/2025
,BLUEFIN TUNA,200316378501wd,110602003012931390,,1,2,10,2,1,31,87,O,0,11,2,8,1106020030129017,390,7,5,0,0,0,1,,6,5,37,51,6,1,1,2003,2,1106020030129,01,wd,,1106020030129012,,,,8,1,1,HENRICO,20030714,2,8,1,7,,,8850030402,,1,,8,1638,0,200316378501wd,,0,1106020030129017,23228,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,5.5,2,1,31,167,N,4,21,1,4,1106020030202001,390,7,5,0,0,0,0,,3,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202001,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1210,0,200316378502we,,0,1106020030202001,28001,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,5.5,2,1,31,167,N,21,201,2,4,1106020030202002,390,7,5,0,0,0,1,,3,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202001,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1213,0,200316378502we,,0,1106020030202002,28137,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,0,1,2,5.5,2,1,31,167,N,4,21,2,4,1106020030202003,390,7,5,1,0,0,1,,3,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202001,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1215,0,200316378502we,,0,1106020030202003,28001,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,0,1,2,8,2,1,31,183,N,3,20,1,6,1106020030202007,390,7,5,1,0,0,0,,4,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202007,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1305,0,200316378502we,,0,1106020030202007,27560,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,9,O,0,0,2,6,1106020030202008,390,7,5,0,0,0,1,,4,4,37,9,6,1,1,2003,2,1106020030202,02,we,,1106020030202007,,,,8,1,1,NEW HAVEN,20030714,2,8,1,7,,,8850030402,,1,,8,1308,0,200316378502we,,0,1106020030202008,06443,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,103,O,1,2,2,6,1106020030202009,390,7,5,0,0,0,1,,4,5,37,36,6,1,1,2003,2,1106020030202,02,we,,1106020030202007,,,,8,1,1,SUFFOLK,20030714,2,8,1,7,,,8850030402,,1,,8,1310,0,200316378502we,,0,1106020030202009,11768,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,103,O,2,2,2,6,1106020030202010,390,7,5,0,0,0,1,,4,5,37,36,6,1,1,2003,2,1106020030202,02,we,,1106020030202007,,,,8,1,1,SUFFOLK,20030714,2,8,1,7,,,8850030402,,1,,8,1313,0,200316378502we,,0,1106020030202010,11768,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,25,O,0,3,1,6.5,1106020030202011,390,7,5,0,0,0,0,,3,0,37,54,6,1,1,2003,2,1106020030202,02,we,,1106020030202011,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1325,0,200316378502we,,0,1106020030202011,25961,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,15,O,0,3,2,6.5,1106020030202012,390,7,5,0,0,0,1,,3,0,37,54,6,1,1,2003,2,1106020030202,02,we,,1106020030202011,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1328,0,200316378502we,,0,1106020030202012,26651,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,67,O,2,5,2,6.5,1106020030202013,390,7,5,0,0,0,1,,3,0,37,54,6,1,1,2003,2,1106020030202,02,we,,1106020030202011,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1330,0,200316378502we,,0,1106020030202013,26651,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,9,2,1,31,5,O,1,1,1,5,1106020030202014,390,7,5,0,0,0,0,,2,7,37,12,6,1,1,2003,2,1106020030202,02,we,,1106020030202014,,,,8,1,1,BAY,20030714,2,8,1,7,,,8850030402,,1,,8,1410,0,200316378502we,,0,1106020030202014,32404,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,0,1,2,9,2,1,31,5,O,2,2,2,5,1106020030202015,390,7,5,1,0,0,1,,2,7,37,12,6,1,1,2003,2,1106020030202,02,we,,1106020030202014,1,,,8,1,1,BAY,20030714,2,8,1,7,,,8850030402,,1,,8,1413,0,200316378502we,,0,1106020030202015,32404,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,147,Y,1,6,1,6.5,1106020030202016,390,7,5,0,0,0,0,,5,6,37,37,6,9,1,2003,2,1106020030202,02,we,,1106020030202016,,,,8,2,1,PITT,20030714,2,8,1,7,,,8850030402,,1,,8,1425,0,200316378502we,,0,1106020030202016,27858,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,147,Y,1,6,2,6.5,1106020030202017,390,7,5,0,0,0,1,,5,6,37,37,6,9,1,2003,2,1106020030202,02,we,,1106020030202016,,,,8,2,1,PITT,20030714,2,8,1,7,,,8850030402,,1,,8,1428,0,200316378502we,,0,1106020030202017,27858,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,135,N,0,0,2,6.5,1106020030202018,390,7,5,0,0,0,1,,5,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202016,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1430,0,200316378502we,,0,1106020030202018,27517,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,147,Y,6,100,2,6.5,1106020030202019,390,7,5,0,0,0,1,,5,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202016,,,,8,1,1,PITT,20030714,2,8,1,7,,,8850030402,,1,,8,1433,0,200316378502we,,0,1106020030202019,27858,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,8,2,1,31,101,N,2,8,2,6.5,1106020030202020,390,7,5,0,0,0,1,,5,6,37,37,6,1,1,2003,2,1106020030202,02,we,,1106020030202016,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1435,0,200316378502we,,0,1106020030202020,27577,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,0,1,2,10,1,1,31,19,O,0,0,1,5,1106020030202021,390,7,5,0,1,0,0,,6,6,37,45,6,1,1,2003,2,1106020030202,02,we,,1106020030202021,1,1,0,8,1,1,CHARLESTON,20030714,2,1,1,7,,,8850030402,,1,,8,1505,0,200316378502we,,0,1106020030202021,29466,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,10,2,1,31,35,O,0,0,2,5,1106020030202022,390,7,5,0,0,0,1,,6,6,37,45,6,1,1,2003,2,1106020030202,02,we,,1106020030202021,,,,8,1,1,DORCHESTER,20030714,2,8,1,7,,,8850030402,,1,,8,1508,0,200316378502we,,0,1106020030202022,29485,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,10,2,1,31,51,O,0,0,2,5,1106020030202023,390,7,5,0,0,0,1,,6,6,37,45,6,1,1,2003,2,1106020030202,02,we,,1106020030202021,,,,8,1,1,HORRY,20030714,2,8,1,7,,,8850030402,,1,,8,1510,0,200316378502we,,0,1106020030202023,29566,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,10,2,1,31,51,O,0,0,2,5,1106020030202024,390,7,5,0,0,0,1,,6,6,37,45,6,1,1,2003,2,1106020030202,02,we,,1106020030202021,,,,8,1,1,HORRY,20030714,2,8,1,7,,,8850030402,,1,,8,1513,0,200316378502we,,0,1106020030202024,29566,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,10,2,1,31,19,O,0,0,2,5,1106020030202025,390,7,5,0,0,0,1,,6,6,37,45,6,1,1,2003,2,1106020030202,02,we,,1106020030202021,,,,8,1,1,CHARLESTON,20030714,2,8,1,7,,,8850030402,,1,,8,1515,0,200316378502we,,0,1106020030202025,29466,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020231390,,1,2,10,2,1,31,35,O,0,0,2,5,1106020030202026,390,7,5,0,0,0,1,,6,6,37,45,6,1,1,2003,2,1106020030202,02,we,,1106020030202021,,,,8,1,1,DORCHESTER,20030714,2,8,1,7,,,8850030402,,1,,8,1518,0,200316378502we,,0,1106020030202026,29485,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,5,2,1,31,47,O,0,4,1,3.5,1106020030208001,390,7,5,0,0,0,0,,2,5,37,36,6,1,1,2003,3,1106020030208,02,we,,1106020030208001,,,,8,1,1,KINGS,20030714,2,8,1,7,,,8850030402,,1,,8,1215,0,200316378502we,,0,1106020030208001,11234,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,5,2,1,31,47,Y,0,0,2,3.5,1106020030208002,390,7,5,0,0,0,1,,2,6,37,37,6,1,1,2003,3,1106020030208,02,we,,1106020030208001,,,,8,1,1,COLUMBUS,20030714,2,8,1,7,,,8850030402,,1,,8,1218,0,200316378502we,,0,1106020030208002,11235,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,10,2,1,31,9,O,1,1,1,8,1106020030208006,390,7,5,1,0,0,0,,3,4,37,9,6,1,1,2003,3,1106020030208,02,we,,1106020030208006,1,,,8,1,1,NEW HAVEN,20030714,2,8,1,7,,,8850030402,,1,,8,1415,0,200316378502we,,0,1106020030208006,06473,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,10,2,1,31,9,O,1,1,2,8,1106020030208007,390,7,5,0,0,0,1,,3,4,37,9,6,1,1,2003,3,1106020030208,02,we,,1106020030208006,,,,8,1,1,NEW HAVEN,20030714,2,8,1,7,,,8850030402,,1,,8,1418,0,200316378502we,,0,1106020030208007,06473,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,10,2,1,31,9,O,1,1,2,8,1106020030208008,390,7,5,1,0,0,1,,3,4,37,9,6,1,1,2003,3,1106020030208,02,we,,1106020030208006,1,,,8,1,1,NEW HAVEN,20030714,2,8,1,7,,,8850030402,,1,,8,1420,0,200316378502we,,0,1106020030208008,06473,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,8,2,1,31,3,O,2,2,1,5,1106020030208009,390,7,5,0,0,0,0,,2,0,37,27,6,1,1,2003,3,1106020030208,02,we,,1106020030208009,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1435,0,200316378502we,,0,1106020030208009,55330,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,2,1,31,3,O,2,2,2,5,1106020030208010,390,7,5,1,0,0,1,,2,0,37,27,6,1,1,2003,3,1106020030208,02,we,,1106020030208009,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1438,0,200316378502we,,0,1106020030208010,55330,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,8,2,1,31,43,O,0,3,1,5,1106020030208011,390,7,5,0,0,0,0,,4,5,37,42,6,1,1,2003,3,1106020030208,02,we,,1106020030208011,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1440,0,200316378502we,,0,1106020030208011,17110,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,8,2,1,31,43,O,0,14,2,5,1106020030208012,390,7,5,0,0,0,1,,4,5,37,51,6,1,1,2003,3,1106020030208,02,we,,1106020030208011,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1445,0,200316378502we,,0,1106020030208012,22611,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,2,1,31,43,O,0,14,2,5,1106020030208013,390,7,5,1,0,0,1,,4,5,37,51,6,1,1,2003,3,1106020030208,02,we,,1106020030208011,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1450,0,200316378502we,,0,1106020030208013,22611,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,7,2,1,31,43,O,0,0,2,5,1106020030208014,390,7,5,0,0,0,1,,4,5,37,42,6,1,1,2003,3,1106020030208,02,we,,1106020030208011,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1455,0,200316378502we,,0,1106020030208014,17109,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,1,1,31,121,O,3,3,1,6,1106020030208015,390,7,5,0,1,0,0,,3,6,37,13,6,1,1,2003,3,1106020030208,02,we,,1106020030208015,1,1,0,8,1,1,,20030714,2,1,1,7,,,8850030402,,1,,8,1505,0,200316378502we,,0,1106020030208015,30004,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,2,1,31,121,O,3,3,2,6,1106020030208016,390,7,5,1,0,0,1,,3,6,37,13,6,1,1,2003,3,1106020030208,02,we,,1106020030208015,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1508,0,200316378502we,,0,1106020030208016,30004,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,2,1,31,121,O,3,3,2,6,1106020030208017,390,7,5,1,0,0,1,,3,6,37,13,6,1,1,2003,3,1106020030208,02,we,,1106020030208015,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1510,0,200316378502we,,0,1106020030208017,30004,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,2,1,31,127,N,0,0,1,5,1106020030208021,390,7,5,1,0,0,0,,4,6,37,37,6,1,1,2003,3,1106020030208,02,we,,1106020030208021,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1530,0,200316378502we,,0,1106020030208021,27803,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,8,2,1,31,127,N,0,0,2,5,1106020030208022,390,7,5,0,0,0,1,,4,6,37,37,6,1,1,2003,3,1106020030208,02,we,,1106020030208021,,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1533,0,200316378502we,,0,1106020030208022,27803,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,0,1,2,8,2,1,31,127,N,0,0,2,5,1106020030208023,390,7,5,1,0,0,1,,4,6,37,37,6,1,1,2003,3,1106020030208,02,we,,1106020030208021,1,,,8,1,1,,20030714,2,8,1,7,,,8850030402,,1,,8,1535,0,200316378502we,,0,1106020030208023,27803,03/03/2025
,BLUEFIN TUNA,200316378502we,110602003020831390,,1,2,8,2,1,31,195,Y,0,0,2,5,1106020030208024,390,7,5,0,0,0,1,,4,6,37,37,6,1,1,2003,3,1106020030208,02,we,,1106020030208021,,,,8,1,1,WILSON,20030714,2,8,1,7,,,8850030402,,1,,8,1538,0,200316378502we,,0,1106020030208024,27895,03/03/2025
